,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4783590342.30,3292973279.04,1852892190.10,7311133546.00,5336999622.39,3694713216.69,2188736034.88,7691211830.16,5614532457.02,4004279148.21,2389107184.21,7160711498.75,4160617144.21,2739497472.33,1471914038.82,5921994667.69,162253714.09,130284256.88,97603790.95,260838064.44,178597763.26,146955842.37,108440680.59,265203484.31,168955846.53,132898250.80,93766031.03,240804748.71,156669588.32,120461370.26,86756755.12,221012544.47,147035548.44,117144478.45,87751853.71,206077766.86,134032823.70,109314496.15,78149350.06,186077834.49,119401531.73,91119826.11,65193933.00,170038729.48,110607488.73,85568123.66,58279777.39,154026306.39,100282921.08,72552978.28,45895235.50,568634993.54,537121214.85,284844839.39,15980255.94,604358855.40,525379067.33,265064994.17,48994845.88,920688576.21,635471917.63,359845456.83,60540271.09,891598974.41,653494484.39,366443520.40,45803567.08,587249291.28,335045458.30,137418547.43,19014017.97,637223613.13,246387029.58,595425201.40,202036163.35,553684648.00,132424633.59,503954003.88,346534461.60,770224027.72,277030447.45,819021044.84,243967000.00,766152069.98,821754674.25,741138371.44,0.0
2,营业收入,4783590342.30,3292973279.04,1852892190.10,7311133546.00,5336999622.39,3694713216.69,2188736034.88,7691211830.16,5614532457.02,4004279148.21,2389107184.21,7160711498.75,4160617144.21,2739497472.33,1471914038.82,5921994667.69,162253714.09,130284256.88,97603790.95,260838064.44,178597763.26,146955842.37,108440680.59,265203484.31,168955846.53,132898250.80,93766031.03,240804748.71,156669588.32,120461370.26,86756755.12,221012544.47,147035548.44,117144478.45,87751853.71,206077766.86,134032823.70,109314496.15,78149350.06,186077834.49,119401531.73,91119826.11,65193933.00,170038729.48,110607488.73,85568123.66,58279777.39,154026306.39,100282921.08,72552978.28,45895235.50,566820996.65,536523345.67,284741548.25,15987077.40,601666212.75,520933653.85,262898917.41,49113367.11,918153219.16,633462552.05,359230069.01,60694128.41,888580168.44,653239144.82,367123775.70,46129835.73,587097003.40,334236783.45,137119798.41,19115552.96,636143748.38,245947918.66,593073913.23,200294784.43,546024539.04,127260412.30,496517905.29,341676478.90,748420462.19,271350135.87,793126300.22,238510000.00,744068825.30,788761624.10,728407823.34,0.0
3,二、营业总成本,4816639924.46,3201086960.38,1722530585.91,7362908300.57,5310638428.11,3645593298.94,2068080954.20,7146774033.28,5115207046.69,3550194059.59,1994600623.94,7007989177.07,4491130902.52,2927681124.27,1402515208.95,6413611921.75,160684089.74,120656567.83,80105501.38,245139974.13,170779441.74,134648077.61,91116492.96,242020071.87,159923464.06,124073012.64,79923534.72,221505095.47,146114166.46,109535496.17,75222859.48,202743365.96,137489192.17,100821836.41,65999763.08,182188745.07,116415039.05,88772999.27,55458966.15,155086453.92,94801188.47,66169406.47,42096814.80,141168606.50,91697516.54,63780644.01,40411681.55,131527303.98,83502482.78,57608395.92,32319953.21,602154978.54,554076715.78,297260745.97,29347330.46,617405430.37,522108298.92,268225510.45,53387610.05,932841723.44,634559399.77,364891886.82,65716644.17,874549161.64,658926400.74,374076072.11,54394832.15,640708677.15,348256755.10,148615696.30,26935593.28,731724385.77,248589949.38,616076190.87,202912237.96,553600896.41,134545203.75,549771660.14,319849604.15,715299840.52,0,765253636.02,223666000.00,712452177.54,771211122.82,700470259.27,0.0
4,营业成本,4078483157.79,2718715518.24,1473549043.05,6210092475.95,4490690260.10,3102204116.94,1817050743.45,5843354380.64,4255359180.17,2975591766.66,1719364406.12,5780010890.94,3684126300.32,2395603468.13,1159118866.45,4806066685.85,146966934.62,110762276.58,74207136.53,217872575.40,154560211.06,122635600.80,84217131.25,212501293.45,144097805.19,113274894.41,75077743.19,194747729.93,131677523.71,100367467.22,70245198.37,165540306.27,114357345.94,87636703.45,61470815.14,151733816.24,97845214.58,77125647.03,51366739.96,131861909.17,84224214.03,59361654.00,38462921.54,123710813.13,80959760.28,56425607.24,36449304.37,111538722.91,70852420.40,48832596.70,29184217.02,552732442.64,509483288.76,269344768.86,20441188.76,554513551.55,486480671.17,244105802.11,45151937.01,855865929.01,584197809.82,334912417.92,52949553.41,814029949.50,608883646.29,340807286.69,44437800.48,532235741.19,303197304.13,119925410.26,18055569.40,580796901.80,221119483.39,557369191.90,181339638.79,495019452.00,111845074.69,474443304.56,292448751.74,648365189.05,0,687462953.41,200437000.00,629318442.90,683911485.82,650375622.24,0.0
5,营业税金及附加,110576113.03,75164788.27,39603579.91,158259290.21,114721172.13,78146153.10,39316723.11,173140755.25,131059119.05,91631974.19,49551092.43,138109243.43,64967281.46,39887862.55,20800557.86,104552349.22,1001648.49,734535.60,439376.58,1143973.67,370229.87,359293.14,420260.76,2950757.85,1709379.96,756841.22,394979.88,3104215.53,941251.53,769386.26,604225.31,1728121.73,835427.12,806074.71,543764.45,2280333.03,1322748.84,1102528.33,797212.98,2190323.38,1219623.47,780372.43,547921.43,1356535.21,731649.83,620626.15,277660.90,783959.77,468123.30,208814.81,231438.64,20128561.53,15511326.10,8515029.18,494788.53,17968793.13,14924373.26,7767001.75,1638912.60,26980595.50,18306979.76,10093525.44,1389119.28,25122438.47,20194311.80,10882598.90,771050.40,20085358.15,9871098.49,4225209.12,543942.93,22418727.84,6174785.88,15970330.33,5949938.25,16152317.51,4130999.72,15630676.83,11484109.96,21035947.38,0,24656026.90,7535000.00,23290929.33,25155818.66,21525345.67,0.0
6,销售费用,75599424.70,48333798.50,27210449.45,142684897.08,102039782.33,70742827.99,38658457.97,162469428.27,108249109.08,69556914.65,35834629.14,124289075.46,77368316.63,50434549.51,20388811.32,196179371.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21536.42,21536.42,0,0,268126.21,204904.21,194712.21,42472.29,674615.81,-4882.84,-151065.88,144909.46,1902700.67,2102059.94,514672.84,633779.18,2286273.08,573974.31,378418.53,298187.85,13332252.96,2247324.92,2384932.59,814488.13,7828291.64,23409.76,98635.37,72991.95,234893.89,123242.92,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,291248855.36,192200205.54,95069080.60,479684999.06,345649098.43,223043504.41,95570018.23,508019106.49,324360558.86,214024067.75,88224014.56,487053152.61,320702889.22,207219817.55,94373002.87,623893111.46,13633421.42,9567776.97,5311752.78,25907562.01,16001337.54,11368449.67,6335939.80,25105417.63,13838426.19,9907896.29,4419246.20,22765172.65,12704696.96,7848870.97,4060788.07,33957218.14,21090372.13,11597082.70,3582141.21,26302816.73,15833338.29,9613108.07,2800149.93,18716530.98,7533727.81,4794714.15,2453326.93,11912891.57,6647455.02,4362103.69,2409578.45,12998857.14,7166554.62,4539137.82,1843637.46,26977283.96,27210889.51,18033380.35,7756359.53,41680755.10,19279234.08,15394717.94,5964489.80,43855938.92,27717541.18,17645430.91,9354323.75,27195707.71,24515308.42,18502632.95,8072995.35,68737444.27,28161917.18,18713020.19,6790877.92,114779204.34,18604390.49,39766681.57,14436766.01,32052012.34,12621021.58,47209599.50,13207983.59,34318625.36,0,35562604.14,12278000.00,35114667.52,31016981.92,21924717.15,0.0
8,财务费用,260732373.58,166672649.83,89069545.32,345295139.51,254230603.88,164494030.43,77485011.44,401019976.63,302382418.75,205592675.56,101626481.69,431482288.76,329029127.42,219598439.06,107833970.45,552368766.36,-917914.79,-408021.32,147235.49,583585.35,443997.67,284734.00,143161.15,352317.61,277852.72,133380.72,31565.45,866444.61,790694.26,549771.72,312647.73,1537677.22,1206046.98,781975.55,403042.28,1808028.18,1413737.34,931715.84,494863.28,2300012.84,1823623.16,1232665.89,632644.90,3994770.95,3317393.61,2330749.13,1233580.03,6157708.30,4972723.54,4006722.09,1039535.59,2048564.20,1666307.20,1172855.37,612521.35,2567714.78,1428903.25,1109054.53,487361.18,4236559.34,2235009.07,1725839.71,1389868.55,5914792.88,4759159.92,3505135.04,814798.07,6317880.58,4779110.38,3367124.14,730714.90,5901260.15,2667879.86,2850391.49,1112902.96,7112813.28,3127772.68,12488079.25,2708758.86,11580078.73,0,17572051.57,3416000.00,24728137.79,31126836.42,6644574.21,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1971112.42,26891498.76,3307511.24,6962666.07,0,58770386.00,-6203339.22,-6203339.22,0,47044525.87,14936987.47,14936987.47,0,130551637.00,0,0,0,-367722.30,-596334.40,0,0,1110285.33,0,0,0,21532.75,0,0,0,-19957.40,0,0,0,63750.89,0,0,0,17677.55,0,0,0,193595.64,41257.80,41557.80,41557.80,26519.44,21124.50,21124.50,21124.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20960.21,0,3029407.39,2697092.16,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,18351440.82,17766694.31,0,5813013.36,3578651.38,3578651.38,0,22256123.02,24612700.95,12723639.43,0,35144907.68,8777589.04,8777589.04,0,15027873.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640904.15,4486546.52,4486546.52,2485782.76,1000166.04,539565.52,539565.52,0,1264452.67,640650.05,640650.05,0,751937.52,1982666.89,1434041.88,0,-4983605.02,1400992.38,1146207.49,0,1675475.82,473163.90,1300612.44,6581.67,3741684.05,705335.81,347622.90,70381.52,2368844.33,2141752.39,2270975.30,16000.00,1683109.14,913658.79,96000.00,0.0
13,其中:对联营企业和合营企业的投资收益,17751440.82,17766694.31,0,2185217.59,-49144.39,-49144.39,0,-128505.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-30287192.89,93702995.10,132079688.08,114962.09,64056288.47,85124161.58,121187796.50,563604984.16,523938111.28,466808728.05,394506560.27,187867229.36,-321736169.27,-179406062.90,69398829.87,-476589380.93,1569624.35,9627689.05,17498289.57,15698090.31,7818321.52,12307764.76,17324187.63,23183412.44,9032382.47,8825238.16,13842496.31,19299653.24,10555421.86,10925874.09,11533895.64,18269178.51,9546356.27,16322642.04,21752090.63,23889021.79,17617784.65,20541496.88,22690383.91,30991380.57,24600343.26,24950419.64,23097118.20,28870122.98,18909972.19,21787479.65,17868095.84,22499002.41,16780438.30,14944582.36,13575282.29,-25879080.85,-12468954.41,-7929360.06,-10881291.76,-12046408.93,3810333.93,-2620950.76,-4392764.17,-10888694.56,1553167.91,-4405779.94,-5176373.08,17801750.29,-3449249.46,-6198509.83,-8591265.07,-58442990.89,-11810304.42,-10050941.38,-7921575.31,-92825296.82,-1729755.90,-19329416.82,-869492.94,3825435.64,-1415234.35,-45470033.36,26755238.97,57293031.53,25649058.37,56038384.12,20316000.00,55383001.58,51457210.22,39642083.03,0.0
16,加:营业外收入,96121836.08,93371865.17,935153.66,198944754.37,11618904.32,9128057.10,1388318.46,24239529.66,28468027.35,25933006.45,2114487.90,44992289.34,23275096.50,9145774.68,4992306.37,38249059.11,3845768.82,3553202.51,0,3452758.35,2798025.88,1434722.73,0,1776116.36,1776116.36,1763525.22,0,4772333.79,0,0,0,5314786.06,1744914.39,1358800.00,0,4039559.37,327450.08,366400.08,38950.00,3151323.39,634317.83,603425.43,1200.00,4085709.83,14105272.70,13500071.42,12417152.90,45038308.70,44711557.60,43216986.70,1401915.60,10978870.10,10017069.25,9974401.95,2674401.95,43420467.03,512444.48,421686.90,14000.00,2237050.98,1570237.20,1318266.73,213772.76,19615414.24,389449.01,167479.01,71.62,576655.39,230400.00,230400.00,80000.00,5193139.22,4898973.85,24288108.71,5108361.53,9873170.76,4644414.75,13160937.82,4604799.54,9707113.59,4609759.97,9519423.54,33000.00,1347189.68,2779259.04,378069.71,0.0
17,减：营业外支出,3772274.08,1771591.67,727524.31,22702087.71,12998649.37,6221648.13,2577562.06,41338380.00,3272205.47,778774.79,331825.84,4249408.95,2153291.79,1328281.45,659072.65,2935856.42,0.62,0.62,0.62,57504.09,15496.63,56.68,56.68,39071.00,39071.00,39071.00,0,224396.86,0,0,0,10167.61,10167.61,10000.00,10000.00,1762436.71,181503.45,111499.28,27200.00,78552.00,87222.00,22204.00,24174.00,504427.47,277201.47,134662.00,38300.00,558732.53,137776.80,137776.80,3390.51,3819351.20,3739970.05,3588101.24,2999118.56,2777430.03,912590.57,153039.80,54309.30,1971467.08,1535961.56,860719.53,123812.48,25499085.02,416711.00,210278.16,3134.55,101318283.33,377332.07,127671.79,20307.80,2418514.26,297345.09,1084464.77,55792.05,1708617.55,95190.34,1851213.67,386498.89,2800120.93,182075.22,1397518.21,191000.00,2673412.42,1778470.37,1396938.80,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,1101336.44,11350.99,0,710922.56,8241.93,8241.93,8241.93,632264.22,0,0,0,31393.95,15439.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392893.03,0,0,0,0,0,0,0,0,0,0,0,390080.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,62062369.11,185303268.60,132287317.43,176357628.75,62676543.42,88030570.55,119998552.90,546506133.82,549133933.16,491962959.71,396289222.33,228610109.75,-300614364.56,-171588569.67,73732063.59,-441276178.24,5415392.55,13180890.94,17498288.95,19093344.57,10600850.77,13742430.81,17324130.95,24920457.80,10769427.83,10549692.38,13842496.31,23847590.17,10555421.86,10925874.09,11533895.64,23573796.96,11281103.05,17671442.04,21742090.63,26166144.45,17763731.28,20796397.68,22702133.91,34064151.96,25147439.09,25531641.07,23074144.20,32451405.34,32738043.42,35152889.07,30246948.74,66978578.58,61354219.10,58023792.26,14973807.38,-18719561.95,-6191855.21,-1543059.35,-11206008.37,28596628.07,3410187.84,-2352303.66,-4433073.47,-10623110.66,1587443.55,-3948232.74,-5086412.80,11918079.51,-3476511.45,-6241308.98,-8594328.00,-159184618.83,-11957236.49,-9948213.17,-7861883.11,-90050671.86,2871872.86,3874227.12,4183076.54,11989988.85,3133990.06,-34160309.21,30973539.62,64200024.19,30076743.12,64160289.45,20158000.00,54056778.84,52457998.89,38623213.94,0.0
