,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5401332057.98,5040359920.63,3969077631.66,14764439521.67,13365387385.55,10250693951.31,5445618511.81,20804317034.39,11595425580.76,5786592752.44,535100539.16,1693500373.79,1245300261.70,796553971.97,379161580.06,1625866225.37,983431090.07,663067506.61,399033348.81,1111380792.26,745315332.44,505578785.71,291362234.98,902475979.13,650424909.94,499126320.13,272175979.70,843703200.77,579197944.64,412608278.40,249622399.74,870554621.20,602145899.30,434064124.53,250887355.04,803804059.86,584744459.87,367172477.78,183742771.66,567340245.88,420883815.18,284014013.25,125079238.12,557036146.91,424463560.44,279008519.84,124485657.12,535612972.87,367238490.44,237555579.17,105036489.90,347658574.78,238749321.32,166616357.59,61158724.04,251565932.81,173430429.46,115707023.20,44010744.90,176464277.62,109287977.36,69568976.89,30202818.94,131484089.28,87011514.60,54388663.34,28626841.97,220201496.78,148959710.61,94061599.12,39930693.79,207028550.40,137407733.54,281459362.91,156830403.85,335993410.36,293052200.09,299793754.38,0.0
2,营业收入,5401332057.98,5040359920.63,3969077631.66,14764439521.67,13365387385.55,10250693951.31,5445618511.81,20804317034.39,11595425580.76,5786592752.44,535100539.16,1693500373.79,1245300261.70,796553971.97,379161580.06,1625866225.37,983431090.07,663067506.61,399033348.81,1111380792.26,745315332.44,505578785.71,291362234.98,902475979.13,650424909.94,499126320.13,272175979.70,843703200.77,579197944.64,412608278.40,249622399.74,870554621.20,602145899.30,434064124.53,250887355.04,803804059.86,584744459.87,367172477.78,183742771.66,567340245.88,420883815.18,284014013.25,125079238.12,557036146.91,424463560.44,279008519.84,124485657.12,535612972.87,367238490.44,237555579.17,105036489.90,344971505.86,235801372.08,164248700.19,60332008.97,247118567.45,172617982.37,115070520.94,43600001.51,175333598.34,108155114.61,68924929.08,30030958.22,131067841.16,86647856.97,54115600.51,28545173.59,216455699.75,147229517.55,92818971.45,39108095.88,204746990.25,136687592.99,280270093.85,156235117.00,335386874.17,292678414.19,298809415.09,0.0
3,二、营业总成本,6348033929.27,5474428339.65,3991732415.81,16343371464.73,12872108308.12,9861819433.97,5259307147.31,19437364760.26,11027231910.74,5484906706.97,496405420.58,1593505324.94,1197929374.89,758714391.51,344700935.68,1558262294.27,949079442.86,633268660.32,373855826.02,1080148692.59,718074039.52,481710747.24,267219553.56,854967081.08,610630295.24,459795917.32,244759014.87,821980157.63,563188560.96,388834599.33,228363308.53,838586232.03,571886107.28,406605228.18,226388972.03,751518291.64,529853555.03,325285680.28,165910961.52,525983600.38,378148533.98,250775463.27,111887588.31,528659268.31,375239019.25,247474240.26,110393137.84,489324394.15,325713928.41,212979558.33,93787814.10,321938252.43,220255142.66,155891089.35,60274346.26,244964356.92,167557989.09,110847140.33,42734389.02,163331994.95,105025505.37,66159123.86,30013272.15,136732796.33,102912004.18,75446172.78,33642657.17,304931835.83,174900120.84,114993283.45,43633988.08,266766797.42,148907924.60,254919535.66,138019206.73,290869281.11,250016675.72,269895683.84,0.0
4,营业成本,4695483662.41,4334361363.39,3332971119.97,12765227992.92,10973870128.38,8414045227.03,4463943212.69,16899690112.02,9466451715.67,4773293005.48,437665399.85,1296851176.39,1009089033.36,613906259.53,299171414.27,1297194831.99,796645716.42,529723736.86,329559525.22,908318891.77,604453092.70,404893071.31,234255591.51,691242053.18,521619353.04,400428506.59,215925978.56,703780176.84,493175768.18,346672915.42,205008353.19,717613452.76,499569023.11,358454691.85,207807136.40,654831473.15,480937721.57,294963864.16,150379862.77,448107192.22,336851542.05,226942620.95,98838904.13,457436454.36,337551286.82,218358884.83,96649331.74,424343515.05,287499747.22,186268009.01,82329240.57,281194070.84,187897321.79,133605887.53,50068480.16,212105068.55,145582281.50,95668635.00,36319427.49,148036579.56,89204058.22,54492893.35,23577103.63,111343500.50,76590906.95,48199038.01,25340882.31,200343602.72,127675293.95,82173429.67,33112112.68,176143348.66,114514269.99,212836265.97,119556679.70,254205766.59,224800171.65,231203569.12,0.0
5,营业税金及附加,145583659.79,142523885.75,136360187.62,421297688.33,408703662.97,279250054.02,183495819.02,744869431.50,397710157.13,146676764.70,1419374.57,11960863.81,5451680.95,4661224.54,324168.52,9432715.73,5397191.03,3971135.28,2522253.78,4458196.40,2754802.63,1807093.79,521523.26,5502153.73,3868791.39,3028201.19,2037096.54,3284701.43,2029789.94,1449960.66,498417.11,2453800.34,1624618.66,1031448.69,536198.04,2723263.23,2073713.61,1383643.26,562021.73,3307693.35,2330531.27,1416026.35,440633.91,3618373.68,2391810.77,1579909.88,721948.28,3472711.89,1996635.74,1120068.61,556341.46,1524657.37,1023638.90,612087.50,221176.73,881079.94,520889.55,321570.67,110166.20,666651.09,396842.64,185899.24,66790.55,566339.16,278080.79,204250.25,46939.15,1214426.62,575709.22,361585.81,193993.65,1230191.14,678732.64,1404453.79,473438.97,1318412.44,761521.07,695177.67,0.0
6,销售费用,412841414.42,344000266.24,207349227.74,1102282480.00,624246967.33,507478454.57,294394748.52,748124611.79,476264783.49,218489785.88,14026862.25,49891347.95,36365082.34,26803976.62,8452191.39,37162335.91,23621041.45,16034100.88,6812500.58,29800056.30,22971365.52,15661622.22,7191725.47,28001914.19,18908123.80,11969123.74,5440118.50,21212782.92,15037701.81,9966700.59,4617924.44,20969288.45,15038595.48,10732966.11,5069107.85,26253033.80,14153909.06,10739840.66,5433319.06,17391148.88,9063157.55,6668478.56,3598589.33,11419430.57,8163000.36,6317411.69,3278716.56,17356794.82,11804131.29,7161992.51,3146908.30,13117202.17,9370310.42,6105520.80,3318033.30,10408897.33,8335534.43,5516934.87,2568851.63,4306143.97,3553198.72,2356234.72,2049968.29,7697805.07,5788165.53,4296032.86,2685093.26,14400462.37,10715681.32,7318276.26,2987870.26,13309845.79,6792677.45,13487421.06,6171238.65,12433482.57,9182842.11,8404193.72,0.0
7,管理费用,615423037.16,366698554.02,158774547.88,708415785.75,469316678.48,575341653.00,263356971.49,881600775.40,574476468.50,270723249.80,35582048.55,169487951.32,111773995.55,77860916.99,29437123.15,132011982.13,95614463.70,63506206.28,32135757.47,95132006.62,62939276.61,41480822.48,19617262.24,77632226.31,40993057.23,25494518.54,15699917.24,51245412.00,35861773.77,19703626.75,12228110.43,51641754.51,31073136.26,20378655.58,7310345.56,37161372.56,20555779.24,13384091.47,6589178.66,31923558.37,16775650.40,11954100.50,5410903.36,25860999.61,15281421.91,11760626.58,4237921.54,22300491.57,11435421.98,8218313.92,3479554.35,15270511.91,11805915.52,9011177.42,3429933.70,13547227.29,9441753.89,6662731.27,2273986.48,11283890.78,5251440.31,4402717.60,1982789.51,10677129.84,15263499.83,19852530.01,4628198.59,66187781.06,22585024.28,14992031.76,6236044.32,53382773.28,16641457.95,16514675.68,9228470.74,15921205.00,9596557.07,22191971.56,0.0
8,财务费用,118385459.96,82538004.53,41915610.74,204221253.63,91521345.76,53605171.94,54116395.59,108629074.66,81543633.33,44603650.68,7711735.35,12997909.42,10147602.18,10380033.32,7316038.35,22469881.09,16329068.94,9144344.70,2825788.97,4790363.77,18513342.38,10677321.76,5633451.08,28612494.22,20077447.99,13712045.47,5655904.03,29377747.66,20558054.19,14515922.84,6010503.36,36986844.00,26772751.73,18199483.91,5666184.18,17323783.92,11364893.85,7534626.88,2946579.30,15026138.40,12238999.94,7192937.92,3598557.58,22590623.85,15268761.90,9474669.79,4985219.72,12658889.77,11250446.09,8483628.19,3665769.42,10831810.14,10157956.03,6556416.10,3236722.37,8022083.81,3677529.72,2677268.52,1461957.22,-961270.45,6619965.48,4721378.95,2336620.17,6448021.76,4991351.08,2894321.65,941543.86,22785563.06,13348412.07,10147959.95,1103967.17,22700638.55,10280786.57,10124699.83,2589378.67,6990414.51,5675583.82,5935445.96,0.0
