,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,24600323911.82,15412298261.84,6798936867.30,33865762437.45,24106095572.64,15271809446.40,6327500644.44,25950269006.99,19023075685.79,11413146631.12,4577148468.51,19307894756.01,13456513307.73,8051158877.69,3327264435.76,13622305168.96,9765152772.08,5451942202.83,1939351856.98,10471129355.30,7066820112.35,4029666970.15,1597145576.97,8590657453.09,6073298179.98,3587418957.22,1511125549.98,7804275590.55,5607368371.40,3522520625.51,1642137735.83,6688643740.85,4592487706.92,2915349139.85,1134142313.98,2085061276.24,1455147150.14,953545679.19,458130303.91,1887089228.75,1312388065.39,755872522.72,290648875.14,1437658820.25,1030938404.02,571504265.87,234597561.82,1100311919.08,824256890.73,538961483.13,247586114.53,1066148226.90,642427178.15,398673534.57,142084990.60,693558541.67,493919777.12,322820281.19,133685053.15,614782543.92,411736756.39,251359631.91,108786253.91,563187657.77,376380371.83,249461957.28,104669380.27,633473289.30,404570581.23,268516151.02,804858427.88,402159899.46,0.0
2,营业收入,24600323911.82,15412298261.84,6798936867.30,33865762437.45,24106095572.64,15271809446.40,6327500644.44,25950269006.99,19023075685.79,11413146631.12,4577148468.51,19300546444.93,13453642567.24,8048288137.20,3324393695.27,13563272683.78,9722111399.69,5415858278.81,1937506518.46,10419549146.20,7062438950.18,4027778370.17,1596097167.44,8586533223.84,6073298179.98,3587418957.22,1511125549.98,7804275590.55,5607368371.40,3522520625.51,1642137735.83,6688643740.85,4592487706.92,2915349139.85,1134142313.98,2085061276.24,1455147150.14,953545679.19,458130303.91,1887089228.75,1312388065.39,755872522.72,290648875.14,1437658820.25,1030938404.02,571504265.87,234597561.82,1100311919.08,824256890.73,538961483.13,247586114.53,1063358709.27,637848951.70,396342855.54,140782986.38,689471502.43,491763911.04,319609036.63,132814552.57,607986511.58,407937064.19,249054542.28,107588098.28,559060718.94,374685556.76,248157286.54,104484102.54,632155060.01,403544462.71,268096127.04,802759295.21,401189532.49,0.0
3,二、营业总成本,23620488597.58,14716578440.42,6367258744.08,31213511099.63,21862520435.60,13996533232.98,5833935212.19,23934071496.58,17246191560.69,10626965919.12,4295030801.57,18007705680.51,12341087571.11,7512475225.30,3165400354.47,12939743155.09,9273046731.26,5273368994.38,1861903093.60,10110220366.11,6851042025.23,3932399692.21,1572065415.21,8297053260.42,5871896809.84,3487516150.10,1467926620.65,7566694443.67,5444334402.65,3423587065.87,1603631682.08,6399515463.63,4377135415.59,2795949864.68,1094611340.37,1872118291.70,1277741975.98,826096402.12,404243508.64,1637731380.97,1147458733.17,665553129.63,263182474.47,1315517199.45,939383131.75,524688431.15,220367200.69,971740552.30,722018178.31,485023075.62,233606583.82,970145587.32,573211680.24,357663655.31,132427162.08,613922706.02,436877406.06,290257465.89,128304234.67,548555965.16,367222190.04,230544371.76,103250465.77,505105319.35,340023153.81,225933523.82,99074948.23,557919044.37,363391021.91,239689720.16,692184310.57,334717262.66,0.0
4,营业成本,20612892702.25,12773309642.25,5536155279.38,27459917779.00,19019288560.38,12130972095.48,4991089466.98,20738414676.46,14997985976.62,9132312742.23,3579675676.83,15233606187.16,10428510740.31,6147025377.46,2501416714.53,10818900612.93,7788408166.05,4354195441.93,1466434993.82,8436440500.67,5649662122.17,3209421267.93,1242134968.23,6857997775.61,4804689211.16,2797998332.11,1170273596.72,6268060441.37,4447778318.38,2792184312.85,1306946353.89,5427239195.56,3767027173.05,2419003782.54,927616343.39,1479124555.73,1020054476.44,662934751.06,328269402.17,1364938015.56,966263612.48,556120832.80,216599387.51,1143669264.06,823426281.86,454478197.39,187610511.04,857090815.97,640198944.70,427713425.53,201519524.01,857581108.41,500145811.24,309434103.28,108114318.04,530615510.00,375869277.19,249106426.96,106575916.69,478758890.40,319983910.27,202479188.54,89595023.86,449240094.49,301069161.46,198693351.70,87092424.19,482766979.35,309285804.57,203783943.28,545820443.51,274535830.28,0.0
5,营业税金及附加,71940801.73,47517102.06,26554914.51,128113987.03,72432131.65,47407438.11,23639745.92,118065351.87,82282343.85,57622350.00,32447863.73,136667720.21,77562219.23,63372161.62,31064210.85,63581601.57,41446777.21,21530309.66,9410458.00,35493394.98,23122023.23,13016793.32,7491137.30,29680799.41,21222166.49,14425294.06,7219063.26,28860617.11,17648137.33,9420603.32,3868541.53,17094418.58,11732881.76,6882091.09,3335528.71,5750861.76,3931261.94,3040305.24,1315872.17,6100254.77,3722949.75,2441629.63,948234.45,4671844.03,2643825.07,1112682.28,371514.37,3812084.84,2361369.60,1779772.54,835896.94,2088254.19,1476855.92,1105911.17,490371.06,1414888.50,974941.40,723363.63,286753.98,2977213.86,2045577.22,1272373.15,771164.56,5064636.21,3763861.11,2469858.89,1023719.09,5514883.56,3582441.04,2533890.85,5847632.70,3492207.66,0.0
6,销售费用,844450616.41,508764656.26,250513897.08,1065884935.12,727155066.79,487667136.07,235058853.76,916595024.18,629960021.27,402930255.79,215669053.94,794418854.21,559601673.72,369598093.81,198108651.53,637761920.68,465684922.92,270604510.98,117742233.29,497102465.09,339995949.80,199116144.97,91440430.87,417722838.58,276903135.56,179047840.90,85677652.73,366222511.65,257380876.97,156826995.49,83174759.70,286836557.95,188400268.99,130568237.29,65269247.02,118449322.94,78852180.50,49818083.95,27353290.84,107369929.35,65691853.28,42679720.89,19874846.64,67168730.98,45814828.26,28068243.33,15010545.08,45429353.06,35359596.98,26791800.37,17957442.92,50410185.35,36672577.45,22318680.25,12753697.80,37521613.52,25531514.16,18434273.63,10066748.63,29277581.22,18522556.52,12616797.57,6534283.25,23225292.47,14386280.03,9128099.54,3984491.39,37735076.80,27596520.03,20675847.44,107818567.70,38863658.18,0.0
7,管理费用,697382523.49,468820993.54,237168782.03,919750134.77,631200931.81,922942863.66,434849155.08,1660204301.04,1191838360.00,791185157.85,352881765.44,1392688490.56,939094416.39,649178813.59,289556749.58,922036761.71,635172896.16,410310018.79,181357207.71,732778671.97,534187422.54,345372107.26,154241719.02,664155258.15,511153782.05,332854552.07,134479056.55,577147107.02,464616832.96,287759156.23,120962405.87,430094135.79,269834442.30,153515760.82,70903774.46,216175234.21,140626117.45,91613626.08,34882733.74,129816048.10,80337521.67,48614904.17,22056303.22,73623711.27,46706417.26,29993730.02,14797948.68,45525527.27,31135013.17,20814747.01,10049077.70,49159356.01,26658987.55,19134263.72,8271916.95,32214668.04,25249413.34,16274948.31,8323869.06,28916838.40,20858158.28,10283807.68,4239708.89,21661486.21,15380117.71,11178953.70,4679804.47,22311769.85,15724073.06,7875923.65,23661042.91,12425300.91,0.0
8,财务费用,579749017.32,379818905.06,156602680.01,504086122.94,415058954.53,259505172.94,75452545.49,387730308.94,265464567.93,170576158.32,82089626.51,347701490.92,257365631.95,164335569.84,91734351.63,389700867.95,231869752.92,157219126.49,79073883.51,333039959.14,270848006.85,144375907.46,71927540.45,303001879.21,228501716.78,145382223.75,64615589.68,298273301.35,224945761.09,147082073.25,66479769.11,209666432.44,125843153.46,79204227.65,28201385.82,42397953.87,26421462.38,15380671.42,8500959.72,22511416.77,16226122.60,8626590.06,3058102.65,17534540.26,15843439.30,8529546.80,2010003.72,17799759.77,10808440.54,5594305.02,2259292.29,10906683.36,8257448.08,5670696.89,2796858.23,12156025.96,9252259.97,5718453.36,3050946.31,8625441.28,5811987.75,3892204.82,2110285.21,5913809.97,5423733.50,4463259.99,2294509.09,9590334.81,7202183.21,4820114.94,9036623.75,5400265.63,0.0
