,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,20121231,20111231,20101231,20100630,20091231,20081231,20071231,20061231,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,9302130000.00,6107586000.00,3002847000.00,11590132000.00,8418147000.00,5433220000.00,2568970000.00,9654118000.00,6526418000.00,4119445000.00,2078648000.00,8610388000.00,6380455000.00,8958755000.00,9131291000.00,7068263000.00,5621215000.00,4965053000.00,3654088000.00,1680513000.00,2370927000.00,2452066000.00,1621823000.00,763026420.38,334292166.35,316852726.65,290654622.49,0.0
2,利息净收入,7478481000.00,4877554000.00,2449084000.00,9674118000.00,6934218000.00,4365260000.00,2054138000.00,7463032000.00,5387216000.00,3445608000.00,1752138000.00,7507157000.00,5654116000.00,7965289000.00,8370123000.00,6648141000.00,5394522000.00,4730166000.00,3559205000.00,1651672000.00,2306721000.00,2473533000.00,1593979000.00,753218615.35,317739090.32,292943069.03,257061439.41,0.0
3,其中：利息收入,14957177000.00,9703069000.00,4816250000.00,18685032000.00,13636570000.00,8675003000.00,4152329000.00,14323674000.00,10331931000.00,6674048000.00,3269130000.00,12871974000.00,9616809000.00,14363389000.00,14496379000.00,11777475000.00,9595936000.00,7173714000.00,4690066000.00,2161830000.00,3239442000.00,3464662000.00,2175705000.00,1141530928.67,584335284.64,583787893.72,494382827.07,0.0
4,减：利息支出,7478696000.00,4825515000.00,2367166000.00,9010914000.00,6702352000.00,4309743000.00,2098191000.00,6860642000.00,4944715000.00,3228440000.00,1516992000.00,5364817000.00,3962693000.00,6398100000.00,6126256000.00,5129334000.00,4201414000.00,2443548000.00,1130861000.00,510158000.00,932721000.00,991129000.00,581726000.00,388312313.32,266596194.32,290844824.69,237321387.66,0.0
5,手续费及佣金净收入,300555000.00,197448000.00,88168000.00,308265000.00,206739000.00,128252000.00,62744000.00,392707000.00,300918000.00,201466000.00,108628000.00,464887000.00,372860000.00,322264000.00,239584000.00,124725000.00,72378000.00,59017000.00,38277000.00,20139000.00,23439000.00,12713000.00,11006000.00,10600133.51,8673462.47,6918293.29,11163862.65,0.0
6,其中:手续费及佣金收入,371466000.00,251122000.00,112680000.00,406330000.00,280266000.00,183251000.00,91899000.00,537270000.00,413437000.00,275515000.00,145933000.00,646430000.00,508910000.00,487763000.00,387860000.00,247786000.00,154759000.00,137799000.00,81658000.00,39857000.00,55086000.00,36624000.00,36592000.00,23754479.22,12077320.09,12105877.27,12253880.20,0.0
7,减：手续费及佣金支出,70911000.00,53674000.00,24512000.00,98065000.00,73527000.00,54999000.00,29155000.00,144563000.00,112519000.00,74049000.00,37305000.00,181543000.00,136050000.00,165499000.00,148276000.00,123061000.00,82381000.00,78782000.00,43381000.00,19718000.00,31647000.00,23911000.00,25586000.00,13154345.71,3403857.62,5187583.98,1090017.55,0.0
8,汇兑收益,24525000.00,12223000.00,1527000.00,28412000.00,27017000.00,17075000.00,-2324000.00,5569000.00,2153000.00,-22000.00,2453000.00,18415000.00,12188000.00,15936000.00,8196000.00,784000.00,6213000.00,-3499000.00,1751000.00,-462000.00,3962000.00,-55873000.00,-5140000.00,-2184132.63,802773.26,443046.47,104941.07,0.0
