,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2668705347.01,1764647333.75,956749644.90,3248025039.30,2417659487.09,1626755395.34,842155890.34,3086183668.10,2289931850.25,1568698473.00,835571722.04,2738684372.24,2068162762.22,1382284679.51,753204952.49,2690714738.47,2052105113.67,1394592414.17,749140365.81,2470381490.64,1813907645.29,1216926804.61,700299616.61,2074042336.81,1627867243.64,1135392388.90,541027006.63,1534299572.70,1182170709.47,828212770.26,452611463.12,1318632644.22,968141456.35,636758179.36,323861227.22,829962971.53,591155999.42,399957581.66,212951476.93,568560803.10,405969947.26,278980459.98,145532488.19,448592083.90,352804494.40,341588509.50,237230981.87,0.0
2,营业收入,2668705347.01,1764647333.75,956749644.90,3248025039.30,2417659487.09,1626755395.34,842155890.34,3086183668.10,2289931850.25,1568698473.00,835571722.04,2738684372.24,2068162762.22,1382284679.51,753204952.49,2690714738.47,2052105113.67,1394592414.17,749140365.81,2470381490.64,1813907645.29,1216926804.61,700299616.61,2074042336.81,1627867243.64,1135392388.90,541027006.63,1534299572.70,1182170709.47,828212770.26,452611463.12,1318632644.22,968141456.35,636758179.36,323861227.22,829962971.53,591155999.42,399957581.66,212951476.93,568560803.10,405969947.26,278980459.98,145532488.19,448592083.90,352804494.40,341588509.50,237230981.87,0.0
3,二、营业总成本,2484933761.71,1632697932.92,860840975.59,3213934691.12,2199681862.56,1463997234.17,744889616.60,2818105989.01,2059524350.91,1398698126.21,733251614.37,2490955986.46,1848957640.36,1221850397.89,662825334.35,2449477801.39,1838421785.69,1244776592.57,671662601.91,2237285397.85,1628556049.55,1089337500.17,626525224.19,1914817576.83,1492674826.53,1030332704.07,481733120.01,1381967798.28,1059332307.59,732373730.35,394600610.24,1137763638.01,820548492.56,547403536.89,273309094.81,710815796.37,497296672.05,336245355.09,177443244.86,472451282.29,336258559.83,233450276.13,119378423.84,392692318.77,308898987.58,295228192.07,215287246.04,0.0
4,营业成本,1670925331.54,1089821807.46,586143063.87,1970391967.60,1476205199.22,983457873.87,507941476.37,1932500651.29,1401570943.24,958675498.70,506383674.62,1701220363.36,1257175285.37,836451227.19,465243099.35,1697459806.39,1292732202.78,887917698.52,488838168.98,1639275337.57,1202405195.88,828911840.11,500219619.80,1459906956.07,1154006522.52,803215070.74,375879118.35,1025509832.08,796056029.54,560014191.79,307972439.30,849206861.35,617220344.80,409697627.23,211864572.81,535798384.87,380216992.91,256333404.82,135217816.59,351098718.53,247775621.91,168716526.31,89587575.20,289521218.95,236552224.00,242647505.48,188178792.16,0.0
5,营业税金及附加,44654972.10,31801829.70,17779596.93,52569639.77,38808215.19,26226043.72,12591387.74,44964776.23,32658892.39,21219090.14,10666281.33,33083424.07,22953595.23,14844689.71,7503299.53,30004526.69,21804201.68,13068606.72,7070095.11,23757639.03,17174627.97,11472872.86,6542248.35,17092091.37,12612984.11,7969657.17,3549198.69,8742610.52,6161487.68,3800615.99,2032874.26,7906622.92,5453234.00,3364209.03,1615845.20,1582628.93,967950.40,589464.03,297318.71,937649.91,722649.88,528453.11,272512.55,943087.43,676424.52,192093.27,134900.12,0.0
6,销售费用,601545535.47,394430344.81,198236634.64,749044944.62,550904058.35,370578643.14,183203599.30,673129903.41,498584483.34,330777406.48,170376140.12,620912091.53,464540337.50,305824826.50,160298499.75,590203567.55,427536464.32,286982441.44,145788251.42,488040051.80,354714382.41,219855906.12,111950105.39,371820515.69,278336284.01,180732912.24,86263427.34,293944842.07,215733259.86,141183336.19,71340493.95,242295754.70,172911135.87,117645923.11,53409974.29,151214224.14,105248891.41,71135981.74,35031452.78,98578122.53,72445563.55,52110817.15,23453589.41,77554666.05,54059247.04,35311101.13,15381725.65,0.0
7,管理费用,69578472.90,47834808.83,24392317.37,101525221.45,71176068.74,55514116.32,30696642.71,107413317.18,79160047.97,53881388.96,28673746.61,77407728.60,62736711.21,38939864.22,18418248.07,67784918.95,49850601.83,32452791.82,17494109.04,49415283.76,32605521.53,18678494.50,9542067.92,35038902.00,27684079.84,18834397.38,9234725.67,37106329.17,29352463.32,19573689.21,9172919.50,38387187.66,26723501.38,18630362.75,8021377.68,32849202.87,19045637.54,13349639.81,7078390.58,17958229.88,13643421.38,10155786.68,4971145.16,17927644.36,13353472.58,15042205.77,10421226.70,0.0
8,财务费用,55817246.62,39490752.68,19543643.00,62075261.65,43924545.64,27048161.24,10456510.48,57619019.48,46332200.17,32762077.53,17157156.37,57387512.83,41338697.35,25655167.12,11362187.65,62942590.82,46200765.80,23954961.47,12471977.36,35872942.90,21297280.23,10354320.74,5144725.57,23674924.64,19995310.63,14112750.52,6806649.96,16571454.81,12025741.76,7798571.74,4081883.23,-19649.09,-1759723.49,-1934585.23,-1602675.17,-10810786.86,-8263813.07,-5244148.17,-181733.80,3950791.90,2951284.70,1979384.91,1093601.52,5797010.78,4399395.39,1959461.38,880988.96,0.0
9,研发费用,42412203.08,29318389.44,15020390.43,61265345.10,15592579.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
