9,研发费用,26708631.67,18396756.81,0,111459396.46,3873912.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,4140380.92,110177288.20,41533819.21,37301057.61,4069895.25,54785104.90,26288436.65,25460736.89,4000223.56,39440806.62,34568278.69,21591114.28,889377.49,30255052.58,23340932.84,23316824.56,2041469.96,15548462.53,18795072.94,18171986.28,7099434.15,8681913.99,12959005.31,9870387.07,14369.82,-115291.18,-588805.16,-425134.24,-383764.07,176769.73,178844.62,429609.05,62447.10,26542690.23,297560.97,443984.11,858145.71,43702486.20,6046505.39,542413.64,350772.11,8143125.05,2660992.57,3879349.07,903647.07,1309170.60,830779.11,688748.60,0,572223.53,394317.53,368141.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,2260.00,8190.00,10720.00,-21910.00,-4590.00,-15150.00,-11220.00,11670.00,8280.00,2880.00,-550.00,-14930.00,-18000.00,-19740.00,-8258.76,-7340.00,-7850.00,18720.00,7640.00,39150.00,4120.00,-3030.00,-4600.00,-10500.00,-9490.00,-15800.00,-6000.00,-170.00,-4940.00,-80.00,1430.00,-19290.00,-17440.00,-5520.00,2580.00,-16320.00,-25820.00,-25740.00,-3200.00,40670.00,30160.00,39850.00,17540.00,-182628.82,-160218.82,-142568.82,-113920.00,112870.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-3928864.94,-2182366.07,-2095284.63,-11327497.73,-12118063.74,-7542449.94,-3937677.02,-11025191.37,-6174139.76,-6961769.00,-3736311.46,-4604938.57,10266842.83,-4702360.08,-5839077.11,17571010.32,-577526.74,-577526.74,0,675744.47,2562567.52,2560467.52,0,4524634.55,4569520.51,-352814.62,0,1857.34,-127.54,-127.54,-127.54,2125.07,0,0.00,0,514296.71,572674.51,572674.51,571724.36,2327.65,0,0,0,11459.90,11459.90,6218.32,0,808774.05,310363.73,0,0,147345.92,90488.76,26907.90,13453.95,119314.09,89485.57,59657.05,0,-479050.61,-547691.89,-616837.82,74965.36,465551.17,894605.43,851302.35,-1174.11,747470.06,0.0
13,其中:对联营企业和合营企业的投资收益,-3952552.46,-2206053.59,0,-11369148.97,-12123607.74,-7547993.94,0,-11031260.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,570061878.58,331023593.62,225127170.41,754807489.36,800981541.46,506599111.57,307265390.92,1230913413.96,1068047023.30,626076822.85,378807667.20,1013586454.91,633409242.73,335251336.83,128717104.10,652659665.63,389571547.08,232896243.48,99671429.32,412022883.64,291297767.84,144844114.59,71247372.60,338434790.47,210946475.46,116317632.84,96512.04,-12988173.70,-9462323.37,-10350320.65,-6719367.29,-43292138.66,-29591324.11,-19076509.63,-9484471.18,-68988039.99,-26340675.11,-17380744.63,-9396467.78,-84887525.66,-42068150.77,-21019303.15,-11090000.35,-45562247.73,-27343551.58,-21077858.63,-8436785.18,-26316899.33,2139919.24,2446212.39,829035.85,12609403.09,13158797.25,11109067.46,4870424.97,33658246.77,25497822.49,17682193.43,6509709.04,34381449.25,25100171.48,17418853.70,7758083.92,38403452.93,28271195.10,18962058.37,42561938.47,37413727.30,0.0
16,加:营业外收入,12174515.62,2062083.30,1370857.93,3454509.57,7020394.56,863030.69,118141.62,4507684.63,10310660.08,7736155.09,2484562.10,24716865.13,22875446.42,10298618.42,10184009.40,17846270.70,17190163.67,16882595.93,343545.92,18769691.36,18146359.08,3283257.30,2615349.34,22019868.98,13442384.36,13372177.51,136600.00,15456201.15,408401.15,99204.20,34500.00,46437889.31,151604.62,28689.23,1000.00,1015984.48,523160.24,503544.86,163786.60,89636872.00,910312.00,156903.46,156300.00,1454610.01,492577.33,482812.53,130555.00,677346.33,250942.91,244114.91,2052.00,2533746.90,1306826.66,309784.16,24449.80,203641.54,18203.45,16879.45,7121.95,82536.13,351304.42,348832.42,32017.00,103978.79,91429.65,84560.20,146035.80,502578.49,0.0
17,减：营业外支出,1637653.39,430588.57,10292.77,4714725.13,3026223.83,960254.50,6048.64,9381242.53,6898470.84,5325760.18,36143.93,2394724.70,1240395.94,1110858.01,961429.74,5260171.31,2074345.18,1444140.98,574257.64,1855580.99,532518.80,436135.29,105934.96,247839.00,371453.83,349369.99,20300.84,239845.37,577240.00,147116.79,98729.52,239163.79,182454.76,43741.58,57206.28,291195.42,203307.85,149047.38,56345.53,985654.13,1012786.60,73003.99,53003.99,90014056.59,1218944.78,982541.87,441198.60,2588490.34,727880.47,500763.36,210106.29,846153.87,584306.70,392868.96,172527.89,829167.99,510660.13,274936.05,63034.07,839343.93,596633.51,379263.57,105073.56,619204.79,323571.70,314087.42,671143.32,665538.92,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,27401.75,27401.75,0,40121.02,0,27765.00,0,0,0,0,0,0,0,400900.49,0,0,0,260854.70,0,0,0,0.00,0,104501.46,0,6775.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,580598740.81,332655088.35,226487735.57,753547273.80,804975712.19,506501887.76,307377483.90,1226039856.06,1071459212.54,628487217.76,381256085.37,1035908595.34,655044293.21,344439097.24,137939683.76,665245765.02,404687365.57,248334698.43,99440717.60,428936994.01,308911608.12,147691236.60,73756786.98,360206820.45,224017405.99,129340440.36,212811.20,2228182.08,-9631162.22,-10398233.24,-6783596.81,2906586.86,-29622174.25,-19091561.98,-9540677.46,-68263250.93,-26020822.72,-17026247.15,-9289026.71,3763692.21,-42170625.37,-20935403.68,-10986704.34,-134121694.31,-28069919.03,-21577587.97,-8747428.78,-28228043.34,1662981.68,2189563.94,620981.56,14296996.12,13881317.21,11025982.66,4722346.88,33032720.32,25005365.81,17424136.83,6453796.92,33624641.45,24854842.39,17388422.55,7685027.36,37888226.93,28039053.05,18732531.15,42036830.95,37250766.87,0.0
20,减：所得税费用,95042557.27,59116822.81,36923753.58,141600895.81,142084501.76,89193508.14,56690094.40,212881516.14,214894284.00,126413373.96,77667644.28,212566051.25,124670702.43,63766215.73,28840589.56,125445065.10,73999230.38,42480563.74,18879645.49,81998788.97,52768475.09,23924226.90,12119776.09,64574651.98,32693469.31,21335533.21,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,389332.56,40822.03,40822.03,-71250.30,1123182.33,-53899.09,-25686.09,-232940.70,884212.61,1643052.15,1390930.99,525720.13,4318945.76,4041683.98,3268918.27,1383589.91,10582322.77,8163473.29,5833398.33,1981868.33,10940608.54,8012060.78,5791925.72,2792520.07,12656228.85,8802535.76,5748056.08,13654761.48,12300335.98,0.0
21,五、净利润,485556183.54,273538265.54,189563981.99,611946377.99,662891210.43,417308379.62,250687389.50,1013158339.92,856564928.54,502073843.80,303588441.09,823342544.09,530373590.78,280672881.51,109099094.20,539800699.92,330688135.19,205854134.69,80561072.11,346938205.04,256143133.03,123767009.70,61637010.89,295632168.47,191323936.68,108004907.15,212811.20,2228182.08,-9631162.22,-10398233.24,-6783596.81,2906586.86,-29622174.25,-19091561.98,-9540677.46,-68263250.93,-26020822.72,-17026247.15,-9289026.71,3374359.65,-42211447.40,-20976225.71,-10915454.04,-135244876.64,-28016019.94,-21551901.88,-8514488.08,-29112255.95,19929.53,798632.95,95261.43,9978050.36,9839633.23,7757064.39,3338756.97,22450397.55,16841892.52,11590738.50,4471928.59,22684032.91,16842781.61,11596496.83,4892507.29,25231998.08,19236517.29,12984475.07,28382069.47,24950430.89,0.0
22,归属于母公司所有者的净利润,486955967.56,275178223.78,189994201.27,610912665.53,664730536.53,419750854.36,252023992.21,1004882891.14,856470855.34,504955240.61,304197561.40,817802423.89,521671085.39,276036303.13,108411503.22,519085072.94,316675567.41,203473390.23,80592123.83,347053097.73,256179394.01,123770305.35,61637010.89,295632168.47,191323936.68,108004907.15,212811.20,2228182.08,-9631162.22,-10398233.24,-6783596.81,3250946.74,-29586373.37,-19074832.74,-9534581.54,-68142983.01,-26002998.58,-17017755.63,-9287338.43,9605938.49,-40180319.38,-19706768.60,-10259216.31,-129229935.87,-25464320.76,-19556247.70,-7867040.08,-26652970.09,1269172.09,1700665.63,510489.31,10292955.54,9892600.11,7593555.04,3231726.56,20082031.85,14941205.84,10304332.23,3942945.19,20021339.80,14764873.81,10204847.09,4341628.66,22580472.52,17204300.14,11687940.38,24864251.20,22979671.62,0.0
23,少数股东损益,-1399784.02,-1639958.24,-430219.28,1033712.46,-1839326.10,-2442474.74,-1336602.71,8275448.78,94073.20,-2881396.81,-609120.31,5540120.20,8702505.39,4636578.38,687590.98,20715626.98,14012567.78,2380744.46,-31051.72,-114892.69,-36260.98,-3295.65,0,0,0,0,0,0,0,0.00,0,-344359.88,-35800.88,-16729.24,-6095.92,-120267.92,-17824.14,-8491.52,-1688.28,-6231578.84,-2031128.02,-1269457.11,-656237.73,-6014940.77,-2551699.18,-1995654.18,-647448.00,-2459285.86,-1249242.56,-902032.68,-415227.88,-314905.18,-52966.88,163509.35,107030.41,2368365.70,1900686.68,1286406.27,528983.40,2662693.11,2077907.80,1391649.74,550878.63,2651525.56,2032217.15,1296534.69,3517818.27,1970759.27,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.188100,0.106300,0.073700,0.236200,0.257200,0.162400,0.097500,0.407400,0.352400,0.209100,0.126300,0.338200,0.212600,0.113600,0.112500,0.572800,0.355400,0.236000,0.093500,0.406900,0.301400,0.145600,0.101500,0.583900,0.384800,0.217200,0.001300,0.013400,-0.057700,-0.062300,-0.040600,0.019500,-0.177300,-0.114300,-0.057100,-0.408300,-0.155800,-0.102000,-0.055600,0.057600,-0.240800,-0.118100,-0.061500,-0.774300,-0.152600,-0.117200,-0.047100,-0.159700,0.009900,0.010000,0.005600,0.110000,0.107900,0.083000,0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.178600,0.099200,0.073700,0.236200,0.257200,0.162200,0.097400,0.405500,0.351600,0.208300,0.125500,0.336500,0.212100,0.113000,0.111600,0.565300,0.354000,0.235000,0.093100,0.406500,0.301400,0.145600,0.101500,0.583900,0.384800,0.217200,0.001300,0.013400,-0.057700,-0.062300,-0.040600,0.019500,-0.177300,-0.114300,-0.057100,-0.408300,-0.155800,-0.102000,-0.055600,0.057600,-0.240800,-0.118100,-0.061500,-0.774300,-0.152600,-0.117200,-0.047100,-0.159700,0.009900,0.010000,0.005600,0.110000,0.107900,0.083000,0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,3211099.70,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,485556183.54,273538265.54,189563981.99,611946377.99,662891210.43,417308379.62,250687389.50,1013158339.92,856564928.54,502073843.80,303588441.09,823342544.09,530373590.78,280672881.51,109099094.20,539800699.92,330688135.19,205854134.69,80561072.11,346938205.04,256143133.03,123767009.70,61637010.89,295632168.47,191323936.68,108004907.15,212811.20,2228182.08,-9631162.22,-10398233.24,-6783596.81,6117686.56,-29622174.25,-19091561.98,-9540677.46,-68263250.93,-26020822.72,-17026247.15,-9289026.71,3374359.65,-42211447.40,-20976225.71,-10915454.04,-135244876.64,-28016019.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,486955967.56,275178223.78,189994201.27,610912665.53,664730536.53,419750854.36,252023992.21,1004882891.14,856470855.34,504955240.61,304197561.40,817802423.89,521671085.39,276036303.13,108411503.22,519085072.94,316675567.41,203473390.23,80592123.83,347053097.73,256179394.01,123770305.35,61637010.89,295632168.47,191323936.68,108004907.15,212811.20,2228182.08,-9631162.22,-10398233.24,-6783596.81,6462046.44,-29586373.37,-19074832.74,-9534581.54,-68142983.01,-26002998.58,-17017755.63,-9287338.44,9605938.49,-40180319.38,-19706768.60,-10259216.31,-129229935.87,-25464320.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-1399784.02,-1639958.24,-430219.28,1033712.46,-1839326.10,-2442474.74,-1336602.71,8275448.78,94073.20,-2881396.81,-609120.31,5540120.20,8702505.39,4636578.38,687590.98,20715626.98,14012567.78,2380744.46,-31051.72,-114892.69,-36260.98,-3295.65,0,0,0,0,0,0,0,0.00,0,-344359.88,-35800.88,-16729.24,-6095.92,-120267.92,-17824.14,-8491.52,-1688.27,-6231578.84,-2031128.02,-1269457.11,-656237.73,-6014940.77,-2551699.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
