,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3070118188.23,2295157473.72,1504420505.15,819065372.97,3369363926.95,2529683034.92,1639661346.71,828032100.54,3457763311.36,2602585181.01,1662230529.48,880432876.35,3023590441.80,2177325289.96,1324341881.57,649334379.08,3169597873.59,2483486098.24,1696567004.93,761421231.19,3988135272.84,2922489415.61,1847578288.70,1005637247.77,4649860235.13,3480169074.42,2199237181.91,1056725899.53,4282716490.40,3099193392.69,2064294583.14,1037309838.50,4817406552.68,3529686182.53,2219696057.76,1042791096.42,3611005162.68,2581734630.20,1596125679.90,729511003.23,2646532765.85,1951650648.23,1205986763.54,520501501.44,2829297928.19,2291466423.30,1499463500.40,677393903.58,2791397653.93,2072275933.00,1282718787.53,597269629.65,2016971152.32,1481618726.92,950793037.15,420518479.81,1906432064.61,1475079570.80,966158860.15,405077965.79,1699414900.31,1130057925.22,591336454.37,117509741.77,165945355.01,80690980.74,73689003.87,47478461.13,568387247.82,427151662.64,276562831.25,138138456.79,801529173.22,410957365.80,716038216.01,324841734.00,705538120.00,303796555.00,937366449.00,1150375062.00,1306782230.00,0.0
2,营业收入,3070118188.23,2295157473.72,1504420505.15,819065372.97,3369363926.95,2529683034.92,1639661346.71,828032100.54,3457763311.36,2602585181.01,1662230529.48,880432876.35,3023590441.80,2177325289.96,1324341881.57,649334379.08,3169597873.59,2483486098.24,1696567004.93,761421231.19,3988135272.84,2922489415.61,1847578288.70,1005637247.77,4649860235.13,3480169074.42,2199237181.91,1056725899.53,4282716490.40,3099193392.69,2064294583.14,1037309838.50,4817406552.68,3529686182.53,2219696057.76,1042791096.42,3611005162.68,2581734630.20,1596125679.90,729511003.23,2646532765.85,1951650648.23,1205986763.54,520501501.44,2829297928.19,2291466423.30,1499463500.40,677393903.58,2791397653.93,2072275933.00,1282718787.53,597269629.65,2000945765.59,1471230813.48,943489554.81,417578176.87,1889542616.51,1465586977.38,960440514.01,402918493.52,1690298166.05,1124589153.31,588981062.85,116337296.35,157685975.32,75866272.04,74692342.08,47849836.63,568295469.49,430654621.19,278343038.16,137808185.85,801183163.49,411295783.13,712993416.30,324869833.00,705190775.00,303671107.00,938229943.00,1151015241.00,1305941163.00,0.0
3,二、营业总成本,2824295864.75,2089544846.15,1390691671.61,767266098.07,3120675808.10,2323469213.81,1523259928.81,766469660.76,3283225100.19,2487829309.76,1613053202.16,808239798.00,2607100558.79,1850350431.88,1123789020.45,550210251.78,2632187114.61,2033491529.11,1411517569.81,653103737.24,3442832855.50,2515346144.73,1577779987.28,845256271.52,3905604654.89,2943298582.94,1882554863.01,914530939.29,3805411456.80,2801307803.83,1876337969.73,928293251.42,4624324802.25,3450134674.47,2181401022.84,1014279850.36,3483406528.47,2496716324.32,1576505111.01,718500240.56,2282556469.86,1671644213.04,1057810093.28,498258418.34,2834248376.32,2286074351.86,1484821905.33,662835646.47,2624128327.36,1942679094.53,1210662573.52,576224727.77,1999281696.95,1505454250.43,943449557.57,416345218.08,1781023379.22,1385927655.87,894032101.79,374341570.45,1506055501.28,1029750282.63,556539059.41,133507394.00,491007079.35,287370410.21,253922937.74,124975009.55,804368766.61,516243113.31,327657256.00,155294145.80,978324769.84,406003614.63,721237939.65,352117146.00,692737228.00,298868259.00,856814998.00,1052963811.00,1235915709.00,0.0
4,营业成本,2494906758.28,1863065522.29,1230277727.01,669340848.94,2810356086.14,2106791575.09,1384488628.31,693929461.34,3006336862.59,2287865195.63,1479752710.61,742648481.57,2351239687.80,1648881186.67,995829890.22,486974920.25,2397104304.17,1858462558.18,1277334168.35,583101622.56,3129501348.50,2297057826.07,1456322263.39,780245432.32,3552921172.10,2680065553.26,1690712652.54,807994181.96,3468523055.24,2560221028.97,1706507616.22,850235780.09,4283286121.70,3202767291.94,2039976534.86,950411113.25,3189451116.49,2293300716.71,1430010872.21,643514113.83,2071733185.37,1517119766.31,960644154.33,447717205.24,2605489393.24,2106573857.79,1369647187.96,607668194.50,2407862842.21,1786416560.95,1112734817.14,524659194.24,1821981544.02,1358576867.42,855602814.89,375383240.97,1568701738.85,1225797197.06,793281691.51,325273029.24,1374967448.34,932014530.31,498174145.72,115383279.90,201251016.12,103973106.47,102110201.52,65810305.83,493155741.61,362485924.30,223383098.23,108987797.13,643367001.79,331480607.98,591926097.61,283361571.00,530188923.00,236796048.00,663024281.00,810637259.00,970621738.00,0.0
5,营业税金及附加,27442732.61,22072816.76,15885603.30,8299609.03,29144020.26,22137487.02,15330045.77,9942201.26,21694455.33,15552912.06,9238549.93,6382728.23,32017687.62,19241534.08,13409987.42,9028535.93,28021370.08,23467166.30,15942661.89,5148982.91,19146873.94,14996240.88,7204218.35,5226524.44,36934311.39,26004982.06,14855005.15,8626565.46,23904596.62,19754913.60,11948459.38,7878879.48,12050595.66,8172319.68,3289164.19,2472620.57,1731676.46,1043333.73,657227.47,267994.03,1673078.58,1223997.59,828196.96,298731.85,1481962.51,1134963.26,948802.16,470956.23,1206901.40,1038794.09,597068.61,329910.13,1544405.88,1317541.23,58137.35,50680.34,4179684.68,4179684.68,4058451.87,3157649.54,27170089.31,22398493.56,13853920.48,5120961.81,5730653.66,1455163.55,1142075.84,576962.61,13231281.77,9682048.69,7945185.37,4558091.10,21953511.92,11866120.75,27267146.59,17806431.00,49904711.00,23337566.00,77056148.00,99755835.00,129004737.00,0.0
6,销售费用,123870943.74,92447658.39,61448981.39,32733492.13,101311816.45,70248957.07,37852576.03,18515657.35,77190246.55,60777865.74,40331580.79,18923595.39,92143245.03,75063023.80,54661597.73,27924862.72,121843471.08,89903917.78,62916561.10,29882203.44,143580161.26,96296884.63,61622467.34,31798900.94,134226424.28,99234970.09,62214434.21,29909140.36,112480993.61,82857336.27,55380294.66,28913962.83,120309545.00,90369405.20,58025444.95,28008590.33,102310335.50,65403902.76,39265044.47,23350288.13,80522347.81,64686976.77,45353482.20,13988977.11,73136907.55,59169961.86,39788289.94,18793200.20,68849526.82,52409604.52,32646499.64,17170753.34,55897793.74,46037703.59,22887983.34,10556346.08,57309596.54,38260325.55,25233568.18,11983894.50,31899976.17,21525835.47,12422117.14,4372773.93,17208793.63,14840439.56,7825792.74,5379442.69,51984493.33,32689192.58,24366305.15,8169698.45,50368835.86,16913722.94,31106646.00,15520585.00,18718790.00,6139894.00,25605745.00,32681063.00,40061753.00,0.0
7,管理费用,148568321.40,108847746.55,73124223.83,39462057.79,152003157.44,116724086.15,71028222.17,34614213.77,150239819.26,104207807.02,66609263.32,33739640.27,134517839.57,103437632.00,60428638.96,24576257.68,88686823.05,65747126.53,42158869.40,21174266.80,79661235.37,57358726.87,37159198.70,18792683.12,72978536.22,53637189.12,36677485.32,18227114.63,98809282.93,70790286.79,47091761.64,22108096.22,87371184.27,62872916.06,41239866.87,20616483.58,79801826.38,58199967.33,37679414.37,19071009.35,55327644.10,35632034.68,18491223.12,8760783.60,37177627.66,31377008.81,21556132.28,8743446.37,40635760.74,32893508.09,16791133.04,8339692.09,33728482.85,22605147.65,13966585.98,8020449.05,35785282.82,23774947.76,14694877.89,6662995.48,29839481.04,16653242.07,10252938.12,2855351.99,224477735.98,133485358.27,114185313.46,39369228.04,192183985.08,69696682.61,45810867.61,20588110.91,220990618.49,28295234.35,42610296.00,19171963.00,62132187.00,19709485.00,60415839.00,70354823.00,54370014.00,0.0
8,财务费用,21540036.81,-2538221.41,6894796.86,17678717.52,16179843.55,3813542.39,10508995.30,4378476.02,25959138.93,18324987.42,10038843.18,5737369.20,-2974809.46,4095675.09,2140900.98,3227999.35,-6153094.91,-6384718.45,12451222.81,12250621.08,73464062.43,51487709.43,15023493.29,6787954.17,104940685.64,83600170.94,77818868.96,47440523.47,99125753.86,67982234.24,56401532.68,20052010.71,119148227.34,84820974.55,36081604.16,11301770.66,107673981.29,77386341.71,66998845.85,31896720.84,75174075.11,54335166.91,34310191.79,28306262.42,117218016.91,91341275.22,55899851.24,28920155.73,106930302.25,71831831.01,49804259.22,25725177.97,86129470.46,76916990.54,50934036.01,22334501.64,115047076.33,93915500.82,56763512.34,27264001.69,42178506.42,37158181.22,21835937.95,5775026.37,42338879.96,33616342.36,28659554.18,13839070.38,53813264.82,41689265.13,26151799.64,12990448.21,41644801.78,17447928.61,32957673.45,17181792.00,30754559.00,12885266.00,30712985.00,39534831.00,41857467.00,0.0
