,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2223199937.34,1597120594.06,1064086636.57,514470755.60,2170337886.35,1605820722.10,1076778120.85,516356781.70,2058912586.17,1482469131.72,998927781.91,486222171.21,1905600653.05,1400272716.19,917514111.37,461727615.09,1654917369.66,1192796212.05,772435081.94,337800546.64,1539810297.46,1083883296.98,739759715.28,348113308.74,1462704163.45,1007479929.13,688475107.83,320551142.32,1450153846.86,1025527057.19,692577932.88,324758630.29,2095023281.73,1712711077.41,1157584677.56,616794196.79,1779098404.27,1161206392.11,728745620.75,261139473.23,937429308.82,680352283.11,436092925.35,211323259.68,858632551.19,630606548.21,405324828.02,179960581.86,660436264.85,462503947.23,297045359.88,123909660.64,482204780.98,353159849.36,230126930.74,106502364.35,472374133.08,332389408.57,217349208.16,95185489.10,424011607.86,300427663.69,192754011.93,88845911.17,332394919.94,242002723.63,151721982.82,66744529.65,271697989.67,191898771.72,128867828.58,60308932.13,253715701.06,126113262.58,301306081.74,135035727.26,274741169.98,122587853.49,189203664.86,63331410.21,133003873.38,59405000.24,131832421.35,65245602.02,98250908.13,37398884.34,40398280.00,15139704.61,26843997.52,12987678.66,0.0
2,营业收入,2223199937.34,1597120594.06,1064086636.57,514470755.60,2170337886.35,1605820722.10,1076778120.85,516356781.70,2058912586.17,1482469131.72,998927781.91,486222171.21,1905600653.05,1400272716.19,917514111.37,461727615.09,1654917369.66,1192796212.05,772435081.94,337800546.64,1539810297.46,1083883296.98,739759715.28,348113308.74,1462704163.45,1007479929.13,688475107.83,320551142.32,1450153846.86,1025527057.19,692577932.88,324758630.29,2095023281.73,1712711077.41,1157584677.56,616794196.79,1779098404.27,1161206392.11,728745620.75,261139473.23,937429308.82,680352283.11,436092925.35,211323259.68,858632551.19,630606548.21,405324828.02,179960581.86,660436264.85,462503947.23,297045359.88,123909660.64,483497596.40,354683107.54,231143760.49,107651649.38,473157216.90,333815754.31,218013787.23,95936241.50,423310235.82,299059524.97,192224695.00,88710939.67,331245270.84,241324304.41,151223053.13,66589961.99,270908744.59,192138127.92,128956874.78,60423661.77,251851884.84,125083091.44,300804560.36,129862894.96,265786854.35,117772833.97,185612349.61,60214018.97,130251141.24,57210945.93,131863814.26,65280983.60,98106415.11,37400749.65,40269970.00,15101842.00,26839002.34,12978395.91,0.0
3,二、营业总成本,2127531917.90,1472624338.25,997184819.87,490019445.91,2114628005.15,1516054347.24,1012922670.77,494622752.71,1893061046.04,1359673092.87,931037444.27,451649646.78,1719812657.62,1164003344.60,768478978.10,420958493.59,1563865105.90,1108918513.12,724703671.54,325595205.95,4038523457.31,1094290466.80,756936727.32,373095521.95,2096866477.90,1028355049.73,710310004.98,361120797.12,1459141536.97,1021451231.21,693751706.32,367432185.18,2046152183.82,1641093349.11,1095396306.07,580379395.05,1686512326.20,1095888763.83,678191378.94,247688798.19,869640357.31,602720187.31,387627373.68,198350869.79,752611852.00,544920127.17,352395518.70,155646213.52,586800402.09,394977122.92,257678734.26,105055030.33,418525232.41,304526751.41,197975766.69,101435680.20,411985887.23,286620759.84,190075012.43,92918173.82,380369146.30,267614947.00,180448896.63,91279486.16,313627245.90,229686241.07,157397965.56,77593072.77,273471573.55,207642358.57,145964296.07,71473029.60,241020192.98,124009322.17,257192771.38,129382763.25,236771344.27,111329862.00,163237931.34,52673725.43,106104639.87,0,109122450.89,0,78226437.78,0,0,0,18020693.33,9178713.64,0.0
4,营业成本,1676976017.07,1172011398.08,809651307.18,407279650.68,1662201101.55,1211472486.19,821965676.71,405655801.84,1533558335.19,1092680313.56,750620163.11,377360082.17,1384351182.62,988402873.32,667260160.26,339014247.44,1184771179.14,846692056.82,563249388.24,252456875.27,1120974726.46,778436579.21,542257108.28,267335661.31,1140788803.84,733781295.04,512477789.27,263480473.45,1012918179.04,733080440.72,498782788.17,268768214.46,1617246943.34,1334789599.37,891948856.93,475908412.16,1341089906.93,874173293.52,545577147.91,200331843.48,671769482.06,487962290.52,314058605.39,164203513.61,565853419.40,414216723.49,270200972.03,122433708.76,432401724.87,298884928.67,189925681.28,76593980.77,321338536.30,230708822.71,149651435.32,76510941.35,303293732.74,204240509.10,138363963.60,66177376.34,263241620.95,185983560.55,126826520.27,63902605.72,227836061.53,167633885.09,112874842.98,54412559.21,194762012.94,149343996.27,102890660.21,48863741.94,175790267.39,88373465.04,204076002.25,100910298.32,185062532.08,85211317.89,126353359.23,36657645.72,76893437.77,0,85611753.33,0,65032357.89,0,0,0,12604576.58,7289797.57,0.0
5,营业税金及附加,26292989.95,16962744.41,11542145.05,3496872.95,26063026.38,19425230.94,13450205.22,4303712.01,22799565.48,15567120.69,11218740.00,2652050.78,28369603.29,15879130.03,10182326.53,4975680.07,24744406.26,15699687.13,9526090.10,3795614.92,26672289.11,18414435.06,12251338.89,5211075.06,23591569.77,15716019.46,10399143.10,4185867.10,23498966.01,16098332.06,11117371.04,4153337.45,19967258.99,14572371.09,10006773.14,4352873.02,16541444.71,14032205.45,9846020.84,4988075.96,12681827.10,8630096.59,5254066.24,2423935.16,13265672.94,10087588.64,5252424.99,2081483.73,9132098.11,6106135.31,3880184.26,1660185.31,5875825.21,3985461.07,2505507.10,1130023.05,4811367.75,3169444.04,1913207.64,815037.72,3936415.35,2758271.96,1756124.37,901041.30,2951372.92,2043034.64,1335750.82,641907.03,2965463.04,2183683.99,1607123.99,807671.60,3392734.93,1852459.74,4802430.62,2302658.63,4119402.14,1578716.01,2403002.79,746224.21,1072291.21,0,1925125.24,0,1304770.19,0,0,0,3129089.74,1001138.54,0.0
6,销售费用,111771922.72,68912561.67,44654201.25,19855398.07,99665871.85,71702830.88,45261451.42,20340077.14,72291657.85,52083570.59,29483493.96,12580049.96,82385132.23,36115303.30,20970955.56,8501758.96,41446366.87,25983714.00,16463992.72,7334373.36,39703381.88,26188089.29,17745702.67,8085020.53,36034675.89,22932756.64,15338989.03,8255494.68,36823147.09,26603202.56,16238320.74,8709486.79,48427998.84,35643388.23,24448767.39,12093852.19,40489906.68,25409022.26,13630464.76,6327321.94,21228172.57,13819694.63,8319367.91,4235544.27,19778051.51,14394998.42,10088508.08,4669446.17,16547592.58,12259489.89,8760475.04,4370255.33,3257982.17,2454699.27,1623405.81,592114.76,3401196.77,2227491.14,1325505.91,739580.48,3448586.51,2536943.34,1627688.35,904098.65,2343785.00,1548171.74,1081399.53,535770.13,1723415.21,1549845.86,1114200.51,535481.04,2567125.76,1829251.02,1579976.42,734533.09,2873734.89,826765.10,1451931.40,754880.20,533173.40,0,594421.64,0,388788.60,0,0,0,131954.57,75130.79,0.0
7,管理费用,288264406.31,197328496.73,121163965.46,53889452.69,279304938.90,191996380.03,118903720.77,59205616.98,246671066.67,187431319.85,128716271.79,54188561.96,271641220.33,197525428.84,129679249.92,59972998.31,281363027.75,194269341.20,117427672.78,49873306.59,290652162.21,153390665.25,106794555.10,53170411.95,231638271.74,139826080.60,94537222.79,49238089.99,216670463.66,149831810.78,102129913.67,52051377.29,224634219.83,153869527.71,104811124.12,54046214.38,199762734.24,122140566.36,80649544.36,31958119.86,141107128.93,76689129.49,49598725.86,21970082.72,121371649.73,88660133.91,56507949.29,21060677.78,98195814.58,58243775.52,39054372.97,18854946.81,73714523.67,56430481.72,36625965.77,19403585.94,83648279.40,64097396.90,39483344.51,20988836.95,89247406.16,62028544.00,40361155.65,20199903.98,61665133.96,44048369.33,32271207.67,17448803.13,56399951.11,41483488.58,29337344.44,15655862.43,41325545.19,23234437.44,31968921.14,17566502.13,27030444.74,15127964.60,22444004.16,10073856.94,15494800.18,0,13092969.10,0,9282398.53,0,0,0,2758325.80,1054001.63,0.0
8,财务费用,24226581.85,17409137.36,10173200.93,4763063.23,17899070.68,13798876.17,10337302.58,2972447.41,13896888.26,10762868.07,6917495.13,3390218.80,16232568.04,4459122.51,393680.34,5029689.28,25141234.23,18749372.88,13156091.24,7569458.38,144916310.85,113537553.21,76856144.13,38483545.18,148838221.81,115743824.38,77531392.27,35572450.02,135175913.40,101627231.49,65527118.42,33303586.27,132308381.47,101062775.95,63331048.64,31404665.98,84592275.05,58529911.28,27694065.72,2217068.15,20398231.66,15054646.74,10399889.50,5245950.24,23487382.82,17598271.33,10574727.90,4903886.91,13578931.21,9569463.24,6699163.29,3314624.59,14338365.06,10947286.64,7569452.69,3799015.10,16831310.57,12885918.66,8988990.77,4197342.33,20495117.33,14307627.15,9877407.99,5371836.51,18830892.49,14412780.27,9834764.56,4554033.27,17620731.25,13081343.87,11014966.92,5610272.59,17944519.71,8719708.93,14751723.91,7868771.08,17596286.72,8585098.40,10585633.76,4441118.36,12110937.31,0,7898181.58,0,2218122.57,0,0,0,-603253.36,-241354.89,0.0
