,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,41646286792.57,28120912037.64,20511577842.86,7885358500.00,40012601322.24,25548555188.58,18907062293.51,6865605700.00,34585933621.04,29770196558.84,24498173891.39,0.0
2,营业收入,41646286792.57,28120912037.64,20511577842.86,7885358500.00,40012601322.24,25548555188.58,18907062293.51,6865605700.00,34585933621.04,29770196558.84,24498173891.39,0.0
3,二、营业总成本,37220022565.63,24824903381.92,17906065515.05,0,35702450661.02,22493567976.99,16499909326.27,0,30628108487.34,26129830618.40,21568823362.66,0.0
4,营业成本,32112103467.88,21567655921.88,15731610829.12,0,30931739704.16,19693969989.52,14749471065.43,0,26057557005.89,21969499356.70,17927158302.14,0.0
5,营业税金及附加,260018767.25,172015402.51,137303885.82,0,255740657.97,136823655.24,100818152.69,0,221523069.81,416897973.95,546621692.68,0.0
6,销售费用,878468933.38,562695519.66,369696340.19,0,701572032.88,380157960.07,215668074.49,0,692597465.78,684272422.97,646558083.34,0.0
7,管理费用,2530027201.64,1680611273.83,1087937234.04,0,2462903609.57,1486139088.40,942740053.41,0,2216705978.69,2050958820.59,2757324937.10,0.0
8,财务费用,-144051571.49,-66243197.22,-1634215.20,0,-86429029.18,-54704499.77,-55661134.41,0,98770611.39,-110018771.30,-426756288.39,0.0
9,研发费用,1583455766.97,908168461.26,581151441.08,0,1323503188.98,851181783.53,546873114.66,0,1180165035.71,1050429299.45,0,0.0
10,资产减值损失,0,0,0,0,110408.35,0,0,0,160789320.07,67791516.04,117916635.79,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,372775072.48,341301059.89,331015310.56,0,55167907.21,30810773.83,22231083.40,0,46809804.53,47502154.71,60933850.04,0.0
13,其中:对联营企业和合营企业的投资收益,50057361.46,36702753.63,26417004.30,0,57206876.72,33088046.34,22685452.73,0,33597583.92,36476458.22,65180495.11,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,4979410200.95,3678978947.69,2871200759.18,894982000.00,4532833169.44,3221109519.14,2508726153.65,794785600.00,4186142976.27,3799104131.36,2990284378.77,0.0
16,加:营业外收入,61799594.90,47120541.29,12271186.35,0,45181935.07,47764290.13,29832655.17,0,34620143.00,31448456.63,204586413.55,0.0
17,减：营业外支出,13735278.90,11078328.42,10114404.30,0,58345128.80,10854153.67,1198948.41,0,10974862.04,7429217.34,15357171.41,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,3435269.84,3525772.76,0.0
19,四、利润总额,5027474516.95,3715021160.56,2873357541.23,902877000.00,4519669975.71,3258019655.60,2537359860.41,808856800.00,4209788257.23,3823123370.65,3179513620.91,0.0
20,减：所得税费用,850426160.91,673629361.88,435943600.22,0,802874717.84,612566370.15,421575645.10,0,772593993.70,624641464.42,520683804.06,0.0
21,五、净利润,4177048356.04,3041391798.68,2437413941.01,744090200.00,3716795257.87,2645453285.45,2115784215.31,679534300.00,3437194263.53,3198481906.23,2658829816.85,0.0
22,归属于母公司所有者的净利润,3815874901.39,2812283039.65,2267893086.86,676450500.00,3408545542.62,2440712643.40,1984028544.45,621421000.00,3222483597.72,3045000334.08,2521873862.26,0.0
23,少数股东损益,361173454.65,229108759.03,169520854.15,0,308249715.25,204740642.05,131755670.86,0,214710665.81,153481572.15,136955954.59,0.0
24,六、每股收益,,,,,,,,,,,,
25,基本每股收益(元/股),0.380000,0.290000,0.250000,0.070000,0.380000,0.270000,0.230000,0,0.370000,0.350000,0,0.0
26,稀释每股收益(元/股),0.380000,0.290000,0.250000,0.070000,0.380000,0.270000,0.230000,0,0.370000,0.350000,0,0.0
27,七、其他综合收益,-24393918.30,921011.93,198381.47,0,-20924390.95,-47963065.67,-47224568.97,0,-68648619.21,-16245656.66,-103716000.00,0.0
28,八、综合收益总额,4152654437.74,3042312810.61,2437612322.48,0,3695870866.92,2597490219.78,2068559646.34,0,3368545644.32,3182236249.57,2555113816.85,0.0
29,归属于母公司所有者的综合收益总额,3791480983.09,2813204051.58,2268091468.33,0,3387621151.67,2392749577.73,1936803975.48,0,3153834978.51,3028754677.42,2418157862.26,0.0
30,归属于少数股东的综合收益总额,361173454.65,229108759.03,169520854.15,0,308249715.25,204740642.05,131755670.86,0,214710665.81,153481572.15,136955954.59,0.0
