9,研发费用,199117780.32,127658406.64,80283052.35,31227240.24,175991977.61,98274476.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-2962887.33,7869187.83,21640808.38,19545317.95,6641625.88,8076148.39,713163.30,-7991914.86,-2968987.45,50945182.39,23725812.39,12612140.41,-1409753.43,466945124.54,19693906.37,16500347.01,-2469994.68,15170163.83,4868028.39,12752254.00,-2308616.99,14701723.25,11943088.87,6666928.09,-4174882.06,9316100.97,4919119.05,6701459.92,1675420.41,3073400.08,674517.16,1086166.68,1473475.90,299680.79,1974518.22,459961.95,-104298.40,-96700.35,-728636.79,1383068.65,909570.97,1974406.83,1534749.86,511745.63,-439754.41,1710789.38,1192270.86,1870048.82,787556.71,-1800723.23,-199887.92,321004.41,196292.69,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,-4448400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3772082.34,3336072.17,2047099.22,1269893.74,-10027727.59,-11236478.57,-2979769.46,708003.21,1588655.17,2013669.98,1246066.30,380082.95,549359.02,717420.10,592189.40,472028.37,4688911.04,3828646.08,2629889.26,1189142.42,5834142.23,5372453.94,3832320.72,1521078.58,8846134.81,5422873.66,2558814.97,1265446.80,5481660.06,5516722.17,5767442.07,5957877.88,24881891.24,0,0,1602389.04,800000.00,800000.00,800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246851.15,117583.71,0,1391376.02,1656208.61,-3496787.78,-3513558.58,0.0
13,其中:对联营企业和合营企业的投资收益,3358010.45,2922000.28,1633027.33,855821.85,2768585.82,1559834.84,1186272.58,708003.21,1588655.17,2013669.98,1246066.30,380082.95,549359.02,717420.10,592189.40,472028.37,4688911.04,3828646.08,2629889.26,1189142.42,5834142.23,5372453.94,3832320.72,1521078.58,8846134.81,5422873.66,2558814.97,1265446.80,-576743.27,-541681.16,-290961.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,319252874.27,260043059.45,104192519.47,11423865.57,258505340.59,195844718.01,60114275.66,-18822049.17,180466597.11,114740859.93,75504190.30,43860558.20,244266305.51,140134661.43,83205948.73,7250000.39,-655494667.41,-173776778.76,-120893394.00,-45158721.53,-5697030.40,18212857.93,20592926.41,21539666.91,70107460.41,44157519.91,26066316.97,24004544.44,160605342.71,120021884.70,84842354.04,40718864.14,526780320.66,404522029.56,305153355.06,149000520.84,525921660.83,347902085.53,198132428.26,81189516.24,220096215.97,134114098.03,78605813.73,38381866.03,257724515.88,187724355.19,102957654.88,49602893.23,265775821.80,187673756.92,122470581.30,51181267.23,238022637.09,179772927.78,119517306.23,49875247.02,265340368.12,187502543.37,171249239.16,48918591.94,0.0
16,加:营业外收入,283827.95,0,0,0,90000.00,244741.97,244741.97,60000.00,5157880.68,14446365.77,8826406.11,4493810.11,25322552.70,16158136.04,8772961.46,4072941.98,47788766.89,39309247.41,35228403.75,906805.49,15569294.30,14023653.47,12026459.22,835033.00,10888981.00,7598673.00,3007400.00,1714900.00,11879704.10,6895729.00,6422229.00,235000.00,10446848.73,4980556.08,4899756.08,200056.08,7366454.58,810078.17,773955.00,10000.00,3550000.99,810823.42,730823.42,0,4949228.30,1968809.54,1119800.00,0,5450756.21,871200.00,871200.00,0,15029650.00,850550.00,850550.00,850000.00,41600.00,41600.00,803186.12,25590.00,0.0
17,减：营业外支出,436169.41,26633.41,0,0,294228.40,66350.57,66099.43,8000.00,61949.64,51710.00,51710.00,51710.00,601935.68,22867.34,22867.34,336.23,29672624.47,29495173.17,29434343.27,4454815.16,0,0,0,0,11254.97,1254.97,1254.97,0,32000.00,0,0,0,1547.21,0,0,0,60317.74,60317.74,60317.74,59461.74,0,0,0,0,690460.00,630000.00,600000.00,0,0,0,0,0,122314.31,106463.73,122314.31,81770.10,12115.78,167831.57,1299190.34,415040.40,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,8235.93,0,0,0,540487.33,13199.19,13199.19,0,4102699.69,21081428.51,21081428.51,4454815.16,0,0,0,0,1254.97,0,1254.97,0,0,0,0,0,1547.21,0,0,0,59461.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,319100532.81,260016426.04,104192519.47,11423865.57,258301112.19,196023109.41,60292918.20,-18770049.17,185562528.15,129135515.70,84278886.41,48302658.31,268986922.53,156269930.13,91956042.85,11322606.14,-637378524.99,-163962704.52,-115099333.52,-48706731.20,9872263.90,32236511.40,32619385.63,22374699.91,80985186.44,51754937.94,29072462.00,25719444.44,172453046.81,126917613.70,91264583.04,40953864.14,537225622.18,409502585.64,310053111.14,149200576.92,533227797.67,348651845.96,198846065.52,81140054.50,223646216.96,134924921.45,79336637.15,38381866.03,261983284.18,189063164.73,103477454.88,49602893.23,271226578.01,188544956.92,123341781.30,51181267.23,252929972.78,180517014.05,120245541.92,50643476.92,265369852.34,187376311.80,170753234.94,48529141.54,0.0
20,减：所得税费用,35997619.01,30913028.19,8589584.45,3225177.16,30782653.34,21311972.92,3171221.74,958459.89,36935065.07,27799744.45,17433324.32,11398946.33,46234189.83,32151355.05,19784318.99,4416941.49,-28578714.13,-29050013.11,-22661979.91,746445.67,-7260914.60,1523773.90,-4010898.44,4631788.91,12961641.79,5617533.15,1522689.64,7284498.50,28963912.59,17476790.66,10694353.87,6469861.18,78109607.31,58473408.08,43509093.98,22991307.07,78413965.47,74791416.12,41047308.01,17995730.75,43214093.95,25512946.66,13792864.82,7579439.92,47293971.86,34124937.61,18882902.21,9033185.80,39824763.29,26755706.83,19096067.39,7953479.38,38039245.10,29049942.37,19580288.93,8047865.74,38420659.20,28273104.24,22522005.09,8531011.44,0.0
21,五、净利润,283102913.80,229103397.85,95602935.02,8198688.41,227518458.85,174711136.49,57121696.46,-19728509.06,148627463.08,101335771.25,66845562.09,36903711.98,222752732.70,124118575.08,72171723.86,6905664.65,-608799810.86,-134912691.41,-92437353.61,-49453176.87,17133178.50,30712737.50,36630284.07,17742911.00,68023544.65,46137404.79,27549772.36,18434945.94,143489134.22,109440823.04,80570229.17,34484002.96,459116014.87,351029177.56,266544017.16,126209269.85,454813832.20,273860429.84,157798757.51,63144323.75,180432123.01,109411974.79,65543772.33,30802426.11,214689312.32,154938227.12,84594552.67,40569707.43,231401814.72,161789250.09,104245713.91,43227787.85,214890727.68,151467071.68,100665252.99,42595611.18,226949193.14,159103207.56,148231229.85,39998130.10,0.0
22,归属于母公司所有者的净利润,281855990.95,228499349.78,95286037.10,8036789.50,224947441.02,172517861.48,55199034.04,-21337915.77,140904504.92,95913362.89,63553327.09,35424884.53,211773531.75,116011114.30,67360924.09,6713527.21,-597523482.25,-134013229.99,-93060206.88,-49468186.78,13653903.61,26679811.88,33197987.77,16818647.73,66517407.09,45262492.94,26395299.80,21352214.67,140927776.38,109513254.12,80904732.57,35401169.97,459468237.77,350677322.78,266281071.21,126013335.40,451102096.73,271291014.02,156045378.89,61963488.98,176657907.32,106708609.26,63906447.23,30551452.89,212741979.23,153480281.31,83957986.11,40167627.76,229180912.42,160150448.74,103717226.24,43091619.36,211323441.62,148227397.04,98494354.64,42126675.07,222358933.11,154557347.05,143989673.95,36750227.48,0.0
23,少数股东损益,1246922.85,604048.07,316897.92,161898.91,2571017.83,2193275.01,1922662.42,1609406.71,7722958.16,5422408.36,3292235.00,1478827.45,10979200.95,8107460.78,4810799.77,192137.44,-11276328.61,-899461.42,622853.27,15009.91,3479274.89,4032925.62,3432296.30,924263.27,1506137.56,874911.85,1154472.56,-2917268.73,2561357.84,-72431.08,-334503.40,-917167.01,-352222.90,351854.78,262945.95,195934.45,3711735.47,2569415.82,1753378.62,1180834.77,3774215.69,2703365.53,1637325.10,250973.22,1947333.09,1457945.81,636566.56,402079.67,2220902.30,1638801.35,528487.67,136168.49,3567286.06,3239674.64,2170898.35,468936.11,4590260.03,4545860.51,4241555.90,3247902.62,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.400000,0.323700,0.135000,0.011400,0.318700,0.244400,0.078200,-0.030200,0.200000,0.135900,0.090000,0.050200,0.300000,0.164400,0.095400,0.009500,-0.850000,-0.189900,-0.131800,-0.070100,0.020000,0.037800,0.047000,0.023800,0.100000,0.067500,0.040400,0.035600,0.230000,0.182400,0.134800,0.059000,0.770000,0.584100,0.443500,0.293800,1.050000,0.632600,0.363900,0.187800,0.540000,0.323500,0.193700,0.092600,0.640000,0.465200,0.254500,0.158300,0.900000,0.631100,0.408700,0.220000,1.110000,1.012500,0.672800,0.350000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.400000,0.323700,0.135000,0.011400,0.318700,0.244400,0.078200,-0.030200,0.200000,0.135900,0.090000,0.050200,0.300000,0.164400,0.095400,0.009500,-0.850000,-0.189900,-0.131800,-0.070100,0.020000,0.037800,0.047000,0.023800,0.100000,0.067500,0.040400,0.035600,0.230000,0.182400,0.134800,0.059000,0.770000,0.584100,0.443500,0.293800,1.050000,0.632600,0.363900,0.187800,0.540000,0.323500,0.193700,0.092600,0.640000,0.465200,0.254500,0.158300,0.900000,0.631100,0.408700,0.220000,1.110000,1.012500,0.672800,0.350000,0,0,0,0,0.0
27,七、其他综合收益,1060488.47,1846226.12,83785.94,-910438.82,2378795.83,2515130.84,894681.08,-2231411.02,-3044831.58,-1278609.61,-722144.19,-90867.28,1190360.37,493988.91,381943.79,-173370.23,729333.11,811544.95,-36174.86,36684.59,13345.68,57939.88,61183.48,40006.48,-242084.13,-202663.67,-219739.28,-33203.30,-3218942.01,-3122731.85,-3150616.77,-3204401.45,-47503153.40,-21099672.18,-16035845.73,-12224228.13,5014388.24,-14976841.31,-18813601.46,4942816.00,44888390.83,29840000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,284163402.27,230949623.97,95686720.96,7288249.59,229897254.68,177226267.33,58016377.54,-21959920.08,145582631.50,100057161.64,66123417.90,36812844.70,223943093.07,124612563.99,72553667.65,6732294.42,-608070477.75,-134101146.46,-92473528.47,-49416492.28,17146524.18,30770677.38,36691467.55,17782917.48,67781460.52,45934741.12,27330033.08,18401742.64,140270192.21,106318091.19,77419612.40,31279601.51,411612861.47,329929505.38,250508171.43,113985041.72,459828220.44,258883588.53,138985156.05,68087139.75,225320513.84,139251974.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,282916479.42,230345575.90,95369823.04,7126350.68,227326236.85,175032992.32,56093715.12,-23569326.79,137859673.34,94634753.28,62831182.90,35334017.25,212963892.12,116505103.21,67742867.88,6540156.98,-596794149.14,-133201685.04,-93096381.74,-49431502.19,13667249.29,26737751.76,33259171.25,16858654.21,66275322.96,45059829.27,26175560.52,21319011.37,137708834.37,106390522.27,77754115.80,32196768.52,411965084.37,329577650.60,250245225.48,113789107.27,456116484.97,256314172.71,137231777.43,66906304.98,221546298.15,136548609.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1246922.85,604048.07,316897.92,161898.91,2571017.83,2193275.01,1922662.42,1609406.71,7722958.16,5422408.36,3292235.00,1478827.45,10979200.95,8107460.78,4810799.77,192137.44,-11276328.61,-899461.42,622853.27,15009.91,3479274.89,4032925.62,3432296.30,924263.27,1506137.56,874911.85,1154472.56,-2917268.73,2561357.84,-72431.08,-334503.40,-917167.01,-352222.90,351854.78,262945.95,195934.45,3711735.47,2569415.82,1753378.62,1180834.77,3774215.69,2703365.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
