,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,244708438.32,1648829583.73,1460673338.02,1035882796.87,217312812.76,2715717577.56,1886804404.74,1677850379.81,740711635.42,6681695222.33,5744028092.23,3175652123.79,648472540.53,3635318884.86,2804084870.89,2145263958.21,434135895.15,3474115188.81,2755458284.61,1994026706.29,1000513295.69,4906872837.29,1373513929.22,1107054341.81,716995003.51,2808056415.80,512602456.26,343012183.38,162548712.21,2766119999.15,1971013176.06,1176011769.43,556930813.15,2156838081.76,891423231.69,857611382.09,521758125.40,1885339748.62,514334557.80,473998262.03,274021845.92,1616395017.27,1509232328.30,1418756407.70,1100531797.82,0.00,0,0.00,0,0.00,0.00,0.00,4485454.43,454161.67,207322.11,159485.23,6513515.35,407406128.78,332096390.59,290898080.80,132962954.49,811342738.29,697581929.63,503445058.36,193926079.84,737916987.65,499793846.10,305335741.24,143105885.66,491828551.73,289987300.71,177535101.75,78486402.79,417612238.73,212390786.17,271967556.89,117012340.44,176700723.30,85388136.22,240481070.35,103594804.77,161141857.07,91705009.54,127240034.16,67404700.00,144887251.56,87118900.00,67971300.00,0.0
2,营业收入,244708438.32,1648829583.73,1460673338.02,1035882796.87,217312812.76,2715717577.56,1886804404.74,1677850379.81,740711635.42,6681695222.33,5744028092.23,3175652123.79,648472540.53,3635318884.86,2804084870.89,2145263958.21,434135895.15,3474115188.81,2755458284.61,1994026706.29,1000513295.69,4906872837.29,1373513929.22,1107054341.81,716995003.51,2808056415.80,512602456.26,343012183.38,162548712.21,2766119999.15,1971013176.06,1176011769.43,556930813.15,2156838081.76,891423231.69,857611382.09,521758125.40,1885339748.62,514334557.80,473998262.03,274021845.92,1616395017.27,1509232328.30,1418756407.70,1100531797.82,0.00,0,0.00,0,0.00,0.00,0.00,4485454.43,40598.25,40598.25,40598.25,6375550.39,406634596.20,331831655.27,290633345.48,132808365.12,809352904.99,696220857.35,502436266.87,193401344.89,736634765.43,497545593.55,304865078.56,143095758.98,490628760.08,289975754.88,178945045.51,78393307.09,417517363.18,211103938.61,269198267.82,114251168.04,170989333.69,83753359.18,237307307.81,101729149.35,154281577.04,88676866.91,121877699.00,66674800.00,143816410.73,86962300.00,67971300.00,0.0
3,二、营业总成本,159285048.58,1118601943.67,1031869194.04,711317742.43,162656339.22,1825819492.75,1154876185.13,1009400760.61,395096662.71,5851466627.30,4986254213.15,2841755171.26,562657294.62,3116002711.14,2383489065.73,1815177490.92,361484156.74,3001583774.10,2419906094.88,1702603878.84,779473176.30,4115169241.43,1067156626.59,831078499.26,509110318.73,2057144337.90,439786909.53,292333281.92,131948105.54,1951149516.33,1430936499.35,797532336.86,338285758.87,1462110923.03,637453449.26,599946261.78,373657212.32,1288530650.87,255451903.56,221246020.12,159398045.91,1192361142.14,1116042591.76,1060371848.24,819097153.63,-57412715.90,5037329.71,2963248.01,230757.11,305718522.67,296112981.66,295790821.71,34078320.74,38092635.08,146928569.56,133027883.67,33583657.71,655275369.14,507701662.80,423399663.42,174374193.31,1357436654.89,1090125029.05,743914543.23,216184407.35,871156247.15,476206606.78,286544871.09,132992584.27,434340608.75,247096621.56,146379466.02,66487726.99,358385483.66,166929857.61,219361192.17,67328386.62,113485272.35,56278995.53,182449188.77,66485960.47,127630600.76,0,95089786.08,50957400.00,123620428.20,77011300.00,62357500.00,0.0
4,营业成本,149409017.86,1007114117.57,898861061.53,628490006.63,132660569.67,1444724017.12,946756101.87,851151508.84,310906907.45,5217213398.26,4482553982.50,2599732830.30,487182288.33,2628618769.88,1997921106.95,1567311335.38,285436175.23,2582789659.52,2075240281.10,1458964641.60,659197013.49,3269453792.11,813022418.60,638032197.93,401789516.39,1703146764.77,318938356.00,208416712.72,94050343.08,1562360698.82,1139440301.11,595014955.03,232673519.39,1113780381.87,478022138.68,469686434.14,300957925.10,1082148394.54,196383767.33,183883851.16,127409014.06,957956840.23,908801160.43,856514216.16,706668865.34,0.00,0,0.00,0,0.00,0.00,0.00,0,32634.88,32634.88,32634.88,5909861.46,400851212.69,325472988.81,283088879.47,134080108.79,811744336.05,677934590.28,444845081.76,176231372.82,602423713.67,369783544.59,225796217.73,105679441.40,350887690.04,208241263.87,120180074.81,55396804.74,292770294.94,152167102.53,171110558.59,57603713.62,94430405.01,44043806.70,152236175.69,55714107.17,102165864.86,0,77855579.18,44295800.00,113438094.76,70827500.00,54335000.00,0.0
5,营业税金及附加,5578591.88,33963111.10,69865569.77,48502060.08,10685296.02,199683283.35,106628205.47,86402073.76,37432106.55,430242225.17,375935590.32,160150675.24,29380607.79,482930532.68,428298710.67,331143660.18,34898722.36,313061139.09,222104599.11,160881284.09,81628902.52,407112667.85,119463604.43,94987315.88,60071292.91,232933535.00,42635694.42,29625668.80,14238315.78,240076220.23,175006306.32,124530876.45,60987877.00,201957879.41,50113006.57,52490389.08,38303136.11,122536451.48,13608120.64,7138528.61,21097748.18,155996096.83,146435976.23,149244689.71,96016317.32,0,0,0,0,0,0,0,0,0,0,0,1081.92,17828.73,1328.76,513.49,0,83043.85,79434.52,62871.04,27266.54,956282.60,1079895.91,1006875.90,402997.18,2299446.33,247673.54,224714.93,156116.06,1177738.35,501501.16,1463607.94,499279.43,1537897.47,831653.84,5072905.78,1076262.32,984758.69,0,851438.33,472800.00,709989.19,596700.00,2243700.00,0.0
6,销售费用,6406082.92,49712497.57,33574804.31,22121867.11,13919437.60,47438260.53,29588899.18,16449162.89,6816628.85,64181474.63,40921268.39,28513885.94,12806100.24,82069649.01,55012072.71,37862556.44,21678422.97,102215273.99,64279811.39,38037240.35,16632217.87,76532433.60,54348102.12,35166344.88,15684816.44,52623941.55,28286351.70,16045359.25,8014859.82,62650628.18,46200188.98,27369959.86,13676307.24,80247647.44,53750705.15,35009424.84,16788654.86,44697202.22,26309066.56,14589156.84,6808523.76,38653920.96,29680039.75,17437866.40,7804402.06,0,0,0,0,0,0,0,0,0,0,0,809917.88,5519011.81,1803495.67,1770271.15,351012.24,19191976.28,14827735.84,8122037.03,3383473.26,13207692.10,9156059.82,2855254.22,598694.61,5741858.08,3748767.50,2002550.68,1421259.83,5743778.48,318468.20,1143749.60,679555.40,741398.75,269041.53,608580.14,284185.88,569339.87,0,245977.80,134800.00,261765.68,566100.00,566400.00,0.0
7,管理费用,11420297.03,43986991.34,35169587.29,23245062.76,11780878.93,43198037.46,37427573.15,25308705.00,13633829.08,44191698.61,32616296.40,20012765.55,9910340.56,39925341.46,36075776.76,23986589.45,9376495.79,48792950.27,32751064.39,19779958.48,8777728.45,39002674.05,25198914.50,18134140.64,9037942.04,33360872.74,27116919.52,18548674.08,8357535.13,50157619.73,32384360.92,21084222.17,9493873.07,38227558.95,32743692.35,20865698.31,10312133.54,37060186.61,28122722.19,19932476.64,7997689.29,31624069.77,25158882.58,15992323.41,6575801.09,2630855.72,5037368.68,2963279.25,230757.11,22700512.85,13061015.90,12742744.79,18702381.53,25829057.33,137693035.80,126831922.72,18473878.77,175188035.37,123761415.60,95233235.53,26405589.74,423578925.55,340803091.01,272219117.13,27029740.25,180496788.11,69689851.38,42048447.26,20478582.41,60478040.33,24890488.78,17670380.59,6989684.52,45054111.11,16262560.47,44673200.16,10251992.90,19215747.73,15891138.99,23487450.44,7610276.22,22938510.23,0,12500687.09,4568600.00,7543738.59,4337700.00,3751500.00,0.0
8,财务费用,-13528941.11,-16174773.91,-5601828.86,-11041254.15,3246547.29,50353761.91,25546519.58,21798623.18,4502541.82,88818379.35,57717415.97,31331815.80,16944176.67,39110150.27,21251407.84,15019213.67,7067638.09,7795132.48,12118131.62,11805432.02,6801789.41,59962803.42,50820077.82,40089443.00,17650171.63,20788913.84,18968835.18,15889083.33,6968571.11,23340451.77,20097649.23,22172614.57,21717282.36,15762154.93,11528129.61,8694023.02,4069258.38,-5922034.74,-11943323.75,-9759997.86,-4285418.18,3442186.72,6981703.17,8148118.24,1568643.06,-75.90,-38.97,-31.24,0,9286593.27,9290549.21,9286660.37,15375939.21,12230942.87,9202898.88,6163326.07,8388917.68,73699280.54,56662433.96,43306763.78,13537482.54,102838373.16,56480177.40,18665436.27,9512554.48,74071770.67,26497255.08,14838075.98,5832868.67,14933573.97,9968427.87,6301745.01,2523861.84,13639560.78,-2319774.75,957340.88,-1706154.73,-2444256.61,-4756645.53,-211913.52,1801128.88,972127.11,0,3636103.68,1485400.00,1666839.98,683300.00,1460900.00,0.0
