21,五、净利润,263160288.67,156123664.91,28072894.99,282848701.39,198676828.38,134772054.25,18423657.07,167383166.28,107309141.19,71114420.99,6716173.77,137947831.72,88446533.98,33939331.02,5848467.10,75104025.84,60124252.81,31998994.89,6489500.58,73524497.83,58596743.28,34352532.32,5314955.58,132025985.30,99811988.75,66838249.78,17160661.84,167018302.67,123907897.84,87062991.43,31871050.66,158074656.14,127237392.16,80695406.09,25517149.23,97695314.37,75031951.48,51033265.16,16592241.21,60326736.17,55104127.45,40890838.93,15625290.02,49358948.05,41029703.43,27209572.28,14979501.78,43527452.08,47349820.96,39409894.43,0.0
22,归属于母公司所有者的净利润,219389759.06,128561482.98,19913839.63,233691724.87,168646212.40,119005628.91,15359488.62,125610225.49,80263571.16,52788794.35,1603982.59,92901564.99,62773274.36,20721325.99,621293.11,38647919.60,39429888.54,20029196.46,2095578.68,41872386.28,35893392.13,20068111.83,1781112.85,103092448.94,79368589.38,54789664.56,14149860.75,141160725.15,105294666.86,75398662.16,26629290.25,132928453.53,107912437.36,67271779.54,21512413.92,81093994.66,64118612.07,44383842.85,14268584.65,49606563.76,45735002.90,34244774.05,12855535.38,39168370.17,33772046.55,23005738.94,12824530.04,35103513.96,35715630.57,32175290.36,0.0
23,少数股东损益,43770529.61,27562181.93,8159055.36,49156976.52,30030615.98,15766425.34,3064168.45,41772940.79,27045570.03,18325626.64,5112191.18,45046266.73,25673259.62,13218005.03,5227173.99,36456106.24,20694364.27,11969798.43,4393921.90,31652111.55,22703351.15,14284420.49,3533842.73,28933536.36,20443399.37,12048585.22,3010801.09,25857577.52,18613230.98,11664329.27,5241760.41,25146202.61,19324954.80,13423626.55,4004735.31,16601319.71,10913339.41,6649422.31,2323656.56,10720172.41,9369124.55,6646064.88,2769754.64,10190577.88,7257656.88,4203833.34,2154971.74,8423938.12,11634190.39,7234604.07,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.479000,0.280700,0.043500,0.510200,0.368200,0.259800,0.033500,0.274300,0.175200,0.115300,0.003500,0.220200,0.153100,0.060000,0.001800,0.110000,0.110000,0.060000,0.010000,0.120000,0.100000,0.060000,0.010000,0.290000,0.230000,0.160000,0.080000,0.880000,0.680000,0.500000,0.180000,1.570000,1.280000,1.030000,0.330000,1.300000,1.060000,0.760000,0.280000,1.020000,0.940000,0,0,0.810000,0,0.470000,0.260000,0.720000,0.740000,0.560000,0.0
26,稀释每股收益(元/股),0.479000,0.280700,0.043500,0.510200,0.368200,0.259800,0.033500,0.274300,0.175200,0.115300,0.003500,0.220200,0.153100,0.060000,0.001800,0.110000,0.110000,0.060000,0.010000,0.120000,0.100000,0.060000,0.010000,0.290000,0.230000,0.160000,0.080000,0.880000,0.680000,0.500000,0.180000,1.570000,1.280000,1.030000,0.330000,1.300000,1.060000,0.760000,0.280000,1.020000,0.940000,0,0,0.810000,0,0.470000,0.260000,0.720000,0.740000,0.560000,0.0
27,七、其他综合收益,90373.40,-546695.36,-1687668.35,1867723.41,-409806.86,-1059814.99,-2928023.85,-76870.35,-56872.71,-34696.70,270104.63,-195619.87,-75456.08,-64514.62,296.02,-69710.86,-41766.72,9741.07,-10415.50,-1436.17,-11534.08,-11270.82,-5127.31,39860.48,25251.72,16270.60,-1212.78,-455742.56,-35496.14,-22610.81,-2873.75,496481.53,135326.25,29750.49,-8107.50,979109.75,-29968.81,-822.15,0,-1918.00,17562.39,0,0,-456325.49,0,0,0,-309440.00,0,0,0.0
28,八、综合收益总额,263250662.07,155576969.55,26385226.64,284716424.80,198267021.52,133712239.26,15495633.22,167306295.93,107252268.48,71079724.29,6986278.40,137752211.85,88371077.90,33874816.40,5848763.12,75034314.98,60082486.09,32008735.96,6479085.08,73523061.66,58585209.20,34341261.50,5309828.27,132065845.78,99837240.47,66854520.38,17159449.06,166562560.11,123872401.70,87040380.62,31868176.91,158571137.67,127372718.41,80725156.58,25509041.73,98674424.12,75001982.67,51032443.01,16592241.21,60324818.17,55121689.84,0,0,48902622.56,0,0,0,43218012.08,0,0,0.0
29,归属于母公司所有者的综合收益总额,219480132.46,128014787.62,18226171.28,235559448.28,168236405.54,117945813.92,12431464.77,125533355.14,80206698.45,52754097.65,1874087.22,92705945.12,62697818.28,20656811.37,621589.13,38578208.74,39388121.82,20038937.53,2085163.18,41870950.11,35881858.05,20056841.01,1775985.54,103132309.42,79393841.10,54805935.16,14148647.97,140704982.59,105259170.72,75376051.35,26626416.50,133424935.06,108047763.61,67301530.03,21504306.42,82073104.41,64088643.26,44383020.70,14268584.65,49604645.76,45752565.29,0,0,38712044.68,0,0,0,34794073.96,0,0,0.0
30,归属于少数股东的综合收益总额,43770529.61,27562181.93,8159055.36,49156976.52,30030615.98,15766425.34,3064168.45,41772940.79,27045570.03,18325626.64,5112191.18,45046266.73,25673259.62,13218005.03,5227173.99,36456106.24,20694364.27,11969798.43,4393921.90,31652111.55,22703351.15,14284420.49,3533842.73,28933536.36,20443399.37,12048585.22,3010801.09,25857577.52,18613230.98,11664329.27,5241760.41,25146202.61,19324954.80,13423626.55,4004735.31,16601319.71,10913339.41,6649422.31,2323656.56,10720172.41,9369124.55,0,0,10190577.88,0,0,0,8423938.12,0,0,0.0
