,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4927455544.32,2622319408.83,1954299200.35,531131107.47,4135388048.19,2761105939.15,1475821101.74,435701803.19,4313797549.30,2684244468.99,2079892326.69,538082404.48,5410029780.16,3449703437.47,1911594997.28,723272801.96,4211653866.98,2350214372.46,1860876448.35,841548251.04,4407408455.54,2682977942.47,1295004549.04,409081028.05,2919744791.63,1971569405.45,1451608720.41,236605767.58,2689513165.15,658637981.57,424288564.32,144036097.15,1302593074.09,918986915.97,428791424.23,236990254.89,1918920172.16,644179294.63,577437235.63,211035218.94,2167916628.10,892956222.83,607262610.36,170563306.35,1969979329.50,1022923200.19,820111508.29,729587600.00,763167817.52,150996523.38,60587690.40,801456.04,2416948841.46,2036228419.02,1392640964.23,560621940.36,2512915692.23,1831820121.55,1235304766.38,558276254.77,2226713213.45,1624904789.13,1288110168.74,683572272.70,1780018558.88,1313743847.21,903554481.66,356371965.22,1026811613.72,762840011.80,521786894.74,162048943.94,534151834.46,224980969.22,444193817.31,206753963.43,391989742.75,164474466.23,227021205.01,95297915.48,227422001.84,201214989.67,181385414.88,0.0
2,营业收入,4927455544.32,2622319408.83,1954299200.35,531131107.47,4135388048.19,2761105939.15,1475821101.74,435701803.19,4313797549.30,2684244468.99,2079892326.69,538082404.48,5410029780.16,3449703437.47,1911594997.28,723272801.96,4211653866.98,2350214372.46,1860876448.35,841548251.04,4407408455.54,2682977942.47,1295004549.04,409081028.05,2919744791.63,1971569405.45,1451608720.41,236605767.58,2689513165.15,658637981.57,424288564.32,144036097.15,1302593074.09,918986915.97,428791424.23,236990254.89,1918920172.16,644179294.63,577437235.63,211035218.94,2167916628.10,892956222.83,607262610.36,170563306.35,1969979329.50,1022923200.19,820111508.29,729587600.00,763167817.52,150996523.38,60587690.40,801456.04,2400977577.51,2019655607.44,1380532188.71,553415788.23,2493158155.65,1818820977.52,1223912237.17,557060003.07,2215103559.32,1618698046.31,1279236223.74,677463254.72,1775101962.63,1310620480.29,902333438.31,355754856.41,1026520295.79,762467150.82,521518267.09,162423842.18,533687807.01,225294946.56,443017786.00,206952621.14,391915519.50,164957741.17,226802270.65,95347642.35,229029511.29,201906612.35,181742199.35,0.0
3,二、营业总成本,4170917155.16,2353067365.53,1667635194.41,534509808.60,3610565515.27,2421732373.81,1324038898.05,411382891.86,3216092409.58,2061612580.26,1565303944.50,399303948.35,4521245933.97,2801288982.78,1581291055.78,600263853.86,3685474962.85,2006821194.21,1584815003.36,740139238.97,3972619458.82,2300027263.51,1089803534.37,337394805.23,2384988613.92,1478848281.84,1081999063.89,254397648.71,2584422619.53,715468202.41,468298676.63,156451948.09,1179893510.60,792712490.29,408037808.62,224277324.58,1566075727.35,550522386.80,464750076.83,193704811.21,1664728878.07,672545342.14,476415990.38,149092336.54,1471495556.48,821555288.94,648256324.52,536653410.68,542502183.81,141839408.00,59934299.75,9181942.99,2297722086.37,2015925596.51,1374729003.43,561085598.24,2472357321.00,1796996842.56,1190393162.92,539265537.24,2094382047.41,1524374949.10,1195104023.25,660111842.02,1712674967.73,1263836450.66,862227150.13,346352085.31,992640591.33,736102338.54,502723721.47,159458413.85,526387308.13,223887609.28,422505360.32,195416572.47,356238410.30,155231214.73,194862865.83,82822729.40,188721165.51,152237337.79,134968654.60,0.0
4,营业成本,2378661502.08,1226105527.52,906159074.15,267408252.31,1996077003.57,1471789860.20,775296462.99,220434782.12,2040226594.58,1357510109.00,1055546982.22,233390066.80,3194827030.79,1888778277.05,1049176953.99,390164975.65,2410666892.65,1297862516.93,1078285453.34,498494064.19,2827060966.61,1692180349.55,704328413.31,194511949.73,1422781655.16,822655235.95,640751651.49,158657953.07,1652044596.41,308775895.66,189705927.58,47009121.99,652420125.86,385396632.98,199626662.19,133945139.90,1021488621.28,293353176.27,280888976.78,108584182.61,1155773820.16,411332546.03,296700174.47,58213320.39,887331904.24,478367396.45,382180447.22,349281359.74,316416988.78,69058243.33,28502209.97,661012.36,2005139533.04,1787405828.75,1222456059.22,489827391.86,2204124806.84,1618858650.02,1057845768.60,469559649.31,1852267779.63,1367719893.68,1074789418.59,573834268.47,1500148134.38,1101647325.50,755266085.35,299321731.50,872525855.42,649949331.53,443435569.36,139123142.90,428734858.84,184046646.42,348406095.67,162955695.58,296658861.38,127576518.51,163132631.62,70170354.96,166417203.90,138517351.32,117422637.67,0.0
5,营业税金及附加,626412467.45,343559271.42,245630263.57,41714044.56,533684379.55,311750159.17,159169172.21,30253715.68,481563578.32,245772707.25,217629566.82,31770960.53,566056621.40,380074213.37,211888760.41,67696672.05,422741099.62,285864792.84,229021297.04,83397842.79,494146851.26,264309121.14,163846163.05,49562655.55,402200885.49,325187499.27,234137526.61,19717552.51,308918534.11,103773832.70,79740571.75,21959351.49,192648052.75,160985731.09,53057530.75,26745089.49,220808417.05,78973135.55,75704951.06,30317433.57,284134089.61,133377825.64,90393144.81,38772659.06,336542193.13,179740027.29,146961207.88,127168765.18,147944415.93,26129507.48,9968576.92,218710.68,48831507.94,4896058.37,2431555.95,721630.39,15466194.11,12882638.73,12193603.58,10149615.43,37588796.68,12065810.98,10924985.47,2087809.17,3347230.73,3061246.65,2608318.88,747996.44,987174.61,672049.80,546813.93,53500.62,711017.56,504670.27,1495252.58,698617.71,1448237.57,402243.45,1400227.83,360060.51,1403961.07,1020524.78,990876.09,0.0
6,销售费用,347617853.80,248563826.61,168309879.40,49515940.41,346152731.08,211214677.02,125613290.93,56015234.84,324916017.18,219181914.35,142790222.69,61036755.21,325360459.31,233400378.34,132614397.48,43494703.63,338211403.37,148821571.26,94780161.86,63534224.46,202206214.89,118146550.45,73945676.70,33918685.23,186365444.74,138278505.87,87234198.00,22393718.70,312622395.84,141331311.38,96598583.95,41077816.24,112298237.89,77345155.26,33771657.92,14248300.44,86176260.73,43182393.28,23489059.29,7646738.71,92866942.31,48006742.83,33026907.27,19691457.62,96172490.18,67330015.39,47974824.70,25997639.22,32610864.56,17316063.39,8348512.50,1576907.03,119201468.23,114753966.85,79915396.22,39219812.85,137446230.44,79531852.65,56053088.93,22841402.43,106826661.46,59547889.68,51028727.81,49743967.22,90968552.26,63309889.28,42107355.07,24280391.29,60554567.43,53420079.61,40633670.86,12704324.11,31678715.64,13637557.85,26292935.34,10877850.41,20704306.68,11475126.46,7493011.97,854793.44,8483504.58,0,0,0.0
7,管理费用,403157287.25,218301137.15,128462867.78,59428205.20,395374063.22,212544761.39,136680470.44,52273352.95,305856015.24,184816324.11,113092659.12,58464500.33,313725057.26,234253643.90,139417346.54,62064924.68,335010771.84,168280621.62,102246689.38,47800004.00,245535625.07,156329856.23,100035833.04,41123792.21,242097061.58,158914127.41,91654707.07,50775805.92,255556766.57,161583919.58,106813730.60,46491166.80,190508686.72,135147049.58,79721768.38,38433648.23,163971638.20,100719177.88,65806929.06,33332757.92,114048953.42,78105233.48,52564492.25,26792232.75,127219266.34,93290071.89,64393570.90,31736092.18,48941808.29,30189926.00,14788870.74,7302815.97,100296608.01,83653879.83,54181631.82,25893253.31,96370003.26,65478101.06,50364845.08,29453204.70,81054389.20,69304989.71,49812923.45,27800714.86,101251300.33,80418662.38,54724572.29,21317346.64,55561882.68,35581647.23,21095460.49,9656965.52,49507538.60,17475170.52,31786354.44,16746922.88,29659836.26,13470299.67,17113691.48,7485463.98,14394839.81,12592770.95,13958452.22,0.0
8,财务费用,415068044.58,316537602.83,219073109.51,117419226.82,338980756.44,211907237.21,124492989.39,52117532.37,110257122.83,99379421.72,51473138.08,28432910.16,94389405.56,63200035.14,46956952.80,36346806.95,156543131.00,108196625.90,83764109.11,47048750.92,129938207.23,58391569.02,37421577.32,18299627.87,93507359.33,33884803.59,24266906.76,4263590.30,18222178.47,-610282.39,-4882571.75,865107.56,26371864.81,33304448.80,42723937.18,10843066.98,73348562.25,34725901.63,19221784.20,14365020.38,21215560.42,7024836.80,9172976.27,5292622.10,20758918.65,3743580.67,6214829.11,2445943.44,-3925095.29,-2715422.47,-1413195.51,-577503.05,24252969.15,25215862.71,15744360.22,5423509.83,18950086.35,20245600.10,13935856.73,7261665.37,16644420.44,15736365.05,8547967.93,6645082.30,16959750.03,15399326.85,7520818.54,684619.44,3011111.19,-3520769.63,-2987793.17,-2079519.30,15755177.49,8223564.22,14594729.73,4137485.89,7667099.66,2307026.64,5723302.93,3952056.51,-1978343.85,106690.74,2596688.62,0.0
