,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2947846259.19,2082725952.00,1269545804.00,484161323.11,3404521939.57,3542514623.97,2947704270.52,795433552.22,4239854137.34,3128738448.92,2496186220.67,1348276439.80,4101031344.85,3054509997.45,2018337198.59,709952234.35,3329131391.78,1566511885.56,1003603157.27,362306130.22,2130350281.79,1148889359.90,956812242.11,588865528.74,2337059069.32,1673106692.71,1181466168.86,526584608.36,1797185026.24,1300748235.50,663924308.76,239991626.14,1212421627.36,840266249.33,626565355.20,311300531.99,652705730.51,270427975.16,161519467.57,57486515.67,530667758.71,341426187.92,155044802.97,47520034.80,256047555.32,198901822.80,112158899.23,59856602.00,340597758.33,192211448.13,109585749.26,57143793.32,238105232.48,97419413.80,47167352.35,24170063.24,221560104.81,139119542.55,72202322.82,23757345.71,158802359.49,71578782.98,46043555.35,19194855.93,122820080.72,86872087.22,55689703.36,23683428.02,162284582.51,106444613.53,62025391.93,23725947.00,170614563.13,79846680.83,110206377.30,3252927.30,14701340.57,7090512.72,125657083.19,97467851.66,143323329.29,95801485.61,186148989.66,76527000.00,175090640.08,116752500.00,421167900.00,205327549.49,157725765.25,130850000.00,0.0
2,营业收入,2947846259.19,2082725952.00,1269545804.00,484161323.11,3404521939.57,2669380698.27,2065522024.97,795433552.22,4239854137.34,3128738448.92,2496186220.67,1348276439.80,4101031344.85,3054509997.45,2018337198.59,709952234.35,3329131391.78,1566511885.56,1003603157.27,362306130.22,2130350281.79,1148889359.90,956812242.11,588865528.74,2337059069.32,1673106692.71,1181466168.86,526584608.36,1797185026.24,1300748235.50,663924308.76,239991626.14,1212421627.36,840266249.33,626565355.20,311300531.99,652705730.51,270427975.16,161519467.57,57486515.67,530667758.71,341426187.92,155044802.97,47520034.80,256047555.32,198901822.80,112158899.23,59856602.00,340597758.33,192211448.13,109585749.26,57143793.32,232352019.14,91732122.70,41487035.96,18465290.94,221646075.20,139037498.16,72164949.12,23676793.82,158235900.62,70968808.79,45524345.37,18532140.61,119551675.74,84983525.50,54486799.55,23745183.24,161590774.11,105736542.15,61302070.03,23722126.33,170037115.20,79302971.11,103307384.27,729505.03,6724779.73,5880107.73,117271513.89,93688915.39,138080615.33,94199246.27,179827893.20,75207000.00,171646441.37,114652500.00,419267900.00,204027549.49,157431878.96,130850000.00,0.0
3,二、营业总成本,2825393876.91,1923626792.58,1128771611.65,413787321.84,2756075383.70,3022345597.74,2507878085.39,500610822.10,3609822432.26,2608940909.56,2030565251.83,1078197800.33,3646408770.30,2700915230.61,1765600395.74,649172664.63,2846560678.18,1319293014.14,842125167.24,318877169.22,1749432970.04,892889856.60,734003360.54,430777379.44,1739607838.78,1224402006.18,852181611.26,382845192.21,1338296974.26,909989828.53,480665439.39,183465308.55,917823185.54,632717327.39,481790577.58,252968449.90,474859266.99,194318822.68,119201986.08,39590294.98,448219013.98,298285506.23,135384300.54,44774812.68,223086704.55,172909969.54,100233754.48,52510864.96,305914280.93,175171419.11,103227340.75,53987227.64,211696622.06,92012728.73,44109711.90,21314257.56,195791806.62,127940768.16,63235532.25,19975665.48,140104611.83,59185938.66,36231288.97,17536713.43,105942426.96,78315104.36,51932715.38,24508534.83,141675040.21,96343466.00,57400891.60,22196579.77,163498424.42,84464869.45,273679484.03,70392516.39,20362697.84,13077490.00,82934762.60,74303961.80,119784250.33,0,143090678.51,0,112327931.50,0,0,0,88037957.95,3780000.00,0.0
4,营业成本,2005092929.31,1430680144.32,824134967.51,306687077.35,2094744763.42,1643534172.87,1263322013.24,340613439.14,2659094654.16,1950141094.69,1610500582.53,876085232.44,3041310979.32,2251587703.60,1457566466.98,520249400.75,2220671156.83,1017639522.87,645352024.55,243876450.24,1227497554.42,637504426.48,529413586.05,297586300.34,1242542776.05,882634428.05,622817083.03,273731170.53,931295750.42,626065490.25,352760493.12,121511844.29,695774732.21,512123890.05,396574131.58,209404701.43,364159347.67,140184428.70,92496685.03,34670432.21,336682473.37,216446330.52,102352156.72,31998992.94,156181790.57,117144227.01,63801994.95,32329036.39,230832736.12,127688809.19,74432699.85,38963263.03,151157022.17,57697763.24,23667732.62,11251117.41,148129072.13,98116078.15,47146955.46,10858316.14,112449703.66,34804599.88,19636887.66,8633319.84,68502121.95,49601660.31,32058946.79,14288746.05,102762721.37,67020243.72,36350405.87,14440089.64,133029006.38,73328986.22,109736676.47,47721.33,2629574.16,2629574.16,53056467.10,52861101.20,76571122.33,0,111843550.82,0,58023273.38,0,0,0,108887799.94,0,0.0
5,营业税金及附加,235101403.99,124236665.27,77009072.94,23336742.91,298065527.23,223717967.66,183672819.76,84706678.00,623406978.11,474381186.96,292747818.89,133489429.66,362128095.60,299045493.83,200561689.50,86358680.79,465974850.26,203905115.08,130282082.70,48120607.88,367366746.35,171866422.04,156385331.43,110764162.83,400434801.96,276873145.78,188231696.69,88515782.90,317623599.81,229598790.96,95928349.31,41143037.60,141326924.05,69810911.25,49792301.16,21358656.87,64998285.39,28875463.78,14513531.16,4536246.92,52737075.21,35963235.04,12883624.45,3374443.47,24824931.58,19890706.29,11759726.52,6913179.49,27590814.82,11739640.28,5917561.48,3006114.46,12565383.69,5006806.07,2262575.78,1030514.27,12277545.18,7578238.13,3902364.87,1278474.64,8520637.68,3824045.18,2436709.46,966627.11,6770426.37,4622340.02,2996169.07,1305985.12,8867598.35,5796550.63,3355724.89,1300816.89,9326594.99,4359849.44,5705720.35,37860.96,365538.60,319081.64,5860815.30,4624704.57,7530462.04,0,9574144.66,0,8571341.19,0,0,0,4933763.34,3780000.00,0.0
6,销售费用,70530301.31,39964759.45,23900582.95,10765468.09,95799727.86,74364389.64,47622316.58,32643549.49,146323241.82,104723657.72,74333604.10,45543601.70,116499205.15,68930953.28,38619201.03,14551560.30,65296450.10,34042505.68,22929159.12,12611396.05,52762438.36,30365768.85,16456157.52,6601073.64,46418012.13,24801030.75,15366963.41,6853203.28,46924137.21,25795914.71,12696703.55,6602083.54,28577944.71,15111563.11,9415878.60,5931909.81,14576973.72,6962977.45,4171904.97,2221862.83,14729803.54,10116932.38,4101231.39,1129803.28,10325132.77,8639897.46,5393774.73,3131366.47,8990184.32,4731639.52,2603456.20,1265732.28,8773024.76,3207957.94,1042868.05,596435.45,3433293.23,2814922.83,725721.07,162703.20,789318.57,678538.51,425640.55,237888.64,5361001.65,3645543.61,2411797.44,1777585.91,8913109.78,6895659.70,4783419.75,2010210.07,9801840.39,4174528.04,7991565.44,1360916.55,3735854.09,1829446.96,4238829.43,2353106.13,20543368.97,0,7967416.28,0,36654063.23,0,0,0,1701855.03,0,0.0
7,管理费用,125601232.51,87921558.09,56640773.20,26607346.64,133815403.26,94384984.94,61851035.98,26925369.68,103212169.35,71020308.49,40058003.98,17862425.75,82234403.71,59099619.33,41484170.23,18906028.94,72153651.99,48133271.84,29820064.70,12742427.31,71187473.93,41978007.94,28159115.62,16371611.01,57304964.75,40914006.34,26970671.56,13585582.62,48811944.09,32435687.82,21585310.81,12992779.67,50944796.71,35788468.30,25588563.49,16084393.01,39402274.70,28708920.45,20068229.68,10645374.72,33551127.84,23838764.58,14987159.26,7874140.31,31023269.22,22812336.17,15288627.31,8814133.88,30083632.64,22512336.29,14492747.16,8261494.24,28813658.62,20324409.76,13283270.49,6980818.15,23364226.67,12860903.00,7185973.74,5677294.64,11656395.97,14828511.64,10663439.68,6245435.96,22418940.79,16279787.37,11441672.33,5526115.75,14252999.34,11440840.01,9605342.61,3309349.72,4161231.20,-1472719.02,89429505.67,22389036.42,13175283.07,8327174.26,19849430.89,12160758.17,17020621.54,0,20464151.16,0,15577435.34,0,0,0,8559685.38,0,0.0
8,财务费用,389068009.79,240823665.45,147086215.05,46390686.85,129775779.87,106005692.01,74056153.21,15721785.79,57785388.82,8674661.70,12925242.33,5217110.78,44236086.52,22251460.57,27368868.00,9106993.85,22464569.00,15572598.67,13741836.17,1526287.74,30618756.98,11175231.29,3589169.92,-545768.38,-7092716.11,-820604.74,-1204803.43,159452.88,-6358457.27,-3906055.21,-2305417.40,1215563.45,1198787.86,654815.29,739383.36,508469.39,5808629.81,3673276.60,2037879.54,1602622.60,15949471.61,11920243.71,1060128.72,397432.68,4997389.63,4450268.34,4017096.70,1350614.46,8496487.01,8498993.83,5780876.06,2490623.63,10387532.82,5775791.72,3853264.96,1455372.28,8587669.41,6570626.05,4274517.11,1998876.86,6688555.95,5050243.45,3068611.62,1453441.88,2889936.20,4165773.05,3024129.75,1610102.00,6878611.37,5190171.94,3305998.48,1136113.45,7179751.46,4074224.77,8017475.26,4045745.23,456447.92,-27787.02,-70780.12,2304291.73,-1881324.55,0,-6758584.41,0,-6498181.64,0,0,0,-36045145.74,0,0.0
