,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3393523149.14,2356953590.14,1481212579.13,606003097.43,2715699370.91,1888129498.34,1154426038.64,454588214.88,1997655720.16,1334897184.20,820841276.18,340185094.43,1384925742.10,934590610.42,560747139.97,233792002.75,1345320713.48,981935843.46,649157165.40,280399894.08,1789202698.33,1309755232.37,851873501.75,365703463.96,1772355254.13,1214989071.65,754770450.48,334357172.99,1308448170.84,887675549.99,561752683.67,233673783.47,985454329.94,682580416.65,432547974.28,187088473.86,594441213.56,383242284.01,229320508.54,103055050.72,363828595.89,253946881.47,163585665.89,70225360.47,382804151.32,480622377.26,0.0
2,营业收入,3393523149.14,2356953590.14,1481212579.13,606003097.43,2715699370.91,1888129498.34,1154426038.64,454588214.88,1997655720.16,1334897184.20,820841276.18,340185094.43,1384925742.10,934590610.42,560747139.97,233792002.75,1345320713.48,981935843.46,649157165.40,280399894.08,1789202698.33,1309755232.37,851873501.75,365703463.96,1772355254.13,1214989071.65,754770450.48,334357172.99,1308448170.84,887675549.99,561752683.67,233673783.47,985454329.94,682580416.65,432547974.28,187088473.86,594441213.56,383242284.01,229320508.54,103055050.72,363828595.89,253946881.47,163585665.89,70225360.47,382804151.32,480622377.26,0.0
3,二、营业总成本,2917197917.84,1989226139.47,1240408329.14,510629179.02,2464566004.32,1680909735.81,1037873084.36,408781565.83,1812165100.70,1204837041.26,741762180.43,311284667.03,1220055151.88,808375490.31,475062412.47,196443637.14,1110903074.48,794024205.67,522085549.88,222840421.69,1524893162.07,1114178095.55,722762408.23,315862320.17,1499884190.60,1000351375.05,610567352.53,270897685.86,1068694933.16,708925548.88,453628683.11,187885503.14,822815991.42,572181646.32,366899737.25,164214784.92,538694553.38,345036854.74,206123626.82,90185376.49,290665603.46,201544580.16,125982118.56,55439782.47,315749502.86,400403139.06,0.0
4,营业成本,2381355610.35,1641018445.50,1023518489.87,417179222.59,2000178258.14,1389265572.22,857291407.69,340352667.83,1479036891.66,990841339.79,614898781.31,255632959.68,931591687.49,620135802.67,356403723.79,141639824.74,814898353.25,598744626.96,397578206.10,167453699.33,1203420051.07,892450752.53,583037293.82,254105136.00,1206757188.22,809639458.08,496435675.35,221984863.76,873039746.21,584992452.61,376912203.81,156739030.98,691819171.97,487286336.93,313680253.11,138211530.70,453952303.97,291227376.76,173514874.72,73754424.49,241839048.88,164694372.90,103304256.01,44384539.79,272574812.32,361539162.50,0.0
5,营业税金及附加,19263426.13,13775783.93,9610635.20,4246209.07,17371326.90,11906342.84,8003805.26,2933330.79,14929610.16,10242446.55,6917235.15,3051813.86,12292950.63,6288320.04,4312712.60,2114668.45,12623345.55,9014594.32,6188997.77,2713951.22,13496378.70,9311097.61,6016229.71,2350288.31,12787797.96,8765323.25,5358137.19,2471973.66,18388084.06,13266355.81,8369966.71,3667335.58,16325103.68,11121358.29,6588794.91,2891949.56,10634121.76,7398768.68,4371106.96,2087165.29,7866886.27,5541326.94,3803513.65,1776718.30,7710789.15,7703528.13,0.0
6,销售费用,264997409.96,178661802.40,110274688.59,44285947.42,210217205.44,138582062.55,84958390.56,34146505.60,159296574.09,106809026.77,64549850.60,26930196.92,127302462.01,85608336.90,52469842.01,23662367.38,119225809.77,83334160.02,52610678.40,22622434.98,142859651.40,106083529.05,68126671.09,28985322.97,145997110.04,96232251.27,58070666.86,23411684.90,94669901.13,58543128.29,35652057.32,12031294.21,59050862.82,39300965.67,24729374.50,11425318.08,28408780.79,16612955.97,8518782.35,3494504.28,9305358.48,6176390.59,3632978.76,1808799.33,7909550.15,9035257.54,0.0
7,管理费用,128069695.90,85617663.82,56035957.88,29469220.96,109556239.70,71414361.27,78803815.97,29841878.00,135310784.41,83599629.22,52671167.79,24700157.41,124931517.46,84562662.62,57747719.63,29257422.62,136463803.42,95826877.26,63611659.13,31853207.77,138044437.56,91221328.89,56983864.06,27747729.02,113534985.53,73204904.94,45419344.00,20767721.80,79980484.04,49927837.30,30053301.26,13885286.13,62544515.31,40586215.28,25516631.33,12071910.84,42306305.36,27076298.56,15982622.32,7701475.88,26520816.66,19245992.41,11662748.09,5502579.04,24506398.68,16938978.86,0.0
8,财务费用,-363755.10,4595895.35,4309661.20,-129943.80,-859813.68,4508.04,11171.45,41031.28,-470622.08,246905.12,391998.89,200029.29,424238.00,136565.16,-60494.03,-89975.07,1282760.62,1036474.67,426459.40,333218.33,1770367.04,1359031.85,1090883.40,399078.34,-1949722.67,-2220701.78,-2347600.31,-1561147.63,-10135442.44,-8266749.73,-5804422.95,-2977663.51,-11761343.77,-9070501.21,-5754419.85,-2827601.98,-5273225.27,-2535498.44,-309151.33,541777.27,2716951.72,2131624.17,1436119.47,822736.84,3760504.59,-940877.63,0.0
9,研发费用,123875530.60,65556548.47,36658896.40,13099914.43,82615741.27,53134354.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2478608.35,45487046.55,16602534.49,8804493.43,1466152.33,24061862.46,13097693.81,2333146.69,769509.87,23512296.29,11643802.92,4188908.47,-140670.98,26409001.87,6067472.44,1669549.08,-2136089.94,25302276.30,13752355.62,7507466.15,2274765.53,22756831.52,14730139.29,7631129.44,3822589.37,12752160.16,10462524.60,8445576.96,4540219.75,4837681.41,2957271.36,2139103.25,2441677.72,8666266.77,5256953.21,4045391.80,2606029.28,2416541.45,3754873.15,2142502.58,1144409.17,-712552.03,6127089.66,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,20470802.23,19311720.16,12763549.54,8946829.72,26521333.20,22649293.34,14395515.93,7981559.82,29692405.09,17932845.98,10829096.46,6088271.45,18274462.15,12880929.58,8822948.13,6192470.68,8018336.85,5582332.01,3512642.02,1294584.32,7132865.12,6420116.61,3840014.11,1685392.99,7646849.75,4601090.03,2036688.17,354316.22,3044432.19,2263328.78,1288012.28,427222.52,1280108.42,689824.05,-66393.75,-5751.52,0,0,0,0,0,0,0,0,0,-1921317.13,0.0
13,其中:对联营企业和合营企业的投资收益,16390781.16,10657677.73,6035383.28,3768912.93,17211596.70,14888306.92,8323134.93,3949906.57,11207803.86,4167805.03,2449882.84,1873841.34,2776921.09,939281.49,520317.57,153265.03,1646586.67,1177917.43,773691.20,423416.63,963251.77,799701.05,392871.44,91925.51,1559394.61,933591.86,518314.04,354316.22,2944432.29,2263328.78,1288012.28,0,1080108.62,489824.25,-66393.75,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,479073355.57,380477415.17,251842419.51,108273661.46,292441094.58,240474614.04,137224116.47,56350812.05,227667684.04,155067473.74,90343022.04,34988698.85,183145052.37,139096049.69,94507675.63,43540836.29,242435975.85,193493969.80,130584257.54,58854056.71,271442401.38,201997253.43,132951107.63,51526536.78,280117913.28,219238786.63,146239786.12,63813803.35,242797669.87,181013329.89,109412012.84,46215502.85,163918446.94,111088594.38,65581843.28,22867937.42,55746660.18,38205429.27,23196881.72,12869674.23,73162992.43,52402301.31,37603547.33,14785578.00,67054648.46,78297921.07,0.0
