,报表日期,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,1675654229.15,818407867.88,1832163072.10,1077062029.36,1820483377.18,1550334398.09,1614719688.26,0.0
2,营业收入,1675654229.15,818407867.88,1832163072.10,1077062029.36,1820483377.18,1550334398.09,1614719688.26,0.0
3,二、营业总成本,1533178135.91,735702549.59,1652545820.48,919252742.22,1726929861.47,1497557705.09,1598431782.93,0.0
4,营业成本,1368654687.30,663507893.74,1458768743.20,824467046.96,1533578509.76,1344074422.20,1440480387.65,0.0
5,营业税金及附加,6698316.43,2580068.78,8135559.52,4799206.30,7074529.32,6241049.49,3120337.21,0.0
6,销售费用,61074462.20,28558446.53,60806339.72,30646000.46,52945054.45,49994770.18,48614846.77,0.0
7,管理费用,44237042.33,18496133.88,54088782.08,28009495.92,58723349.94,44404587.11,39224433.04,0.0
8,财务费用,-1482753.74,117985.37,6598447.06,4311797.55,15249056.33,14745586.61,22319672.34,0.0
9,研发费用,53996381.39,22442021.29,64147918.90,30463608.06,59359361.67,38097289.50,39126435.90,0.0
10,资产减值损失,0,0,0,-3444413.03,0,0,5545670.02,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,1371301.83,686613.70,451251.88,-901834.41,5030124.33,5706241.12,6650292.48,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,-1876352.19,-1876352.19,3758245.00,4588771.56,4656531.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,151453555.44,88192349.30,210824222.04,159931318.98,199163112.32,50799510.47,-8837975.43,0.0
16,加:营业外收入,13003660.86,6558254.48,15059437.20,7774970.27,9363526.58,22799340.08,44596215.51,0.0
17,减：营业外支出,255931.79,30566.47,764413.01,124000.00,3688145.83,7797842.58,1031267.99,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,164201284.51,94720037.31,225119246.23,167582289.25,204838493.07,65801007.97,34726972.09,0.0
20,减：所得税费用,21667792.29,15582315.96,27566889.64,23836433.33,38075357.53,10455213.01,5294014.69,0.0
21,五、净利润,142533492.22,79137721.35,197552356.59,143745855.92,166763135.54,55345794.96,29432957.40,0.0
22,归属于母公司所有者的净利润,142533492.22,79137721.35,197552356.59,143745855.92,166763135.54,55345794.96,29432957.40,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.190000,0.660000,1.650000,1.200000,1.390000,0.460000,0.250000,0.0
26,稀释每股收益(元/股),1.190000,0.660000,1.650000,1.200000,1.390000,0.460000,0.250000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,142533492.22,79137721.35,197552356.59,143745855.92,166763135.54,55345794.96,29432957.40,0.0
29,归属于母公司所有者的综合收益总额,142533492.22,79137721.35,197552356.59,143745855.92,166763135.54,55345794.96,29432957.40,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
