,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,17692484824.77,12914093964.56,8779245609.41,4867246080.48,16741242569.54,12761346129.88,8435519674.92,4607039582.96,15833649846.57,11418900157.84,7383415791.00,3623271134.88,15378142700.47,11102624683.00,6689752377.59,3295890113.37,14174385896.65,10026052148.09,6334769598.81,3339090179.36,14548687658.52,10797554623.71,6826327926.81,3455944482.54,14059149463.91,10081413007.28,6265644920.06,3047670630.38,14114259562.24,10125644341.55,6184415829.14,2868014172.33,15654607000.35,11428426176.59,7032531614.68,1208910223.26,5954689265.48,4542050146.96,2893781633.20,1303346189.20,4256396056.83,2859262147.46,1743402164.83,837125948.47,5633305750.17,4353835595.01,2837191142.36,1348606180.67,6083606343.26,4496721135.25,2738427259.92,1303145436.67,6760981107.63,4946193560.39,3064937989.90,1343308328.13,6173249316.13,4441699222.28,2809079820.47,1205160447.38,4014235816.23,2787055502.14,1394797352.43,602369163.79,3454776764.15,2308768023.26,1451593089.47,642053078.53,3201395977.90,2186101613.29,1320512293.68,578480554.16,2718883642.96,1110640878.65,2794459931.76,1519682629.85,2101577046.68,2097640821.61,2394742902.09,0.0
2,营业收入,17692484824.77,12914093964.56,8779245609.41,4867246080.48,16741242569.54,12761346129.88,8435519674.92,4607039582.96,15833649846.57,11418900157.84,7383415791.00,3623271134.88,15378142700.47,11102624683.00,6689752377.59,3295890113.37,14174385896.65,10026052148.09,6334769598.81,3339090179.36,14548687658.52,10797554623.71,6826327926.81,3455944482.54,14059149463.91,10081413007.28,6265644920.06,3047670630.38,14114259562.24,10125644341.55,6184415829.14,2868014172.33,15654607000.35,11428426176.59,7032531614.68,1208910223.26,5954689265.48,4542050146.96,2893781633.20,1303346189.20,4256396056.83,2859262147.46,1743402164.83,837125948.47,5633305750.17,4353835595.01,2837191142.36,1348606180.67,6083606343.26,4496721135.25,2738427259.92,1303145436.67,6749923712.35,4930794112.54,3059471412.33,1339201868.62,6160292672.85,4431569268.69,2802964281.85,1202451515.40,4001681602.74,2778681397.17,1389285787.76,599086283.78,3444040948.78,2300438475.23,1446739980.90,639695435.09,3190036407.86,2179165278.03,1316426485.96,575406198.34,2706840989.35,1106673021.17,2779714071.78,1514266814.27,2096710712.93,2096770980.58,2391491208.47,0.0
3,二、营业总成本,17510745272.46,12781974471.16,8694538188.95,4829735607.49,16625262644.34,12655711184.20,8373135397.56,4568098590.61,15783575521.55,11360282911.71,7328604619.27,3595954411.71,15310762953.57,11047732509.29,6667178846.74,3279818087.03,14131073091.67,9985508102.28,6312749359.59,3324765432.33,14453275088.36,10694182582.52,6748806899.30,3418637606.05,13951112487.11,10001370974.37,6216945624.81,3027874059.94,13975776512.72,10020416708.25,6110114968.71,2837545127.26,15499351991.31,11303353546.33,6963969033.43,1206041350.46,5927865225.82,4511604618.73,2881724625.91,1297422954.82,4243193726.10,2835256406.23,1732143057.78,839564030.97,5548722731.41,4269014558.74,2771579430.29,1326757651.77,6018051185.02,4441426111.04,2708453967.83,1287767551.95,6713244541.30,4897102505.46,3040768164.15,1329245263.46,6182260034.75,4430644473.90,2792758776.22,1197555636.40,3915521583.87,2727066638.52,1357303301.86,591720192.17,3358306683.04,2265184445.34,1440484394.39,635651733.38,3141271944.98,2149047959.00,1291191536.99,567190928.09,2659265632.66,1069259185.73,2697126782.90,1451391684.43,2006764410.10,2023381544.16,2332210967.65,0.0
4,营业成本,16711571279.61,12197159945.17,8313596933.62,4642473773.86,15804037547.32,12073467276.62,8004238803.25,4403528543.23,14954193958.17,10772916342.58,6959093955.57,3414147638.78,14563625663.93,10496333504.81,6306611318.19,3107200765.04,13447764072.18,9508842481.25,6020399949.79,3179650507.58,13789759412.59,10230291615.24,6457558550.52,3273597070.85,13276928242.50,9514987245.88,5903424704.60,2876783121.65,13316421567.64,9552465245.70,5813124634.36,2692245116.11,14753582220.81,10754106610.05,6609319502.70,1113369312.27,5558928813.36,4250479062.84,2711030494.82,1217891586.38,3897947740.71,2600265847.72,1580834325.51,761235928.38,5200448512.11,4015117673.86,2606463495.05,1234343118.46,5650315244.18,4170602436.39,2536189880.38,1205022342.16,6293628790.60,4585520869.70,2832126887.46,1234298076.66,5783028691.64,4152086037.04,2623384361.45,1122048191.84,3572002819.58,2470437000.87,1227807640.35,529330920.34,3052665495.10,2039080691.49,1290318131.07,572897310.91,2845912004.89,1947269004.91,1171186768.72,510815526.22,2353393710.39,897227718.61,2348532503.73,1265618793.67,1721629104.30,1872628750.57,2157200085.14,0.0
5,营业税金及附加,19782840.24,11147319.56,8232952.44,3406458.36,16700092.99,9342918.10,6216609.16,2251683.73,15026633.52,6320539.66,4422431.58,2125961.03,15000473.47,4655096.59,4116793.56,2377548.96,8233047.57,5961137.97,3746643.49,1924747.53,14561767.29,12295504.87,8121912.42,4057397.29,11520697.88,7060536.53,3689670.49,1782111.71,8470821.16,6355863.19,4229480.84,1956999.78,24950413.58,18210980.74,11893100.72,4632014.32,20449653.21,14774377.38,9815599.06,4515856.28,17797176.33,12037388.10,7019621.37,3005175.53,20810391.19,13966979.50,9138087.37,4087499.50,20903449.94,13932493.91,8830917.11,4049657.34,18332941.71,13706074.10,8944953.07,4172115.94,19231035.22,13422941.53,8600956.94,3764358.35,9872961.96,7290655.05,3498277.12,1586008.29,6952839.38,4729357.18,3135773.14,1507201.41,5250814.47,3671038.33,2342594.90,1055241.98,3906919.07,1459409.58,2982306.51,1424646.58,2753107.22,2600523.04,2782975.12,0.0
6,销售费用,559846325.98,414140124.30,266217279.92,125686021.94,541043718.69,391751831.81,246103988.77,119933338.70,524962440.88,369225031.70,235630139.89,115057010.11,492914566.61,352759144.55,227141965.62,107155653.66,457492759.71,317032768.55,196471561.55,97704529.83,455121968.99,318268182.67,208677353.57,96849647.58,430206175.83,304155089.86,196181020.33,90219724.44,443068525.12,320178003.97,203582353.41,92744605.88,480833466.64,342280200.12,216436286.14,57458957.06,222791216.57,162990787.16,104425571.97,51329651.38,214103021.06,148117253.55,95265441.17,48105502.30,223624138.93,165378847.59,105706329.05,52931781.98,227647329.49,174404584.79,111653939.63,53095174.42,255097900.00,197355021.61,135438298.65,61830554.86,234234280.54,160203033.01,103765258.43,36730696.26,194318844.49,140211599.90,72384889.81,34577282.71,176868561.62,141748549.61,93831241.36,33951094.87,145122746.38,113617544.95,63285221.08,28836558.34,192538116.78,112789055.57,247790998.67,141557131.65,197361221.39,86957361.82,80235548.11,0.0
7,管理费用,240805863.22,180898883.62,113966559.18,57256048.21,245361644.73,190215583.22,113278454.56,55971900.40,255424006.06,190260996.25,118931490.53,59075369.93,242971420.24,192862892.07,126861267.12,61900793.42,239164432.21,182683478.48,118693609.82,55567858.09,219288208.09,153860980.18,97746477.53,52483242.98,205741095.33,153947107.38,96607520.53,53314251.61,214268980.41,158320615.34,104038973.88,54237940.03,241484126.40,189351763.42,125060151.29,30856684.30,123565989.22,89143421.31,61022937.81,31621827.34,106431910.91,80468632.80,53491479.81,28113586.73,95292192.93,72171093.21,40848103.07,28532846.35,106138449.84,75288839.72,49322468.12,22037802.60,130283962.50,88936914.21,56191667.20,25000887.70,136230100.18,94078291.98,52001359.80,32849636.09,127089518.91,98136320.16,47050250.28,23374732.28,105944516.79,65538839.19,43843803.84,21626603.99,117626694.66,64562045.69,41621530.07,20051447.83,80939331.01,38117243.56,98258338.11,41534909.70,86053126.43,56250602.68,79282486.21,0.0
8,财务费用,-21261036.59,-21371801.49,-7475536.21,2409988.62,-7824163.55,-12825081.40,-1425706.57,-2285204.21,24750890.56,20633155.39,9449914.57,6242038.07,-19762942.28,-4553177.96,-3386896.39,20026.68,-37282583.93,-30508853.41,-27843383.39,-10018247.33,-30581033.14,-20425031.96,-23198402.18,-7887253.46,17819593.97,17728631.91,13598778.88,5928279.07,-7193572.13,-14507088.97,-11434958.17,-1294557.48,-1163044.74,4059602.85,1838564.23,-322947.73,7108158.65,6346367.09,4817736.70,1386286.20,981624.48,-7428999.75,-4536715.53,-412461.42,13643207.83,16237843.33,13539192.98,10232963.82,20503264.54,13810618.93,8551083.99,3910325.67,15900946.49,11583625.84,8066357.77,3943628.30,9535927.17,10854170.34,5006839.60,2162753.86,12237438.93,10991062.54,6562244.30,2851248.55,15875270.15,14087007.87,9355444.98,5669522.20,27359684.58,19928325.12,12755422.22,6432153.72,28487555.41,19665758.41,-3173525.66,1256202.83,-3091972.09,4438690.05,12204257.07,0.0
