,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,749191733.32,4470792753.32,2497057185.91,1592925775.61,1004559551.98,3766826442.85,1929430471.85,1182697012.77,497495682.60,2963058965.15,1601213909.50,968680017.39,413246789.95,2448219642.11,1335448101.00,820601736.19,389116836.48,1676615031.46,894180230.06,525200576.30,231983662.83,1186644496.20,583389023.86,379866195.78,177856260.66,1023069902.40,496358912.50,306579854.45,138834346.96,665088034.69,371610634.01,200667619.22,56933296.59,417445269.73,205125929.01,108222786.79,46203463.64,247255460.72,142878268.23,74751567.83,31485734.70,246310679.72,185153758.50,99094349.87,52444423.67,219238700.48,153116641.81,124347421.62,0.0
2,营业收入,749191733.32,4470792753.32,2497057185.91,1592925775.61,1004559551.98,3766826442.85,1929430471.85,1182697012.77,497495682.60,2963058965.15,1601213909.50,968680017.39,413246789.95,2448219642.11,1335448101.00,820601736.19,389116836.48,1676615031.46,894180230.06,525200576.30,231983662.83,1186644496.20,583389023.86,379866195.78,177856260.66,1023069902.40,496358912.50,306579854.45,138834346.96,665088034.69,371610634.01,200667619.22,56933296.59,417445269.73,205125929.01,108222786.79,46203463.64,247255460.72,142878268.23,74751567.83,31485734.70,246310679.72,185153758.50,99094349.87,52444423.67,219238700.48,153116641.81,124347421.62,0.0
3,二、营业总成本,743431749.63,4326323332.67,2413321919.74,1551404841.46,990634675.58,3558046944.29,1861854227.77,1148769502.70,497075535.64,2834594296.19,1588969150.74,971693082.86,421649665.35,2354960953.14,1327337327.51,813875267.40,397537856.28,1621764038.76,892097270.87,540369994.98,259984537.47,1121235014.71,574926822.64,376614815.26,172898402.15,895858558.35,476480152.47,298053104.84,136807929.06,555973364.26,318616789.66,176840541.47,52016047.42,329897678.27,161024689.74,89666572.08,42674485.62,176699169.61,100514423.40,58037679.46,27763325.68,185946722.16,141346331.13,87741718.31,49543629.44,175912416.79,110328431.38,96009586.50,0.0
4,营业成本,617193155.01,3743591172.20,1992604742.58,1273137349.92,842233787.20,2992771501.03,1467118504.19,897050061.52,376746734.01,2383331832.34,1295469950.93,783350487.39,327935618.47,2011566159.42,1087386828.04,664854182.17,326744610.28,1345551580.25,703773707.53,416037141.74,199309267.11,882913913.01,407537508.43,272054133.69,120037319.87,687354284.51,335779487.79,210609060.53,96552476.28,398363796.47,219983658.88,116649843.28,24405397.13,218228276.00,92418077.27,44954720.80,19078868.56,100207293.77,56940116.28,32260113.15,14269063.94,131517235.55,101309272.00,65091046.55,37412337.68,139399242.85,91617608.48,69551720.04,0.0
5,营业税金及附加,2265291.34,15200975.84,8529215.20,5838469.36,3930994.07,11300718.00,6170132.59,4281538.36,1739557.18,8612352.88,4664885.67,2743961.60,1180368.41,6671939.61,3219199.90,2021337.19,750944.21,4791682.25,2756844.22,1871856.70,1530120.82,3189176.78,1977270.70,462551.28,215536.71,1348603.76,901594.38,603204.76,287928.96,1315867.73,1256765.87,-1409717.29,-495946.45,3719756.98,-72948.41,659088.97,337590.06,3432074.21,2676402.64,1731826.30,402166.95,273499.89,-257190.93,675382.46,84959.48,1285258.72,-17152.31,2139617.49,0.0
6,销售费用,29058932.69,130448862.50,93464530.61,62972678.70,33377365.72,141896765.53,100124685.46,64098301.74,30932775.51,112609037.95,81066683.96,55091179.10,25492714.00,79298085.92,56099354.17,35205321.71,17474150.67,66585399.47,47949559.18,31602529.25,14890810.64,61721035.92,41812986.02,27170059.66,13509964.94,49350821.94,35144836.72,23242490.47,11275301.39,35263180.97,21381647.58,12847715.43,6183731.49,24760955.62,16724668.46,10675869.88,5235505.99,10901740.28,7696980.92,4596234.43,2254708.27,7026724.54,4331869.27,2909969.04,1345399.68,2001822.02,1334140.14,1191891.15,0.0
7,管理费用,28225883.44,156696723.16,114712917.42,76272057.24,40806042.41,160537865.89,107537656.24,164836952.41,78789949.19,285407008.46,188784637.81,115887680.38,58960877.46,215341015.10,161402715.89,100909143.73,48758225.80,176590235.88,125307456.21,83218105.41,42795323.78,151321714.53,114921997.17,73409269.15,37439385.60,142745927.03,99871358.90,61293467.00,28040171.56,122952416.24,79078095.23,52627378.12,24937548.89,89639632.38,57714078.38,38149499.60,19723209.03,72712922.84,40697403.23,24878088.53,11615802.58,43591142.07,34639884.15,18169885.37,9817489.24,30562935.77,14968948.14,19583877.12,0.0
8,财务费用,18018912.04,67149778.05,45133238.33,30530536.20,15740789.27,43712247.01,29548728.65,19690337.10,9383630.62,33910278.72,24329615.37,15445736.67,7532175.31,27764653.41,19860926.66,11669068.92,5101486.40,16878415.59,9970377.52,6428162.24,2796709.12,17943538.58,11869995.04,5282081.75,2092190.68,7284701.15,3688603.56,1766625.51,791753.70,-5243620.28,-3481976.18,-3264019.68,-2005548.03,-11937955.33,-7428829.52,-5028130.17,-2230937.88,-11326824.96,-8730223.88,-5685958.92,-774163.45,1593844.61,999724.47,467714.13,69080.55,1426683.27,1631684.77,845552.01,0.0
9,研发费用,48669575.11,213235820.92,158877275.60,102653750.04,50259435.07,185525225.24,149210634.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,225131.95,22302621.59,2143886.33,-1187688.43,-517110.87,10723785.84,-5346623.00,-825962.28,547911.70,14319099.68,-631697.15,-783786.32,-1291561.08,11366725.32,2339326.21,1212199.64,-1337694.00,4145635.89,-3192934.72,-1763280.27,-395995.65,7774219.96,1094271.12,538256.57,-139702.83,3321723.13,398598.28,-610658.39,-1009135.61,5487012.62,1669643.56,255523.00,530249.86,771963.47,1233744.21,257375.97,-4252.61,1944275.50,322772.17,427720.76,814362.81,1236474.16,793202.16,2696928.69,0.0
11,公允价值变动收益,1966958.00,510336.00,685764.00,419964.00,790950.00,-1387476.00,-1241286.00,-515652.00,66450.00,-297696.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-4070609.05,7411066.30,-2637303.02,-3223646.24,-817310.05,1504056.20,-1365990.83,-1524721.18,-1368971.01,7328754.03,2941384.48,2708642.47,810714.22,19402756.87,15484183.95,-1302769.25,-382133.95,2682740.35,144704.35,-1151621.25,-537866.86,1488215.46,-5402262.17,-2122560.08,-1099947.99,2357497.39,-1304547.33,13723.88,-434899.27,407765.90,-644729.07,-1386963.24,-1452711.45,2061710.72,-717783.95,-707294.50,-607225.16,-562889.20,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-2462195.35,5810298.74,-3549400.87,-3310347.85,-817310.05,1479266.20,-1365990.83,-1524721.18,-1368971.01,3817961.79,-380279.20,146527.29,-903818.18,600763.54,-1398229.38,-1302769.25,-382133.95,2682740.35,144704.35,-1151621.25,-537866.86,1488215.46,-5402262.17,-2122560.08,-1099947.99,0,-1304547.33,13723.88,-434899.27,0,-644729.07,-1386963.24,-1452711.45,2061710.72,-717783.95,-707294.50,0,-562889.20,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,16616211.83,172348049.01,117206019.72,61848006.37,27034164.14,262429914.37,99099943.54,54435992.45,9450009.59,178072643.06,45600235.25,18265613.05,-7592161.18,112661445.84,23594957.44,5423699.54,-8803153.75,57533733.05,2227663.54,-16321039.93,-28538741.50,66897696.95,3059939.05,1128820.44,3857910.52,129568841.44,18574212.70,8540473.49,1591518.63,109522436.33,52349115.28,22440114.51,3464537.72,89609302.18,43383455.32,17848920.21,2921752.86,69993401.91,42363844.83,16713888.37,3722409.02,60363957.56,43807427.37,11352631.56,2900794.23,43326283.69,42788210.43,28337835.12,0.0
16,加:营业外收入,583732.27,153675.77,1858698.23,1022973.93,131004.55,3555984.28,2401828.80,1020152.65,416497.17,3948420.50,2628652.71,1518749.79,13167076.29,22221447.09,11224947.44,6795897.43,678209.64,13009199.14,10790319.13,10239358.01,169829.75,6334636.93,4398127.39,3690765.63,171140.77,3946629.86,1747374.04,1710666.09,37304.48,3397755.91,2632203.84,2589293.17,549250.58,11607823.85,4551410.92,165118.86,1941.88,941951.17,672985.87,12190.13,4166.84,2162832.04,2147742.04,1742092.32,230806.32,2782072.09,1688372.16,1095765.44,0.0
17,减：营业外支出,120000.00,785282.64,73754.78,2744.78,0,394700.37,9260.82,10039.34,1523.16,112270.78,50095.40,47525.52,47525.52,446525.81,23402.84,21866.13,20590.13,354458.64,205060.10,180778.88,171276.94,111769.76,75936.17,52078.94,21281.60,1040235.61,954548.45,890808.94,13746.68,406249.08,174036.22,83632.67,55636.98,248705.59,177031.11,128539.41,49136.28,246333.00,215399.68,10967.93,0,38168.28,30433.60,30262.76,0,238329.74,123346.86,515099.90,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,49144.63,47429.18,47429.18,409342.53,1927.00,1866.11,590.11,226804.99,57482.83,53325.43,43823.49,110594.62,74761.03,52078.94,19540.80,153426.32,119548.45,50333.94,13746.68,364119.33,132418.92,42015.37,22164.77,238705.59,167031.11,117827.87,48638.43,58158.74,27225.42,10967.93,0,8168.28,0,0,0,0,0,0,0.0
19,四、利润总额,17079944.10,171716442.14,118990963.17,62868235.52,27165168.69,265591198.28,101492511.52,55446105.76,9864983.60,181908792.78,48178792.56,19736837.32,5527389.59,134436367.12,34796502.04,12197730.84,-8145534.24,70188473.55,12812922.57,-6262460.80,-28540188.69,73120564.12,7382130.27,4767507.13,4007769.69,132475235.69,19367038.29,9360330.64,1615076.43,112513943.16,54807282.90,24945775.01,3958151.32,100968420.44,47757835.13,17885499.66,2874558.46,70689020.08,42821431.02,16715110.57,3726575.86,62488621.32,45924735.81,13064461.12,3131600.55,45870026.04,44353235.73,28918500.66,0.0
20,减：所得税费用,4090624.01,18993997.75,9295967.69,5899697.66,5552223.40,21153010.52,7443397.12,5661472.69,2554501.50,2568703.69,1665441.04,-710208.15,2282899.28,-154533.28,-510224.45,1162102.77,845333.94,-4874605.45,-5873961.57,-6666905.47,-5177485.59,4472712.08,10933.30,55691.52,-94803.89,5550593.21,-226827.10,-1641281.97,-2302191.00,10798731.54,7080268.77,3369114.53,726918.38,12081229.12,6465939.82,2530361.73,-573754.59,6283690.35,5731243.27,1650143.15,729516.72,5830855.66,6168377.80,1615537.33,330473.70,3914067.22,3832473.84,3285106.21,0.0
21,五、净利润,12989320.09,152722444.39,109694995.48,56968537.86,21612945.29,244438187.76,94049114.40,49784633.07,7310482.10,179340089.09,46513351.52,20447045.47,3244490.31,134590900.40,35306726.49,11035628.07,-8990868.18,75063079.00,18686884.14,404444.67,-23362703.10,68647852.04,7371196.97,4711815.61,4102573.58,126924642.48,19593865.39,11001612.61,3917267.43,101715211.62,47727014.13,21576660.48,3231232.94,88887191.32,41291895.31,15355137.93,3448313.05,64405329.73,37090187.75,15064967.42,2997059.14,56657765.66,39756358.01,11448923.79,2801126.85,41955958.82,40520761.89,25633394.45,0.0
22,归属于母公司所有者的净利润,4788724.95,116717268.15,89026905.99,44807137.01,12863962.68,215542694.97,78227346.06,38362391.48,5122172.22,155932941.08,33077040.18,11211034.23,1265430.13,114903708.11,24075329.96,2780297.76,-11763015.94,63050115.11,12401830.00,-2754883.84,-23971266.46,61202490.99,6033270.97,3397952.28,3731387.78,122180394.93,18665043.13,10834011.94,4028764.97,99730404.53,46422901.45,20401376.43,3621478.82,81252099.13,38249704.48,16558484.41,3495016.62,62187386.98,36294830.34,15766236.25,3345363.35,57296100.73,40113566.11,11498097.85,2801126.85,41955958.82,40520761.89,25633394.45,0.0
23,少数股东损益,8200595.14,36005176.24,20668089.49,12161400.85,8748982.61,28895492.79,15821768.34,11422241.59,2188309.88,23407148.01,13436311.34,9236011.24,1979060.18,19687192.29,11231396.53,8255330.31,2772147.76,12012963.89,6285054.14,3159328.51,608563.36,7445361.05,1337926.00,1313863.33,371185.80,4744247.55,928822.26,167600.67,-111497.54,1984807.09,1304112.68,1175284.05,-390245.88,7635092.19,3042190.83,-1203346.48,-46703.57,2217942.75,795357.41,-701268.83,-348304.21,-638335.07,-357208.10,-49174.06,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.007500,0.180000,0.139500,0.070200,0.032200,0.540000,0.195800,0.096000,0.012800,0.420000,0.092500,0.031300,0.003500,0.340000,0.072400,0.008600,-0.036400,0.200000,0.038600,-0.008600,-0.075100,0.190000,0.019000,0.010700,0.011800,0.390000,0.059400,0.035000,0.025700,0.640000,0.295900,0.130000,0.023000,0.520000,0.240000,0.110000,0.033000,0.610000,0.360000,0.160000,0.035000,0.740000,0.520000,0.150000,0.036000,0.540000,0.550000,1.070000,0.0
26,稀释每股收益(元/股),0.007500,0.180000,0.139500,0.070200,0.032200,0.540000,0.195800,0.096000,0.012800,0.420000,0.092500,0.031300,0.003500,0.340000,0.072400,0.008600,-0.036400,0.200000,0.038600,-0.008600,-0.075100,0.190000,0.019000,0.010700,0.011800,0.390000,0.059400,0.035000,0.025700,0.640000,0.295900,0.130000,0.023000,0.520000,0.240000,0.110000,0.033000,0.610000,0.360000,0.160000,0.035000,0.740000,0.520000,0.150000,0.036000,0.540000,0.550000,1.070000,0.0
27,七、其他综合收益,0,12342106.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
