,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,256679418.33,156565222.64,62500681.33,416629891.69,273127239.58,170423515.96,97727746.63,401862745.72,215687385.47,129555371.70,40943826.92,225093010.00,159660897.02,100923837.28,55524809.22,280100283.24,188371838.21,115872883.40,65272223.47,306753253.12,210447859.95,138105007.05,80592019.81,327909449.76,231642009.50,147428682.87,67416221.25,391578144.42,302714891.38,186639264.64,89262715.71,312792627.19,226809076.40,123028136.63,259322835.28,197849968.20,194743550.23,0.0
2,营业收入,256679418.33,156565222.64,62500681.33,416629891.69,273127239.58,170423515.96,97727746.63,401862745.72,215687385.47,129555371.70,40943826.92,225093010.00,159660897.02,100923837.28,55524809.22,280100283.24,188371838.21,115872883.40,65272223.47,306753253.12,210447859.95,138105007.05,80592019.81,327909449.76,231642009.50,147428682.87,67416221.25,391578144.42,302714891.38,186639264.64,89262715.71,312792627.19,226809076.40,123028136.63,259322835.28,197849968.20,194743550.23,0.0
3,二、营业总成本,235827583.97,144677889.39,60238257.27,406058090.25,258297496.62,161385868.79,95658957.41,389183178.20,206357594.86,122161169.53,39850931.31,217826341.51,149644520.29,92338001.04,50617214.48,255913977.48,169852166.13,102227794.48,57868976.80,264991464.42,183170002.82,120026062.27,69576409.58,285550767.09,203808994.42,130687922.24,59944702.94,311069718.95,236724042.86,148075530.41,69976887.80,258023241.16,193839448.65,116556156.84,190488803.80,157114169.18,143815389.39,0.0
4,营业成本,150104918.51,94899844.76,37026852.20,277759748.14,180179536.67,113974024.96,67215793.44,273786939.33,129261668.30,74071657.86,53662214.29,118334506.10,79130075.40,48499207.00,28786419.90,135817750.97,96996409.23,54345034.64,33905753.47,175228809.55,115158971.22,75676128.53,48035043.28,167929702.14,125600932.29,76300667.86,34596356.42,188582401.73,154327250.65,98331211.61,49851829.05,132896643.19,101784824.49,51112292.03,110071189.97,87874915.16,82474145.01,0.0
5,营业税金及附加,4889168.93,2471651.41,1597941.97,8314797.31,5418479.53,3431761.56,2451799.96,6991122.80,4012796.15,2005201.30,1273198.03,4419810.34,1417586.46,951115.66,556079.92,3202651.97,1614187.41,838849.08,547356.35,2088035.13,1437745.30,991272.15,867790.34,2265513.11,1453491.13,1037870.31,340168.68,3910892.50,2664969.27,1492703.13,669692.18,2991649.36,2191843.75,988750.69,2826531.69,1969288.85,1624294.99,0.0
6,销售费用,21376205.18,13269387.54,6765032.04,35324494.42,26438919.25,18932567.37,11052738.93,38117894.34,29394669.06,20312889.14,10131758.17,31075286.06,22131065.15,15321780.72,7551898.13,37994210.66,24064971.00,14640388.23,6717686.86,32351713.11,23701780.83,14830193.39,6783185.39,46039804.52,31298667.61,19344745.25,7919737.33,45656509.41,26783153.74,17251087.45,7062504.80,38854239.15,25492189.09,15676563.27,31934105.18,28259026.49,33769059.95,0.0
7,管理费用,48438377.72,26875533.37,12462784.83,50462256.64,35357228.16,27592086.96,13324406.53,63141998.72,41896141.79,26931859.68,12782727.54,54346484.09,41180166.88,26966640.98,13968539.83,63815725.10,42935863.27,27143250.85,12046074.12,55342727.80,42179648.88,29437816.82,13947084.66,68279836.08,49270757.57,34151512.48,17375080.16,63663449.40,42765052.56,24811418.36,10740824.94,72410354.36,55679076.83,42942572.12,42625238.47,33521354.70,24533064.94,0.0
8,财务费用,3502383.42,1831649.01,1003485.43,2904697.06,1577121.96,694685.31,622510.89,399223.79,5601.59,7117.16,-609790.55,-965072.98,-593262.21,-359297.84,98712.29,-477276.76,120860.38,250123.48,563607.00,-3674576.84,-3215659.03,-2157745.67,-1457735.00,-4700392.28,-3409827.87,-1875172.66,-1098406.03,1345381.09,3500165.91,2297558.97,1172453.61,5793574.52,4068258.05,1676384.23,1470281.81,1122762.74,1217579.73,0.0
