,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1566318940.67,1190960483.30,758267928.88,400797521.39,1777258646.53,1362932112.14,875922217.55,443225697.09,1860556610.96,1383500740.72,863557232.56,436612171.87,1847183555.36,1399498572.04,873529342.30,442243184.66,1853205659.21,1404626793.69,892223590.92,445408692.32,1846023899.60,1394672990.90,872064243.82,441759111.60,1902362622.43,1399581542.76,850149275.03,448846325.61,1943689532.72,1451694083.27,909424833.18,447692535.20,1802313803.25,1338557164.30,802979964.65,383502280.65,1339337523.56,985393092.94,612275718.33,305206523.63,1201689304.05,877317400.87,537756967.29,270642302.55,1112076158.13,769782082.53,469346170.00,232790200.55,916616270.33,676786610.25,428253204.49,188395197.62,800356047.15,478309975.40,557312667.27,444922055.49,0.0
2,营业收入,1566318940.67,1190960483.30,758267928.88,400797521.39,1777258646.53,1362932112.14,875922217.55,443225697.09,1860556610.96,1383500740.72,863557232.56,436612171.87,1847183555.36,1399498572.04,873529342.30,442243184.66,1853205659.21,1404626793.69,892223590.92,445408692.32,1846023899.60,1394672990.90,872064243.82,441759111.60,1902362622.43,1399581542.76,850149275.03,448846325.61,1943689532.72,1451694083.27,909424833.18,447692535.20,1802313803.25,1338557164.30,802979964.65,383502280.65,1339337523.56,985393092.94,612275718.33,305206523.63,1201689304.05,877317400.87,537756967.29,270642302.55,1112076158.13,769782082.53,469346170.00,232790200.55,916616270.33,676786610.25,428253204.49,188395197.62,800356047.15,478309975.40,557312667.27,444922055.49,0.0
3,二、营业总成本,1545833044.02,1149886144.60,740460301.04,393870806.09,1701314418.78,1204298105.88,781215555.87,396674824.48,1698815471.63,1216251442.80,768068695.60,394855838.52,1690591263.66,1238996392.48,787074088.09,401169418.55,1698223071.62,1252501520.51,809190066.85,404750626.41,1700805431.50,1241482499.14,792544177.65,402253286.64,1747158840.57,1250812380.94,774080541.61,401497549.51,1748751041.53,1271790214.69,797039618.89,392602102.17,1625982684.10,1203709828.89,718939914.39,344565768.72,1209441853.00,881740014.42,545757360.23,272519029.11,1085965805.54,789310850.11,483119074.18,244272892.85,1015872713.57,690427096.77,427578915.33,211209280.07,827302133.72,597994483.83,377767035.28,155172392.50,717462190.12,418417154.32,492203027.62,393904180.50,0.0
4,营业成本,650326802.67,489290559.14,318181851.02,174624982.58,710395833.47,514113999.77,340759409.62,179074827.28,709413065.55,511658126.44,323532854.16,169434662.36,723368621.48,545494541.79,352470505.61,185090946.54,774048042.01,578604178.69,381777844.61,198311255.80,796839262.18,603034360.01,385710640.68,202439009.20,829298028.00,611431656.20,368991700.61,197425233.37,837182967.33,632530132.94,394194022.06,194550087.72,793690539.19,583742649.40,348233836.05,171375343.81,571444588.78,410274962.69,257141711.76,136353164.29,510144020.27,367941579.06,227807879.77,120383632.98,504491262.74,345008370.74,214677398.65,106961047.33,416914978.13,304172711.45,187296116.30,83825892.20,340507021.39,195970404.17,227423118.80,179205923.11,0.0
5,营业税金及附加,16834709.49,11078296.49,7572579.93,3966588.09,14945720.15,10665123.83,6964920.03,2897390.63,16212835.68,11463479.47,7022894.25,3702801.21,34502330.66,27945701.51,25374476.18,17632431.04,75373569.69,57683396.81,35587871.42,16914589.04,75201591.24,56969777.62,34973924.63,16817529.89,81062901.15,61388580.24,37675592.62,19280250.65,86553955.19,66114403.68,41221513.69,19825624.78,81090644.55,61100779.26,36853272.22,17139646.54,59879393.67,44213455.45,27210203.42,12897619.63,53571597.08,39877218.36,24106886.48,11634720.93,46441982.24,32793642.04,19428866.39,9322878.02,38610677.14,28959301.68,18193219.21,7945615.07,35719279.05,22203562.32,26359310.59,21281636.19,0.0
6,销售费用,673405624.32,490851642.88,310889685.95,159334750.44,731767380.28,518125418.13,330059426.18,163144840.30,707437867.19,506507603.09,316012052.79,156797925.62,671834388.76,475386088.71,291966101.62,142475586.44,598735044.91,441300951.99,276824233.52,134107117.36,575507900.48,413848685.11,263611904.53,129541029.46,568952632.11,405145025.20,255111343.31,127326141.08,550517310.58,395716880.71,249079181.30,118861778.74,500809888.01,354116218.08,219135862.65,105339584.66,398002283.20,269458159.73,169326354.78,81638586.10,356195044.65,248976022.53,158573674.68,76526543.36,314723897.62,210477180.78,128182241.65,63192955.66,256010121.25,181458420.35,120957027.18,46134470.12,225780959.03,130192412.59,160638217.92,131046468.79,0.0
7,管理费用,204322913.54,156962811.23,103042846.20,54617756.32,218757404.61,161890499.70,104123985.82,51526943.86,240126966.69,184444447.90,120765034.58,64196533.98,246722381.10,184371354.26,114150465.89,54253233.77,242929806.05,170581968.59,113078773.63,53992444.37,237477376.38,161601950.14,104643122.96,50706955.08,257523394.96,162645706.80,106464589.49,53808905.02,258119161.48,165329214.95,103046368.65,54368907.87,230919634.76,185342943.07,102862908.86,47110158.65,174839894.16,147895633.98,88794434.27,40356085.37,151590787.21,117608732.14,65406402.66,31808070.57,133487559.14,87786915.08,55293516.83,26428153.65,99877783.31,69423704.62,41998494.84,12634758.20,102808551.39,62232841.65,68062601.55,54385386.85,0.0
8,财务费用,-139855.00,933224.86,397616.94,330869.35,-2029553.74,-406340.76,-86679.56,-553517.01,640556.19,2146919.69,1029939.19,592827.47,6211866.93,5522617.56,3425232.46,1557220.76,6813828.25,4055411.43,1779293.87,1238838.49,8399007.97,5877812.20,3862082.84,2293770.98,10135160.59,8662203.57,5725593.98,3015366.90,15230212.16,10782077.93,7568092.71,3737690.76,19977620.03,18706341.85,12013971.97,3569401.08,4702345.94,9257668.71,3575710.63,1491689.49,14142672.70,13775566.13,7070103.61,3463093.04,15782796.79,13204428.65,9508680.70,4844362.66,17397790.09,13958231.79,9276745.64,4055814.93,11877119.31,7817933.59,7843231.17,5665841.17,0.0
