,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,335695249.82,241511405.17,167242167.17,87503356.75,354471216.78,272841135.40,182136453.09,95107692.39,341749912.22,251587277.75,164593381.35,80448076.32,287955876.06,199464899.59,136755807.16,67138760.71,239985028.17,168641769.97,119749272.91,63931395.53,296066770.10,217957913.18,150041316.30,77945978.47,303426849.22,219367400.00,149335022.57,71756287.67,305714172.95,227142400.00,316971094.07,272202983.06,188188089.56,0.0
2,营业收入,335695249.82,241511405.17,167242167.17,87503356.75,354471216.78,272841135.40,182136453.09,95107692.39,341749912.22,251587277.75,164593381.35,80448076.32,287955876.06,199464899.59,136755807.16,67138760.71,239985028.17,168641769.97,119749272.91,63931395.53,296066770.10,217957913.18,150041316.30,77945978.47,303426849.22,219367400.00,149335022.57,71756287.67,305714172.95,227142400.00,316971094.07,272202983.06,188188089.56,0.0
3,二、营业总成本,333265624.06,239309008.15,168120672.44,91035739.46,346430286.96,261991511.87,173431112.57,91140469.59,341090405.09,242495905.79,160097670.08,76968026.76,284063602.37,208088256.09,142854466.40,72348310.20,291257639.87,188332108.53,133488109.56,63180515.75,278169682.80,199694956.80,135672844.42,69028269.63,272647192.81,194241900.00,130661051.34,63178698.18,264644053.14,195710000.00,269920069.53,233811566.53,165821319.00,0.0
4,营业成本,254134461.76,183250774.19,125450556.83,66956479.44,262711967.97,207097130.64,137637153.15,72702498.55,255686952.38,185003959.81,123224247.89,59482897.23,213489051.57,149506082.18,106038586.12,52868563.03,187769071.57,130244913.59,92199585.91,44822645.93,212560869.52,152261800.00,104364272.27,51432943.25,204887018.34,145352100.00,96248536.84,45405395.24,191791172.86,142484200.00,196993127.89,170049086.24,124570122.86,0.0
5,营业税金及附加,3068174.86,1119001.06,824030.58,596934.96,3655850.49,2778581.05,1703913.16,717598.16,3902377.89,1770122.78,1186011.45,715062.57,3323855.18,1784870.80,1149571.78,694930.17,1268376.15,997934.54,800498.16,339593.23,2101242.10,1349467.67,819079.87,533092.23,2513398.67,0,1215425.16,500487.33,36560.79,0,448173.04,339348.28,182918.73,0.0
6,销售费用,21596133.17,15782254.84,11354117.45,6006147.48,25485217.04,18058077.77,12289984.98,5778825.42,24040636.71,17266564.21,11364923.64,5353557.03,19445251.69,14017578.17,9263426.52,3760699.46,22188246.53,12982751.02,7725326.87,4490391.65,14532781.86,10979692.87,7079876.17,3424940.40,13205437.47,10197200.00,6845508.98,3925236.45,15368903.03,11983700.00,16218532.67,12834843.67,9882770.06,0.0
7,管理费用,29701337.33,24408339.62,17406171.80,8688971.64,31861959.41,23427243.92,20807969.00,7103563.19,42856360.48,30984001.59,19779610.11,9428193.07,39956185.33,34892425.09,22314275.38,12932729.15,46038227.37,34005029.57,25166238.96,10450654.70,33443320.52,23118090.59,15614294.33,9146519.83,33764618.99,25789300.00,16948820.28,9739283.96,43520807.84,32977700.00,43005282.56,37157055.47,23912866.14,0.0
8,财务费用,8355287.22,5056310.53,4993305.04,4679572.54,4591704.86,1780453.31,2547599.58,4554176.02,10493716.53,6296091.72,3349806.79,2172519.21,4688264.26,7051013.69,4250700.27,2091388.39,13087163.98,10679191.66,6829566.76,3077230.23,14485862.48,11401876.76,7413562.70,3940935.21,16827782.57,12903300.00,7937191.04,3608295.20,11720629.69,8264400.00,12722377.60,11626617.16,5654657.97,0.0
9,研发费用,16410229.72,9692327.91,8092490.74,3450168.51,14476660.48,10340690.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
