,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,913513577.21,553862783.65,246225339.41,1428985615.48,1069145607.01,696391748.62,252650452.70,1265378908.03,904392217.90,543743168.76,175876703.80,600344650.83,391863017.49,232128479.97,81912193.63,357083508.73,244989718.45,157762583.54,56194447.08,311074660.85,243964908.65,163551851.39,52225580.31,264057692.65,183696204.61,251327867.98,225185892.56,0.0
2,营业收入,913513577.21,553862783.65,246225339.41,1428985615.48,1069145607.01,696391748.62,252650452.70,1265378908.03,904392217.90,543743168.76,175876703.80,600344650.83,391863017.49,232128479.97,81912193.63,357083508.73,244989718.45,157762583.54,56194447.08,311074660.85,243964908.65,163551851.39,52225580.31,264057692.65,183696204.61,251327867.98,225185892.56,0.0
3,二、营业总成本,882168977.41,531692557.27,227782277.20,1501845493.62,894348301.06,577277547.16,229316629.46,1097066633.79,746977651.32,457388615.58,154138567.01,545575477.22,362617944.19,217414101.36,81115350.18,326641091.87,222640396.94,142687321.39,54701642.19,281789765.20,215032468.17,143839701.24,50384820.76,231249025.10,160772208.75,214962326.30,189828657.73,0.0
4,营业成本,600211667.04,351680518.79,147901555.71,877068953.36,635109900.91,413216164.07,157091864.90,791430430.50,554356729.75,338695836.76,110042040.56,370816217.46,241810915.12,143401122.08,52348880.54,230394404.61,160587480.94,101784648.12,35431377.66,204843381.79,159819922.78,107137221.16,35251749.75,166763963.12,114393327.05,150948277.62,131987788.24,0.0
5,营业税金及附加,4152105.48,2879023.49,1614724.35,9676714.33,6527292.62,3873951.32,1264148.63,11674189.99,6710545.73,4049601.78,818137.90,4693170.55,1785693.13,1253347.08,486339.32,2667660.55,1454956.91,959424.51,325634.41,2238423.17,1839166.14,1293712.45,326558.65,1920515.95,1479439.84,1856717.07,2002379.25,0.0
6,销售费用,95038098.06,61140885.57,29278835.38,126941275.37,81535333.61,49140817.05,22066956.95,81924053.78,54816246.89,35457321.22,13599122.84,39615134.07,26452348.43,15695902.50,6031551.42,22992390.57,17356517.75,11507136.13,5647040.95,23825329.73,17436907.50,11138500.11,4980854.90,18756622.38,13067064.36,18034455.53,17125213.43,0.0
7,管理费用,85733298.53,53468363.90,25652390.70,106628011.46,81048577.54,98502003.97,45935004.73,162395805.28,117387464.16,71318092.18,28798461.92,120778792.12,85008188.47,51273431.48,21534477.41,63470460.62,40806462.61,26410683.01,12923807.50,46724063.06,32892109.04,21617507.17,9768808.07,41697434.99,29763288.72,40909184.61,34470098.81,0.0
8,财务费用,10817267.29,8017161.66,3431134.38,17158376.10,14888782.05,8290574.73,4019571.01,5748196.84,2561945.60,1400785.92,599261.73,3289629.53,2927765.05,2080031.30,714101.49,1207767.32,-367631.88,-306718.77,373781.67,2213281.96,1361707.53,826957.43,56849.39,830645.94,965127.49,1947583.61,2748176.00,0.0
9,研发费用,86216541.01,54506603.86,23130907.49,117783604.23,71868039.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-3227270.81,246588558.77,3370374.41,4254036.02,-1060916.76,43893957.40,11144719.19,6466977.72,281542.06,6382533.49,4633033.99,3710266.92,0,5908408.20,2802610.61,2332148.39,0,1945285.49,1682655.18,1825802.92,0,1279842.72,1103961.29,1266107.86,1495002.00,0.0
11,公允价值变动收益,-120778740.55,-120778740.55,0,67417974.11,-37605785.00,0,0,44109087.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,119761494.27,119761494.27,0,24952194.81,24819818.10,0,0,5098370.75,1531244.76,1531244.76,1469227.40,16865834.94,8162321.64,3722130.92,582984.12,7925794.31,0,0,0,0,0,0,0,0,0,0,52327.40,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,1469227.40,1531244.76,1795168.73,1469227.40,16865834.94,8162321.64,0,582984.12,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,42395008.54,29645453.39,23811832.19,51625141.73,186071681.10,134651821.53,33979672.19,232076524.38,162992482.74,90310621.41,23207364.19,71635008.55,37407394.94,18436509.53,1379827.57,38368211.17,22349321.51,15075262.15,1492804.89,29284895.65,28932440.48,19712150.15,1840759.55,32808667.55,22923995.86,36365541.68,35409562.23,0.0
16,加:营业外收入,3464704.26,363467.07,22848.92,616845.03,331858.40,322283.41,130221.38,879511.65,5857683.49,4700946.45,2110204.27,8043292.84,4603124.60,2819642.44,464915.04,6619191.13,5148241.82,4278684.51,531214.01,4222538.07,1480715.31,1085173.00,223550.00,5341307.42,4761100.76,11859922.25,9331937.58,0.0
17,减：营业外支出,172265.41,42592.12,11664.57,3609118.36,1523214.70,1114091.10,14779.29,225419.66,231577.26,62030.08,3469.02,79259.05,72999.52,61191.80,61191.80,235160.90,217340.06,108617.25,0,26061.80,22503.25,14284.00,14284.00,168025.60,157406.79,9214.63,118581.30,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,25453.97,9380.41,3469.02,31105.63,26191.10,21714.60,21714.60,130620.22,117340.06,8617.25,0,11777.80,8219.25,0,0,11744.60,3525.79,1506.63,78632.63,0.0
19,四、利润总额,45687447.39,29966328.34,23823016.54,48632868.40,184880324.80,133860013.84,34095114.28,232730616.37,168618588.97,94949537.78,25314099.44,79599042.34,41937520.02,21194960.17,1783550.81,44752241.40,27280223.27,19245329.41,2024018.90,33481371.92,30390652.54,20783039.15,2050025.55,37981949.37,27527689.83,48216249.30,44622918.51,0.0
20,减：所得税费用,-8785072.65,-11245496.33,4468551.61,29714833.36,19225814.98,19077172.88,4404554.23,32711826.94,26053114.17,13237025.36,3659635.77,6762537.60,2948094.67,1247659.63,-263156.81,5411804.08,3547687.82,2718976.77,303626.97,4348085.10,4673698.74,2990081.04,359005.61,5216775.70,3878890.07,6509723.91,6529122.97,0.0
21,五、净利润,54472520.04,41211824.67,19354464.93,18918035.04,165654509.82,114782840.96,29690560.05,200018789.43,142565474.80,81712512.42,21654463.67,72836504.74,38989425.35,19947300.54,2046707.62,39340437.32,23732535.45,16526352.64,1720391.93,29133286.82,25716953.80,17792958.11,1691019.94,32765173.67,23648799.76,41706525.39,38093795.54,0.0
22,归属于母公司所有者的净利润,53192758.52,40190581.74,18711181.08,16920321.24,164226936.88,114783685.00,29999272.82,197585285.37,142565474.80,81712512.42,21654463.67,72836504.74,38989425.35,19947300.54,2046707.62,39340437.32,23732535.45,16526352.64,1720391.93,29133286.82,25716953.80,17792958.11,1691019.94,32765173.67,23648799.76,41706525.39,38093795.54,0.0
23,少数股东损益,1279761.52,1021242.93,643283.85,1997713.80,1427572.94,-844.04,-308712.77,2433504.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.130000,0.090000,0.100000,0.086000,0.850000,0.590000,0.150000,1.049800,0.760000,0.440000,0.120000,0.450000,0.230500,0.122300,0.012800,0.262300,0.395500,0.280000,0.028700,0.650000,0.570000,0.400000,0.037600,0.730000,0.530000,0.930000,0.850000,0.0
26,稀释每股收益(元/股),0.130000,0.090000,0.100000,0.086000,0.840000,0.590000,0.150000,1.039600,0.750000,0.440000,0.120000,0.440000,0.230500,0.122300,0.012800,0.262300,0.395500,0.280000,0.028700,0.650000,0.570000,0.400000,0.037600,0.730000,0.530000,0.930000,0.850000,0.0
27,七、其他综合收益,1231897.95,713637.05,47801.51,650781.95,1130764.22,813551.21,-396569.61,-546084.75,-393481.95,-360545.40,-25656.58,338557.09,1858945.50,1805029.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,55704417.99,41925461.72,19402266.44,19568816.99,166785274.04,115596392.17,29293990.44,199472704.68,142171992.85,81351967.02,21628807.09,73175061.83,40848370.85,21752329.93,2046707.62,39340437.32,23732535.45,16526352.64,1720391.93,29133286.82,25716953.80,17792958.11,1691019.94,32765173.67,23648799.76,41706525.39,38093795.54,0.0
29,归属于母公司所有者的综合收益总额,54424656.47,40904218.79,18758982.59,17571103.19,165357701.10,115597236.21,29602703.21,197039200.62,142171992.85,81351967.02,21628807.09,73175061.83,40848370.85,21752329.93,2046707.62,39340437.32,23732535.45,16526352.64,1720391.93,29133286.82,25716953.80,17792958.11,1691019.94,32765173.67,23648799.76,41706525.39,38093795.54,0.0
