,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,201705908.25,123068538.02,237518557.69,165726724.69,208766411.15,157216106.00,131386652.86,122586179.44,0.0
2,营业收入,201705908.25,123068538.02,237518557.69,165726724.69,208766411.15,157216106.00,131386652.86,122586179.44,0.0
3,二、营业总成本,135620260.64,81628488.28,159138770.52,111367329.40,143866948.31,120023251.79,101534153.12,96010695.36,0.0
4,营业成本,99766418.05,61121715.49,117595725.81,82651443.49,103782105.02,81751681.39,69551711.81,65998052.14,0.0
5,营业税金及附加,2070362.46,1368452.84,3431551.69,2509321.00,3212342.47,2132323.95,1334162.58,1263908.60,0.0
6,销售费用,12882953.04,7981363.30,16026128.88,11362771.36,15037233.71,13819798.89,11689449.39,10122396.52,0.0
7,管理费用,15455828.75,7397539.32,14607003.01,9897489.77,22190756.41,22104602.13,19348512.37,18401490.51,0.0
8,财务费用,-1796045.48,-896044.55,-755083.56,-436633.32,-436404.93,-17905.80,-34820.36,167460.40,0.0
9,研发费用,7240743.82,4579705.43,7680814.32,5382937.10,0,0,0,0,0.0
10,资产减值损失,0,0,552630.37,0,80915.63,232751.23,-354862.67,57387.19,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,244980.82,0,111222.22,111222.22,2166.94,803119.39,286027.40,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,65767066.69,41865133.83,78709938.75,52871255.96,64901629.78,37995973.60,30138527.14,26575484.08,0.0
16,加:营业外收入,348068.93,300500.00,2545424.42,179839.09,619746.68,49250.99,79931.13,210305.03,0.0
17,减：营业外支出,190000.00,0,3277.83,3277.83,31208.89,10620.69,249400.73,52250.60,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,247290.22,0,0.0
19,四、利润总额,65925135.62,42165633.83,81252085.34,53047817.22,65490167.57,38034603.90,29969057.54,26733538.51,0.0
20,减：所得税费用,10326654.72,6341566.40,11444952.69,7994358.11,9452020.72,5446708.53,4259471.44,4313296.09,0.0
21,五、净利润,55598480.90,35824067.43,69807132.65,45053459.11,56038146.85,32587895.37,25709586.10,22420242.42,0.0
22,归属于母公司所有者的净利润,55598480.90,35824067.43,69807132.65,45053459.11,56038146.85,32599434.98,26075549.14,22883731.73,0.0
23,少数股东损益,0,0,0,0,0,-11539.61,-365963.04,-463489.31,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.720000,0.480000,0.940000,0.610000,0.760000,0.440000,0.350000,0.310000,0.0
26,稀释每股收益(元/股),0.720000,0.480000,0.940000,0.610000,0.760000,0.440000,0.350000,0.310000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,55598480.90,35824067.43,69807132.65,45053459.11,56038146.85,32587895.37,25709586.10,22420242.42,0.0
29,归属于母公司所有者的综合收益总额,55598480.90,35824067.43,69807132.65,45053459.11,56038146.85,32599434.98,26075549.14,22883731.73,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,-11539.61,-365963.04,-463489.31,0.0
