,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,578218391.48,423708310.06,227617428.92,2019728751.29,1521185654.57,880188587.04,486087506.69,2796575173.98,1649016304.12,718836689.10,281189357.41,3312468804.80,2356194081.90,944909973.03,369818772.72,3177116879.29,2357504898.74,1323538789.28,473970383.35,3103533560.33,2262087307.27,1356861917.99,523547880.81,3110651957.60,2187743502.05,1414991363.43,643268338.48,2426060418.71,1856786207.45,1209668066.02,577506280.94,1809467943.68,1316178766.21,750364377.59,277423439.78,1176998145.65,891773348.01,540271239.73,166381554.55,765095663.03,473973515.73,232816001.53,137291150.89,745599485.96,490538420.33,228393503.24,98660989.66,389058776.13,149134408.17,68320340.68,24201839.67,418933395.13,208981936.93,112750805.59,46876806.83,283538187.26,126563228.44,92581484.09,46748531.35,552697286.96,327778374.49,134655489.23,65374711.98,560413488.24,267053808.66,199361328.97,105599503.33,512695122.22,309771229.39,197319880.28,90808307.45,455007288.07,189184202.48,413258426.42,117081802.43,324653851.54,324435643.59,319727493.66,0.0
2,营业收入,578218391.48,423708310.06,227617428.92,2019728751.29,1521185654.57,880188587.04,486087506.69,2796575173.98,1649016304.12,718836689.10,281189357.41,3312468804.80,2356194081.90,944909973.03,369818772.72,3177116879.29,2357504898.74,1323538789.28,473970383.35,3103533560.33,2262087307.27,1356861917.99,523547880.81,3110651957.60,2187743502.05,1414991363.43,643268338.48,2426060418.71,1856786207.45,1209668066.02,577506280.94,1809467943.68,1316178766.21,750364377.59,277423439.78,1176998145.65,891773348.01,540271239.73,166381554.55,765095663.03,473973515.73,232816001.53,137291150.89,745599485.96,490538420.33,228393503.24,98660989.66,389058776.13,149134408.17,68320340.68,24201839.67,418933395.13,208981936.93,112750805.59,46876806.83,284324826.73,126692782.37,92654320.45,47088855.39,544192254.48,327583893.22,134300384.52,65413328.50,561426851.29,266079887.17,199721004.62,106058344.75,512186509.70,309574435.75,197349894.06,90990603.20,452110887.14,188637452.88,410729686.30,117545741.97,324037527.77,323008876.68,318601729.53,0.0
3,二、营业总成本,1255512558.53,1013982814.18,452989483.68,4922036159.91,2057041698.67,1286325586.19,663574440.30,3509424306.24,2057403442.12,1052178742.53,452315250.96,4347255961.74,2747361079.93,1305414130.79,500472662.48,4143415011.96,2348453076.68,1320168441.32,486573277.84,3114703075.36,2174494324.57,1281632459.93,485941347.94,2919016086.42,1949077253.62,1260707843.92,564528469.94,2189057203.47,1688824034.06,1085455122.94,521337647.19,1695879415.84,1224754070.36,707156145.29,264274877.53,1139528079.35,871001566.36,520305394.69,165590198.90,736528164.25,450250629.12,230488198.34,137023123.25,719459786.95,477374760.74,226058618.15,98523295.45,379002066.85,163011292.74,83843200.02,36337426.64,478520048.68,252641986.10,150385160.92,64052134.02,479264128.88,167099121.54,113927893.50,54162775.72,535642221.77,295871871.41,126842680.83,68857023.77,567913408.29,300471402.19,225601671.95,114045241.33,502653989.04,309335476.51,193935398.70,88331117.27,433021418.03,182172599.28,381902034.26,115167246.58,298606102.35,305675297.54,310745522.33,0.0
4,营业成本,608230635.66,436964141.83,242919656.06,1986029910.28,1431593093.77,841124818.41,468602723.89,2512224110.59,1367328998.42,609724806.87,269614910.55,2926627721.77,2044002520.46,849445349.21,344283319.29,2792648025.51,1938063512.43,1082262965.73,381007624.02,2577154898.90,1789928542.55,1066246495.57,399927765.98,2443371072.13,1639189083.56,1081593604.77,486139414.91,1819962909.88,1449297318.28,933532743.72,453211473.14,1428210419.98,1041987516.48,591045051.28,224483579.25,930886070.97,715199907.48,411386297.13,122478841.35,597089551.66,382042982.15,186334408.55,111567614.32,626154729.81,414800457.23,190353729.97,82402086.49,331691666.04,134622483.49,57852867.56,22834407.15,398592780.38,197229426.76,112703677.64,51205889.57,250587053.38,114888629.63,83289758.22,40341238.26,444146668.84,256192578.17,104852712.85,61238957.78,482470345.53,241625712.27,183120382.79,94973800.90,417487166.94,257392276.42,162798930.69,72790348.79,374635694.24,152339839.38,337693261.55,104061078.55,274685068.09,272338147.40,283571138.60,0.0
5,营业税金及附加,25691750.90,19199578.36,8267081.27,37100284.99,28340552.45,19612456.25,9332589.02,41398426.49,28208618.71,17552499.70,7849206.65,27330927.74,2359044.81,2319170.48,568490.16,3297115.15,2307604.45,2040603.04,254472.71,5146124.91,2750963.89,1160378.97,1073337.55,173489.19,191440.15,113460.26,5600.00,6876108.67,2394945.00,1749829.36,1504975.19,2166180.97,1652131.03,1010984.80,12165.85,4938053.67,5158410.42,5158410.41,221136.73,906468.88,49511.57,264444.47,186482.24,1117628.68,325597.16,325597.16,85989.21,1311071.31,929437.22,1600519.89,18879.52,7556126.98,1939546.99,192764.99,4426.50,1623285.17,51624.94,51210.75,14973.57,6243396.49,4794906.65,29326.54,11304.38,485438.18,374399.59,418551.69,67312.18,237775.98,80113.31,78209.69,16011.59,72609.24,30942.00,252972.44,8399.42,108406.76,200215.77,176660.28,0.0
6,销售费用,61952202.15,51841423.26,23935901.95,135477163.88,92255192.59,61679183.17,33792466.24,149657417.63,95262550.26,60439000.24,27761276.33,161650219.32,98040486.02,60423922.46,29442258.08,159029732.63,95438140.83,55566014.22,25814228.66,119624734.22,78423001.39,45502446.45,22414680.16,95945100.84,64782328.69,29548971.93,12478642.72,68537611.57,42451881.39,28220107.66,7580836.11,51584011.36,39187143.81,27036071.55,5988841.02,49251512.37,31327779.34,20163382.23,7330064.53,19833314.06,7894605.36,4592810.43,2233439.32,11146713.49,6653083.58,3759226.07,1064752.70,10066536.71,7907539.25,5327738.50,1794766.52,13662581.89,7401871.10,4546919.55,2928403.03,11462017.94,8023520.46,5856053.19,2012882.50,23529334.96,7450287.54,5619511.56,2896463.33,29459332.36,18932145.45,13340294.80,6898231.49,20673637.13,13935952.96,6917962.05,3695445.56,18427351.63,7839152.18,15694297.12,4330118.95,11157911.07,11756440.05,9778227.82,0.0
7,管理费用,112093641.19,78049706.92,34914546.92,180852017.00,85066442.29,60303465.15,14964897.21,172901196.76,124359557.92,79279075.12,39148099.74,307801635.48,170919984.40,115269846.23,36773213.82,246255279.88,117706120.89,81122749.37,43472854.41,186607339.95,109324283.03,65811137.34,23980181.20,123225492.83,78709549.51,54508528.75,27428382.12,93691876.15,61249814.25,39043560.64,17344725.92,79866560.20,53332483.23,32453136.24,12567218.08,58228010.84,42228730.04,26430272.28,9445095.94,52106860.47,23143960.85,12223297.90,5808688.79,19140705.64,12915175.86,8336048.84,2648412.18,18045596.42,16307386.69,9643103.98,4410855.06,26048029.19,16191256.28,13299115.50,3498708.35,186877647.13,25760754.64,11698863.78,4632353.64,35225665.23,12240918.46,8665256.30,3135722.65,27238586.39,12630969.48,9157790.02,5106056.27,30895161.54,15568691.92,10648038.05,4510422.34,21221994.53,11367699.50,12176522.31,3649899.25,7835718.60,10070517.69,4503155.33,0.0
8,财务费用,447544328.63,427927963.81,141195682.99,739188176.84,389892583.53,276002506.03,135600594.72,536945098.61,420671120.62,265394106.63,94490943.29,645921569.80,407915715.91,260157229.16,100019953.08,339025520.38,193192989.86,94285244.29,37632739.17,240399596.57,187672404.26,98648724.49,37188972.57,247088398.17,182393256.74,103193212.21,42824839.27,182251407.71,126144441.36,79296136.13,37406400.26,122618348.24,80445014.71,46074817.20,19895833.64,83371050.81,68726136.45,47946514.91,18969031.92,68066177.05,38895315.61,25731693.73,16391690.01,59900496.12,37107262.79,23680710.45,10481469.05,29612246.09,15360098.78,10590679.61,7278518.39,27655325.85,21383242.32,14146040.59,6414706.57,28714125.26,18374591.87,13032007.56,7161327.75,26497156.25,15193180.59,7675873.58,1574575.63,28259705.83,26908175.40,19564652.65,6999840.49,33360247.45,22358441.90,13492258.22,7318888.99,18663768.39,10594966.22,16084980.84,3117750.41,4818997.83,11309976.63,12716340.30,0.0
