,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,639740699.14,2475616071.21,1769283744.97,1182837232.29,601388426.62,2166229147.53,1547417684.61,988890437.30,433214402.48,1579818747.43,1170530572.32,746049757.03,369754613.20,1464601971.46,1065849389.83,697105395.25,216876191.60,469820351.56,351424801.03,238455657.07,131480207.86,502450641.60,363833540.41,236410387.71,111831023.34,561008964.62,394924775.48,249906073.36,128877651.76,553008232.03,388156748.52,248790851.00,120441867.55,444710016.97,315205833.78,203870115.42,90022050.80,334246872.89,243200515.48,164526269.09,82214193.18,276706159.07,185883228.12,116051190.26,62301055.98,250887852.81,182571475.85,196862384.48,140204215.34,0.0
2,营业收入,639740699.14,2475616071.21,1769283744.97,1182837232.29,601388426.62,2166229147.53,1547417684.61,988890437.30,433214402.48,1579818747.43,1170530572.32,746049757.03,369754613.20,1464601971.46,1065849389.83,697105395.25,216876191.60,469820351.56,351424801.03,238455657.07,131480207.86,502450641.60,363833540.41,236410387.71,111831023.34,561008964.62,394924775.48,249906073.36,128877651.76,553008232.03,388156748.52,248790851.00,120441867.55,444710016.97,315205833.78,203870115.42,90022050.80,334246872.89,243200515.48,164526269.09,82214193.18,276706159.07,185883228.12,116051190.26,62301055.98,250887852.81,182571475.85,196862384.48,140204215.34,0.0
3,二、营业总成本,507614578.99,2161140446.97,1510284557.11,989428958.94,504370033.93,1854280018.78,1293969070.57,824124174.29,371791587.28,1338410517.84,988295928.82,623584416.76,326804109.53,1268488187.14,900216127.70,588007358.13,186875808.08,393440304.10,283160322.24,192352136.90,106473153.85,419675696.41,303745292.97,190132057.12,87494896.44,444345910.58,312105611.49,195854510.62,105328448.60,459367495.78,317666509.10,203453995.47,101751272.00,402089398.77,291801354.29,188134674.21,79912976.68,283140012.16,204748156.33,139111032.30,68719398.20,221166442.50,143272958.43,88504334.07,50689484.94,215808006.84,161124669.31,169031935.29,126567799.48,0.0
4,营业成本,253689857.80,1023878118.15,718414503.18,471722218.83,229309416.86,983340069.95,689723883.35,436146208.93,201812767.72,758205422.48,588494680.12,368653525.45,192870789.19,720024894.31,531733286.17,356469068.11,127647054.54,311280423.45,232614168.82,157813770.38,86619836.43,353310893.87,263235981.14,168213304.37,76699908.14,378228396.74,264841929.18,166930215.36,88499955.99,396276086.04,278060674.42,180255482.86,91055879.77,362000663.00,268037367.46,173190154.36,74299354.23,256472376.28,188842188.91,128975937.90,64418251.41,198408319.92,128240252.51,78610587.16,45005639.80,199344541.95,148918345.03,153617949.21,116377011.93,0.0
5,营业税金及附加,595988.85,6154723.30,3315353.17,2372585.76,958416.62,5103682.99,3127393.31,1855312.56,1078108.56,4582165.10,3016645.53,1982384.73,674235.55,2368368.90,1736084.48,1317329.02,403376.64,3651210.35,2737473.65,1598949.27,593894.83,3241054.51,2467800.19,1649175.46,775368.78,2612189.70,1510805.71,1001037.25,509154.76,2475904.39,1754472.36,899121.96,414996.75,827754.23,342613.52,28879.29,0,121161.27,96208.30,66663.62,23057.65,106789.58,62577.39,62498.46,53708.95,110099.33,114829.57,95355.56,293079.19,0.0
6,销售费用,212282708.75,931079866.38,662105015.14,429885705.22,233270679.08,689294886.28,485230693.43,313199382.82,140913461.35,455563672.51,318442413.98,199402668.15,108470849.96,451367019.57,304954291.33,188248515.62,45949521.38,30939348.62,24217095.06,17564372.90,9485580.02,25757941.65,16720115.31,9972227.29,4314045.86,25339240.66,16252030.95,9278416.14,5752421.20,22492947.64,15303200.16,10241279.25,5586645.10,13944720.75,9577673.00,5606291.77,2542673.77,10490210.11,7952015.66,4979865.60,2103689.89,8580721.88,5428873.58,3423524.28,2011204.51,5824742.94,3974632.30,6210688.99,3873902.43,0.0
7,管理费用,29093767.17,131072283.18,86898837.07,58623305.65,28620741.12,114582907.20,76338126.82,61037634.70,31296260.92,117760274.74,81694299.85,59251439.70,28210265.41,92812243.62,64613054.82,39181948.07,13658990.16,50679011.77,28664851.39,18293053.29,8727274.21,41065420.08,24413741.80,15135547.40,7237496.23,38453536.81,27468955.13,16602359.52,8279203.44,38708460.96,24080142.70,14218463.41,5708853.92,27063490.22,15173791.17,9220673.31,3163300.40,20268225.36,8816468.59,5271283.32,2547759.51,11853257.67,8280975.80,4957643.41,2459835.22,7596348.11,5468999.95,6733982.11,4057875.48,0.0
8,财务费用,4070231.89,17779897.35,16852306.12,11674496.75,4118711.11,9520856.75,12003528.87,6381591.33,650602.15,-595694.57,-3209675.27,-3169431.19,-2585940.82,-3663086.46,-6528813.79,-214086.68,138894.22,-6317848.25,-4911642.29,-1511478.09,639626.16,-5387427.89,-4229112.61,-2947933.94,-1296921.88,-3999156.49,-3203160.24,-2437123.07,-1591500.05,-6051549.90,-4719086.24,-3178784.26,-1857101.23,-6136672.81,-4524569.95,-3476074.68,-1568237.24,-6019157.62,-4229139.80,-2495306.37,-1917126.15,878359.92,612805.41,379474.36,207212.32,1466935.12,1281811.79,1604826.10,1235339.04,0.0
