,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,29358633015.71,19001918664.71,7180728197.09,38827993912.73,25692645733.04,16309967031.15,7382935775.97,35457095131.42,24013399862.21,13893024063.21,2125372565.61,11477427227.17,7816255786.64,5388075618.60,2585898779.41,9150122275.05,6773104307.99,4504253892.08,2064511507.17,8409431526.37,6160347010.03,3988317140.93,1825678541.21,6812234363.34,5379203161.88,3650833478.05,1497084884.47,6490194471.07,4524966037.62,2806176834.72,1333155609.08,5312933832.86,3805958664.12,2627223828.17,1131212644.92,3833482830.84,1516454938.45,960120032.96,482353213.29,2043401648.38,1354828636.28,934462394.83,473594634.40,1843878291.50,1357244518.03,926439623.61,419140017.25,1643949914.17,983880380.94,724092741.84,332588049.53,1565916010.69,1172071348.09,682539696.30,335554850.09,1303643960.04,933051163.54,658241536.48,222311583.93,978081850.22,682140736.81,477340986.98,205411139.85,807176571.72,490673074.12,333583548.40,118496994.52,470464199.10,348616493.34,237118769.86,374400616.46,304697895.43,0.0
2,营业收入,29358633015.71,19001918664.71,7180728197.09,38827993912.73,25692645733.04,16309967031.15,7382935775.97,35457095131.42,24013399862.21,13893024063.21,2125372565.61,11477427227.17,7816255786.64,5388075618.60,2585898779.41,9150122275.05,6773104307.99,4504253892.08,2064511507.17,8409431526.37,6160347010.03,3988317140.93,1825678541.21,6812234363.34,5379203161.88,3650833478.05,1497084884.47,6490194471.07,4524966037.62,2806176834.72,1333155609.08,5312933832.86,3805958664.12,2627223828.17,1131212644.92,3833482830.84,1516454938.45,960120032.96,482353213.29,2043401648.38,1354828636.28,934462394.83,473594634.40,1843878291.50,1357244518.03,926439623.61,419140017.25,1643949914.17,983880380.94,724092741.84,332588049.53,1565414135.00,1172071348.09,682539696.30,335554850.09,1303502520.16,933048577.34,658227236.60,222297533.65,977913931.51,682012975.10,477263225.27,205390762.14,807003112.10,490447623.28,333556617.34,118489633.27,470430349.70,348582643.94,237085520.46,374400616.46,304096026.28,0.0
3,二、营业总成本,28234444922.55,18235280148.46,7024244668.77,37725709317.61,25107360010.96,15918336614.93,7235687037.58,34360110450.53,23416197252.60,13502216488.09,2059794898.60,11025231717.42,7570881296.16,5264946965.55,2523996206.18,8806321563.94,6521989182.04,4351679576.42,2001066625.91,8029841970.10,5882658112.80,3799402742.59,1741101777.36,6494087177.12,5115379231.83,3455699587.29,1416210050.55,6132956864.03,4308062510.78,2631700809.45,1268640049.83,4950355098.33,3596381598.87,2479728212.30,1047211330.14,3595869913.65,1503978831.07,939526962.50,465569199.64,2006673507.06,1329123495.44,916380143.59,461374887.78,1799206319.17,1336717786.32,909844771.90,406791404.28,1599619694.60,951245458.58,704941998.68,317032210.49,1517070748.68,1139713941.69,656424605.42,323292335.66,1258233559.03,903347413.06,637565099.82,215560605.64,929348779.32,642106564.24,451654491.24,195670240.24,767063926.66,465133492.05,315475187.89,111913085.52,444470682.93,328559673.79,224004796.64,349887413.81,289266245.83,0.0
4,营业成本,26384505527.78,16998355279.20,6639713599.41,34665997907.71,23484571633.75,14873193955.77,6818538079.64,31804603325.13,22092644471.56,12584992190.32,1891630765.75,10302175404.10,7090543690.11,4891041438.70,2371924070.16,8088140873.36,6032927812.80,3974234633.39,1852318339.78,7221159439.22,5234956480.38,3369554758.81,1528692073.02,5705003666.42,4508077433.15,3030265143.80,1219226556.08,5328750770.14,3777445730.06,2290559941.18,1122313089.00,4291616548.66,3208575998.54,2210278464.12,926632675.09,3143091395.23,1283428047.47,787643311.80,391882133.84,1739629498.77,1162669215.97,799766726.64,417733326.75,1540878514.49,1167556571.98,797410524.52,356252951.87,1372425682.97,825675499.02,622332950.63,282375263.80,1312263014.45,1006519456.04,570225975.18,277157191.56,1098463912.95,792730216.69,563045100.40,181197288.19,838592440.31,581750920.75,410858448.86,178282313.00,712973354.11,428885605.66,288693496.54,102895190.19,407987520.25,304062096.47,204862608.54,318534245.41,262956886.26,0.0
5,营业税金及附加,178607711.94,118322674.63,42014623.11,252893747.59,157266478.87,109961593.43,48418246.81,279489447.82,176288493.10,114842761.52,16176937.83,265255959.23,76248138.96,87804766.25,95462439.49,343420760.07,245125212.84,172393084.57,76019010.83,321988149.08,231649855.02,154390667.32,73294826.59,267338255.31,205173464.43,141752563.05,59926961.03,272970908.56,174819225.76,106668505.80,49818355.76,229374273.55,169047154.74,125794812.19,49156524.97,172629331.26,68084792.01,42303930.54,21317984.38,70223600.84,43496874.87,29979916.50,13095442.45,66416750.53,35810225.44,26922560.23,12103117.18,65383909.29,38612620.39,28657564.25,10617618.76,65421443.13,42930881.76,24118009.49,12650624.45,47640610.34,32309205.61,23981167.57,7082183.24,30565358.98,21029589.04,14607657.81,6333607.86,25283999.49,15520937.10,10637089.91,3739532.83,14993138.05,10044330.26,7559381.70,11703526.47,9509017.24,0.0
6,销售费用,105894834.10,75075669.31,34098173.83,120208213.01,89470118.69,55512695.67,28514045.23,107067796.42,66694166.93,41551023.03,15527399.19,39871769.30,25653732.07,16237382.21,7587676.59,29166060.97,20530769.86,12880467.19,6606096.61,18942044.46,20596298.37,14571505.18,8176359.49,31111481.79,22743560.10,16078662.49,6775024.66,26350445.77,18731281.39,11623766.61,5748160.73,24811280.65,17143368.68,11138594.28,5030795.57,20133088.80,13521879.97,8661375.50,3904823.47,13846425.22,12306915.82,11640768.16,2892699.39,21762168.11,13302420.89,8729843.49,4039129.01,16882855.67,11198551.55,6861293.30,3000248.44,13636530.70,15234001.84,10841778.84,7697968.78,12167434.22,9555857.08,5412915.27,2692823.52,1183766.41,736546.26,405315.64,378103.65,560432.59,199256.13,0,0,106572.00,70000.00,70000.00,449905.01,0,0.0
7,管理费用,946400429.05,610644201.75,313743501.88,1193460128.16,805979924.28,591857294.35,298792097.50,1235276796.09,727851011.34,469252132.11,85858621.95,265353718.41,186588090.25,120894203.10,52347471.09,245357821.49,169981107.29,101532428.72,51160511.33,235892183.68,191274625.84,121155189.02,64108305.01,263182613.93,186394271.87,119218986.27,62647564.06,231323290.18,158721176.86,102305156.01,44131476.44,163244022.85,113598699.29,74072541.90,33553335.57,128926127.59,83984922.11,54326663.51,28076272.62,94964279.91,64527019.18,43497508.81,18918918.38,82361406.95,69122683.47,48014475.74,21313211.23,84489573.06,45779842.32,31149610.04,14055702.98,85229597.44,54621241.28,33740024.52,16305614.51,63582406.83,41937443.29,29841856.16,17308899.25,37638539.99,28634986.31,19607498.51,8264920.12,27110256.29,19751150.11,15254219.89,4330210.52,18798244.15,12591990.47,10433427.04,18718025.32,15463007.64,0.0
8,财务费用,422165795.55,355463270.58,99707884.61,535392798.33,446656448.48,322452435.95,108521436.65,528930987.59,358795784.64,221181397.24,42936123.62,70768580.58,111243157.63,77985109.21,13158691.30,95258178.95,51854817.91,61607667.19,25517352.74,165215179.18,157730316.61,103943951.93,36791115.77,125898983.84,130974135.61,94076714.08,36973179.08,191804736.26,138435772.86,78238937.59,35946707.54,135573560.22,72839284.44,43056855.65,20202572.38,78527158.58,47128268.48,31457896.99,15354464.79,62863353.64,45807558.45,28696793.30,14814692.35,74034100.35,53607925.77,31820448.75,13082994.99,51374237.14,30161232.32,16122867.48,6983376.51,40520162.96,20408360.77,17498817.39,9480936.36,36379194.69,26814690.39,15284060.42,7279411.44,21368673.63,9954521.88,6175570.42,2411295.61,1135884.18,776543.05,890381.55,948151.98,2585208.48,1791256.59,1079379.36,481711.60,1337334.69,0.0
