,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5135725233.60,3898338736.64,2350484697.00,899244650.29,3446395314.76,2283511362.97,1477218612.10,605281723.84,3866695067.04,2344754806.19,1872022578.62,1009149826.56,4414501117.90,2889745027.85,2245010572.96,1147218823.20,3772977948.58,2746233443.18,1079291203.48,514659221.64,3050359595.57,1734947066.51,985843752.11,342636586.94,2529148765.93,1590451058.62,767590789.19,308694758.02,2783782871.23,1586689319.13,984919357.28,321259263.59,1254385804.24,856956471.72,568765683.04,301267984.29,525348750.58,427511268.57,261096444.42,8532357.18,519606497.71,292957061.38,128687959.50,30940301.92,506100160.67,270462810.81,180109619.26,37519960.92,524689462.02,289509877.55,180175072.92,59983918.80,898531423.31,613543425.18,442497232.24,323473403.29,1317468922.89,847376947.63,656683767.95,297272607.71,1329464884.85,711656116.89,445702659.08,199250510.19,1426109319.18,896418811.89,640963037.63,279832427.52,1700369812.02,1024167531.06,635595318.08,249084135.81,1876302876.37,950619509.63,1667885750.58,617186674.69,1367859753.09,1294905376.42,977649545.90,0.0
2,营业收入,5135725233.60,3898338736.64,2350484697.00,899244650.29,3446395314.76,2283511362.97,1477218612.10,605281723.84,3866695067.04,2344754806.19,1872022578.62,1009149826.56,4414501117.90,2889745027.85,2245010572.96,1147218823.20,3772977948.58,2746233443.18,1079291203.48,514659221.64,3050359595.57,1734947066.51,985843752.11,342636586.94,2529148765.93,1590451058.62,767590789.19,308694758.02,2783782871.23,1586689319.13,984919357.28,321259263.59,1254385804.24,856956471.72,568765683.04,301267984.29,525348750.58,427511268.57,261096444.42,8532357.18,519606497.71,292957061.38,128687959.50,30940301.92,506100160.67,270462810.81,180109619.26,37519960.92,524689462.02,289509877.55,180175072.92,59983918.80,896697635.93,612790985.50,442282769.57,323360905.74,1316754885.81,846903252.82,656379287.28,297184294.39,1325606993.35,707833421.76,442098247.50,198929742.85,1426082436.96,896120859.51,640743845.13,279792470.60,1698525685.13,1023276536.68,635345053.88,248938141.52,1871073210.22,947032165.00,1666899079.28,617070267.30,1367267463.85,1293075114.16,975946991.48,0.0
3,二、营业总成本,5121794847.15,3935860695.81,2381725059.81,916187912.86,3475130374.91,2311135733.15,1519267317.25,631194803.70,4324376263.76,2436619801.63,1920604834.84,1026383120.94,4524035121.65,2879764283.92,2241804593.64,1146526574.96,3706484281.53,2758690862.41,1097402004.47,538673421.52,3003871431.93,1735284495.77,998442676.22,347776143.46,2456083578.09,1570848014.55,772677106.71,313786624.91,2742945113.08,1583108182.45,979848417.92,320553450.84,1233107349.71,842785764.70,567461289.37,300140026.36,517337815.06,433561760.85,269584004.87,12150518.88,551283673.18,299388328.78,133453168.24,35936717.49,527542170.26,277582321.27,184734763.53,37586095.78,583391955.73,320107623.56,207838572.07,68449847.08,886051633.67,627623995.28,455068672.48,324243694.14,1354246682.37,871597128.44,674063568.54,300625073.10,1308552136.20,689653005.45,424650042.90,198140798.19,1517545020.66,912133226.74,657555910.62,284490120.22,1736746829.19,1035802397.81,644699996.38,249202807.62,1872505407.05,945698457.14,1644794269.82,598699421.25,1332272108.46,1244780719.37,926137793.77,0.0
4,营业成本,4849855772.48,3768404651.89,2276731366.57,869175774.07,3182475482.72,2141317879.35,1406065521.70,571274007.83,3666696577.94,2244464321.34,1802414638.51,971401143.02,4088401835.17,2729501206.07,2147781244.96,1100890658.55,3498472006.63,2635707627.34,1016062824.71,502200510.55,2838089623.74,1667951210.98,956297638.17,325194489.82,2346258214.63,1521187061.44,742780363.12,298742528.87,2690058944.56,1560044797.04,966191291.57,314932839.05,1202101161.38,838059293.55,564939019.65,299271303.08,522612910.71,425645035.51,261148027.32,8105572.48,502893833.98,288510871.95,125701659.32,27532763.91,444627773.54,241693260.29,161697798.66,29677143.65,468405903.50,261814057.79,161629918.01,55723533.94,838548918.05,577401425.61,416835932.15,310402578.11,1263134923.81,814585767.73,630250596.42,286996487.58,1219982824.07,638011164.90,392507598.83,179172478.83,1346933968.46,844265199.96,609750068.64,266681925.32,1588996394.48,957504073.53,588860040.04,230541916.49,1776040439.62,907396912.08,1576153449.63,571642954.81,1276520139.58,1188106469.89,888191385.06,0.0
5,营业税金及附加,8602542.31,5118663.88,3583799.58,1060595.31,7621851.06,4300349.83,2707565.52,1221203.93,6170389.52,3829715.26,2554349.48,1290338.95,1895920.97,572146.58,371017.57,278528.28,4227975.30,831889.55,765964.21,33758.90,114508.45,96672.59,87091.45,63127.96,183812.39,47015.16,40944.82,28772.97,165399.24,12763.49,10391.18,5291.00,174910.56,46196.14,42509.47,486.00,166486.86,68517.06,59877.06,26752.69,139596.86,116821.32,78166.16,2700.00,498278.22,129772.31,81363.22,847.61,303146.10,88819.69,50669.39,5468.94,404272.65,257338.61,191072.35,163458.35,303387.50,79431.23,67825.71,8391.68,280475.40,80469.96,63043.90,40579.94,422643.67,142100.85,97988.44,27741.16,381363.38,167291.64,108333.68,30741.81,494561.47,96592.80,980587.07,628076.16,913173.55,154713.72,248351.93,0.0
6,销售费用,71876279.51,49615455.30,30224832.46,14951148.38,72444156.18,49963657.56,30885429.92,15827402.64,87354237.84,55722500.85,36212024.89,15650120.00,88171218.37,49731966.22,30994711.27,14075159.66,70513483.05,41262937.75,28251253.19,14313920.92,61492641.40,30418776.12,19362370.46,9623943.37,51136912.74,23034196.14,14025274.15,7622973.83,24662834.21,8840960.20,5324199.98,1996892.94,11482636.92,2785368.19,1132869.78,479757.60,5526466.28,3382403.50,1576790.80,890022.67,9112346.67,3022193.60,2391013.97,3255448.06,24385989.81,13314342.38,8589202.14,2227902.72,28841607.85,12740353.63,8397642.03,4298061.17,28533072.99,16842473.33,11651703.20,6738235.73,43105869.91,26527060.30,21835638.28,4735426.53,44436693.32,23957674.30,14422130.28,8474744.57,35910040.02,24063833.41,15729291.81,6294572.23,63067049.73,28229656.72,18418931.80,7252904.79,32456725.47,12374991.96,29141299.17,11669192.15,22927728.68,22665172.99,16340102.86,0.0
7,管理费用,141359939.63,81803340.13,52911549.55,24655434.55,121385017.13,99912645.41,68212895.70,37008266.02,164907898.36,106908195.84,71163400.77,35531574.36,170961056.36,89340205.12,57321696.25,29679929.74,114760234.43,80858083.45,53013067.51,22443823.50,91742011.84,50822938.00,33043228.49,16584881.94,64072793.66,37331350.39,23694639.44,11889480.56,38958907.88,21005184.15,13169512.44,5979255.13,28287171.35,12223854.23,7181488.89,3031414.94,24872999.09,11959158.92,7932757.54,3503229.19,28341074.53,11488747.53,7642975.81,6564816.69,45702891.41,25052430.75,16716044.43,6205239.09,46376820.89,22890856.72,15669617.78,8005482.56,18339982.63,32204703.48,26193058.48,7909940.96,45071607.56,27873509.17,20418733.82,7698236.97,40045532.99,23368664.13,15361940.65,8477567.22,127090595.90,35129336.65,26509511.39,8112986.50,70079766.25,38907713.25,29599089.03,7746552.84,54982954.72,18566437.21,28021012.43,11266317.14,23097888.86,22555687.26,18297469.32,0.0
8,财务费用,15836826.67,9778393.48,5961824.63,1674052.47,23820475.94,15756982.85,11511686.26,5889739.35,24118059.72,17667247.18,8462932.10,2510440.51,22046873.40,11959255.65,6676304.52,2604069.00,4795158.62,201322.04,-540490.82,-254678.52,2668016.41,-11703928.68,-8913890.70,-3687929.63,-14398524.15,-10583256.40,-7695762.64,-4491131.32,-10525046.60,-6515085.35,-4566540.17,-2360827.28,-10705177.70,-8628671.99,-5834323.00,-2642935.26,-3059756.85,-6798226.56,-438320.27,-375058.15,-3471193.01,-3095274.96,-1705616.36,-1143417.89,-1898388.34,-1297772.67,-934698.75,-461035.69,941219.98,1156695.00,673884.13,417300.47,225387.35,918054.25,196906.30,-970519.01,2630893.59,2531360.01,1490774.31,1186530.34,3806610.42,4235032.16,2295329.24,1975427.63,7187772.61,8532755.87,5469050.34,3372895.01,14222255.35,10993662.67,7713601.83,3630691.69,8530725.77,7263523.09,10640373.78,4915924.26,8024520.29,10182677.77,2895592.71,0.0
