,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,747017821.05,524967834.72,262122588.67,1443721905.40,884146926.09,599409936.94,244761063.96,1771243681.03,1690154583.47,1131206486.64,344041207.49,3637541337.95,2931626797.22,1776399463.29,771184376.26,3288887163.64,2802223735.10,1606988961.74,615602756.44,3110442801.41,189164522.96,119509654.93,44386751.82,224276803.16,153055842.25,96315425.74,39773359.87,156391808.11,108837578.28,71648626.70,0,178448444.19,132227853.21,90064440.84,39322507.29,208706490.75,158871068.63,102683748.55,46265609.54,162112176.89,97673905.41,74927194.90,25163719.94,145068686.12,117078557.03,69462857.55,110484140.74,82210185.51,54787105.73,0.0
2,营业收入,747017821.05,524967834.72,262122588.67,1443721905.40,884146926.09,599409936.94,244761063.96,1771243681.03,1690154583.47,1131206486.64,344041207.49,3637541337.95,2931626797.22,1776399463.29,771184376.26,3288887163.64,2802223735.10,1606988961.74,615602756.44,3110442801.41,189164522.96,119509654.93,44386751.82,224276803.16,153055842.25,96315425.74,39773359.87,156391808.11,108837578.28,71648626.70,0,178448444.19,132227853.21,90064440.84,39322507.29,208706490.75,158871068.63,102683748.55,46265609.54,162112176.89,97673905.41,74927194.90,25163719.94,145068686.12,117078557.03,69462857.55,110484140.74,82210185.51,54819676.89,0.0
3,二、营业总成本,791009233.12,541975431.83,254122248.57,1436769276.32,857545307.92,574578134.67,322513689.36,1950285606.59,1548817993.70,1023771590.57,315408080.85,3318332622.80,2627732067.01,1612419658.84,675466701.60,2923529542.16,2511101838.76,1458382025.30,556941537.73,2830312909.65,219862122.86,145421410.58,53659964.46,250392128.05,155616922.30,96759736.84,39984497.56,180977755.25,107155229.81,69884029.72,0,167970940.81,117256054.60,78682751.20,32875965.92,180211316.75,130825004.87,84947696.14,38494999.79,139769743.21,82997341.80,65726747.66,22476880.45,125168526.14,96289331.90,54450459.88,80883359.65,64399776.87,41259868.75,0.0
4,营业成本,734920018.58,507076009.84,221070186.24,1225155502.52,738865176.27,491348776.89,200772136.45,1482814800.04,1358720961.59,905818007.63,270197766.77,2944544966.68,2361408455.38,1435869745.20,624234170.54,2657056348.45,2297312568.08,1331043499.94,511140806.70,2582827961.23,164251790.94,105988847.36,38860459.73,190325846.95,124313416.05,78588554.74,33292643.30,128711889.37,89150053.25,59541450.20,0,133769067.00,96155166.24,64061384.83,27486099.30,141915871.04,106946280.55,69359288.89,31576084.27,109532304.54,63160611.76,52892037.96,15768362.35,99770835.85,82207472.57,46954498.20,66613831.13,50849541.70,29711183.24,0.0
5,营业税金及附加,2320259.40,1625273.00,996049.86,5782118.60,4106107.28,3152397.12,1658980.49,9152167.32,1669321.07,956989.30,545036.84,32416919.51,31630492.59,24027357.92,20714017.69,84105365.31,67235654.10,41178930.93,17403773.50,85151116.26,293024.32,202680.61,17107.01,314006.94,200538.42,158577.54,55053.54,67739.52,41806.76,11346.57,0,245504.09,250434.71,184850.40,66770.73,1744857.34,1378828.73,956476.52,388418.80,1058935.79,408275.93,219877.72,67870.15,1095711.78,893687.79,492409.69,865772.09,527043.39,347587.18,0.0
6,销售费用,1344676.42,913317.26,544916.03,6978860.44,5902556.99,3964669.88,1784080.89,8693801.56,5918098.64,3291759.68,1440988.24,7414045.09,4754421.78,2893240.88,912697.62,7803519.70,4291641.94,2530046.04,1519364.17,4961114.52,6642165.27,4317284.42,2573464.21,8693138.99,5812201.38,3533929.59,1855179.40,6110907.18,3596937.21,2224944.69,0,6029617.04,3720825.22,2327420.68,867982.83,5117406.94,2704717.41,1788610.20,688167.08,3504097.03,2606945.55,1640051.87,910471.77,2958056.82,2122457.49,1219123.68,3052146.76,2831478.68,2461526.66,0.0
7,管理费用,49970540.25,30488641.15,15845900.11,84318950.49,62187794.72,52919352.37,25728689.02,97890734.46,85340478.69,48215389.64,28551382.48,77114319.47,63792033.36,43311896.68,25812168.04,70361734.45,57090727.22,38120080.36,17159765.38,79530304.36,36529972.09,25167277.53,9896583.14,41564422.69,23097428.00,14478054.07,6177874.73,34497934.63,14867334.95,9193757.75,0,29887339.27,19464261.07,12760990.57,5391382.71,23987413.73,14184696.63,9082485.25,4224703.54,17187288.46,12963605.08,6256433.72,3230073.14,14312390.73,7990787.79,5280083.53,9206800.43,8697056.70,7654291.16,0.0
8,财务费用,2453738.47,1872190.58,1287210.28,15450095.31,14268469.41,7327419.77,2858560.04,13591614.29,10317078.61,3193883.37,1412843.74,6075650.71,8048332.27,7966512.42,476346.64,7722262.34,5160758.65,2717869.86,1005430.07,4873083.83,7250221.46,4860135.12,2313516.44,7086074.84,4018886.12,1929150.21,698544.39,151943.60,-1024256.93,-1610824.06,0,-4340312.88,-3466645.48,-1783908.12,-936269.65,6133630.01,5520556.47,3670910.20,1617626.10,8525734.03,3857903.48,4718346.39,2500103.04,6822509.62,3610306.60,1039725.12,1682343.99,1494656.40,1085280.51,0.0
