9,投资净收益,4098136000.00,2984160000.00,1799309000.00,2045898000.00,970146000.00,527045000.00,182543000.00,1525964000.00,632063000.00,255474000.00,127240000.00,1363826000.00,1008328000.00,718851000.00,446678000.00,1040674000.00,627973000.00,493747000.00,186740000.00,611587000.00,365839176.36,297974000.00,109967930.90,372477000.00,205999962.12,152386000.00,79528238.57,481021000.00,380228238.73,287479000.00,125215623.13,154451000.00,94575037.23,63289000.00,36753327.91,210786000.00,234004868.10,166619730.87,83721395.73,242295058.43,234335199.40,248727180.78,163642208.20,144252172.03,46640254.90,7154531.87,-21164485.80,21076834.35,52519257.31,33145737.60,45757691.05,29989168.26,44756172.34,22823795.53,-30886001.47,376110939.56,444628583.21,272734744.65,183020037.10,223092535.56,0.0
10,其中:对联营公司的投资收益,380143000.00,241682000.00,95033000.00,414421000.00,325565000.00,221776000.00,119007000.00,429823000.00,343399000.00,234055000.00,128287000.00,321000000.00,247450000.00,172053000.00,86786000.00,341852000.00,282473000.00,172949000.00,90480000.00,390434000.00,264715052.19,199996000.00,101479293.60,372084000.00,279740564.61,191672000.00,95637916.27,308513000.00,210397075.44,151036000.00,77687452.93,243189000.00,171109110.94,106874000.00,52349789.50,147005000.00,107925447.33,71390203.10,37925177.42,109645347.72,68943958.87,38064793.89,16637455.18,70522298.06,51275316.78,38615477.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动净收益,276265000.00,-170941000.00,-771122000.00,2401853000.00,2824173000.00,2078610000.00,-958310000.00,-1956447000.00,-789485000.00,-513978000.00,-175911000.00,-75522000.00,-49400000.00,40309000.00,-374428000.00,280992000.00,358502000.00,-289906000.00,-320438000.00,130279000.00,-30433995.54,63298000.00,205619183.53,-65127000.00,-67161120.31,-49942000.00,-47982002.97,18030000.00,-16249386.59,137235000.00,60732260.99,23877000.00,-40821464.77,597000.00,9780455.76,-27348000.00,2459580.41,12227747.15,16542313.39,-132147191.52,-133574238.44,-91260452.02,-1386991.77,213301541.94,139221982.83,79967875.61,86730339.13,-121501327.00,-86325946.63,-92557624.73,-31815636.96,62560188.77,37960927.13,30210233.46,-45715734.20,0,0,0,0,0,0.0
12,其他业务收入,121138000.00,58675000.00,41364000.00,134207000.00,122750000.00,79340000.00,28183000.00,149766000.00,443090000.00,278894000.00,112087000.00,595806000.00,402732000.00,248544000.00,79660000.00,413336000.00,243956000.00,164931000.00,48786000.00,146159000.00,71101151.61,28450000.00,8844364.77,27183000.00,22464819.73,19874000.00,4214124.89,11827000.00,8364966.84,5904000.00,1802092.69,6835000.00,5055282.45,3514000.00,1721651.54,6221000.00,4210739.21,2780773.43,1224921.76,8026867.53,4931870.21,3729712.36,1862952.08,4277136.10,2313091.10,1217173.60,86500.00,4450679.00,1773700.00,1362700.00,468750.00,5109260.00,1117929.00,5240202.93,6795953.65,6128188.69,3928019.88,2650515.01,786707.50,404175.56,0.0
13,二、营业支出,12462087000.00,8193596000.00,4796315000.00,14694012000.00,10025530000.00,6264973000.00,3140360000.00,12940608000.00,9381608000.00,6079746000.00,3162651000.00,16109102000.00,12720240000.00,9100854000.00,5013966000.00,13851901000.00,9961769000.00,6306319000.00,2877753000.00,8980742000.00,6351084390.17,3843641000.00,1695957745.25,4916605000.00,3504292669.50,2117309000.00,998803123.25,4156612000.00,3173199533.58,2072363000.00,966257999.57,3552553000.00,2426120717.23,1546688000.00,714615212.39,2476714000.00,1712906600.27,1114100215.48,491471317.41,1754028218.86,1146292261.36,790973937.37,392144203.99,1488484337.22,846477653.44,551056470.97,219112949.79,888575044.37,590006305.10,365356451.70,185648195.76,731622356.84,344000304.89,721235161.99,545605056.27,447741965.72,485548323.08,343759768.28,255169057.43,267902680.14,0.0
14,营业税金及附加,276431000.00,164694000.00,100448000.00,271503000.00,206544000.00,132905000.00,56817000.00,314157000.00,247911000.00,156715000.00,88793000.00,994333000.00,896432000.00,828951000.00,597613000.00,1690121000.00,1267471000.00,835881000.00,401160000.00,1250431000.00,989207930.99,633425000.00,299717107.12,840371000.00,658266687.80,396036000.00,191567329.96,644778000.00,458064489.31,309708000.00,156553542.70,501047000.00,360416195.65,226420000.00,98697390.14,341763000.00,224048504.39,142522894.65,66445111.54,258607785.92,151879180.70,103968397.02,48942799.67,181765544.61,121801388.09,79094512.79,35814672.75,117566384.33,82864944.15,54091383.35,29745537.35,94495150.01,43699775.65,73413973.32,52038318.16,30115208.96,28584771.89,39369744.14,26114384.22,28029215.38,0.0
15,业务及管理费用,6287997000.00,4108225000.00,2007617000.00,7841273000.00,5523763000.00,3625300000.00,1816248000.00,7253483000.00,5000655000.00,3324313000.00,1682845000.00,6602209000.00,4516715000.00,3083934000.00,1453889000.00,5502114000.00,3956986000.00,2314533000.00,1104847000.00,4463069000.00,3044032907.02,2044231000.00,1009904193.00,3251662000.00,2293620221.93,1366093000.00,644196591.55,2721211000.00,2042868292.72,1293974000.00,637265061.48,2310793000.00,1594748506.65,1038391000.00,484718021.74,1616086000.00,1135322579.42,731459056.81,304717899.10,1138411659.27,726996671.12,460716217.03,207534869.02,817552160.06,551043431.92,359965338.76,146170966.01,582238021.33,424901018.17,276639005.12,127910710.44,530499964.75,233975887.08,459609079.45,410381183.29,336284884.26,281147159.93,213415406.75,169214863.06,238528138.27,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,6478914000.00,4215593000.00,2458686000.00,1237571000.00,5304681000.00,4040816000.00,2547638000.00,1375436000.00,8456431000.00,7252603000.00,5147996000.00,2951386000.00,6611472000.00,4678914000.00,3122863000.00,1368931000.00,3245272000.00,2307265941.84,1163747000.00,386029935.79,820963000.00,549143687.27,352185000.00,162681429.40,789103000.00,671659332.74,468205000.00,172439395.39,739868000.00,470569434.93,281561000.00,131037403.49,517881000.00,352903898.62,239637241.53,119907498.95,356658019.95,267302975.98,226188444.76,135565656.74,488280792.21,173194075.35,111872944.73,37127311.03,187934224.04,81961642.02,34347362.47,27991947.97,106006568.40,66105073.58,187228356.82,79572975.67,80555458.93,175100167.98,0,0,0,0.0
18,其他业务支出,88795000.00,60042000.00,20979000.00,102322000.00,79630000.00,48082000.00,29724000.00,68287000.00,92226000.00,51080000.00,15577000.00,56129000.00,54490000.00,39973000.00,11078000.00,48194000.00,58398000.00,33042000.00,2815000.00,21970000.00,10577610.32,2238000.00,306509.34,3609000.00,3262072.50,2995000.00,357772.34,1520000.00,607418.81,476000.00,0,845000.00,386580.00,316000.00,162397.02,984000.00,631617.84,481022.49,400807.82,350753.72,113433.56,100878.56,100878.56,885840.34,438758.08,123674.69,0,836414.67,278700.76,278700.76,0,620673.68,219568.58,983752.40,3612579.15,786413.57,716223.28,298983.42,489915.00,1345326.49,0.0
19,三、营业利润,11990770000.00,8445868000.00,3895064000.00,12711546000.00,10165961000.00,7230756000.00,3559421000.00,11898129000.00,9185506000.00,6345337000.00,3067886000.00,10511566000.00,8340654000.00,5876131000.00,2834226000.00,8978581000.00,6643095000.00,4608912000.00,2186284000.00,7010792000.00,5180344310.63,3588462000.00,1729006983.43,5561689000.00,4213553867.13,3006443000.00,1497552097.85,4957841000.00,3634275725.67,2699652000.00,1277406537.83,3909987000.00,2843811827.02,1944094000.00,956311358.31,2828812000.00,2241704251.90,1449039903.28,717639703.06,1873582312.67,1449572007.97,950541875.60,494653598.95,1735185690.16,1424883683.72,917117405.73,498062564.47,1037104321.73,812206577.78,459740216.61,246519432.98,777463978.17,397948828.01,498213055.62,296989061.88,178244284.15,107488959.05,111663582.32,104035551.21,100906711.61,0.0
20,加:营业外收入,8440000.00,7490000.00,5952000.00,29268000.00,24834000.00,17118000.00,1335000.00,16754000.00,34887000.00,27644000.00,12266000.00,48235000.00,31096000.00,14651000.00,2266000.00,65827000.00,40500000.00,32653000.00,21190000.00,70198000.00,59663764.60,38849000.00,15798914.85,64340000.00,29756528.58,21369000.00,2870121.73,39415000.00,23971916.68,2727000.00,159638.84,48620000.00,32187946.87,6618000.00,1375004.11,23692000.00,6446252.89,4163007.05,34570.50,9769335.12,1423593.89,1376453.89,360313.89,11066108.42,6296099.81,552323.32,314405.00,30082283.03,269407.78,211158.00,8323.00,6409891.17,105072.91,7546861.14,3545470.76,7426914.68,7329089.67,3805373.41,3001396.69,3865156.68,0.0
21,减:营业外支出,38205000.00,30355000.00,12338000.00,68215000.00,52131000.00,42992000.00,35361000.00,30422000.00,16425000.00,6752000.00,3399000.00,46487000.00,15729000.00,5308000.00,3497000.00,24660000.00,14149000.00,8515000.00,1520000.00,23382000.00,9999115.71,5656000.00,2003415.84,17508000.00,10642916.61,4754000.00,1338368.18,16852000.00,10533727.40,7065000.00,1319781.83,9346000.00,6010141.06,3334000.00,1070320.66,13161000.00,5645348.02,1275228.54,59980.96,12094014.03,2099807.61,1747005.13,1032131.53,5643253.13,4000974.99,2589085.09,874739.49,3891176.32,3096480.72,298264.15,111712.94,13057296.67,19952.34,8900516.79,5547118.42,16164197.57,7756011.58,7220837.31,3010049.22,3249431.89,0.0
22,四、利润总额,11961005000.00,8423003000.00,3888678000.00,12672599000.00,10138664000.00,7204882000.00,3525395000.00,11884461000.00,9203968000.00,6366229000.00,3076753000.00,10513314000.00,8356021000.00,5885474000.00,2832995000.00,9019748000.00,6669446000.00,4633050000.00,2205954000.00,7057608000.00,5230008959.52,3621655000.00,1742802482.44,5608521000.00,4232667479.10,3023058000.00,1499083851.40,4980404000.00,3647713914.95,2695314000.00,1276246394.84,3949261000.00,2869989632.83,1947378000.00,956616041.76,2839343000.00,2242505156.77,1451927681.79,717614292.60,1871257633.76,1448895794.25,950171324.36,493981781.31,1740608545.45,1427178808.54,915080643.96,497502229.98,1063295428.44,809379504.84,459653110.46,246416043.04,770816572.67,398033948.58,496859399.97,294987414.22,169507001.26,107062037.14,108248118.42,104026898.68,101522436.40,0.0
23,减:所得税,1978918000.00,1483816000.00,538499000.00,1484879000.00,1477364000.00,1167406000.00,610698000.00,2123685000.00,1687792000.00,1205866000.00,598146000.00,2166940000.00,1922792000.00,1471902000.00,695113000.00,1954090000.00,1441293000.00,1032026000.00,415688000.00,1401376000.00,1034487481.24,730277000.00,311141860.28,1077951000.00,786353316.16,600199000.00,297696862.12,935878000.00,655391491.13,493837000.00,234547572.78,713909000.00,512121078.50,348960000.00,167752227.48,521029000.00,411548785.80,252531430.41,129720245.24,326672735.12,224510870.87,149420324.27,81202549.67,284513530.86,214057147.26,126760869.89,87208668.61,153801026.89,162356719.95,110266801.57,95300779.53,176182722.32,82191705.81,129687633.67,76979875.78,0,1142807.65,0,9416981.01,27507277.19,0.0
24,五、净利润,9982087000.00,6939187000.00,3350179000.00,11187720000.00,8661300000.00,6037476000.00,2914697000.00,9760776000.00,7516176000.00,5160363000.00,2478607000.00,8346374000.00,6433229000.00,4413572000.00,2137882000.00,7065658000.00,5228153000.00,3601024000.00,1790266000.00,5656232000.00,4195521478.28,2891378000.00,1431660622.16,4530570000.00,3446314162.94,2422859000.00,1201386989.28,4044526000.00,2992322423.82,2201477000.00,1041698822.06,3235352000.00,2357868554.33,1598418000.00,788863814.28,2318314000.00,1830956370.97,1199396251.38,587894047.36,1544584898.64,1224384923.38,800751000.09,412779231.64,1456095014.59,1213121661.28,788319774.07,410293561.37,909494401.55,647022784.89,349386308.89,151115263.51,594633850.35,315842242.77,367171766.30,218007538.44,169507001.26,105919229.49,108248118.42,94609917.67,74015159.21,0.0
25,归属于母公司的净利润,9888940000.00,6878812000.00,3320360000.00,11072911000.00,8574189000.00,5977771000.00,2885517000.00,9668173000.00,7433096000.00,5104527000.00,2453408000.00,8261635000.00,6352072000.00,4361823000.00,2119020000.00,7000576000.00,5178191000.00,3567538000.00,1773447000.00,5608621000.00,4159942482.26,2866561000.00,1419791721.53,4496857000.00,3418707278.36,2403551000.00,1191817889.53,4012603000.00,2965235553.87,2183972000.00,1033393971.84,3211504000.00,2341632973.45,1589297000.00,784614646.76,2310912000.00,1827047395.23,1197108593.26,587290010.08,1543731218.25,1224198394.05,800598856.99,413103056.64,1456095014.59,1213121661.28,788319774.07,410293561.37,909494401.55,647022784.89,349386308.89,151115263.51,594633850.35,315842242.77,367171766.30,218007538.44,169507001.26,105919229.49,108248118.42,94609917.67,74015159.21,0.0
26,少数股东权益,93147000.00,60375000.00,29819000.00,114809000.00,87111000.00,59705000.00,29180000.00,92603000.00,83080000.00,55836000.00,25199000.00,84739000.00,81157000.00,51749000.00,18862000.00,65082000.00,49962000.00,33486000.00,16819000.00,47611000.00,35578996.02,24817000.00,11868900.63,33713000.00,27606884.58,19308000.00,9569099.75,31923000.00,27086869.95,17505000.00,8304850.22,23848000.00,16235580.88,9121000.00,4249167.52,7402000.00,3908975.74,2287658.12,604037.28,853680.39,186529.33,152143.10,-323825.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),1.170000,0.810000,0.390000,1.260000,1.010000,0.700000,0.340000,1.090000,0.880000,0.600000,0.400000,1.330000,1.050000,0.720000,0.630000,2.210000,1.670000,1.200000,0.600000,1.890000,1.400000,0.970000,0.480000,1.510000,1.150000,0.810000,0.400000,1.350000,1.000000,0.740000,0.350000,1.080000,0.790000,0.540000,0.260000,0.900000,0.770000,0.500000,0.320000,0.840000,0.670000,0.440000,0.220000,0.790000,0.660000,0.430000,0.220000,0.620000,0.480000,0.290000,0.130000,0.490000,0.260000,0.300000,0.180000,0,0,0,0,0,0.0
29,稀释每股收益(元/股),1.170000,0.810000,0.390000,1.260000,1.010000,0.700000,0.340000,1.090000,0.880000,0.600000,0.400000,1.330000,1.050000,0.720000,0.630000,2.210000,1.670000,1.200000,0.600000,1.890000,1.400000,0.970000,0.480000,1.510000,1.150000,0.810000,0.400000,1.350000,1.000000,0.740000,0.350000,1.080000,0.790000,0.540000,0.260000,0.900000,0.770000,0.500000,0.320000,0.840000,0.670000,0.440000,0.220000,0.790000,0.660000,0.430000,0.220000,0.620000,0.480000,0.290000,0.130000,0.490000,0.260000,0.300000,0.180000,0,0,0,0,0,0.0
30,七、其他综合收益,133713000.00,151835000.00,390031000.00,2278957000.00,1426824000.00,983735000.00,571232000.00,-2259742000.00,-1469046000.00,-1298275000.00,-478188000.00,-1785137000.00,-403914000.00,-625219000.00,-210783000.00,1464416000.00,420983000.00,37432000.00,-275472000.00,1616122000.00,1279359350.66,1082813000.00,446062496.70,-1319803000.00,-448175938.22,33559000.00,128172374.42,-147361000.00,-68846617.76,190002000.00,-32902928.85,192305000.00,-165187754.98,-72068000.00,-9916960.37,-146379000.00,35922835.80,40937020.28,73721905.95,-249345770.85,-245029207.71,-114491349.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,八、综合收益总额,10115800000.00,7091022000.00,3740210000.00,13466677000.00,10088124000.00,7021211000.00,3485929000.00,7501034000.00,6047130000.00,3862088000.00,2000419000.00,6561237000.00,6029315000.00,3788353000.00,1927099000.00,8530074000.00,5649136000.00,3638456000.00,1514794000.00,7272354000.00,5474880828.94,3974191000.00,1877723118.86,3210767000.00,2998138224.72,2456418000.00,1329559363.70,3897165000.00,2923475806.06,2391479000.00,1008795893.21,3427657000.00,2192680799.34,1526350000.00,778946853.91,2171935000.00,1866879206.77,1240333271.66,661615953.31,1295239127.79,979355715.67,686259650.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,10022653000.00,7030647000.00,3710226000.00,13352496000.00,10002324000.00,6962286000.00,3456736000.00,7407948000.00,5963887000.00,3806447000.00,1975261000.00,6476740000.00,5948345000.00,3736395000.00,1908136000.00,8464778000.00,5599160000.00,3604978000.00,1497975000.00,7224738000.00,5439304832.92,3949377000.00,1865854218.23,3177051000.00,2970531340.14,2437110000.00,1319990263.95,3865242000.00,2896388936.11,2373974000.00,1000491042.99,3403809000.00,2176445218.46,1517229000.00,774697686.39,2164533000.00,1862970231.03,1238045613.54,661011916.03,1294385447.40,979169186.34,686107507.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,93147000.00,60375000.00,29984000.00,114181000.00,85800000.00,58925000.00,29193000.00,93086000.00,83243000.00,55641000.00,25158000.00,84497000.00,80970000.00,51958000.00,18963000.00,65296000.00,49976000.00,33478000.00,16819000.00,47616000.00,35575996.02,24814000.00,11868900.63,33716000.00,27606884.58,19308000.00,9569099.75,31923000.00,27086869.95,17505000.00,8304850.22,23848000.00,16235580.88,9121000.00,4249167.52,7402000.00,3908975.74,2287658.12,604037.28,853680.39,186529.33,152143.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
