,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,989811792.10,595290334.19,246001507.32,1426114894.34,981409159.13,617723060.45,238277859.44,1228647100.19,841872422.94,512508236.45,217581988.05,1042196843.24,735199171.59,457975482.12,209504593.43,1143636580.75,840674754.91,520000997.46,235217713.62,1316865629.54,912535730.34,530891731.83,231344349.23,1156219909.21,818587330.08,496581686.84,243866998.65,1032050834.66,709058995.36,433476617.61,175179500.33,711325502.97,495877721.02,298907090.89,119491934.89,595340567.99,422681035.13,271453235.51,115275907.66,487422970.24,521551255.00,0.0
2,营业收入,989811792.10,595290334.19,246001507.32,1426114894.34,981409159.13,617723060.45,238277859.44,1228647100.19,841872422.94,512508236.45,217581988.05,1042196843.24,735199171.59,457975482.12,209504593.43,1143636580.75,840674754.91,520000997.46,235217713.62,1316865629.54,912535730.34,530891731.83,231344349.23,1156219909.21,818587330.08,496581686.84,243866998.65,1032050834.66,709058995.36,433476617.61,175179500.33,711325502.97,495877721.02,298907090.89,119491934.89,595340567.99,422681035.13,271453235.51,115275907.66,487422970.24,521551255.00,0.0
3,二、营业总成本,958393402.73,581815710.91,243578560.75,1385477085.39,959193063.38,609877383.52,237728781.47,1189189494.01,818189563.68,499477450.94,211194984.09,1026014048.95,724006081.41,452685112.61,203735159.91,1128718724.83,826594834.20,511741144.72,226275617.26,1272536831.75,875849752.17,509626560.11,221705738.84,1109305594.76,776203243.85,471575760.97,233780350.55,991304348.84,668787148.03,412245507.54,164372120.18,651876952.17,455855795.23,278458318.48,108421326.43,538669039.32,387946439.18,254081637.54,107957002.76,446956693.10,493690060.35,0.0
4,营业成本,883399256.81,529444703.76,222087037.14,1289577607.79,898539361.96,572176939.33,221923741.00,1105953731.87,760718034.21,464446203.71,195732374.47,944983087.00,665824589.67,411966346.37,187249792.01,1066567343.15,772680875.40,475819012.58,216389799.80,1212397349.11,836565143.43,486536819.08,212813722.02,1070023359.47,750785428.39,456540210.67,228960945.77,959349992.55,648391901.83,398710880.35,160648283.81,621968843.53,428056074.08,258087264.51,100145789.88,499626195.37,357539558.15,232583953.41,97740274.07,415065101.32,466393794.17,0.0
5,营业税金及附加,7248618.25,5023882.53,2701694.47,10043372.49,6907408.19,4660569.18,2653340.66,8861884.77,6372673.34,4256486.62,2312193.23,7438778.87,2053356.41,842553.07,346060.90,3098830.35,2292669.12,1976625.75,1413100.44,1189065.61,694449.14,465388.64,357259.38,953267.26,149285.87,55594.47,40886.20,577002.01,554136.26,545699.13,210838.90,1814599.83,821676.55,566103.44,199621.98,2277752.87,1686066.32,1190013.31,499483.79,1836441.08,1729667.80,0.0
6,销售费用,24803699.52,16381938.45,6724780.63,27058259.29,14945962.63,8437089.21,2815872.22,22631507.48,13622591.51,8108771.28,2472519.69,18728036.03,10423428.15,5894037.18,1865691.83,16584322.15,10313842.08,5887938.82,2419385.29,16277832.52,10059289.48,5279921.70,1743510.61,8578194.24,5746753.51,3701592.10,1509525.27,5912143.07,4173105.96,2541097.45,1350672.10,5049350.47,3538549.24,2496684.69,896348.17,5311516.50,4034497.13,2438457.78,897043.87,4152898.53,3348575.55,0.0
7,管理费用,31766883.93,21610880.44,10098319.29,40710561.57,27858453.44,23394265.88,10089339.27,51713051.56,37691829.80,25200881.84,11067049.47,54435510.14,44982949.31,33682450.51,13326581.97,48017791.65,45621916.60,31854237.71,10243045.47,40539864.74,28435046.67,18015900.49,8281394.80,35802765.82,24261167.17,15404593.49,6910937.91,29701398.67,21857284.09,14265967.10,5486969.75,23405924.61,17039898.41,11622932.51,4853359.15,18014311.63,14782027.01,9355032.31,4775368.00,13654327.16,9380383.77,0.0
8,财务费用,-3632453.25,-535706.11,1048886.75,-6249523.05,-3110408.81,-855104.17,2099808.69,-4390229.27,-1110407.69,-1084271.88,-16464.53,-2317369.06,249348.24,-19338.93,560388.79,-3251275.00,-2940579.38,-1223919.18,-1963453.76,-1647800.70,-539204.54,-1292373.10,-1711728.02,-5798329.35,-3836417.27,-2671188.54,-2392693.58,-7062743.19,-6825448.47,-4210917.81,-2427251.50,-1550056.15,5760535.08,4951654.55,1902282.12,13128615.85,10063899.60,7874064.63,3404716.93,12726979.99,10730019.53,0.0
9,研发费用,14807397.47,9890011.84,4878090.94,18378757.00,12045415.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
