,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,19077593383.65,11477191541.50,4919818852.89,26377074367.78,18260115619.04,10538897630.48,4358259312.62,20768411377.83,3389885950.88,2220958672.83,1021660253.22,3646302304.13,2565107272.36,1652598083.36,450806107.20,2479964542.26,1790969297.61,1144294051.23,483840926.88,2378538787.64,1812712516.82,1084535297.09,443955507.41,1521988774.22,1117562355.39,698141356.64,312020416.73,1765522135.75,1245480680.78,806570453.99,383881949.87,1793273215.07,1368533326.67,885681004.97,428300530.60,1362199411.51,969573175.09,626259921.16,271900973.87,1183866120.24,857800733.24,525448924.21,232526890.59,1160920320.91,931647924.99,559670565.01,242721273.02,1098246445.17,783355384.97,485524890.74,186572525.91,973260259.47,687137904.12,426885485.92,174269110.58,772745618.11,557591020.38,620602468.11,392514529.22,0.0
2,营业收入,19077593383.65,11477191541.50,4919818852.89,26377074367.78,18260115619.04,10538897630.48,4358259312.62,20768411377.83,3389885950.88,2220958672.83,1021660253.22,3646302304.13,2565107272.36,1652598083.36,450806107.20,2479964542.26,1790969297.61,1144294051.23,483840926.88,2378538787.64,1812712516.82,1084535297.09,443955507.41,1521988774.22,1117562355.39,698141356.64,312020416.73,1765522135.75,1245480680.78,806570453.99,383881949.87,1793273215.07,1368533326.67,885681004.97,428300530.60,1362199411.51,969573175.09,626259921.16,271900973.87,1183866120.24,857800733.24,525448924.21,232526890.59,1160920320.91,931647924.99,559670565.01,242721273.02,1098246445.17,783355384.97,485524890.74,186572525.91,970052384.07,686204747.88,426081777.90,174269110.58,771947429.03,556624402.97,619467588.59,391354674.66,0.0
3,二、营业总成本,18492771066.17,11179207246.37,4845806034.51,25034140675.18,17146582581.31,9796923689.26,4029446593.03,19567949491.70,3082652187.73,2031836459.16,969979211.37,3571773993.88,2511150291.38,1627636427.21,458304219.89,2646881930.53,1870540785.62,1203651487.96,516566804.44,2534472058.76,1921973256.03,1154809128.85,451208872.90,1488895246.05,1081983834.69,673624142.74,310837896.96,1756790644.53,1248460795.62,818757025.68,405023514.38,1835568757.27,1368937259.69,880639198.38,423358434.90,1331318047.32,938560187.04,612940209.63,273700999.09,1115332013.24,803135170.05,507919675.44,245623857.19,1232786778.21,982644240.00,594154049.01,244550637.55,1011495696.17,697411199.14,440342486.69,184233444.02,866242247.41,608651701.06,383513371.81,170370557.21,719451499.23,518615222.76,556781169.66,330607928.44,0.0
4,营业成本,17622432169.94,10615346501.24,4590401717.00,23827267723.67,16355733220.55,9277387255.68,3762567814.01,18330014163.84,2642558016.65,1780558859.52,849108321.97,3054940697.27,2185593361.31,1418457742.60,389157803.99,2274413768.39,1644870894.59,1050070238.44,443642413.14,2236898950.13,1744457371.62,1029304445.59,414646552.75,1331947153.51,967902811.36,598327625.34,272978977.14,1568913765.25,1113483318.81,725882060.67,353281114.34,1566551091.64,1186108345.76,758826750.07,384169705.47,1186608500.61,858287899.88,564181043.80,252617167.22,1000512809.93,721674935.90,458570655.18,224593349.53,1114807277.17,901698505.14,543713964.76,223310338.80,919708916.14,639476894.32,404844128.82,172427260.28,784084673.75,554331698.24,353305369.93,155893655.41,649904138.53,471052875.21,498699320.53,290168625.20,0.0
5,营业税金及附加,52852791.60,32246377.80,17348790.28,103029572.52,71664883.19,45417427.70,19042820.90,77773018.08,12328724.29,8100252.88,3620957.22,14677360.04,5599826.82,3833911.35,1854487.43,6763708.55,4990038.72,3142106.71,1568068.46,6473016.79,4549718.94,2040742.57,946001.47,6043641.76,5295523.41,2800165.61,1349220.99,7983361.48,6177983.93,3778228.15,1841801.06,6951715.86,8507534.59,4020599.00,689056.02,6161016.99,4064797.00,2334753.34,846816.21,7716753.81,5771496.28,3656956.05,1944402.84,4350862.14,3511646.49,2926997.27,1435043.44,6999040.44,5786254.49,3365395.97,930289.61,6255074.26,4964581.07,2810651.00,1049423.94,5140900.89,3712643.15,3077271.24,2757850.06,0.0
6,销售费用,78729545.32,51108513.77,22429348.76,105140183.06,72810561.93,45723041.24,20040140.10,98709448.31,68191501.70,47077861.38,20167183.79,90201830.65,60867190.38,39341209.50,12888408.08,54822292.98,38705580.86,25766591.00,9193862.16,54275809.04,36353234.99,21270446.32,6307729.88,35180265.64,25374885.23,16315694.71,6108469.50,39992613.73,26603363.74,17760269.08,8007296.24,63398614.72,47376930.40,29759212.63,5984836.44,43796462.76,23887408.62,13409393.28,4985077.99,30331231.95,20857649.14,12586983.63,4831097.71,25816753.68,17088068.38,8892179.60,5042467.59,17861052.22,12326537.05,7219486.61,2499997.88,15023537.16,10251010.75,5967335.03,2307051.13,12956797.01,10246827.00,9108207.85,5485395.10,0.0
7,管理费用,345722631.60,221935469.18,103703429.50,452193302.72,310945147.27,324542669.55,163865311.10,645363674.66,217087288.35,142085256.72,64286417.13,250003167.03,174174671.83,108173128.29,34799110.58,168606719.81,103289676.71,72759826.06,36283639.45,141150179.23,69942898.79,38876118.48,17718392.76,80921793.07,55899152.19,37561514.66,20340987.92,87394017.94,57620707.29,37468243.74,24564800.73,110036467.03,67828415.70,51328401.52,15343391.38,66371615.12,35384422.36,20469626.78,9451820.33,54614125.40,36083974.44,20947549.08,9705087.73,45736955.36,31670914.63,18763898.04,8386200.05,38869838.30,25148579.56,16194830.83,5109684.93,41979480.05,23621197.92,11032645.15,6316009.97,31226632.25,19657860.20,32031167.64,25072755.24,0.0
8,财务费用,152321274.43,107679792.33,56770262.17,222344892.97,160701491.95,118965583.30,64470272.03,267473219.06,69528218.45,50390549.43,27772667.50,120195258.24,81269953.39,53014941.04,17547427.29,81728897.74,69071989.84,46783146.98,22350903.00,90436800.31,62553883.59,33842245.39,9397151.40,31677138.64,20760140.95,14537584.07,8247130.63,52713729.75,37650109.96,28817175.16,17536901.97,78557054.71,51210886.71,34075003.38,14539615.33,23288840.02,14516597.83,10384592.32,5116487.73,25850410.34,21151947.72,15593341.62,7396207.80,30923831.26,21872000.43,13590862.85,6376587.67,19817621.24,11970720.62,7566365.27,3266211.32,18899482.19,15483213.08,10397370.70,4804416.76,20223030.55,13945017.20,13865202.40,7123302.84,0.0
