,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1759425557.59,1263255482.63,954594650.25,630083551.30,1717030271.80,1274760003.41,971713606.51,656845994.10,1637301754.03,1186744238.60,898140748.67,590774265.04,1535223216.91,1120711068.11,865548928.05,577946728.74,1375945635.94,959286099.80,709938036.67,488473748.84,1337947725.04,920528849.61,660929065.29,469885806.32,1467923845.72,1109542882.75,859925056.30,556913982.96,1421789152.72,1080170241.10,814928690.20,532160604.02,1245554237.68,917494028.96,675346962.49,416643334.84,1079233270.24,704245303.02,517096856.96,344036506.81,740570977.45,467120543.63,344309781.49,238079303.71,747813509.33,613597728.74,483581610.79,301090523.37,814917320.51,732570128.22,500357864.85,301495478.94,735307276.67,494605537.25,336823197.00,213322248.90,610692769.60,413105259.05,283909034.58,189987837.95,566305353.00,385220431.46,265042537.56,151781245.15,525250330.49,343740888.36,228569028.66,139056825.28,486712456.84,321125479.72,216875708.76,128768924.39,437673337.29,168827126.77,391597690.66,167537640.71,397056582.58,176026588.82,391221387.33,173416297.20,348526170.51,154627020.34,304971850.68,239369293.18,225402843.03,0.0
2,营业收入,1759425557.59,1263255482.63,954594650.25,630083551.30,1717030271.80,1274760003.41,971713606.51,656845994.10,1637301754.03,1186744238.60,898140748.67,590774265.04,1535223216.91,1120711068.11,865548928.05,577946728.74,1375945635.94,959286099.80,709938036.67,488473748.84,1337947725.04,920528849.61,660929065.29,469885806.32,1467923845.72,1109542882.75,859925056.30,556913982.96,1421789152.72,1080170241.10,814928690.20,532160604.02,1245554237.68,917494028.96,675346962.49,416643334.84,1079233270.24,704245303.02,517096856.96,344036506.81,740570977.45,467120543.63,344309781.49,238079303.71,747813509.33,613597728.74,483581610.79,301090523.37,814917320.51,732570128.22,500357864.85,301495478.94,731978150.32,492876164.70,335338874.69,213037704.53,608728736.09,411899668.27,282892772.44,189840459.61,563117995.81,383152401.50,264381300.61,151602228.07,523109511.04,341405099.19,226995095.18,138792643.64,483142973.88,317681360.91,213852970.33,127915960.00,435513268.18,166981159.02,390737799.15,166604933.74,393834621.10,172781996.24,388393146.51,170874009.20,348263365.55,154474942.50,304093013.54,239349064.85,225377943.03,0.0
3,二、营业总成本,1522115310.70,1120425975.94,822183309.90,537486744.22,1527801444.83,1145805613.40,847433508.35,552514827.84,1441109399.67,1056945837.65,779782006.21,506404895.03,1388853962.38,1002695718.47,764019355.69,495509838.19,1260917037.17,865422114.18,619595016.08,413635252.47,1239835761.32,827165759.96,577826335.08,396711379.11,1295668483.38,959331852.45,723290333.00,470913552.22,1245331295.29,944990179.59,690036308.49,449323731.52,1073254102.35,781714184.33,562103011.86,351846146.22,953833127.39,624235897.12,460452188.32,302855258.78,656193314.77,422282821.38,297367039.21,206550443.66,632607661.51,515694585.38,387261353.57,242633059.07,722009290.25,634271005.15,433025902.13,259772130.64,690752179.21,475761395.44,322805630.65,198688849.98,577620419.62,391960400.86,263657402.03,166159403.39,502936843.14,344492838.89,233550909.65,129604815.81,446436165.21,300390570.95,195891041.51,113617224.09,397377632.97,278879060.18,187107968.70,106282732.43,358101280.82,142788478.65,306454811.80,140306636.67,306669077.52,140471226.93,308301728.61,130997861.57,276226753.47,0,249297561.20,202703775.02,168473678.41,0.0
4,营业成本,1015333423.95,767189552.69,582109098.69,385997639.80,1065079159.48,818975822.15,622548925.54,420282196.65,1066280863.84,791433818.36,594799777.33,396413454.61,980885101.40,739814941.29,565183281.27,377508241.21,901010720.38,618450555.97,455847872.65,311323621.41,862067403.22,569497129.22,396557486.93,287054628.95,897626611.50,665944653.88,510146128.39,332653030.23,881967735.80,660051807.11,499535093.08,331384436.02,769457213.92,555788881.68,409106010.85,266708816.81,684850916.68,443087335.14,336851037.60,230326874.03,463123760.22,292586406.09,210766878.41,157930615.80,442640547.06,378131858.96,292088445.45,187437278.76,486121010.98,460040729.96,306448279.20,196223994.17,489977224.92,339690653.99,229283828.66,151552439.05,415515517.75,283690349.39,187223220.07,124515561.95,363103951.93,254178988.87,174373227.02,98570380.14,320147685.86,221821606.99,143391015.25,84923745.91,292092205.67,203164986.08,133179573.69,75753422.49,253708189.69,94064945.52,212190837.94,98788644.85,223426179.41,101185761.52,217680396.25,87567834.26,212526440.71,0,192582648.37,152429670.71,128452811.42,0.0
5,营业税金及附加,73854548.56,55597571.07,41541946.08,25245132.33,70766311.75,56756194.48,43528992.31,27222653.96,76689621.50,54717750.70,42028970.29,24273190.31,64203300.44,41493275.35,31451092.94,21411864.08,49446445.55,37493147.80,26703586.68,17450855.41,46790024.14,33702501.50,24332345.37,15254380.95,54921509.84,40554348.18,32015442.35,20153471.22,63047967.44,44527260.96,33856963.29,21659062.05,47188621.57,37046779.50,28305357.79,18806080.01,44441749.63,29451047.78,23765479.63,15340735.46,34248149.65,21967184.43,16456080.40,11620311.05,34976262.26,27663845.45,23016174.39,15888658.87,26915520.23,18174133.43,13185460.62,9781792.46,24908736.99,17877684.64,13050754.08,8946481.46,20105490.22,13873777.47,10090246.71,6957813.33,13737408.88,8908374.36,7583243.84,4121497.03,16786446.47,11132239.23,9025857.94,6160128.76,19748488.11,8620149.29,7287253.72,5792917.15,18486202.86,8385724.28,21230598.57,8810151.85,19205676.24,8882706.69,16314109.64,7448179.45,14116362.61,0,11943135.43,10534889.74,10522516.13,0.0
6,销售费用,350139397.15,239927515.43,160775416.80,102844066.62,298139162.53,203826694.72,141419099.38,81676904.44,215363456.80,155521407.58,109736697.29,65749577.93,258569907.89,154399386.20,126547134.43,71696161.19,215660596.57,140819554.80,95885454.25,60893979.48,212635584.93,141461800.67,101607120.06,62264389.90,220900972.19,168665882.87,126897010.13,87536224.12,193374098.81,163808355.15,108145124.66,67297549.56,169162685.00,127492139.81,87116167.49,45643606.69,145889699.47,95694228.12,63716032.70,35673608.30,89421699.00,62602885.58,40820662.66,21243518.70,93430112.89,62990799.90,41032008.58,21626663.85,110174192.93,71874828.10,51997175.51,22929557.13,87796095.58,56984913.92,40149884.18,17761736.55,67446527.27,38984706.18,30189020.78,16520745.55,56428558.64,36124490.02,22687195.29,12436757.34,54966388.17,32079836.41,21644602.29,11382237.44,45836094.86,34547115.32,24023724.35,12262557.22,39433291.81,23389731.05,35526941.49,15072302.22,30939028.65,14008715.90,38743962.23,18034956.51,23913736.28,0,18555490.38,9234632.57,5678371.63,0.0
7,管理费用,83714657.61,60319583.99,38670883.47,22607107.35,86921472.20,62959176.99,41351925.27,25120098.32,86128903.93,60053156.01,35343078.19,22364635.03,86434224.92,69994821.21,43101289.14,25895879.20,94721254.88,69163420.70,41167352.10,24576852.69,104816341.44,69665987.83,42551369.06,25191411.38,98078462.01,68630302.14,42975801.74,25489304.12,91067831.33,66467745.62,41425966.99,25444901.70,78205065.33,53582278.69,32286995.63,17133619.44,64305766.06,42400945.58,26395276.90,14807091.64,52470032.03,34342058.29,21671454.54,11167822.63,45520513.42,31347007.44,20286717.95,11178076.21,43514840.61,35046455.81,25461294.90,14594953.36,43169460.87,28596415.77,19544751.86,10111255.39,37330759.71,24054556.07,16896773.56,9038124.48,37617984.98,22953140.55,14933039.61,7596865.94,32800854.97,22222495.74,14210979.31,7777192.21,24529108.96,21223958.07,15075750.91,8331222.14,27796034.09,7792126.69,24741621.37,11049545.03,20473605.57,9063214.76,23752079.10,11270999.35,20900221.38,0,21481839.72,25962544.80,21625375.53,0.0
8,财务费用,-11592698.69,-10204152.62,-7121905.76,-1604281.91,-5388076.70,-3982403.51,-3109764.42,-1787025.53,-3072972.08,-3463062.57,-3064608.09,-2395962.85,-3623379.41,-2866555.22,-2123291.73,-1002307.49,-1533053.59,-1369451.75,-874136.26,-610056.52,12694973.05,11758404.24,11706289.39,6946567.93,22044728.99,14477042.89,8588327.21,5081522.53,13721681.21,9524482.65,6462632.37,3537782.19,9674166.94,6460721.95,3945097.40,3554023.27,15106774.31,13606623.33,9728644.32,6706949.35,15023132.13,10784286.99,7651963.20,4588175.48,21383705.23,17087838.37,12364771.94,6502381.38,46976552.09,43334857.85,30133691.90,16241833.52,44900660.85,32611727.12,20776411.87,10316937.53,37222124.67,31357011.75,19258140.91,9127158.08,32048938.71,22327845.09,13974203.89,6879315.36,21734789.74,13134392.58,7618586.72,3373919.77,15171735.37,11322851.42,7541666.03,4142613.43,18677562.37,9155951.11,12764812.43,6585992.72,12624587.65,7330828.06,11811181.39,6675892.00,4769992.49,0,4734447.30,4542037.20,2194603.70,0.0
