,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4947381997.73,2925829484.44,1700095989.81,642350830.62,4931073082.60,2859375044.06,1644378144.99,593853656.25,6078377429.97,3662847857.19,2161643728.05,607289055.89,5893489455.37,3266394413.57,2181920173.75,627777767.73,5585396620.35,2761736871.65,1776828659.15,700946561.43,4860578313.14,2924799204.34,1795690611.72,517429682.02,5193355912.43,3072369118.81,1741359807.74,549030065.53,4147229515.67,2439000022.93,1574044656.98,540265440.18,3204148957.15,1758215799.11,1036633718.57,402581108.17,2375847734.80,1381767549.51,892231026.05,411256168.37,1896143772.17,1282025293.51,829177258.45,340950199.35,1678886202.52,1116801476.40,640749406.01,245156099.23,1235785070.12,817399005.19,491813235.61,207010936.42,1139204008.66,782455054.15,494957863.24,198274183.67,914387155.24,621682375.14,397459855.90,163483060.63,706360529.80,477940161.39,312867996.80,133673798.02,582183949.72,407378110.48,253190846.30,99073628.60,531136782.25,370615320.97,242350779.47,102995095.92,550501482.87,223407896.64,422399940.41,151756681.84,382541002.62,320682085.39,283196064.51,233698418.19,0.0
2,营业收入,4947381997.73,2925829484.44,1700095989.81,642350830.62,4931073082.60,2859375044.06,1644378144.99,593853656.25,6078377429.97,3662847857.19,2161643728.05,607289055.89,5893489455.37,3266394413.57,2181920173.75,627777767.73,5585396620.35,2761736871.65,1776828659.15,700946561.43,4860578313.14,2924799204.34,1795690611.72,517429682.02,5193355912.43,3072369118.81,1741359807.74,549030065.53,4147229515.67,2439000022.93,1574044656.98,540265440.18,3204148957.15,1758215799.11,1036633718.57,402581108.17,2375847734.80,1381767549.51,892231026.05,411256168.37,1896143772.17,1282025293.51,829177258.45,340950199.35,1678886202.52,1116801476.40,640749406.01,245156099.23,1235785070.12,817399005.19,491813235.61,207010936.42,1130115655.18,774338404.67,488471750.34,199525538.61,909553853.15,621729530.15,395870859.39,164371118.52,701943203.89,479894864.32,314362977.00,134020887.90,580988681.51,407468046.38,253681988.73,99567493.30,529718949.06,373026692.64,242516575.10,102934018.95,545791668.67,223045797.39,419168899.76,150435113.39,381533670.26,315136258.67,281985436.50,232217849.15,0.0
3,二、营业总成本,4671536579.50,2944445569.54,1780160572.67,743359638.50,4936197426.40,2986090986.48,1813593178.83,705802945.99,6079861184.43,3780826744.40,2312380624.82,760853240.16,5926336292.33,3379840226.25,2295576942.56,755269332.87,5483416957.70,2891432826.02,1916452028.80,834131974.12,5242860798.19,3091312393.95,1943162770.95,668275997.36,5161095057.83,3140227783.21,1816099195.65,622847352.62,4073059899.20,2485467513.53,1633904563.53,649897958.23,3169567506.34,1785615294.60,1091409722.83,455176620.16,2317625449.19,1360348967.51,881028902.72,415714314.68,1849704913.80,1266710969.01,820776882.17,350106695.04,1634248154.15,1089438407.11,632872277.82,252366164.60,1186224488.82,797496395.54,491623760.46,214163506.70,1095654382.12,754825511.94,480667177.57,197674183.00,874400582.73,590867442.37,381120728.92,158392702.16,677730000.60,452085364.66,295558428.84,129950211.65,558095136.39,397419975.61,252542501.12,110662029.63,511560816.44,360077102.46,240872890.07,102074996.30,518903783.52,220675890.55,373140896.94,143935643.67,343662324.81,270602233.53,234181154.27,201742725.94,0.0
4,营业成本,3607933187.67,2199592987.12,1294807123.22,514728263.95,3657264199.10,2150234350.45,1242694226.26,484449892.60,4739443598.58,2955838693.53,1742831090.02,515269247.87,4540123873.47,2522515450.19,1714209964.28,518390007.61,4149257534.28,2022422222.46,1327257310.01,575881418.77,3763645819.35,2271714737.63,1396839429.63,423663533.19,3977770605.74,2349899174.82,1276171536.02,403229677.56,2950174698.90,1720007355.86,1139404347.04,407978427.50,2293957586.93,1232729729.80,733430645.67,281637492.25,1718013431.26,1011324846.59,642742319.47,296584527.49,1398354980.60,939611624.50,604605709.52,249694179.34,1261018859.01,822163618.20,454484030.43,174217329.25,921872748.57,607230428.26,363494782.43,147723253.89,818557869.93,558870279.25,348920420.00,136651602.20,612972859.85,420328614.82,272842865.81,115665660.98,458349875.13,311508983.50,207195514.36,90601708.41,392565048.10,284062152.57,176857075.49,77662512.60,386800199.85,272907660.24,182804487.59,77866730.15,415027726.39,165577001.52,295636383.45,107307885.40,259505784.25,204391907.11,170183229.39,138958751.84,0.0
5,营业税金及附加,43514695.82,23587364.14,16018848.25,6743176.01,49375186.81,29693384.45,19632746.17,5549755.58,49762389.36,25487736.81,16425476.71,4816821.76,61386147.66,22522923.40,16276321.52,4822579.86,47648893.86,24863289.77,15073743.49,4789634.14,43313347.07,23636955.57,13786843.01,4162476.96,49606313.41,24999197.05,14377424.05,4630859.11,39835257.14,22490379.27,13804763.99,4986143.21,30129065.28,16621769.55,9466595.53,2920046.58,24732619.71,13698458.24,6649999.18,2410815.49,13227976.49,7913504.96,5426744.97,1932561.49,10956172.27,5838870.62,3869455.62,1740966.97,9772319.20,5662636.21,3781042.26,1631873.33,8116130.97,5134439.36,3398991.37,1679173.48,5873248.14,3883008.62,2330840.41,802499.84,5381480.88,3503254.55,2516871.32,1122598.12,4665682.14,3238913.54,1918476.70,799918.84,4164441.86,3079012.76,2292846.75,1030987.85,3541989.27,1214727.21,1768727.71,688692.23,2420256.14,2896658.66,2834671.38,1521702.65,0.0
6,销售费用,349284079.27,225912766.53,141304641.31,56147164.53,323641166.49,202798345.27,131266800.42,57854119.85,364950582.12,242869641.33,156726998.91,74609497.37,418987172.07,272455595.59,174775325.89,73306719.49,391438439.07,252537832.56,154462142.89,82239434.11,408430291.14,266518808.68,168564637.11,79629483.90,442469110.26,289968053.78,190450649.03,81231017.06,438934606.61,309150008.67,193815353.03,105933121.64,350027104.38,230479071.88,144669253.48,70362907.80,286788781.98,171272155.30,121895461.44,61355430.26,218999919.53,159248209.30,103405606.90,50183276.13,179842571.38,125259398.17,81661782.51,37025318.09,150068547.55,103031454.31,67997024.99,36079380.76,151376940.50,101031350.35,63111892.04,29343590.10,130405970.51,83210255.42,51224280.02,18865256.70,105677819.05,67968671.39,37750217.21,17765749.94,70557071.78,49680940.44,32913474.59,18706911.14,51012816.72,33595998.05,21216054.50,10178255.18,42343862.77,18817512.58,32485450.15,13110719.51,11770418.73,8606865.17,8685602.01,10446185.67,0.0
7,管理费用,309600876.40,248065472.17,163094211.79,84399159.91,303900814.97,227187010.45,259084171.60,129193691.55,532925786.57,365855035.38,243609772.86,127606866.62,547465909.77,370677192.42,240283686.65,121217453.52,553490871.66,391398373.14,263815382.19,131869913.39,567602276.35,332562643.05,218348971.20,113811744.77,449438015.57,318584216.29,220723402.65,95722124.04,401997527.17,277551169.35,176634630.60,90969126.72,283896611.22,193921617.26,132584431.23,69618357.09,202041142.31,111705041.61,77015940.93,41498186.06,154733486.82,115750035.22,78663256.28,36966345.86,123041841.07,95133226.00,68025336.56,30596836.58,65502787.31,52177059.44,35591188.16,21267564.60,88696310.14,67761224.90,51168649.59,22880596.37,99262639.12,64026425.48,42318367.56,16742862.98,87039661.72,54118620.89,38681081.83,16066780.44,74856509.27,48614179.19,33143235.46,10253478.51,56764758.87,40331522.43,27744569.52,9566270.04,43201681.75,28489383.96,38865915.38,19852866.80,56135953.39,42003023.74,38827569.03,39344467.51,0.0
8,财务费用,92985080.66,73827936.37,51332414.47,23655929.33,119442169.89,89298474.58,59924676.00,28755486.41,155067894.79,112493517.40,74505166.37,38550806.54,167554373.39,127213045.54,85665774.51,37532572.39,214028548.90,138674200.51,94306492.64,39351573.71,193596322.06,149344351.47,100587992.45,47008758.54,170022141.48,133546785.21,91145827.84,38033674.85,173748746.11,134856215.50,88833083.99,40031139.16,171878268.95,109624201.34,69019892.15,30637816.44,74019020.05,50649143.85,31295652.50,13432014.70,52722631.02,40731312.40,25219281.87,11330332.22,54283854.84,37232376.03,21020754.61,8785713.71,37227582.87,24024453.29,15389358.59,7461434.12,28907130.58,22028218.08,14067224.57,7119220.85,25885865.11,19419138.03,12404375.12,6316421.66,21281163.82,14985834.33,9414744.12,4393374.74,15450825.10,11823789.87,7710238.88,3239208.54,12818599.14,10162908.98,6814931.71,3432753.08,14788523.34,6577265.28,5659124.67,2975479.73,12430469.70,12703778.85,13650082.46,11471618.27,0.0
