9,研发费用,27813741.32,17504816.66,8213204.30,32156187.52,10858183.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2572558.73,1983309.42,-211275.18,-211275.18,0,8380596.75,2380001.41,1984002.17,-949755.82,7089425.81,4248797.26,10799901.79,383852.31,13607350.21,1438274.74,2213984.22,329483.70,25168490.56,6618488.48,8506990.43,1398094.66,4763334.55,6912060.37,6316021.20,-857479.24,14033434.02,9672369.44,6148879.42,-201696.40,34175847.08,9757535.37,11428857.31,847152.79,22204124.33,1678210.64,1678948.23,0,5658509.01,-2882723.46,-2312224.12,0,15124322.26,1003609.51,1003609.51,0,6935652.94,-472465.88,-472465.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0.00,0,0,0,0,1083083.73,0,0,0,0,928130.00,0,0,348235.00,-1041210.00,0,0,0,113080.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0.00,0,3104585.61,2910455.02,2175226.70,2573202.78,-2939232.34,-3258474.62,-204572.74,44606.98,-1538154.40,942718.32,2326478.29,435485.39,1111280.83,2310308.39,1496930.75,424336.21,9161518.96,42360.84,0,0,0,0,0,0,42802.20,2375970.25,2375970.25,0,110519.87,110519.87,110519.87,0,171626.57,59700.00,0,0,-601291.85,36000.00,0,0,150784.00,-140857.59,0,0,604669.46,-406464.12,-602158.08,-301079.03,-1407483.39,-903237.11,-602158.08,-301079.05,-1204934.07,-903855.04,-602775.99,-301079.04,-1191283.02,-905503.98,-842674.39,-48011.20,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0.00,0,-3451679.87,-3278038.13,-4013266.45,-1646951.29,-3027441.11,-3346683.39,-292781.51,-17223.12,-3617289.92,1445659.02,1194461.45,317649.61,1349057.95,0,1491957.37,0,431865.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215486.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,372277313.66,242329861.41,79861656.47,358944353.96,275032603.50,151002578.53,59155868.89,322880030.09,10348674.45,6664095.56,4265813.07,24114849.51,22441374.40,6313281.46,-249370.34,48277451.23,25439729.27,9844486.44,-2027981.62,-43973402.93,-6402350.75,3827543.52,691755.22,35997489.40,17572348.82,6846854.06,-5434855.85,22340048.05,1595700.55,3972245.55,-7675610.31,27897186.96,28001018.56,17950558.98,5921905.71,18380905.40,6238752.58,1960638.93,-4260401.99,-29659014.48,-9863686.27,-1615868.99,-7722487.70,-69087387.63,-25348596.66,-14436249.48,-8482153.37,-18040532.46,15667663.11,23771472.04,2444465.87,31202679.21,36615753.18,26798789.54,3582161.47,41834780.23,46464545.99,32566172.64,6644589.77,45969832.17,43147757.64,31672873.86,5451334.40,35565890.58,29415606.94,27771614.36,21076017.54,0.0
16,加:营业外收入,196052.72,101773.03,21583.03,655897.03,5585538.86,1938363.70,427656.15,659426.35,2914677.95,449894.10,213405.85,5542710.46,1966104.79,1242045.94,723871.09,3644299.81,937344.49,821356.70,467834.67,10228522.02,7588791.86,1061609.60,798597.99,5370258.07,2819223.42,1531495.61,1724458.00,6268531.84,4161887.75,1365395.42,964445.42,159448530.64,149498530.52,149199861.86,123586739.68,7601685.73,4774579.14,3554256.53,2446606.41,77231489.05,77743333.56,1530451.36,333517.61,29546646.64,6890414.61,6735594.61,373947.79,47103536.27,6247060.35,613844.80,485629.80,196950.80,75343.86,59672.06,22047.50,1478681.27,630000.92,185851.40,0,32313.24,30813.24,21850.24,20437.90,440613.24,373844.13,889472.15,65050.00,0.0
17,减：营业外支出,2080225.18,415592.22,527251.55,1325254.06,3891911.63,960500.31,477041.78,1720508.18,115000.00,115000.00,100000.00,1389435.74,637986.72,461793.95,199914.62,1584324.31,660698.30,420632.45,156566.88,2489030.50,1441787.28,1014045.80,491024.59,1122133.98,915290.30,591046.13,135430.27,1493499.54,1029245.34,601101.80,233329.66,4247937.26,1572620.67,1238530.85,314608.61,1967700.45,1412068.40,1036514.28,517101.91,2254042.85,2043642.27,893024.26,420542.34,6181851.58,1206870.88,772180.75,338789.60,2933415.39,965250.11,741253.74,140389.58,1425716.81,1025849.41,706307.56,258649.30,1530253.38,1551763.40,1102131.40,237229.95,745348.78,485366.67,357886.55,43889.58,1076956.54,958064.97,919754.16,1284638.61,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,280956.72,0,0,0,263456.73,3474.20,1955.78,1955.88,1006458.67,0,0,0,0,0,0,0,125783.29,0,0,0,2839944.18,609018.93,606502.93,47426.78,987424.33,355826.01,297222.79,0,0,0,0,0,0,0,0,0,1754400.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,370393141.20,242016042.22,79355987.95,358274996.93,276726230.73,151980441.92,59106483.26,321818948.26,13148352.40,6998989.66,4379218.92,28268124.23,23769492.47,7093533.45,274586.13,50337426.73,25716375.46,10245210.69,-1716713.83,-36233911.41,-255346.17,3875107.32,999328.62,40245613.49,19476281.94,7787303.54,-3845828.12,27115080.35,4728342.96,4736539.17,-6944494.55,183097780.34,175926928.41,165911889.99,129194036.78,24014890.68,9601263.32,4478381.18,-2330897.49,45318431.72,65836005.02,-978441.89,-7809512.43,-45722592.57,-19665052.93,-8472835.62,-8446995.18,26129588.42,20949473.35,23644063.10,2789706.09,29973913.20,35665247.63,26152154.04,3345559.67,41783208.12,45542783.51,31649892.64,6407359.82,45256796.63,42693204.21,31336837.55,5427882.72,34929547.28,28831386.10,27741332.35,19856428.93,0.0
20,减：所得税费用,53915990.73,31630472.65,14439714.35,46482728.06,47632560.77,24847381.93,7784108.91,51829523.56,797703.27,-110.07,730011.63,5319316.93,5917335.92,-879684.72,222751.14,8973417.10,4839330.75,2765175.22,1901310.03,9244850.25,3033575.75,1719349.76,310491.45,9544508.76,2815044.00,2403759.23,172809.12,9101645.38,718897.49,116008.65,-500240.13,41720417.96,37095937.50,34654949.05,-2634896.31,7143791.36,3661323.10,1462965.48,194549.27,2882086.12,10044334.29,1528015.71,-105462.98,5440281.65,880753.48,732331.10,92766.98,3339737.48,6180510.74,7086359.82,938460.11,6739451.86,8934326.86,5729704.69,1369763.68,8421027.24,14242174.54,9472902.28,2339250.77,4072559.82,13395738.93,9462904.62,1746662.16,1791318.02,5030705.50,4199879.09,2219725.95,0.0
21,五、净利润,316477150.47,210385569.57,64916273.60,311792268.87,229093669.96,127133059.99,51322374.35,269989424.70,12350649.13,6999099.73,3649207.29,22948807.30,17852156.55,7973218.17,51834.99,41364009.63,20877044.71,7480035.47,-3618023.86,-45478761.66,-3288921.92,2155757.56,688837.17,30701104.73,16661237.94,5383544.31,-4018637.24,18013434.97,4009445.47,4620530.52,-6444254.42,141377362.38,138830990.91,131256940.94,131828933.09,16871099.32,5939940.22,3015415.70,-2525446.76,42436345.60,55791670.73,-2506457.60,-7704049.45,-51162874.22,-20545806.41,-9205166.72,-8539762.16,22789850.94,14768962.61,16557703.28,1851245.98,23131816.51,26730920.77,20422449.35,1961267.79,33258663.99,31324814.65,22307214.02,4267936.01,41390398.53,29297465.28,21873932.93,3681220.56,33138229.26,23800680.60,23541453.26,17636702.98,0.0
22,归属于母公司所有者的净利润,311498299.75,206549041.50,63580793.88,306290406.70,223791694.47,124008181.42,50035771.39,234816575.79,10566853.28,5860958.59,3156354.23,20197939.83,15727117.49,6675401.59,-72737.46,39235507.65,18961662.18,6488998.90,-3776273.12,-16497697.02,3197257.83,3546927.76,-2658586.48,38396510.79,16210347.80,4634469.72,-2966339.18,20528891.29,3138552.21,2131249.57,-4636088.79,79917059.58,72483407.31,67585261.40,65496033.09,7728798.74,1864417.02,1316094.80,-3144000.21,19582800.38,20611808.41,-3866669.73,-8041483.71,-57732142.52,-24093591.36,-12589401.66,-8734058.12,22809241.27,14142099.15,14763771.05,1781948.97,21701532.26,25384637.71,19633354.75,2131800.07,30627835.55,28476735.76,20790493.01,4025517.68,38240863.29,27348397.89,20373841.82,3386467.08,30976311.28,22374195.31,22400069.03,16258813.45,0.0
23,少数股东损益,4978850.72,3836528.07,1335479.72,5501862.17,5301975.49,3124878.57,1286602.96,35172848.91,1783795.85,1138141.14,492853.06,2750867.47,2125039.06,1297816.58,124572.45,2128501.98,1915382.53,991036.57,158249.26,-28981064.64,-6486179.75,-1391170.20,3347423.65,-7695406.06,450890.14,749074.59,-1052298.06,-2515456.32,870893.26,2489280.95,-1808165.63,61460302.80,66347583.60,63671679.54,66332900.00,9142300.58,4075523.20,1699320.90,618553.45,22853545.22,35179862.32,1360212.13,337434.26,6569268.30,3547784.95,3384234.94,194295.96,-19390.33,626863.46,1793932.23,69297.01,1430284.25,1346283.06,789094.60,-170532.28,2630828.44,2848078.89,1516721.01,242418.33,3149535.24,1949067.39,1500091.11,294753.48,2161917.98,1426485.29,1141384.23,1377889.53,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.750000,0.500000,0.150000,0.740000,0.540000,0.300000,0.200000,1.220000,0.100000,0.050000,0.030000,0.200000,0.160000,0.080000,-0.001000,0.470000,0.220000,0.080000,-0.040000,-0.200000,0.040000,0.040000,-0.030000,0.460000,0.190000,0.060000,-0.040000,0.250000,0.040000,0.030000,-0.060000,0.990000,0.890000,0.830000,0.810000,0.100000,0.020000,0.020000,-0.040000,0.240000,0.250000,-0.050000,-0.100000,-0.710000,-0.300000,-0.160000,-0.110000,0.280000,0.170000,0.180000,0.020000,0,0,0,0,0.380000,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.750000,0.500000,0.150000,0.740000,0.540000,0.300000,0.200000,1.220000,0.100000,0.050000,0.030000,0.200000,0.160000,0.080000,-0.001000,0.470000,0.220000,0.080000,-0.040000,-0.200000,0.040000,0.040000,-0.030000,0.460000,0.190000,0.060000,-0.040000,0.250000,0.040000,0.030000,-0.060000,0.990000,0.890000,0.830000,0.810000,0.100000,0.020000,0.020000,-0.040000,0.240000,0.250000,-0.050000,-0.100000,-0.710000,-0.300000,-0.160000,-0.110000,0.280000,0.170000,0.180000,0.020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,316477150.47,210385569.57,64916273.60,311792268.87,229093669.96,127133059.99,51322374.35,269989424.70,12350649.13,6999099.73,3649207.29,22948807.30,17852156.55,7973218.17,51834.99,41364009.63,20877044.71,7480035.47,-3618023.86,-45478761.66,-3288921.92,2155757.56,688837.17,30701104.73,16661237.94,5383544.31,-4018637.24,18013434.97,4009445.47,4620530.52,-6444254.42,141377362.38,138830990.91,131256940.94,131828933.09,16871099.32,5939940.22,3015415.70,-2525446.76,42436345.60,55791670.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,311498299.75,206549041.50,63580793.88,306290406.70,223791694.47,124008181.42,50035771.39,234816575.79,10566853.28,5860958.59,3156354.23,20197939.83,15727117.49,6675401.59,-72737.46,39235507.65,18961662.18,6488998.90,-3776273.12,-16497697.02,3197257.83,3546927.76,-2658586.48,38396510.79,16210347.80,4634469.72,-2966339.18,20528891.29,3138552.21,2131249.57,-4636088.79,79917059.58,72483407.31,67585261.40,65496033.09,7728798.74,1864417.02,1316094.80,-3144000.21,19582800.38,20611808.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,4978850.72,3836528.07,1335479.72,5501862.17,5301975.49,3124878.57,1286602.96,35172848.91,1783795.85,1138141.14,492853.06,2750867.47,2125039.06,1297816.58,124572.45,2128501.98,1915382.53,991036.57,158249.26,-28981064.64,-6486179.75,-1391170.20,3347423.65,-7695406.06,450890.14,749074.59,-1052298.06,-2515456.32,870893.26,2489280.95,-1808165.63,61460302.80,66347583.60,63671679.54,66332900.00,9142300.58,4075523.20,1699320.90,618553.45,22853545.22,35179862.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
