,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,334463063.86,193420388.98,401492847.10,286772178.44,149242076.02,250873103.54,202846544.61,201964747.51,0.0
2,营业收入,334463063.86,193420388.98,401492847.10,286772178.44,149242076.02,250873103.54,202846544.61,201964747.51,0.0
3,二、营业总成本,211828475.10,126321170.79,253906334.16,184868342.61,94636534.07,196757098.07,148801515.48,147025652.39,0.0
4,营业成本,175965922.21,101909208.38,207954241.92,149154720.48,79939244.52,136181940.24,109075816.60,114304038.25,0.0
5,营业税金及附加,3002717.76,2100395.36,3452100.98,1994928.24,1537258.70,4297055.32,3265472.93,2289949.61,0.0
6,销售费用,12076191.87,7689170.83,15190629.95,11368407.22,6869476.36,13679436.72,10219747.56,9047901.48,0.0
7,管理费用,12028788.60,8107207.04,17221949.67,13088785.79,7134495.29,34059143.49,16621104.65,15821295.86,0.0
8,财务费用,-3200478.68,-1264378.36,-2368487.57,-1890933.46,-609025.51,878211.03,-381807.30,-649454.11,0.0
9,研发费用,11955333.34,7779567.54,16652842.79,11152434.34,6034409.90,14468261.19,13078231.39,12072846.91,0.0
10,资产减值损失,0,0,-4196943.58,0,-6269325.19,-6806949.92,-3077050.35,-5860925.61,0.0
11,公允价值变动收益,13395936.60,156844.38,-470533.14,-268876.08,-268876.08,0,-13848810.80,11798099.33,0.0
12,投资收益,600000.00,600000.00,600000.00,600000.00,600000.00,1200696.26,7435666.98,4306622.72,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,-457722.76,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,137487792.13,70811414.74,158893643.72,108994993.41,58014624.09,64482726.58,47640090.87,71043817.17,0.0
16,加:营业外收入,45075.14,0.51,0.55,73.26,619474.60,761539.31,2783631.75,2455474.48,0.0
17,减：营业外支出,0,0,122555.54,72555.54,72299.13,66865.50,163926.15,499317.31,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,137532867.27,70811415.25,158771088.73,108922511.13,58561799.56,65177400.39,50259796.47,72999974.34,0.0
20,减：所得税费用,20617301.54,10626423.02,21764564.72,16284511.93,8808200.52,10943874.48,5889360.37,12170400.24,0.0
21,五、净利润,116915565.73,60184992.23,137006524.01,92637999.20,49753599.04,54233525.91,44370436.10,60829574.10,0.0
22,归属于母公司所有者的净利润,117217476.00,60388521.33,137670152.19,93158016.52,50036785.74,54815539.87,42861296.07,54807967.42,0.0
23,少数股东损益,-301910.27,-203529.10,-663628.18,-520017.32,-283186.70,-582013.96,1509140.03,6021606.68,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.996000,0.513000,1.170000,0.792000,0.425000,0.498000,0,0,0.0
26,稀释每股收益(元/股),0.996000,0.513000,1.170000,0.792000,0.425000,0.498000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,116915565.73,60184992.23,137006524.01,92637999.20,49753599.04,54233525.91,44370436.10,60829574.10,0.0
29,归属于母公司所有者的综合收益总额,117217476.00,60388521.33,137670152.19,93158016.52,50036785.74,54815539.87,42861296.07,54807967.42,0.0
30,归属于少数股东的综合收益总额,-301910.27,-203529.10,-663628.18,-520017.32,-283186.70,-582013.96,1509140.03,6021606.68,0.0
