9,投资净收益,7689000000.00,6021000000.00,4431000000.00,3635000000.00,10919000000.00,8290000000.00,6806000000.00,4076000000.00,-212000000.00,-107000000.00,-69000000.00,38000000.00,-246000000.00,136000000.00,10000000.00,223000000.00,311000000.00,177000000.00,188000000.00,141000000.00,-117000000.00,-79000000.00,-114000000.00,-51000000.00,-475000000.00,-131000000.00,-8000000.00,-90000000.00,-361000000.00,-291630000.00,-186883000.00,-156949000.00,-133089000.00,18283000.00,167061000.00,140085000.00,446689000.00,491347000.00,465816000.00,346755000.00,755206000.00,869965000.00,214381000.00,366168000.00,121846000.00,301554000.00,1950746000.00,1959976000.00,0,0,0.0
10,其中:对联营公司的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动净收益,-2162000000.00,-1006000000.00,-1377000000.00,-1665000000.00,22000000.00,4669000000.00,1736000000.00,-452000000.00,-2726000000.00,-2000000000.00,-1337000000.00,-359000000.00,213000000.00,35000000.00,459000000.00,-288000000.00,41000000.00,61000000.00,-516000000.00,-306000000.00,1300000000.00,892000000.00,1242000000.00,1467000000.00,-524000000.00,-1130000000.00,177000000.00,237000000.00,201000000.00,-36623000.00,718689000.00,738365000.00,-1042576000.00,-966600000.00,-259142000.00,-305220000.00,-466139000.00,-315269000.00,-131645000.00,41055000.00,277767000.00,351262000.00,-321609000.00,518765000.00,-99931000.00,85067000.00,0,0,0,0,0.0
12,其他业务收入,751000000.00,520000000.00,334000000.00,229000000.00,518000000.00,353000000.00,188000000.00,88000000.00,494000000.00,329000000.00,225000000.00,73000000.00,332000000.00,222000000.00,150000000.00,75000000.00,119000000.00,82000000.00,43000000.00,22000000.00,142000000.00,110000000.00,95000000.00,31000000.00,124000000.00,93000000.00,70000000.00,42000000.00,126000000.00,65323000.00,52095000.00,12242000.00,74611000.00,55487000.00,35451000.00,20153000.00,58537000.00,46346000.00,34235000.00,21354000.00,61527000.00,52199000.00,86882000.00,50226000.00,60246000.00,57850000.00,60351000.00,64883000.00,1460634384.00,1146957191.00,0.0
13,二、营业支出,87509000000.00,62918000000.00,41703000000.00,22083000000.00,69254000000.00,48506000000.00,30613000000.00,14265000000.00,51269000000.00,35826000000.00,24331000000.00,12213000000.00,54100000000.00,38642000000.00,25350000000.00,12419000000.00,53919000000.00,38436000000.00,24063000000.00,11248000000.00,40115000000.00,27315000000.00,16749000000.00,7189000000.00,31021000000.00,21277000000.00,14386000000.00,6275000000.00,28405000000.00,19098744000.00,13226996000.00,5886238000.00,21925379000.00,14974219000.00,10638295000.00,4756667000.00,18548775000.00,12984939000.00,8051892000.00,3452922000.00,13735983000.00,10037494000.00,16571576000.00,11579252000.00,9382614000.00,8170217000.00,5875485000.00,4703700000.00,3283516696.00,5015113550.00,0.0
14,营业税金及附加,1400000000.00,1040000000.00,695000000.00,341000000.00,1165000000.00,911000000.00,561000000.00,265000000.00,1025000000.00,777000000.00,543000000.00,249000000.00,2885000000.00,2683000000.00,2472000000.00,1721000000.00,7096000000.00,5293000000.00,3543000000.00,1759000000.00,6361000000.00,4679000000.00,3002000000.00,1431000000.00,5607000000.00,4167000000.00,2709000000.00,1223000000.00,4551000000.00,3278496000.00,2186703000.00,1077851000.00,3448134000.00,2500606000.00,1623473000.00,778386000.00,2430757000.00,1787257000.00,1160074000.00,550831000.00,1810088000.00,1349556000.00,1959545000.00,1466355000.00,1042401000.00,807952000.00,535758000.00,433434000.00,440366412.00,371124196.00,0.0
15,业务及管理费用,36218000000.00,27904000000.00,17376000000.00,8666000000.00,31736000000.00,23849000000.00,15229000000.00,6922000000.00,29317000000.00,20539000000.00,13593000000.00,6396000000.00,27057000000.00,19699000000.00,12844000000.00,5882000000.00,25070000000.00,18519000000.00,12081000000.00,5472000000.00,23416000000.00,16578000000.00,10547000000.00,4687000000.00,20622000000.00,13715000000.00,9360000000.00,4304000000.00,17956000000.00,12388245000.00,8560920000.00,3909315000.00,14720049000.00,10180437000.00,6753450000.00,3283750000.00,12590347000.00,9336482000.00,5898804000.00,2523130000.00,9532982000.00,6523493000.00,8301009000.00,6376916000.00,5430873000.00,4683343000.00,3493989000.00,3004712000.00,1624865220.00,0,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,0,0,23366000000.00,14568000000.00,6960000000.00,20570000000.00,14241000000.00,10030000000.00,5486000000.00,23931000000.00,16113000000.00,9956000000.00,4786000000.00,21652000000.00,14550000000.00,8387000000.00,3991000000.00,10209000000.00,5960000000.00,3128000000.00,1027000000.00,4633000000.00,3287000000.00,2250000000.00,719000000.00,5795000000.00,3366137000.00,2439433000.00,881827000.00,3698078000.00,2251148000.00,2235370000.00,685195000.00,3491397000.00,1836535000.00,976739000.00,370373000.00,2359799000.00,2140164000.00,6287672000.00,3699576000.00,2881826000.00,2639804000.00,0,0,0,0,0.0
18,其他业务支出,544000000.00,379000000.00,253000000.00,118000000.00,525000000.00,380000000.00,255000000.00,118000000.00,357000000.00,269000000.00,165000000.00,82000000.00,227000000.00,147000000.00,78000000.00,30000000.00,101000000.00,74000000.00,52000000.00,26000000.00,129000000.00,98000000.00,72000000.00,44000000.00,159000000.00,108000000.00,67000000.00,29000000.00,103000000.00,65866000.00,39940000.00,17245000.00,59118000.00,42028000.00,26002000.00,9336000.00,36274000.00,24665000.00,16275000.00,8588000.00,33114000.00,24281000.00,23350000.00,36405000.00,27514000.00,39118000.00,1845738000.00,1265554000.00,1218285064.00,749580992.00,0.0
19,三、营业利润,45303000000.00,37303000000.00,24436000000.00,11760000000.00,40990000000.00,32849000000.00,21618000000.00,11079000000.00,40581000000.00,32965000000.00,22003000000.00,11444000000.00,39937000000.00,32112000000.00,21618000000.00,11121000000.00,39240000000.00,31611000000.00,21475000000.00,11015000000.00,38416000000.00,30615000000.00,20711000000.00,10750000000.00,34285000000.00,27491000000.00,19396000000.00,10507000000.00,31511000000.00,25279645000.00,17252424000.00,9208589000.00,24147174000.00,18890425000.00,12291569000.00,6396789000.00,16981210000.00,13400070000.00,9262809000.00,5052572000.00,10522670000.00,7920903000.00,8129422000.00,8465113000.00,4410779000.00,3734076000.00,1335808000.00,992047000.00,699249477.00,670590754.00,0.0
20,加:营业外收入,127000000.00,111000000.00,85000000.00,33000000.00,142000000.00,94000000.00,72000000.00,34000000.00,168000000.00,82000000.00,51000000.00,35000000.00,328000000.00,142000000.00,113000000.00,33000000.00,205000000.00,109000000.00,49000000.00,25000000.00,240000000.00,133000000.00,100000000.00,27000000.00,221000000.00,108000000.00,56000000.00,22000000.00,154000000.00,79969000.00,50860000.00,10482000.00,126150000.00,74128000.00,32063000.00,17683000.00,202361000.00,26463000.00,16091000.00,3703000.00,52087000.00,19448000.00,79125000.00,60405000.00,44450000.00,46734000.00,78318000.00,76313000.00,25041351.00,12685039.00,0.0
21,减:营业外支出,267000000.00,79000000.00,39000000.00,18000000.00,280000000.00,67000000.00,30000000.00,13000000.00,103000000.00,69000000.00,50000000.00,32000000.00,85000000.00,40000000.00,19000000.00,7000000.00,87000000.00,56000000.00,34000000.00,21000000.00,102000000.00,71000000.00,40000000.00,13000000.00,85000000.00,36000000.00,24000000.00,5000000.00,75000000.00,36860000.00,13618000.00,6332000.00,61940000.00,29764000.00,17116000.00,5501000.00,73005000.00,31152000.00,31470000.00,4193000.00,82081000.00,48515000.00,284506000.00,136179000.00,58748000.00,55526000.00,599039000.00,456703000.00,28624582.00,5900450.00,0.0
22,四、利润总额,45163000000.00,37335000000.00,24482000000.00,11775000000.00,40852000000.00,32876000000.00,21660000000.00,11100000000.00,40646000000.00,32978000000.00,22004000000.00,11447000000.00,40180000000.00,32214000000.00,21712000000.00,11147000000.00,39358000000.00,31664000000.00,21490000000.00,11019000000.00,38554000000.00,30677000000.00,20771000000.00,10764000000.00,34421000000.00,27563000000.00,19428000000.00,10524000000.00,31590000000.00,25322754000.00,17289666000.00,9212739000.00,24211384000.00,18934789000.00,12306516000.00,6408971000.00,17110566000.00,13395381000.00,9247430000.00,5052082000.00,10492676000.00,7891836000.00,7924041000.00,8389339000.00,4396481000.00,3725284000.00,815087000.00,611657000.00,695666246.00,677375343.00,0.0
23,减:所得税,7722000000.00,5869000000.00,3998000000.00,2024000000.00,7131000000.00,5078000000.00,3559000000.00,2029000000.00,9035000000.00,7498000000.00,5032000000.00,2848000000.00,9792000000.00,7725000000.00,5244000000.00,2687000000.00,9781000000.00,7748000000.00,5223000000.00,2647000000.00,9626000000.00,7314000000.00,4899000000.00,2584000000.00,7667000000.00,5863000000.00,4489000000.00,2549000000.00,7970000000.00,6266737000.00,4353519000.00,2346630000.00,6126262000.00,4786779000.00,3085195000.00,1541233000.00,4316870000.00,3336222000.00,2413327000.00,1219130000.00,2849436000.00,2021268000.00,607741000.00,3350187000.00,1746608000.00,1184562000.00,381681000.00,340078000.00,0,0,0.0
24,五、净利润,37441000000.00,31466000000.00,20484000000.00,9751000000.00,33721000000.00,27798000000.00,18101000000.00,9071000000.00,31611000000.00,25480000000.00,16972000000.00,8599000000.00,30388000000.00,24489000000.00,16468000000.00,8460000000.00,29577000000.00,23916000000.00,16267000000.00,8372000000.00,28928000000.00,23363000000.00,15872000000.00,8180000000.00,26754000000.00,21700000000.00,14939000000.00,7975000000.00,23620000000.00,19056017000.00,12936147000.00,6866109000.00,18085122000.00,14148010000.00,9221321000.00,4867738000.00,12793696000.00,10059159000.00,6834103000.00,3832952000.00,7643240000.00,5870568000.00,7316300000.00,5039152000.00,2649873000.00,2540722000.00,433406000.00,271579000.00,695666246.00,0,0.0
25,归属于母公司的净利润,37354000000.00,31399000000.00,20444000000.00,9733000000.00,33659000000.00,27760000000.00,18075000000.00,9051000000.00,31545000000.00,25433000000.00,16939000000.00,8579000000.00,30329000000.00,24437000000.00,16439000000.00,8446000000.00,29528000000.00,23875000000.00,16241000000.00,8358000000.00,28883000000.00,23322000000.00,15845000000.00,8167000000.00,26715000000.00,21664000000.00,14917000000.00,7964000000.00,23591000000.00,19033092000.00,12920477000.00,6859765000.00,18067888000.00,14132740000.00,9210389000.00,4862475000.00,12790228000.00,10058363000.00,6834412000.00,3832892000.00,7643473000.00,5870568000.00,7316300000.00,5039152000.00,2649873000.00,2540722000.00,433406000.00,271579000.00,695666246.00,0,0.0
26,少数股东权益,87000000.00,67000000.00,40000000.00,18000000.00,62000000.00,38000000.00,26000000.00,20000000.00,66000000.00,47000000.00,33000000.00,20000000.00,59000000.00,52000000.00,29000000.00,14000000.00,49000000.00,41000000.00,26000000.00,14000000.00,45000000.00,41000000.00,27000000.00,13000000.00,39000000.00,36000000.00,22000000.00,11000000.00,29000000.00,22925000.00,15670000.00,6344000.00,17234000.00,15270000.00,10932000.00,5263000.00,3468000.00,796000.00,-309000.00,60000.00,-233000.00,0,0,0,0,0,0,0,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),0.680000,0.570000,0.370000,0.190000,0.610000,0.500000,0.320000,0.170000,0.640000,0.510000,0.340000,0.180000,0.630000,0.500000,0.330000,0.180000,0.630000,0.510000,0.350000,0.180000,0.620000,0.500000,0.340000,0.180000,0.660000,0.540000,0.370000,0.200000,0.580000,0.470000,0.320000,0.170000,0.450000,0.350000,0.230000,0.120000,0.360000,0.295000,0.200000,0.110000,0,0.200000,0.260000,0,0.320000,0.310000,0,0,0,0,0.0
29,稀释每股收益(元/股),0.620000,0.510000,0.330000,0.170000,0.550000,0.450000,0.290000,0.160000,0.590000,0.480000,0.320000,0.180000,0.630000,0.500000,0.330000,0.180000,0.630000,0.510000,0.350000,0.180000,0.620000,0.500000,0.340000,0.180000,0.660000,0.540000,0.370000,0.200000,0.580000,0.470000,0.320000,0.170000,0.450000,0.350000,0.230000,0.120000,0.360000,0.295000,0.200000,0.110000,0,0.200000,0.260000,0,0.320000,0.310000,0,0,0,0,0.0
30,七、其他综合收益,1083000000.00,1324000000.00,640000000.00,680000000.00,2776000000.00,1418000000.00,660000000.00,847000000.00,-2354000000.00,-1366000000.00,-1388000000.00,-1095000000.00,-3420000000.00,52000000.00,-658000000.00,363000000.00,3707000000.00,2228000000.00,1426000000.00,214000000.00,4052000000.00,3490000000.00,3076000000.00,1354000000.00,-3535000000.00,-1361000000.00,120000000.00,285000000.00,-70000000.00,178217000.00,990526000.00,245450000.00,426940000.00,-848257000.00,-115807000.00,33037000.00,-855929000.00,369442000.00,331023000.00,168241000.00,-880283000.00,-835172000.00,0,0,0,0,0,0,0,0,0.0
31,八、综合收益总额,38524000000.00,32790000000.00,21124000000.00,10431000000.00,36497000000.00,29216000000.00,18761000000.00,9918000000.00,29257000000.00,24114000000.00,15584000000.00,7504000000.00,26968000000.00,24541000000.00,15810000000.00,8823000000.00,33284000000.00,26144000000.00,17693000000.00,8586000000.00,32980000000.00,26853000000.00,18948000000.00,9534000000.00,23219000000.00,20339000000.00,15059000000.00,8260000000.00,23550000000.00,19234234000.00,13926673000.00,7111559000.00,18512062000.00,13299753000.00,9105514000.00,4900775000.00,11937767000.00,10428601000.00,7165126000.00,4001193000.00,6762957000.00,5035396000.00,0,0,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,38436000000.00,32722000000.00,21084000000.00,10413000000.00,36434000000.00,29177000000.00,18735000000.00,9899000000.00,29191000000.00,24067000000.00,15551000000.00,7484000000.00,26909000000.00,24489000000.00,15781000000.00,8809000000.00,33235000000.00,26103000000.00,17667000000.00,8572000000.00,32935000000.00,26812000000.00,18921000000.00,9521000000.00,23180000000.00,20303000000.00,15037000000.00,8249000000.00,23521000000.00,19211309000.00,13911003000.00,7105215000.00,18494828000.00,13284483000.00,9094582000.00,4895512000.00,11934299000.00,10427805000.00,7165435000.00,4001133000.00,6763190000.00,5035396000.00,0,0,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,88000000.00,68000000.00,40000000.00,18000000.00,63000000.00,39000000.00,26000000.00,19000000.00,66000000.00,47000000.00,33000000.00,20000000.00,59000000.00,52000000.00,29000000.00,14000000.00,49000000.00,41000000.00,26000000.00,14000000.00,45000000.00,41000000.00,27000000.00,13000000.00,39000000.00,36000000.00,22000000.00,11000000.00,29000000.00,22925000.00,15670000.00,6344000.00,17234000.00,15270000.00,10932000.00,5263000.00,3468000.00,796000.00,-309000.00,60000.00,-233000.00,0,0,0,0,0,0,0,0,0,0.0
