9,研发费用,249692284.10,150152164.28,48746950.50,312085272.64,213488057.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,83873721.02,47301066.69,32221777.90,-768812.41,24249313.42,19989116.60,8542885.37,-7717934.64,25745270.66,28479635.19,9931261.18,-2331862.11,14205118.77,18769928.67,3909355.35,-4579607.52,22138517.71,13948771.16,8448758.19,-4292839.64,18629136.96,20834472.88,8260418.55,-2941593.38,25697894.51,11539401.42,6099392.07,1448058.07,11932484.77,10940684.70,3995839.50,-189921.11,13153475.26,5645432.06,4908126.10,-661428.51,8908849.22,963416.86,1136302.00,-475567.36,2105716.08,509195.15,-800279.08,4171421.87,779177.76,0.0
11,公允价值变动收益,1875750.00,1717550.00,0,-7723632.34,-3183278.00,-2799757.08,-8093411.62,4710516.06,2577514.80,-188528.44,0,50150.00,0,0,0,-99672.32,-59522.32,-31572.32,-34592.32,-752264.63,-771066.95,-645505.84,-335390.28,-770503.20,-1572290.15,-1572290.15,-417048.99,2000470.09,1658000.00,1658000.00,0,-1658000.00,-3163000.00,524000.00,0,0,341000.00,-428000.00,0,3548000.00,0,0,0,-88500.00,0,0,0,-291450.00,0.0
12,投资收益,2254293.08,-1354998.86,-3846520.21,-2194266.72,-11008532.04,-3685546.42,-3974036.87,3966703.49,2305594.73,-64140.21,-187482.23,3511930.42,3387457.43,1756194.92,184412.05,3047663.70,-1025262.28,154731.92,-36403.50,868119.08,-102963.84,167222.47,172850.00,1503232.15,1579282.15,1500522.47,552400.00,-369919.32,-555219.32,-555219.32,1102780.68,-66023.03,1127614.54,134760.03,10292.05,2360200.01,1620792.53,809500.00,810500.00,2466750.00,2466750.00,1651750.00,712000.00,-4175450.00,117100.00,-58450.00,33850.00,2597084.22,0.0
13,其中:对联营企业和合营企业的投资收益,-3645763.42,-2810199.51,-1093055.90,-4436956.48,-4294898.11,-3871196.35,-1346083.34,-3828805.39,-2600747.05,-2468848.23,-1473542.57,-4708817.43,-3630056.70,-3070389.23,-1954997.55,-912562.89,-1572547.62,-244598.42,-84403.50,527096.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,196385820.51,109159679.36,-13018799.76,117678342.60,79841154.17,43544034.59,-27256537.70,94248140.15,73233912.66,45992685.80,-61784562.10,164444398.02,109881756.74,97530299.35,22390901.32,274888714.80,156980345.03,105305298.80,20072958.93,223616463.91,141290743.89,95123836.75,22520237.96,206138048.86,122452758.02,86322596.02,20221550.87,153577455.02,94409268.62,55547887.22,9092614.08,93819547.59,68978031.76,48944685.20,13916744.05,90062403.20,80830371.06,46000549.84,5232095.94,76342904.24,73720818.99,43817888.02,-398070.64,66253031.27,60653794.41,35789115.49,56017764.91,38785241.83,0.0
16,加:营业外收入,5357193.90,3799162.79,1005286.87,4688510.41,2538998.65,1824637.43,1423806.78,24284256.27,15495336.14,14622110.57,31104648.81,65316859.72,37834598.29,19863727.98,8625641.07,43125714.68,25372734.04,17053423.06,8620047.73,40354217.82,29866531.18,17292771.32,4597573.25,40772833.41,30138255.48,17853489.12,6152116.04,46391591.14,18498347.05,11016487.71,5050499.54,25500869.60,15617954.00,10448196.39,3158162.32,22565371.30,17149906.84,11683694.32,2995997.27,25464337.35,20451709.57,12408049.79,6475426.64,19720874.01,14719408.90,10622925.98,19093976.05,26684787.01,0.0
17,减：营业外支出,3542748.15,1883742.29,681605.50,4750020.99,2329930.46,1331346.87,622321.48,3610085.38,3046773.69,1950962.45,455408.39,5609910.65,2576196.02,1785399.03,458458.43,2851189.00,2094950.09,901503.17,479076.08,1920366.23,2419868.56,1060861.64,349384.43,3874725.81,2834408.53,2438630.60,827681.32,1849654.86,1117317.36,502237.81,150020.55,2383936.98,1862208.11,370208.11,24148.48,1246447.14,686447.14,40322.74,14211.59,1262000.00,634437.26,34119.86,2119.86,497829.64,517077.93,65000.00,77094.58,1453525.75,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,363547.05,83792.96,4027.45,341777.18,309841.10,700.80,0,756681.73,184466.95,17760.13,49332.11,286956.86,0,74778.93,0,592775.64,0,84376.11,0,0,8579.55,0,0,0,2059.63,2059.63,0,0,0,0,0,0,0,0,0,376592.39,0,0,0,0,0.0
19,四、利润总额,198200266.26,111075099.86,-12695118.39,117616832.02,80050222.36,44037325.15,-26455052.40,114922311.04,85682475.11,58663833.92,-31135321.68,224151347.09,145140159.01,115608628.30,30558083.96,315163240.48,180258128.98,121457218.69,28213930.58,262050315.50,168737406.51,111355746.43,26768426.78,243036156.46,149756604.97,101737454.54,25545985.59,198119391.30,111790298.31,66062137.12,13993093.07,116936480.21,82733777.65,59022673.48,17050757.89,111381327.36,97293830.76,57643921.42,8213881.62,100545241.59,93538091.30,56191817.95,6075236.14,85476075.64,74856125.38,46347041.47,75034646.38,64016503.09,0.0
20,减：所得税费用,16038873.46,8635447.60,1866469.89,2418592.52,12263370.13,6387967.15,2652748.42,5703454.35,8777110.94,5524132.70,2699702.54,15248633.46,17186237.87,13519764.48,4308939.12,38972715.07,25247882.68,14032192.88,2761973.57,25278015.48,20032308.37,14764142.48,3042084.63,24114367.52,14915846.14,11581215.96,2867299.57,21589095.14,14096556.73,8175781.00,1732469.60,14230503.97,7896201.83,6974963.15,2378392.06,13956085.27,13173683.29,7902749.92,1117213.98,13610953.86,20431378.71,11231248.39,602638.34,10982157.24,10150511.86,4640485.62,7503135.49,4875220.63,0.0
21,五、净利润,182161392.80,102439652.26,-14561588.28,115198239.50,67786852.23,37649358.00,-29107800.82,109218856.69,76905364.17,53139701.22,-33835024.22,208902713.63,127953921.14,102088863.82,26249144.84,276190525.41,155010246.30,107425025.81,25451957.01,236772300.02,148705098.14,96591603.95,23726342.15,218921788.94,134840758.83,90156238.58,22678686.02,176530296.16,97693741.58,57886356.12,12260623.47,102705976.24,74837575.82,52047710.33,14672365.83,97425242.09,84120147.47,49741171.50,7096667.64,86934287.73,73106712.59,44960569.56,5472597.80,74493918.40,64705613.52,41706555.85,67531510.89,59141282.46,0.0
22,归属于母公司所有者的净利润,170225237.38,97931766.64,-15937756.03,111714711.22,66948008.66,38928117.62,-28254818.31,114951714.07,82221293.52,57186646.32,-31547892.11,215218216.65,131021865.79,103320024.02,27213667.73,271891782.76,155978809.67,108159615.44,25965319.69,235406336.63,148879014.30,96938715.13,23864871.95,220017013.67,135705799.94,90896390.50,23089607.47,177634694.51,98416423.61,58317557.55,12469215.68,103647594.81,75357537.51,52328354.24,14776448.48,97425242.09,84120147.47,49741171.50,7096667.64,86934287.73,73106712.59,44960569.56,5472597.80,74493918.40,64705613.52,41706555.85,67531510.89,59141282.46,0.0
23,少数股东损益,11936155.42,4507885.62,1376167.75,3483528.28,838843.57,-1278759.62,-852982.51,-5732857.38,-5315929.35,-4046945.10,-2287132.11,-6315503.02,-3067944.65,-1231160.20,-964522.89,4298742.65,-968563.37,-734589.63,-513362.68,1365963.39,-173916.16,-347111.18,-138529.80,-1095224.73,-865041.11,-740151.92,-410921.45,-1104398.35,-722682.03,-431201.43,-208592.21,-941618.57,-519961.69,-280643.91,-104082.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.164400,0.090000,-0.020000,0.110000,0.064700,0.040000,-0.030000,0.120000,0.084700,0.060000,-0.030000,0.230000,0.139500,0.110000,0.029000,0.290000,0.166000,0.115100,0.027600,0.250000,0.158500,0.103300,0.025400,0.240000,0.146100,0.097800,0.024900,0.200000,0.126700,0.075100,0.016100,0.254100,0.190000,0.130000,0.036900,0.240000,0.210000,0.120000,0.017700,0.510000,0.440000,0.300000,0.013700,0.500000,0.430000,0.280000,0.450000,1.180000,0.0
26,稀释每股收益(元/股),0.164400,0.090000,-0.020000,0.110000,0.064700,0.040000,-0.030000,0.120000,0.084700,0.060000,-0.030000,0.230000,0.139500,0.110000,0.029000,0.290000,0.166000,0.115100,0.027600,0.250000,0.158500,0.103300,0.025400,0.240000,0.146100,0.097800,0.024900,0.200000,0.126700,0.075100,0.016100,0.250000,0.190000,0.130000,0.036900,0.240000,0.210000,0.120000,0.017700,0.510000,0.440000,0.300000,0.013700,0.500000,0.430000,0.280000,0.450000,1.180000,0.0
27,七、其他综合收益,2215940.32,-5971371.29,29442460.38,-71325967.56,-44181402.24,-40777436.76,-53113315.47,35601394.00,19541324.64,3760689.23,-1000.63,15556.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,184377333.12,96468280.97,14880872.10,43872271.94,23605449.99,-3128078.76,-82221116.29,144820250.69,96446688.81,56900390.45,-33836024.85,208918270.03,127953921.14,102088863.82,26249144.84,276190525.41,155010246.30,107425025.81,25451957.01,236772300.02,148705098.14,96591603.95,23726342.15,218921788.94,134840758.83,90156238.58,22678686.02,176530296.16,97693741.58,57886356.12,12260623.47,102705976.24,74837575.82,52047710.33,14672365.83,97425242.09,84120147.47,49741171.50,7096667.64,86934287.73,73106712.59,0,5472597.80,0,64705613.52,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,172745252.03,92528665.40,13504704.35,40388743.66,22766606.42,-1849319.14,-81368133.78,150553108.07,101762618.16,60947335.55,-31548892.74,215233773.05,131021865.79,103320024.02,27213667.73,271891782.76,155978809.67,108159615.44,25965319.69,235406336.63,148879014.30,96938715.13,23864871.95,220017013.67,135705799.93,90896390.50,23089607.47,177634694.51,98416423.61,58317557.55,12469215.68,103647594.81,75357537.51,52328354.24,14776448.48,97425242.09,84120147.47,49741171.50,7096667.64,86934287.73,73106712.59,0,5472597.80,0,64705613.52,0,0,0,0.0
30,归属于少数股东的综合收益总额,11632081.09,3939615.57,1376167.75,3483528.28,838843.57,-1278759.62,-852982.51,-5732857.38,-5315929.35,-4046945.10,-2287132.11,-6315503.02,-3067944.65,-1231160.20,-964522.89,4298742.65,-968563.37,-734589.63,-513362.68,1365963.39,-173916.16,-347111.18,-138529.80,-1095224.73,-865041.10,-740151.92,-410921.45,-1104398.35,-722682.03,-431201.43,-208592.21,-941618.57,-519961.69,-280643.91,-104082.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
