21,五、净利润,13220638940.00,8804462681.00,4403325869.00,16146595659.00,12118341463.00,8180180032.00,4087767889.00,13098390240.00,11130925103.00,7550033850.00,3115533683.00,7077549140.00,5072621947.00,3640863816.00,2045246096.00,12654893006.00,11193508206.00,7344015995.00,3717090622.00,14189076831.00,11167876478.00,7187980108.00,3527512971.00,12695005515.00,9627992726.00,6480152040.00,3410043784.00,11502920587.00,8753275986.00,6065554422.00,3417334728.00,11698816284.00,9202195330.00,6185234799.00,3417506676.00,10410871870.00,8247559691.00,4643973356.00,2298056642.00,6530374160.00,4596366796.00,2835388043.00,1462764381.00,6679516467.00,5567806338.00,3720193735.00,2090060432.00,6109405216.00,4664475866.00,2957643893.00,1585727585.00,4370691193.00,3258101488.00,2275280907.00,869436573.00,3561244858.00,2661107043.00,1896845019.00,2390346570.00,1527333209.00,0.0
22,归属于母公司所有者的净利润,12088472406.00,8040585800.00,4005657757.00,14544155375.00,12134126837.00,8192401106.00,4096595497.00,13349516106.00,11237250921.00,7622587612.00,3161200616.00,7168487511.00,5145949888.00,3680270243.00,2054467566.00,12647733566.00,11189380163.00,7341281729.00,3715881645.00,14184736024.00,11164993450.00,7185717226.00,3526730925.00,12691540154.00,9627979821.00,6480139135.00,3410023904.00,11502575927.00,8753000631.00,6065171213.00,3417173385.00,11698642527.00,9201672056.00,6184742638.00,3417089503.00,10410830825.00,8247320992.00,4643973356.00,2298056642.00,6530374160.00,4596366796.00,2835388043.00,1462764381.00,6679516467.00,5567806338.00,3720193735.00,2090060432.00,6109405216.00,4664475866.00,2957643893.00,1585727585.00,4370691193.00,3258101488.00,2275280907.00,869436573.00,3561244858.00,2661107043.00,1896845019.00,2390346570.00,1527333209.00,0.0
23,少数股东损益,1132166534.00,763876881.00,397668112.00,1602440284.00,-15785374.00,-12221074.00,-8827608.00,-251125866.00,-106325818.00,-72553762.00,-45666933.00,-90938371.00,-73327941.00,-39406427.00,-9221470.00,7159440.00,4128043.00,2734266.00,1208977.00,4340807.00,2883028.00,2262882.00,782046.00,3465361.00,12905.00,12905.00,19880.00,344660.00,275355.00,383209.00,161343.00,173757.00,523274.00,492161.00,417173.00,41045.00,238699.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.810000,0.540000,0.270000,0.980000,0.820000,0.550000,0.280000,0.900000,0.760000,0.510000,0.210000,0.480000,0.350000,0.250000,0.140000,0.850000,0.750000,0.490000,0.250000,0.950000,0.750000,0.480000,0.240000,0.850000,0.650000,0.440000,0.230000,0.770000,0.590000,0.410000,0.230000,0.790000,0.620000,0.420000,0.230000,0.700000,0.640000,0.360000,0.180000,0.500000,0.350000,0.220000,0.110000,0.510000,0.430000,0.290000,0.160000,0.470000,0.360000,0.230000,0.120000,0,0,0,0.090000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.810000,0.540000,0.270000,0.980000,0.820000,0.550000,0.280000,0.900000,0.760000,0.510000,0.210000,0.480000,0.350000,0.250000,0.140000,0.850000,0.750000,0.490000,0.250000,0.950000,0.750000,0.480000,0.240000,0.850000,0.650000,0.440000,0.230000,0.770000,0.590000,0.410000,0.230000,0.790000,0.620000,0.420000,0.230000,0.700000,0.640000,0.360000,0.180000,0.500000,0.350000,0.220000,0.110000,0.510000,0.430000,0.290000,0.160000,0.470000,0.360000,0.230000,0.120000,0,0,0,0.090000,0,0,0,0,0,0.0
27,七、其他综合收益,-1282500.00,15710625.00,41360626.00,201397234.00,0,0,0,-90095932.00,0,0,0,-23079144.00,0,0,0,-48498672.00,0,0.00,0,-451468267.00,-263408888.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,13219356440.00,8820173306.00,4444686495.00,16347992893.00,12118341463.00,8180180032.00,4087767889.00,13008294308.00,11130925103.00,7550033850.00,3115533683.00,7054469996.00,5072621947.00,3640863816.00,2045246096.00,12606394334.00,11193508206.00,7344015995.00,3717090622.00,13737608564.00,10904467590.00,7187980108.00,3527512971.00,12695005515.00,9627992726.00,6480152040.00,3410043784.00,11502920587.00,8753275986.00,6065554422.00,3417334728.00,11698816284.00,9202195330.00,6185234799.00,3417506676.00,10410871870.00,8247559691.00,4643973356.00,2298056642.00,6530374160.00,4596366796.00,2835388043.00,0,0,0,0,0,6109405216.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,12087189906.00,8056296425.00,4047018383.00,14745478887.00,12134126837.00,8192401106.00,4096595497.00,13259400559.00,11237250921.00,7622587612.00,3161200616.00,7145401387.00,5145949888.00,3680270243.00,2054467566.00,12599229545.00,11189380163.00,7341281729.00,3715881645.00,13733321787.00,10901585487.00,7185717226.00,3526730925.00,12691540154.00,9627979821.00,6480139135.00,3410023904.00,11502575927.00,8753000631.00,6065171213.00,3417173385.00,11698642527.00,9201672056.00,6184742638.00,3417089503.00,10410830825.00,8247320992.00,4643973356.00,2298056642.00,6530374160.00,4596366796.00,2835388043.00,0,0,0,0,0,6109405216.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1132166534.00,763876881.00,397668112.00,1602514006.00,-15785374.00,-12221074.00,-8827608.00,-251106251.00,-106325818.00,-72553762.00,-45666933.00,-90931391.00,-73327941.00,-39406427.00,-9221470.00,7164789.00,4128043.00,2734266.00,1208977.00,4286777.00,2882103.00,2262882.00,782046.00,3465361.00,12905.00,12905.00,19880.00,344660.00,275355.00,383209.00,161343.00,173757.00,523274.00,492161.00,417173.00,41045.00,238699.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
