,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1603079138.29,1076017507.61,536709053.03,2702893602.40,1906148696.79,1260072246.23,454295553.03,1831317197.24,1020871297.99,624797046.11,240685352.88,1398188304.10,920309567.01,592576037.98,264773942.28,1306933031.54,504583204.31,333160553.94,101575235.88,607410442.54,426148577.34,282210012.62,100350135.47,563730945.34,375225536.14,226787532.58,82680291.84,395544259.49,243390654.96,152552084.92,75410827.06,513990067.17,332160245.37,201128889.34,78848609.59,461215578.21,304227146.80,183636590.57,75259888.52,439086828.11,263794220.50,156000390.37,65833142.78,372812702.69,257188207.01,144063934.72,55109009.09,281544703.58,176733048.80,102127140.59,44438414.07,221266113.53,129250879.92,158462436.25,102880387.72,0.0
2,营业收入,1603079138.29,1076017507.61,536709053.03,2702893602.40,1906148696.79,1260072246.23,454295553.03,1831317197.24,1020871297.99,624797046.11,240685352.88,1398188304.10,920309567.01,592576037.98,264773942.28,1306933031.54,504583204.31,333160553.94,101575235.88,607410442.54,426148577.34,282210012.62,100350135.47,563730945.34,375225536.14,226787532.58,82680291.84,395544259.49,243390654.96,152552084.92,75410827.06,513990067.17,332160245.37,201128889.34,78848609.59,461215578.21,304227146.80,183636590.57,75259888.52,439086828.11,263794220.50,156000390.37,65833142.78,372812702.69,257188207.01,144063934.72,55109009.09,281544703.58,176733048.80,102127140.59,44438414.07,221266113.53,129250879.92,158462436.25,102880387.72,0.0
3,二、营业总成本,1599658699.15,1041334688.94,542079595.09,2625129153.43,1832109093.26,1174544723.47,439966614.32,1686283988.32,954688608.79,564375690.52,241215640.97,1292603096.07,835192902.52,532969653.41,257686128.89,1199633649.25,473274097.72,309710531.13,103522885.47,581526152.73,410771545.06,275005993.15,102341147.61,544607129.63,360567602.12,221261910.14,93763897.46,481505907.30,258620312.83,157048054.40,80153938.07,506045841.41,314437724.56,192924178.63,78326250.85,427550005.31,284798647.10,175090736.92,74865479.34,401028947.67,247857637.18,150083396.27,64421910.00,342182562.51,239080774.77,134788041.81,49863794.60,247738309.77,158070010.47,93133019.88,41009368.43,194852109.18,118547819.87,142663766.89,93768826.47,0.0
4,营业成本,1298508161.90,856701509.31,442735784.61,2197370009.14,1540571525.16,1003679581.46,367415474.70,1418933706.19,774418117.20,462847773.47,191278683.75,1046823764.11,667196814.07,425750772.57,199426696.56,974952483.34,349842124.59,230564190.55,70772926.11,402761504.59,286721699.14,191311464.20,69710971.90,355340900.70,236099763.21,145654038.31,57511315.74,295246609.18,177523168.07,99643741.65,48916501.50,368082922.98,234090192.21,136295570.31,50843358.04,309705445.14,211352485.18,123683340.53,48919189.62,297521410.22,178328616.19,109841168.15,45537989.09,264360046.27,177269217.32,101163904.75,34482149.35,186295225.71,120540054.52,70864375.95,30276718.35,149900876.30,87408743.54,117125098.25,73012451.04,0.0
5,营业税金及附加,8242786.93,5580969.50,3105296.03,12742728.39,8900770.32,5734238.86,2135592.78,12767037.95,7979710.13,4220629.36,1793324.79,8326605.92,3927216.91,2910073.00,1350738.10,8914627.72,3646826.49,2187926.89,693302.42,4088170.37,2917949.68,1938201.00,225527.67,5366757.90,3341604.71,1745692.13,226984.18,4028810.83,2664386.08,1356017.16,647549.82,4896346.23,2983217.23,1864503.71,473007.98,3764833.69,2092041.57,1257124.13,329436.77,4114543.78,2130308.30,1337749.67,375530.95,1806579.63,876345.81,737702.19,408780.94,1817894.65,905383.24,494485.56,345852.89,1193340.34,538003.83,618271.43,771000.66,0.0
6,销售费用,65756892.30,56036520.09,23520614.22,93903714.46,74487831.93,57195476.86,21950380.45,75901582.88,52102871.64,33596956.71,14448552.51,73788416.05,49519992.70,30501385.56,14383609.34,67249473.61,40953719.37,24730700.50,10161675.05,64821711.12,43603029.96,26790971.30,10194794.53,66487157.59,40959159.15,25564487.30,13627671.46,64657348.81,31502455.93,22469795.38,11098643.50,55107483.12,37006546.50,23685444.10,12276474.78,47411678.02,33263162.66,22897337.99,11174290.00,43158157.07,30799259.50,16577009.82,6230026.96,32627247.12,27001145.97,12034826.94,5720393.77,23806676.88,0,8697177.38,3262379.70,19430979.55,13383551.71,10916931.47,9426321.39,0.0
7,管理费用,104620852.07,56219857.27,31477082.25,142977084.06,85927275.60,84499518.10,38912294.57,141513978.99,89216946.47,52521224.91,30938967.84,107287436.64,69614038.21,43127668.31,27602641.95,90359426.48,51090468.26,31885716.59,15232043.18,66176607.70,49093258.33,32683087.31,14624322.14,66661983.37,48447386.70,31006117.00,15889928.03,67241729.74,27662418.57,22767749.08,14032035.71,50105148.91,30186249.51,24498503.11,12704708.99,44957575.73,29820805.55,21619910.17,12737712.14,38953452.27,29790183.21,17637904.23,10427816.58,31201588.08,27086862.76,17013307.25,8248895.21,28923613.74,19188344.40,11779757.94,6731010.78,21470106.36,14981797.99,13054931.79,8320430.57,0.0
8,财务费用,69149653.92,38576224.53,19286931.75,51252511.61,30762786.30,12102274.81,5289154.80,21324789.66,15629698.99,5824834.30,2469654.54,47934878.50,41772170.43,28207220.61,14005150.39,62583456.53,27954781.58,18406914.14,8503775.70,31128172.61,22796044.70,15539600.32,7301347.13,26209232.59,19949972.82,12816849.39,6228037.54,27657401.66,18920908.55,10463775.50,5459207.54,12630065.99,9084250.72,5492889.01,2028701.06,8700162.97,6726917.62,4089789.58,1704850.81,6812834.10,5919905.53,3800199.95,1850546.42,8713504.35,5901153.72,2892251.49,1003575.33,4425555.78,1889466.35,970320.25,393406.71,2225642.34,1577773.05,1286124.10,1070252.75,0.0
