,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,411494029.51,258790319.17,445249156.50,330349185.06,241442138.41,372940495.85,152526401.71,157931269.09,0.0
2,营业收入,411494029.51,258790319.17,445249156.50,330349185.06,241442138.41,372940495.85,152526401.71,157931269.09,0.0
3,二、营业总成本,319191943.81,198802038.00,360075534.83,268721086.43,191810412.61,324381651.51,135751446.52,147744624.73,0.0
4,营业成本,259400684.12,158731513.91,282180344.46,209310506.65,149489357.77,243026610.93,89336480.54,86094196.84,0.0
5,营业税金及附加,2492612.69,1968513.67,4088957.42,2985459.49,2179778.02,1952675.66,1524911.31,1076185.03,0.0
6,销售费用,24056880.38,16076287.55,30746759.51,26537338.77,19753374.37,32988280.16,12887583.75,9476072.53,0.0
7,管理费用,9707177.78,6445484.87,12242495.71,8718610.56,5175029.68,12445317.49,12462069.54,37881856.78,0.0
8,财务费用,3005858.53,2458377.54,6633675.01,5080883.56,2914695.34,6600117.91,1436892.47,2685296.43,0.0
9,研发费用,20528730.31,13121860.46,22459082.12,16088287.40,10390609.85,23690506.60,14793011.24,10808342.32,0.0
10,资产减值损失,0,0,1724220.60,0,1907567.58,3678142.76,3310497.67,-277325.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,69493.15,0,230386.31,168890.42,65589.04,117509.85,186261.54,271467.91,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,89948054.14,57270723.43,87662265.98,61646580.28,50474757.47,51324944.24,16961216.73,10458112.27,0.0
16,加:营业外收入,1530161.83,986656.70,7579097.75,1007809.10,267809.10,403387.72,4463720.82,4906069.19,0.0
17,减：营业外支出,2597.74,2389.80,183825.78,144507.81,133000.00,522631.12,969998.85,79472.38,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,91475618.23,58254990.33,95057537.95,62509881.57,50609566.57,51205700.84,20454938.70,15284709.08,0.0
20,减：所得税费用,12079096.39,7737712.40,12394852.22,8445916.45,7030425.85,6882473.02,3381015.70,6086396.32,0.0
21,五、净利润,79396521.84,50517277.93,82662685.73,54063965.12,43579140.72,44323227.82,17073923.00,9198312.76,0.0
22,归属于母公司所有者的净利润,80079358.15,50989730.25,82889503.56,54108696.18,43576864.16,44318697.32,17074950.38,9198312.76,0.0
23,少数股东损益,-682836.31,-472452.32,-226817.83,-44731.06,2276.56,4530.50,-1027.38,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),1.330000,0.850000,1.380000,0.900000,0.730000,0.740000,0.280000,0.150000,0.0
26,稀释每股收益(元/股),0,0.850000,1.380000,0,0.730000,0.740000,0.280000,0.150000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,79396521.84,50517277.93,82662685.73,54063965.12,43579140.72,44323227.82,17073923.00,9198312.76,0.0
29,归属于母公司所有者的综合收益总额,80079358.15,50989730.25,82889503.56,54108696.18,43576864.16,44318697.32,17074950.38,9198312.76,0.0
30,归属于少数股东的综合收益总额,-682836.31,-472452.32,-226817.83,-44731.06,2276.56,4530.50,-1027.38,0,0.0
