,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,463218112.74,1831851280.70,1453038716.88,1075729240.57,565075729.08,1966064612.44,1511346271.08,1029078536.79,515183744.97,2079715105.37,1463701858.01,1002378717.50,474819352.69,1779499226.64,1251085098.39,779919864.03,400592922.66,1607518439.61,1196257482.05,711740342.13,393941332.13,1425715596.96,1160884560.10,774912253.19,374282883.67,1535706911.25,1188868055.47,792124153.23,398118579.67,1521979266.15,1209113245.76,851218300.53,416590690.21,1863253549.47,1434545806.06,947894622.28,391702895.55,1495527374.22,1107773160.68,710539815.60,281828260.92,1394541531.47,958336722.44,595410146.46,273106990.16,1513436237.50,1177940057.34,749802132.67,364697704.80,1653955364.95,1235499457.35,816263923.24,346125727.87,1605362938.33,1215908456.83,805095893.40,360877363.17,1513654850.72,1169076483.92,786999983.18,327118719.72,1217955149.16,950627792.47,625720800.60,310092640.93,1044746738.59,816328564.69,508804343.95,234451296.18,958730388.42,733742104.57,485417945.45,227453463.93,903425032.30,451216066.49,801756090.10,412871902.53,721902111.25,385534234.26,655990979.79,316942046.59,606077398.60,306745858.64,507070416.44,264371062.16,446082787.04,233965271.98,350197465.13,170569914.63,288269321.25,0.0
2,营业收入,463218112.74,1831851280.70,1453038716.88,1075729240.57,565075729.08,1966064612.44,1511346271.08,1029078536.79,515183744.97,2079715105.37,1463701858.01,1002378717.50,474819352.69,1779499226.64,1251085098.39,779919864.03,400592922.66,1607518439.61,1196257482.05,711740342.13,393941332.13,1425715596.96,1160884560.10,774912253.19,374282883.67,1535706911.25,1188868055.47,792124153.23,398118579.67,1521979266.15,1209113245.76,851218300.53,416590690.21,1863253549.47,1434545806.06,947894622.28,391702895.55,1495527374.22,1107773160.68,710539815.60,281828260.92,1394541531.47,958336722.44,595410146.46,273106990.16,1513436237.50,1177940057.34,749802132.67,364697704.80,1653955364.95,1235499457.35,816263923.24,346125727.87,1602094861.09,1212470116.54,803430021.97,359979662.93,1511046315.72,1166667968.87,786261511.33,326088495.79,1216806904.64,949269905.25,624539875.22,309661673.62,1043097006.46,814896129.77,507776256.66,233702667.20,956363304.97,732195969.75,484379636.89,226635223.77,902148243.13,450466509.88,800683245.80,412703980.94,720585250.60,384707014.81,651435731.38,316492993.34,605946178.76,306356142.11,506013783.98,263458293.62,444412945.57,233279964.79,351085002.53,170446046.97,289105332.57,0.0
3,二、营业总成本,485575464.17,1920595965.21,1499611605.61,1101546628.92,587621855.44,2070981320.75,1547022154.52,1036093228.98,509898926.11,2045840192.64,1449984242.50,992114223.92,471384913.21,1781121957.24,1267232710.74,792230279.52,398206658.93,1606832356.89,1179887470.77,692522643.78,384626946.87,1420273278.31,1144529486.07,763013964.64,366352721.55,1491781346.00,1156146737.71,769624223.97,385527670.24,1474549253.61,1192268174.06,830037679.82,405594161.26,1805396483.57,1396558843.68,922596452.46,379683003.86,1473008901.60,1085943164.36,691522267.58,274105889.86,1389966618.91,943966188.33,581977984.47,278957233.24,1494723246.22,1157034134.80,735375802.74,355867654.94,1615093449.54,1194207820.29,792417619.30,380945150.95,1549138697.45,1168131200.15,781573758.47,348961696.12,1464554864.05,1126199664.01,762654279.38,318084269.15,1190299015.29,925852340.52,610067850.17,299617700.97,1026066118.49,796853975.84,497176779.47,226529395.23,937071078.17,717068046.18,474420580.34,220081151.08,889648128.05,438328489.68,773200937.53,393071587.85,683938495.57,370271843.79,614742517.11,280355138.66,551463519.18,0,459470509.27,236427605.78,397100572.18,0,308229956.03,0,261362769.83,0.0
4,营业成本,414328988.51,1517561448.51,1227736049.78,919759979.86,489840572.83,1651288375.99,1259412828.06,852843875.27,423905884.12,1643653442.93,1180728657.56,817281905.05,402792585.16,1458596336.53,1031976617.66,633196577.91,333650668.53,1309843811.63,983130991.69,562347397.92,323034478.60,1086550652.73,917349625.68,609950440.82,298175021.24,1167001002.75,924224474.07,620886543.64,326177119.51,1148145743.39,963602691.90,676485145.01,340008362.48,1480888117.35,1171843807.72,769799892.96,317853432.18,1194506810.09,896216234.19,570457579.49,220982477.51,1124198173.44,774875258.89,474282085.58,225607901.51,1228006602.87,962935663.46,602661320.70,298332431.52,1362127241.82,1020964280.41,668167288.57,332028246.90,1287875020.28,994629137.07,657522067.32,288033724.47,1251342177.76,962692270.51,652581429.19,276316054.44,1041435124.83,806311434.12,523013704.35,263332931.91,863205608.13,681445371.60,411679099.45,191163577.84,807815933.51,606865509.96,392626828.87,182324880.15,763944801.36,370746650.09,657512819.28,340669415.65,585305383.30,325870991.97,530714915.86,241950251.77,477521904.64,0,382529142.83,198597674.64,335636019.16,0,269815488.31,0,218543265.97,0.0
5,营业税金及附加,4038552.44,16989958.58,12891478.21,8730283.87,4933219.41,18385555.85,13634229.96,8733921.73,4569447.66,19553933.04,13455129.66,8177166.95,3075268.64,17758961.15,8896009.23,6357716.42,2902901.06,12588252.81,8968843.82,5466860.36,3253523.16,11709558.03,9257961.62,6469418.81,2769660.58,13395695.33,10226702.18,5765226.20,2614394.04,10477768.56,8745504.77,6805514.00,2667562.08,9470065.69,7427091.28,6186373.64,1564240.09,5482065.52,4467934.50,3178277.88,663198.44,6135922.42,4015465.78,2231991.88,1198415.85,6368392.42,5471830.76,2610203.49,1521162.92,6403565.64,5562378.32,3472012.99,1308692.43,8888940.43,7116806.26,5709468.07,2039656.08,6459759.91,4633232.34,2936809.16,1542512.70,5234500.62,3923078.46,2101031.45,425339.33,4826272.07,4448512.40,3260627.79,890154.20,5393790.46,4309223.45,3005824.43,1513145.74,3372931.59,2160105.48,3663296.73,1700507.80,2116601.15,1194361.69,1580763.16,644512.55,2183600.75,0,2015853.73,1140569.63,2052684.56,0,1012269.45,0,7789471.34,0.0
6,销售费用,16095155.55,131188733.71,79112539.90,53096818.62,27191351.97,109791230.22,75631379.84,48662813.11,23648268.09,113422315.47,70897475.42,43854411.28,18242995.92,81557028.64,59991067.32,38272388.37,17501000.87,80099755.98,56116603.40,35327320.58,18498229.05,123270829.61,81780048.09,48901400.51,18790788.18,120220640.76,78397576.46,46381343.35,14354008.94,120420339.18,73956008.24,47194900.23,18210903.49,114429274.71,73129025.99,45768200.68,17670553.26,101243584.74,63679295.73,36503985.41,15466246.45,91183602.31,52440679.97,29230427.61,14203961.51,98707052.56,58999494.27,35899753.30,16486755.59,101686077.44,67522629.34,34907155.30,15830796.05,103110567.68,65056184.47,48617380.29,28823498.57,73069157.36,51041899.31,34823313.91,14512806.74,52522640.77,35897826.27,26006181.40,14646085.04,56144744.65,37055235.40,25558921.10,12695625.43,44661071.92,35284317.53,25484223.78,14808472.97,47857926.77,24512249.52,42958984.32,21364462.44,32160020.01,12430870.43,30084324.11,15268926.15,19885611.26,0,14322656.17,6248674.05,15662545.30,0,15380846.34,0,10152155.11,0.0
7,管理费用,35455415.17,185737215.53,129776376.59,85942095.21,44989946.11,195039866.99,139080586.28,109129492.67,53442807.95,231345591.57,165535016.23,109566823.88,48547762.05,200962424.84,149836919.02,100558702.28,47439360.72,187046595.49,132437938.00,88737103.40,42244320.33,185701061.45,129396802.64,89762782.36,47081482.83,178414799.50,134317920.02,86984149.72,42113334.77,184294524.70,133457517.58,88125363.34,41332443.10,184588339.26,131114923.39,87783419.66,40362445.90,160725337.72,112941632.28,70766347.69,33373811.96,137301413.89,94150856.76,59425945.48,31554111.50,138812021.28,106079778.41,71378473.67,35323690.50,127906374.63,81907228.77,62223758.75,28251293.72,151655822.30,101939943.57,69481385.64,29763391.14,135137306.59,109661829.55,74920984.86,25334211.40,91223834.53,77264987.37,57125964.47,20096088.18,96211154.29,69288649.77,53344373.98,20100427.14,72440889.56,65249673.12,49733793.38,19763770.82,72063359.86,40093663.72,63668378.90,27323766.39,59699324.36,28155992.03,45269141.20,17897223.39,39805049.46,0,41581669.02,21159321.62,31448528.78,0,14460980.05,0,12321045.18,0.0
8,财务费用,3995204.01,18469090.71,9264084.67,5467587.19,3897660.31,20643295.20,13918082.68,8639264.80,5199059.85,10855836.96,5837283.11,2994727.94,426919.78,4595430.84,3358118.93,2913489.28,1380437.76,130314.66,-1175019.92,-1831323.45,-992802.36,-6114199.04,-5357527.91,-3797684.83,-2022694.73,-5832606.21,-4118097.70,-2085116.83,-602206.75,-4241019.02,-2530420.62,-2517029.63,-209198.06,1846556.73,1819618.86,1388315.87,707074.84,3560433.76,2405513.87,1365956.32,590817.46,8399169.27,7308542.40,5417914.37,2584910.69,9398781.58,6596377.40,3765928.77,1740298.90,3495900.40,2133928.32,553331.01,96300.34,-2391653.24,-610871.22,243457.15,301425.86,-1453537.57,-1829567.70,-2608257.74,378683.87,-117085.46,2455014.30,1820968.50,1117256.51,5678339.35,4616206.67,3333757.15,1679610.62,6759392.72,5359322.12,3569909.88,1670881.40,2409108.47,815820.87,4520855.43,2013435.57,4657166.75,2619627.67,7093372.78,4594224.80,12067353.07,0,19021187.52,9281365.84,12300794.38,0,7560371.88,0,12556832.23,0.0
9,研发费用,11662148.49,50649518.17,40831076.46,28549864.17,11557843.31,46904366.84,35330459.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,5211261.50,28928629.66,10014587.90,8083861.40,-866541.56,27009072.67,13530680.52,10239188.82,-1700618.34,17651775.24,13173978.58,10931405.26,-4667710.01,17123626.32,408113.78,2475284.97,-1410801.91,19155375.53,12102575.95,11727606.97,1558463.45,18581813.87,13098162.68,11692077.89,871019.73,15451896.80,15036872.19,13943786.87,3584088.17,14174129.83,11224376.44,11670249.65,1525257.59,7490669.77,6232553.79,9250120.79,3029338.04,22748337.58,11175384.53,11389619.55,3807932.18,13430395.51,16950990.50,19060122.81,2463315.51,13474289.61,16117375.13,23094072.68,3429821.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876602.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-34719117.68,49800725.36,30045390.28,40461125.59,64497437.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-3197862.88,168766187.22,146269781.75,117127421.73,75093258.98,215559030.70,109466978.18,66613044.44,21067648.84,180132262.51,132615004.40,87875295.69,31687715.50,173737491.57,113754176.87,76942313.59,24957721.61,128908120.37,86102577.16,48393081.52,15366075.40,103940832.81,80078586.56,56334258.74,15965189.18,88541782.95,69808111.40,44070614.51,12406247.37,68487687.11,81213814.63,44970228.70,10762974.03,52807484.19,98544869.84,88120722.44,7042544.80,78389757.49,96438456.44,62308657.41,6124583.65,69875087.10,81709709.82,52061431.41,23241523.82,96273362.74,86482215.80,57408508.42,8530648.77,96829892.70,70705620.82,35734177.75,9647504.00,97763106.29,60988253.44,32578393.06,11825160.36,90290578.90,66462769.37,39782133.94,15445549.17,95088240.37,62904597.05,37291701.69,9697200.32,81534512.44,60309262.59,37055220.36,11906403.83,76892212.17,47109239.45,26445059.67,14593131.39,78828710.87,36244410.63,58276438.50,22957816.25,39600186.96,29468098.45,34225187.88,21805945.04,61168658.90,26315642.60,41430795.91,38279297.02,2286320.10,316465.10,4848853.82,2250000.00,102830.00,0.0
13,其中:对联营企业和合营企业的投资收益,-3197862.88,140574045.58,101381838.15,72239478.13,34525567.58,137440422.49,98293970.18,55473486.44,0,140904557.45,93420749.34,0,20534146.45,130104484.86,97789590.60,60980888.19,24647721.61,125543630.87,85792577.16,48083081.52,15366075.40,101428429.25,77605208.00,53897497.58,15033372.77,90138921.23,69308111.40,43570614.51,11906247.37,90901193.46,81187812.64,0,10762974.03,-21202454.21,45466738.34,35342590.94,7042544.80,57644980.51,75721554.46,41891755.43,6102283.65,43677849.60,57460041.32,27811762.91,8021523.82,80920815.24,71374268.30,42359060.92,8530648.77,93878758.86,70675620.82,35734177.75,9647504.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-64758160.89,64297881.62,110952930.83,118186260.70,118727303.96,116716742.94,77775267.32,59938801.71,26696133.49,216330939.98,146332619.91,98139789.27,35122154.98,172114760.97,97606564.52,64631898.10,27343985.34,129594203.09,102472588.44,67610779.87,24680460.66,109383151.46,96433660.59,68232547.29,23895351.30,132467348.20,102529429.16,66570543.77,24997156.80,115917699.65,98058886.33,66150849.41,21759502.98,110664550.09,136531832.22,113418892.26,19062436.49,100908230.11,118268452.76,81326205.43,13846954.71,74449999.66,96080243.93,65493593.40,17391280.74,114986354.02,107388138.34,71834838.35,17360698.63,135691808.11,111997257.88,59580481.69,23744984.97,156143900.93,110102684.77,57261954.35,24902253.77,143269316.87,109583628.94,64169339.70,24521501.70,122786902.95,87680049.00,52944652.12,20172140.28,100739491.52,79933851.44,48832784.84,19828304.78,98551522.42,63783297.84,37442424.78,21965444.24,92605615.12,49176781.44,87734421.94,42779362.93,77610024.64,44747329.92,75473650.56,58392852.97,116910213.84,62330259.97,107807165.07,66222753.40,51263175.57,27498244.44,47167830.33,24478147.06,26916853.77,0.0
16,加:营业外收入,33981.40,2689879.18,2951244.52,2472365.13,1579118.31,2789542.50,2300228.71,2176863.94,1685340.09,2330234.97,7101068.77,6830966.75,1037799.89,39097626.70,39022336.71,7728227.93,484226.19,7459363.54,3405580.68,2768512.07,523858.09,15166450.39,6015005.67,5049995.17,436805.42,55065362.72,6245247.78,5290608.96,773115.70,17865994.35,7417235.79,6565830.48,581182.40,20219544.41,9194078.55,5367780.73,1045415.13,23107331.56,9064049.62,3389201.81,1187646.54,22095430.39,8318751.54,3847541.08,2262279.85,23803528.63,7308767.14,5202692.33,1813187.80,15191743.63,3769061.43,2453564.84,1267498.86,1206571.68,115132.45,61660.00,57500.00,767071.62,594339.71,424179.71,23200.00,523976.70,400825.02,311905.18,44300.00,238395.94,78331.99,54263.21,2000.00,370957.01,340711.70,159447.18,91177.18,70959.24,26537.60,209988.69,99639.95,264585.46,131484.23,1767064.25,257181.25,6777217.47,0,2222389.87,428940.50,1387522.02,0,311886.02,104062.43,177756.59,0.0
17,减：营业外支出,6217.62,271747.60,217566.00,121643.51,73431.34,629617.30,307729.40,153590.70,120347.46,187380.52,291011.55,67875.87,19842.24,23033570.81,441015.11,284024.49,22667.47,1105912.29,182333.07,4465.70,600.00,561532.64,351642.83,206820.12,114885.34,2787555.90,304051.68,264070.46,81808.22,498717.88,404694.57,260189.89,43491.85,600142.34,445990.57,275944.38,29173.01,452837.26,333248.29,267150.59,185189.01,537151.95,249288.48,123785.23,25474.00,2339327.23,894731.74,407014.72,84018.44,514215.73,620838.85,270778.70,115432.39,607951.71,142389.14,66058.39,53985.82,741906.85,646625.84,596240.22,8890.43,931474.19,178117.82,98404.69,7732.80,216049.85,143698.24,108185.21,8000.01,141026.79,91530.98,81002.08,77528.11,26646.10,19374.93,256089.41,57672.66,171543.23,132178.54,251322.79,131077.78,838283.80,0,318948.31,54340.00,247051.10,0,212304.73,419458.68,3203539.45,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,67603.95,15476.77,0,22748252.08,194181.42,189436.67,5319.37,229182.73,114061.70,2394.33,0,412897.02,232570.67,129041.96,54520.94,2391111.76,271671.77,222418.65,55855.11,397868.21,335694.94,202086.55,12798.55,228648.68,121739.95,29234.67,2359.00,228378.07,180056.60,174315.40,151383.45,391399.04,102782.04,50854.88,0,1917067.98,600187.94,155808.12,55831.96,292046.68,514525.51,260759.63,106863.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-64730397.11,66716013.20,113686609.35,120536982.32,120232990.93,118876668.14,79767766.63,61962074.95,28261126.12,218473794.43,153142677.13,104902880.15,36140112.63,188178816.86,136187886.12,72076101.54,27805544.06,135947654.34,105695836.05,70374826.24,25203718.75,123988069.21,102097023.43,73075722.34,24217271.38,184745155.02,108470625.26,71597082.27,25688464.28,133284976.12,105071427.55,72456490.00,22297193.53,130283952.16,145279920.20,118510728.61,20078678.61,123562724.41,126999254.09,84448256.65,14849412.24,96008278.10,104149706.99,69217349.25,19628086.59,136450555.42,113802173.74,76630515.96,19089867.99,150369336.01,115145480.46,61763267.83,24897051.44,156742520.90,110075428.08,57257555.96,24905767.95,143294481.64,109531342.81,63997279.19,24535811.27,122379405.46,87902756.20,53158152.61,20208707.48,100761837.61,79868485.19,48778862.84,19822304.77,98781452.64,64032478.56,37520869.88,21979093.31,92649928.26,49183944.11,87688321.22,42821330.22,77703066.87,44746635.61,76989392.02,58518956.44,122849147.51,62330259.97,109710606.63,66597353.90,52403646.49,27498244.44,47267411.62,24162750.81,23891070.91,0.0
