9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,33163187.37,0,271291.89,0,1327947.64,0,-1000.16,0,36459.19,0,0,0,13146.98,0,0,0,4500.00,51660.41,0,0,-288731.15,87622.20,265155.73,0,541764.14,4531.16,8477361.72,2124602.24,-17051878.74,-10130921.27,-8327164.54,0,40898801.34,3933275.03,3800442.42,0,27120761.99,20444254.92,0,0,-3869490.94,0,0,0,209417243.18,0,0,0,22139082.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92889.36,15078505.45,0,6028065.12,0,-3855814.42,4924423.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,25687445.02,9013662.62,8074303.18,17615241.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218400.00,0,-1264770.00,0,0,0,1511170.00,14410420.46,0,0,730338.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,142483173.74,123908809.87,60570311.83,18799438.36,432027160.04,50750203.92,44483960.18,-1473321.80,9311516.40,64639134.25,46289103.03,88841.49,38773596.38,-6096620.21,-2449258.45,1551246.13,24335341.56,-3103249.82,-676463.10,-588273.62,15016262.77,10975680.40,11849430.24,9040279.61,59815065.67,37556371.73,24518588.15,-1043118.85,78930288.50,28642613.73,13643668.77,0,19801066.81,8674572.69,8662133.49,0,10650.00,10650.00,0,0,64172.85,15076.32,0,0,66394018.42,-990339.78,-222053.61,-62064.49,26415635.88,17573860.84,11005005.94,1579026.20,4033842.21,1959752.51,196040.86,177380.77,6293730.71,2700557.67,1428323.42,1271200.22,3962333.36,3977021.87,-119598.06,34598.53,17390789.95,19981328.38,1110062.12,298164.74,882908.86,1578190.01,-184840.08,465170.17,8072001.22,4608381.86,102306885.68,3487319.36,137528961.91,6665502.73,15658210.11,3967366.09,26647548.32,25827946.65,15748614.76,5490913.18,27469526.17,12386600.00,57763870.00,30347500.26,23863118.06,1085612.63,14168168.94,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,129669357.93,122660173.54,59546675.50,18799438.36,55787975.55,49656373.19,43457508.45,-1333584.57,2512536.40,57952654.25,39827623.03,88841.49,33955446.58,-10914770.01,-7154908.25,-1509403.67,22740463.16,-178138.68,-178138.68,-542179.22,13803457.57,9785680.40,10659430.24,0,59795370.27,0,24518588.15,-1043118.85,78845713.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1272088.03,0,-548129.75,-97833.07,-476251.27,-476251.27,20484.60,175657.84,-414376.31,207020.59,161440.77,99212.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,377402688.81,112992776.64,41137016.14,24029604.65,388219852.36,98246585.93,79863150.58,13115552.76,445141168.66,118740621.19,110660600.96,-10716602.80,218859187.03,235085138.68,108398828.87,36080323.58,168655263.13,-24771858.09,-16411577.49,-11782784.70,12535268.67,7439872.10,18460137.99,1642428.59,225462149.78,140392090.54,80146091.56,21046716.85,171567838.74,69722484.74,-6923025.08,-5179950.52,15084831.84,3203640.45,9505993.91,-4809517.50,-97669619.42,-29199749.42,-18487753.23,-5782377.04,-127790682.61,-79918147.48,-40029348.79,-18385509.78,-21797569.08,-47041622.20,-21066273.87,-6790794.29,-282793213.10,-5422556.54,-4983178.38,-5985484.28,-76885092.40,-12749199.13,-12240609.85,1218175.14,3580425.39,3120401.04,2257247.42,2848797.68,-11974978.62,9987305.75,7051997.57,4591436.57,20075464.87,21119091.50,7529679.69,3891565.56,10690356.93,8469465.41,4435383.75,514300.57,-1942005.87,4722923.67,10999209.64,-6112763.13,7512020.58,-1768101.24,3749719.32,-26600954.44,-174701873.09,-28147686.76,2199818.27,8270942.08,18322340.70,23148300.00,100071960.00,91829756.31,201972617.03,101393183.41,130139217.27,63046079.58,30215865.12,0.0
16,加:营业外收入,2329424.50,1564995.94,1311294.85,275648.98,2288867.10,8325104.21,7816158.69,140980.38,2148317.89,13463698.19,6127816.08,529939.30,4694604.94,2561047.09,1066277.16,687511.32,2582407.09,1408325.67,800825.68,106001.82,1813310.46,1111910.47,773398.48,337499.99,1316350.68,152380.98,0,0,500840.96,500840.96,1115125.97,20000.00,1006114.35,741152.07,632726.35,575770.32,4502443.30,2098658.10,2093378.10,1470476.04,6824275.66,2622152.07,1772987.21,212895.16,29978538.80,4152111.55,3775329.26,432437.74,12731449.01,10084145.95,9652996.84,7407423.58,18959851.93,18668075.04,16757896.05,83827.97,3043427.74,2919447.68,2212095.04,913276.00,31944592.83,376332.16,315249.24,85342.96,2119958.56,1490062.77,1121199.47,1059572.23,2506015.31,2045685.41,861004.95,816487.19,3441179.15,2643654.48,2738476.75,1151251.77,1377196.72,1062935.60,3596014.42,425165.86,4417828.79,0,2606537.08,0,3074866.12,0,0,0,2554570.60,854289.71,1938399.56,590814.20,0,0.0
17,减：营业外支出,1306652.92,1306000.00,906000.00,906000.00,51000.00,108000.00,50000.00,0,37720.28,47002.66,3357.39,0,140404.27,140404.27,63940.05,58987.55,157022.23,84.75,0,0,710.17,710.17,81.02,0,84.00,1484.00,0,0,10000.00,10000.00,35000.00,35000.00,56237.41,23010.87,23010.87,6000.00,491228.53,202863.89,177778.81,16127.02,2160213.54,92813.82,65500.68,6759.26,287060.49,58367.28,54897.95,40000.00,6892009.45,606474.28,556414.22,140678.93,5252935.19,1372363.07,1319989.99,396442.16,-3326712.48,1473290.42,784743.58,721576.88,4387395.73,623751.42,810636.16,343390.78,5703178.82,4333086.59,1137664.00,90640.86,542178.90,4489430.81,649743.98,191560.54,3227845.90,1927733.09,4147867.16,580366.45,1580853.03,534537.71,1541740.31,675229.20,3102056.13,0,2890346.40,0,2495137.90,0,0,0,18147350.67,7473714.97,10516061.42,4477654.22,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,551.57,551.57,0,135337.10,135337.10,58987.55,58987.55,23281.80,0,0,0,81.02,0,81.02,0,84.00,0,0,0,0,0,0,0,49895.25,16896.44,16896.44,0,426298.38,182933.74,157848.66,2560.47,88144.38,72313.82,58241.42,6759.26,48136.28,-385991.17,3294.95,0,4802052.75,-4615925.72,-4263200.59,138891.23,5088499.68,-15680058.38,-13648342.69,343359.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,378425460.39,113251772.58,41542310.99,23399253.63,390457719.46,106463690.14,87629309.27,13256533.14,447251766.27,132157316.72,116785059.65,-10186663.50,223413387.70,237505781.50,109401165.98,36708847.35,171080647.99,-23363617.17,-15610751.81,-11676782.88,14347868.96,8551072.40,19233455.45,1979928.58,226778416.46,140542987.52,80146091.56,21046716.85,172058679.70,70213325.70,-5842899.11,-5194950.52,16034708.78,3921781.65,10115709.39,-4239747.18,-93658404.65,-27303955.21,-16572153.94,-4328028.02,-123126620.49,-77388809.23,-38321862.26,-18179373.88,7893909.23,-42947877.93,-17345842.56,-6398356.55,-276953773.54,4055115.13,4113404.24,1281260.37,-63178175.66,4546512.84,3197296.21,905560.95,9950565.61,4566558.30,3684598.88,3040496.80,15582218.48,9739886.49,6556610.65,4333388.75,16492244.61,18276067.68,7513215.16,4860496.93,12654193.34,6025720.01,4646644.72,1139227.22,-1728672.62,5438845.06,9589819.23,-5541877.81,7308364.27,-1239703.35,5803993.43,-26851017.78,-173386100.43,-28147686.76,1916008.95,8270942.08,18902068.92,23148300.00,100071960.00,91829756.31,186379836.96,94773758.15,121561555.41,59159239.56,30215865.12,0.0
20,减：所得税费用,110438769.02,43746644.71,29053992.12,11179576.26,121286459.91,38962590.07,28573421.11,11742864.22,142682385.30,35633855.31,29554525.79,5661741.53,68586071.41,75967813.78,39840602.31,15145014.49,53360594.36,8375098.84,4311703.86,497376.88,1779529.53,1233090.99,3421932.11,636665.80,55444543.25,39972665.15,28150106.28,6205613.23,23380205.92,10608158.73,0,0,1.82,0,0,745.76,-2688.28,14.56,14.56,430.24,-33228.62,-31088.51,-33550.90,2380.56,736906.27,176802.29,79018.27,108811.24,881830.92,108762.56,189470.73,103535.91,2176481.68,1582793.84,478421.78,162165.47,4493919.63,714281.90,620122.57,204028.17,5590195.40,2177748.88,1544111.16,1335595.25,5102703.15,2305728.86,1704692.62,1128046.06,2811070.93,1143118.14,664132.45,203439.89,3564465.46,727449.84,427754.72,131469.07,85848.72,84359.03,20682.30,33962.32,315292.38,0,392698.38,1173175.22,717366.71,3675500.00,10913350.00,12545700.90,26982256.11,13514500.00,16223184.55,19522549.05,0,0.0
21,五、净利润,267986691.37,69505127.87,12488318.87,12219677.37,269171259.55,67501100.07,59055888.16,1513668.92,304569380.97,96523461.41,87230533.86,-15848405.03,154827316.29,161537967.72,69560563.67,21563832.86,117720053.63,-31738716.01,-19922455.67,-12174159.76,12568339.43,7317981.41,15811523.34,1343262.78,171333873.21,100570322.37,51995985.28,14841103.62,148678473.78,59605166.97,-5842899.11,-5194950.52,16034706.96,3921781.65,10115709.39,-4240492.94,-93655716.37,-27303969.77,-16572168.50,-4328458.26,-123093391.87,-77357720.72,-38288311.36,-18181754.44,7157002.96,-43124680.22,-17424860.83,-6507167.79,-277835604.46,3946352.57,3923933.51,1177724.46,-65354657.34,2963719.00,2718874.43,743395.48,5647348.19,3986709.66,3116988.43,2868144.21,12083608.10,7742979.83,5173796.08,3064043.80,11394529.92,15970338.82,5808522.54,3562933.65,9632034.88,4882601.87,3982512.27,935787.33,-5986137.49,4955424.41,8939070.01,-5673346.88,7222515.55,-1324062.38,5783311.13,-26884980.10,-173701392.81,-28147686.76,1523310.57,7097766.86,18184702.21,19472800.00,89158610.00,79284055.41,159397580.85,81259200.00,105338370.86,39636690.51,19640312.33,0.0
22,归属于母公司所有者的净利润,210993840.29,21254862.23,5574988.54,11940944.86,237628252.23,57275791.66,50025160.48,2154067.08,231475094.48,81745593.57,68735690.35,-15509576.86,153467128.70,164027901.93,73691460.23,22648927.33,131660652.76,-29347938.20,-19157480.41,-11659979.41,14691311.42,8964782.17,16972262.03,1941382.65,171824495.15,100819991.43,51913324.41,14503310.23,146573527.40,58070207.22,-5836202.59,-5185262.91,15018551.86,2892069.44,8833067.83,-4240716.94,-91035784.15,-26873178.98,-16163125.80,-4151025.31,-119891225.73,-76863326.31,-37920192.75,-17943227.22,9556404.40,-41834964.20,-16695520.34,-6137811.32,-277815594.42,4218748.70,4052755.72,1282554.71,-65509206.45,2653808.12,2450212.69,676540.35,5687932.00,3641065.60,3033158.61,2833483.04,11152671.21,6742055.84,4795069.15,2439408.86,10815889.27,15058932.22,4496564.82,3329100.24,9002102.84,4346433.05,3658452.11,1067997.69,-6082998.94,5309585.53,7895163.00,-5658010.90,6805793.44,-1189030.79,4678596.51,-26879526.64,-174131392.81,-28147686.76,1223310.57,7097766.86,18184702.21,19472800.00,89158610.00,79284055.41,158967580.85,81259200.00,105338370.86,39636690.51,19640312.33,0.0
23,少数股东损益,56992851.08,48250265.64,6913330.33,278732.51,31543007.32,10225308.41,9030727.68,-640398.16,73094286.49,14777867.84,18494843.51,-338828.17,1360187.59,-2489934.21,-4130896.56,-1085094.47,-13940599.13,-2390777.81,-764975.26,-514180.35,-2122971.99,-1646800.76,-1160738.69,-598119.87,-490621.94,-249669.06,82660.87,337793.39,2104946.38,1534959.75,-6696.52,-9687.61,1016155.10,1029712.21,1282641.56,224.00,-2619932.22,-430790.79,-409042.70,-177432.95,-3202166.14,-494394.41,-368118.61,-238527.22,-2399401.44,-1289716.02,-729340.49,-369356.47,-20010.04,-272396.13,-128822.21,-104830.25,154549.11,309910.88,268661.74,66855.13,-40583.81,345644.06,83829.82,34661.17,930936.89,1000923.99,378726.93,624634.94,578640.65,911406.60,1311957.72,233833.41,629932.04,536168.82,324060.16,-132210.36,96861.45,-354161.12,1043907.01,-15335.98,416722.11,-135031.59,1104714.62,-5453.46,430000.00,0,300000.00,0,0,0,0,0,430000.00,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.110000,0.011300,0.003000,0.006400,0.130000,0.030600,0.030000,0.001100,0.120000,0.043600,0.040000,-0.016600,0.190000,0.210300,0.100000,0.029800,0.200000,-0.046100,-0.032400,-0.020600,0.030000,0.015800,0.030000,0.003400,0.303300,0.178000,0.091600,0.025600,0.258800,0.102500,-0.010300,-0.009200,0.026500,0.005100,0.015600,-0.007500,-0.160700,-0.047400,-0.028500,-0.007300,-0.210000,-0.135700,-0.066900,-0.031700,0.020000,-0.073900,-0.029500,-0.010800,-0.490500,0.007400,0.007200,0.002300,-0.120000,0.004700,0.004300,0.001200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.110000,0.011300,0.003000,0.006400,0.130000,0.030600,0.030000,0.001100,0.120000,0.043600,0.040000,-0.016600,0.190000,0.210300,0.100000,0.029800,0.200000,-0.046100,-0.032400,-0.020600,0.030000,0.015800,0.030000,0.003400,0.303300,0.178000,0.091600,0.025600,0.258800,0.102500,-0.010300,-0.009200,0.026500,0.005100,0.015600,-0.007500,-0.160700,-0.047400,-0.028500,-0.007300,-0.210000,-0.135700,-0.066900,-0.031700,0.020000,-0.073900,-0.029500,-0.010800,-0.490500,0.007400,0.007200,0.002300,-0.120000,0.004700,0.004300,0.001200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,1671516.72,-21944813.19,-21396208.51,-9206481.63,-141429.28,951950.80,3206653.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7404990.38,1717000.00,-16171127.24,-9441353.76,-4096941.91,-2522900.64,-6464932.89,-7001049.28,-12803720.75,473043.87,19463059.69,16593260.21,23878135.81,12871981.76,-48841762.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,267986691.37,69505127.87,12488318.87,12219677.37,270842776.27,45556286.88,37659679.65,-7692812.71,304427951.69,97475412.21,90437187.46,-15848405.03,154827316.29,161537967.72,69560563.67,21563832.86,117720053.63,-31738716.01,-19922455.67,-12174159.76,12568339.43,7317981.41,15811523.34,1343262.78,171333873.21,100570322.37,51995985.28,14841103.62,148678473.78,59605166.97,-13247889.49,-3477950.52,-1152575.38,-5519572.11,6018767.48,-6763393.58,-100120649.26,-34305019.05,-29375889.25,-3855414.39,-103630332.18,-60764460.51,-14410175.55,-5309772.68,-41684759.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,210993840.29,21254862.23,5574988.54,11940944.86,239299768.95,35330978.47,28628951.97,-7052414.55,231333665.20,82697544.37,71942343.95,-15509576.86,153467128.70,164027901.93,73691460.23,22648927.33,131660652.76,-29347938.20,-19157480.41,-11659979.41,14691311.42,8964782.17,16972262.03,1941382.65,171824495.15,100819991.43,51913324.41,14503310.23,146573527.40,58070207.22,-13241192.97,-3468262.91,-1152575.38,-6549284.32,4736125.92,-6763617.58,-97500717.04,-33874228.26,-28966846.55,-3677981.44,-100428166.04,-60270066.10,-14042056.94,-5071245.46,-39285358.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,56992851.08,48250265.64,6913330.33,278732.51,31543007.32,10225308.41,9030727.68,-640398.16,73094286.49,14777867.84,18494843.51,-338828.17,1360187.59,-2489934.21,-4130896.56,-1085094.47,-13940599.13,-2390777.81,-764975.26,-514180.35,-2122971.99,-1646800.76,-1160738.69,-598119.87,-490621.94,-249669.06,82660.87,337793.39,2104946.38,1534959.75,-6696.52,-9687.61,1016155.10,1029712.21,1282641.56,224.00,-2619932.22,-430790.79,-409042.70,-177432.95,-3202166.14,-494394.41,-368118.61,-238527.22,-2399401.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
