,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1882346953.45,1386496470.70,899624258.00,449651239.90,1903150733.54,1418917106.29,937151854.68,466618513.99,1666990531.26,1229633642.11,792853084.94,378586364.44,1197630407.53,828301751.06,486172512.28,639670921.69,419616491.02,227066553.59,0.0
2,营业收入,1882346953.45,1386496470.70,899624258.00,449651239.90,1903150733.54,1418917106.29,937151854.68,466618513.99,1666990531.26,1229633642.11,792853084.94,378586364.44,1197630407.53,828301751.06,486172512.28,639670921.69,419616491.02,227066553.59,0.0
3,二、营业总成本,1766164832.96,1323351927.95,873305384.54,427933779.92,1784008918.90,1321161202.92,869727698.89,434302781.99,1551918227.61,1124765515.42,716041323.74,338817882.00,1118946800.67,772312962.81,462340464.27,602271197.16,352067207.10,166055787.73,0.0
4,营业成本,1174971256.90,878021343.07,588102036.43,308335699.66,1342456479.35,999188194.13,662918336.44,324236799.93,1170957088.72,864083021.55,549016703.17,261069566.14,803040205.94,542900870.48,316077560.83,329724151.49,208792613.76,110161749.91,0.0
5,营业税金及附加,6120978.90,3648786.76,2114370.95,980535.77,4920051.30,3845458.00,2530919.53,1149535.86,3616786.72,3046289.03,2197171.05,1093451.84,3100084.18,1833597.90,1236710.40,1677472.31,3759617.31,4703904.17,0.0
6,销售费用,422819326.51,330005830.01,202472153.92,76440521.94,287567436.07,216826730.21,143372117.49,74993432.41,250962150.26,166329177.32,113754968.44,49201728.49,224257219.99,164899587.99,104417980.62,160562170.99,87373047.71,16617798.48,0.0
7,管理费用,76337259.00,48018666.39,30374968.89,16525268.60,75730490.75,47556871.58,79575419.43,37265295.14,143854586.86,105066674.36,59658056.34,31420767.40,100813604.49,69361939.23,45206657.22,111134792.64,52306716.47,34805630.89,0.0
8,财务费用,-34149435.47,-29310059.59,-9899248.26,-4685031.66,-40540484.62,-33161659.77,-19111449.92,-4485989.32,-18358558.26,-14205909.79,-9058976.26,-4951185.24,-13634970.75,-7993449.75,-5292213.65,-277829.14,-886209.54,-519784.26,0.0
9,研发费用,120065447.12,92967361.31,60141102.61,30408565.16,112679245.69,85779660.73,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-71779.55,1195700.36,1125948.04,442355.92,1143707.97,886173.31,446262.95,473401.00,983553.37,1370656.82,1310416.96,693768.85,-549561.13,721421.39,286488.54,0.0
11,公允价值变动收益,35379.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,37672386.15,31130181.85,26186314.14,6310350.19,12448646.45,10939252.75,6946288.89,-297171.52,4720318.97,-2506826.02,-2189855.32,-760656.96,116350.61,0,0,3130561.74,1227123.25,848361.81,0.0
13,其中:对联营企业和合营企业的投资收益,21049481.57,15018210.18,10074342.47,6310350.19,12448646.45,10939252.75,6946288.89,-297171.52,4720318.97,-2506826.02,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,163519128.20,101647465.98,58413880.54,31320811.92,138484893.21,113829660.93,78074510.91,33170340.37,133763946.54,107675196.87,77542538.00,39007825.48,78799957.47,55988788.25,23832048.01,40530286.27,68776407.17,61859127.67,0.0
16,加:营业外收入,1394274.20,1509088.27,37633.33,0,5789312.60,5075474.45,5075474.45,5000000.00,1192317.73,1192317.00,1192317.00,2227972.73,8345245.06,1113290.30,1113290.30,3372934.52,469088.72,214284.13,0.0
17,减：营业外支出,470025.16,437169.00,436776.00,70230.00,803300.04,834034.74,628245.00,107880.00,310524.13,262185.07,51100.00,3600.00,484957.72,382957.72,382957.72,24081.96,365654.67,470196.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,11085.07,0,0,182757.72,182757.72,0,4336.96,1407.75,0,0.0
19,四、利润总额,164443377.24,102719385.25,58014737.87,31250581.92,143470905.77,118071100.64,82521740.36,38062460.37,134645740.14,108605328.80,78683755.00,41232198.21,86660244.81,56719120.83,24562380.59,43879138.83,68879841.22,61603215.80,0.0
20,减：所得税费用,17593393.74,11123912.20,2785775.77,823463.58,7345002.46,5727910.51,4519130.06,2372645.62,10864823.26,11007783.38,10333729.49,5542531.84,9450604.23,9082083.61,4045241.20,14312793.33,11424157.17,9383879.14,0.0
21,五、净利润,146849983.50,91595473.05,55228962.10,30427118.34,136125903.31,112343190.13,78002610.30,35689814.75,123780916.88,97597545.42,68350025.51,35689666.37,77209640.58,47637037.22,20517139.39,29566345.50,57455684.05,52219336.66,0.0
22,归属于母公司所有者的净利润,161003908.56,108039361.37,63937125.53,30982147.39,139315572.60,114842295.83,78457134.16,35727263.58,123708832.52,97401029.33,68026899.74,35689666.37,77209640.58,47637037.22,20517139.39,29566345.50,57455684.05,52219336.66,0.0
23,少数股东损益,-14153925.06,-16443888.32,-8708163.43,-555029.05,-3189669.29,-2499105.70,-454523.86,-37448.83,72084.36,196516.09,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.400000,0.270000,0.160000,0.080000,0.350000,0.290000,0.200000,0.090000,0.330000,0.270000,0,0.100000,0.210000,0.130000,0,0.100000,0.190000,0.170000,0.0
26,稀释每股收益(元/股),0.400000,0.270000,0.160000,0.080000,0.350000,0.290000,0.200000,0.090000,0.330000,0.270000,0,0.100000,0.210000,0.130000,0,0.100000,0,0.170000,0.0
27,七、其他综合收益,162414.87,206484.95,120532.91,66949.15,146721.39,237584.09,41901.48,-114976.36,116968.32,124531.33,131834.38,36337.85,-201808.06,-65156.44,-65156.44,-16065.45,0,0,0.0
28,八、综合收益总额,147012398.37,91801958.00,55349495.01,30494067.49,136272624.70,112580774.22,78044511.78,35574838.39,123897885.20,97722076.75,68481859.89,35726004.22,77007832.52,47571880.78,20451982.95,29550280.05,57455684.05,0,0.0
29,归属于母公司所有者的综合收益总额,161166323.43,108245846.32,64057658.44,31049096.54,139462293.99,115079879.92,78499035.64,35612287.22,123825800.84,97525560.66,68158734.12,35726004.22,77007832.52,47571880.78,20451982.95,29550280.05,57455684.05,0,0.0
30,归属于少数股东的综合收益总额,-14153925.06,-16443888.32,-8708163.43,-555029.05,-3189669.29,-2499105.70,-454523.86,-37448.83,72084.36,196516.09,0,0,0,0,0,0,0,0,0.0
