,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1140226812.37,856967692.00,510547353.57,1008222677.22,736290025.37,459670564.40,231691636.07,735729241.20,541213918.98,341584919.11,169172951.92,671241849.76,502540103.19,312297511.09,152926848.94,717652849.60,529029115.64,353488427.44,194306465.26,1007897795.98,727761697.43,470621136.71,227376943.39,951654621.40,694186089.63,434941834.20,222375525.58,867237413.09,618448524.76,396819359.68,195731577.56,731060767.52,524011039.91,306021558.99,161520650.61,598598586.66,436177546.01,288566819.44,136503548.16,565283073.10,417842623.34,269723005.08,137981340.89,568855332.95,427761103.12,281482222.91,146197797.88,500895555.70,353443127.03,232736042.92,122958225.46,392911130.15,299300959.05,195027944.47,89809226.08,362856406.35,257137073.69,154854093.75,94891503.42,331518428.07,235918304.20,124491838.07,48971274.52,281240130.25,204057179.45,98787713.97,48603173.95,265833951.83,176770477.06,101443409.50,30682625.15,307994128.67,159054671.80,236760513.28,160838826.23,231851702.21,124939710.47,224580259.68,109682858.55,239802998.19,122019723.17,215315520.71,95636175.11,166663835.64,112370236.06,144910500.00,88159591.17,131319378.55,52647624.13,23559811.02,0.0
2,营业收入,1140226812.37,856967692.00,510547353.57,1008222677.22,736290025.37,459670564.40,231691636.07,735729241.20,541213918.98,341584919.11,169172951.92,671241849.76,502540103.19,312297511.09,152926848.94,717652849.60,529029115.64,353488427.44,194306465.26,1007897795.98,727761697.43,470621136.71,227376943.39,951654621.40,694186089.63,434941834.20,222375525.58,867237413.09,618448524.76,396819359.68,195731577.56,731060767.52,524011039.91,306021558.99,161520650.61,598598586.66,436177546.01,288566819.44,136503548.16,565283073.10,417842623.34,269723005.08,137981340.89,568855332.95,427761103.12,281482222.91,146197797.88,500895555.70,353443127.03,232736042.92,122958225.46,388766006.59,295674943.70,192578659.09,88587014.62,355385665.61,251182693.71,150867694.01,92994012.90,325469352.81,231847094.05,121996045.91,48280422.56,275891674.53,200668285.15,97158822.06,47594266.27,260743560.82,171605480.82,97590989.59,30213503.00,302131899.89,153734479.45,225833770.96,156205958.01,223630471.57,120336927.92,216900468.34,104314602.24,235824334.41,119684806.66,202071093.42,90356913.76,151097369.95,112098383.04,141828800.00,88097984.72,124883135.03,52558975.00,23373956.13,0.0
3,二、营业总成本,1087901864.90,819051331.34,485228524.80,967078196.35,703192402.42,444158507.23,220743368.95,693877830.68,493376635.44,306274358.73,155053357.33,631628407.82,460912996.48,288977370.99,149378889.71,665561584.24,488472800.83,329201089.63,185622919.39,966073601.58,698111837.92,448297965.74,218221505.21,910791363.22,665374801.49,417761287.91,212838244.92,829768720.77,583332049.91,370782893.39,189344123.56,676766141.08,484986854.05,288461162.64,155258447.75,582389273.06,419336009.46,279269219.62,130359417.89,548077122.53,392969704.03,258195514.80,129693778.12,525873364.49,400448724.54,263497118.51,137782524.09,463964576.78,327662783.47,218222311.66,116381409.46,376207051.74,280121303.19,183918086.67,84079823.01,334135270.94,234577028.50,141837214.58,88804175.37,306167079.69,214468593.25,111557678.62,45108824.19,270608728.58,198547309.80,97615369.39,52003464.08,269174030.65,176279012.60,104945200.46,39016906.47,305976704.46,146678066.60,224134890.48,148093666.63,231449279.58,118802215.59,218322144.36,102223010.60,219642748.96,0,183059378.93,0,144711492.27,0,0,0,106193364.56,45232269.97,18089690.01,0.0
4,营业成本,680980729.37,550830741.20,350498308.90,457715696.55,319796200.84,212279209.38,112674814.51,414930830.66,310690356.39,203603580.94,105625932.91,435570786.73,329628747.19,202375095.10,104717573.00,504041587.63,368464386.76,252466595.77,145771717.80,792483755.39,563268336.74,357995639.52,178444830.13,759114168.43,554381977.95,341148702.26,173217554.61,589363787.72,425184409.69,266278781.26,134293230.50,461458623.73,337904574.17,197312325.82,109349204.53,425504701.84,304880893.38,203225503.14,92028803.79,370093387.32,261425197.26,163457147.99,80618653.58,367261539.75,267430892.75,173054884.13,91118151.98,321258780.12,214523756.99,147549766.31,82340058.22,251359543.43,199515841.85,128297366.84,56757664.30,216846009.32,155726717.56,84271008.94,56076689.70,173921686.69,146069085.63,59385029.93,24882685.39,146553672.98,147235081.52,63910956.68,31416882.44,179127897.85,135963428.68,77588828.96,22672091.49,231853617.17,117750080.09,157548937.53,120842789.05,166633971.40,94065897.52,163756742.74,81371213.58,174460280.49,0,156483374.63,0,121789333.12,0,0,0,92162190.12,37902791.03,17575601.66,0.0
5,营业税金及附加,13624371.88,10415474.85,6181597.87,14030078.33,9870201.42,6653007.74,2543272.20,14022629.87,9108494.46,5205927.35,1749990.21,10257726.08,3870386.63,2902014.27,1573493.75,5632494.32,3862170.71,2401650.52,1383113.20,4803335.26,2860829.07,1929405.87,815719.18,3610034.29,2402449.87,1471350.49,752649.27,4776025.63,3753458.40,2424880.74,1131316.13,9300674.50,6851118.08,2621316.00,1298504.47,4423563.29,2791767.54,1910252.76,1048497.84,3782352.38,2881003.41,1860052.10,896947.43,2919318.18,2340638.29,1545895.45,721050.85,3136311.76,1998079.92,1282715.75,656925.83,2588136.70,2046281.47,1343009.48,599774.08,-313875.21,1910151.61,1267907.29,1839817.49,5474161.14,2919509.13,1908513.46,968011.82,3001760.19,1974507.19,1076832.04,515995.62,2088822.06,1051683.53,674987.65,267411.78,2269687.32,1327554.66,2149168.56,1370406.74,1634123.68,807587.86,999496.28,497040.89,1443961.92,0,1057819.39,0,861106.59,0,0,0,2981606.97,1336680.65,514088.35,0.0
6,销售费用,264843627.38,171509479.79,84070459.51,346915607.87,269957397.04,159587455.24,71039633.00,135911524.92,75963977.56,29995439.29,12614030.75,53326504.75,42645563.26,29391002.04,15430482.61,53143572.17,37932923.91,23660144.07,12626702.40,45016709.58,35376787.34,20919371.05,10041185.80,35414983.52,24790992.08,18234452.66,9494366.67,104014207.67,69611645.85,44324497.74,20232611.96,74493043.12,56271656.64,36023539.31,18254373.27,60053515.47,45618945.01,29096175.70,13633932.06,46484576.77,34723794.42,23066476.52,12576407.17,41114395.89,34050076.20,24263660.16,12162917.22,30250571.03,21113779.97,13716742.58,7471239.50,25504151.52,14369805.90,8856814.91,4803615.51,21634882.60,15938835.74,9825954.60,4174317.81,14906293.56,11408468.56,6694344.50,4307831.58,16923083.74,13098777.11,8416814.27,4788588.31,17743574.15,11942806.51,6992016.98,3791240.09,14057273.07,5450954.41,18242662.36,6960942.24,23172245.91,7559227.04,16676038.56,4775430.54,9171712.82,0,9633629.04,0,7459063.53,0,0,0,3560362.48,1382635.06,0,0.0
7,管理费用,82592827.41,56955809.23,29144961.25,102474404.82,71637261.61,63246488.50,32794930.47,123939586.73,91759419.90,62601110.70,32869876.72,121344097.03,83114138.99,53112768.20,26953468.61,97205861.39,75546971.00,46497573.86,24225358.92,107323610.69,77237463.03,52483162.54,21957168.72,75158151.38,54102387.62,34283585.59,18784691.19,91676338.19,54486786.66,35552480.25,19623971.79,71149617.15,46025725.22,31507281.18,15811675.35,67125605.24,54609386.57,32249844.52,14815310.70,83397734.75,68100274.85,51710848.09,26128769.35,89729779.70,64298611.13,42708276.82,23203609.41,80296386.79,61762965.60,38373879.63,17807252.01,74624372.07,51358404.27,34545529.71,15146705.95,72680449.43,45044429.60,34948546.60,21085296.45,94961996.00,41131998.74,32963543.56,9457197.05,87993984.71,23976831.84,16314562.41,10551690.47,55090116.22,19337523.50,15097594.10,7729058.37,39830276.87,16469965.20,36369241.53,16311016.56,34126530.34,14141084.26,31544278.05,12012929.23,26120938.86,0,15395116.99,0,13272664.92,0,0,0,9784999.72,3320977.15,0,0.0
8,财务费用,13688623.03,9629410.11,4531785.10,3320336.47,2910846.41,1664671.79,1066367.14,3760054.89,3853905.31,2867818.63,1193526.74,8050703.38,-776441.29,-734110.32,203871.74,-2848365.23,1066348.45,3075125.41,1316027.07,14186908.62,17018421.74,12970386.76,6712601.38,36311249.21,26742322.88,20068525.82,8034312.09,29289274.16,23995749.31,17002253.40,9262993.18,40630016.17,23634779.94,15240700.33,7788690.13,18588973.95,8165016.96,9567443.50,6762873.50,26860140.35,19789934.09,14751490.10,8523000.59,18120338.65,27228506.17,18024401.95,9776794.63,20748283.09,20893090.00,13799207.39,7255933.90,22130848.02,12830969.70,10875365.73,6772063.17,23287804.80,15956893.99,11523797.15,5628053.92,16902942.30,12939531.19,10606247.17,5493098.35,16136226.96,12262112.14,7896203.99,4730307.24,15123620.37,7983570.38,4591772.77,4557104.74,17965850.03,5679512.24,9824880.50,2608512.04,5862287.77,2228418.91,5345588.73,3566396.36,8445854.87,0,489438.88,0,1329324.11,0,0,0,-2295794.73,1289186.08,0,0.0
