,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960331,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3158559228.38,1589668184.86,583099407.65,6831355767.98,3062504679.09,1339647480.75,561252018.51,9903786948.86,5594141680.46,3827638730.75,349255127.61,7608409877.78,4584365878.64,3960593389.31,625847521.97,7449002419.74,3206216985.30,2188720838.06,503643190.30,6759836400.35,4290882748.40,3823560051.41,520577104.85,4729393339.55,2148772324.00,1612357816.95,876867691.79,3079539997.70,1857009779.19,1218830191.71,473985959.35,2614754011.82,1749868496.78,1124676348.44,479662500.93,1778913454.43,1138711320.71,683026931.99,393987090.91,1159789512.11,818801445.42,485025967.28,301979420.50,2256027167.29,731733136.78,75557463.76,53705507.96,203097209.97,142898278.18,91586170.22,36058129.85,176214107.20,130755435.64,74670193.22,32603614.88,145118171.01,106631925.92,68813515.95,28465473.80,285263789.51,214424943.54,137200564.05,63766704.77,275576575.69,214383210.44,135741825.24,64528213.88,279713852.98,210321474.59,132447227.66,63159234.42,288034270.02,227349382.05,146906389.75,68459964.24,294604448.58,152871909.55,145196995.11,199339478.33,718999196.22,340248790.10,304175236.51,99005747.74,189854526.91,33106035.00,175455200.00,146201175.00,118181913.00,0.0
2,营业收入,3158559228.38,1589668184.86,583099407.65,6831355767.98,3062504679.09,1339647480.75,561252018.51,9903786948.86,5594141680.46,3827638730.75,349255127.61,7608409877.78,4584365878.64,3960593389.31,625847521.97,7449002419.74,3206216985.30,2188720838.06,503643190.30,6759836400.35,4290882748.40,3823560051.41,520577104.85,4729393339.55,2148772324.00,1612357816.95,876867691.79,3079539997.70,1857009779.19,1218830191.71,473985959.35,2614754011.82,1749868496.78,1124676348.44,479662500.93,1778913454.43,1138711320.71,683026931.99,393987090.91,1159789512.11,818801445.42,485025967.28,301979420.50,2256027167.29,731733136.78,75557463.76,53705507.96,203097209.97,142898278.18,91586170.22,36058129.85,176214107.20,130755435.64,74670193.22,32603614.88,146234774.85,102510830.27,65270247.32,27422551.48,284753429.93,214122420.26,137073212.38,63699178.50,274240667.76,213631553.64,135483095.46,64513718.06,279473494.34,209989340.63,132158473.69,63135874.45,287408661.51,225455340.72,145010058.27,68154929.32,295577882.15,152856912.12,144899980.24,199152841.31,718758437.92,340106078.36,304076747.01,99005747.74,189854526.91,33106035.00,175455200.00,146201175.00,118181913.00,0.0
3,二、营业总成本,3144605503.85,1649824836.01,591194244.53,5840224055.35,2651204115.81,1323103863.81,553361157.46,8329386976.12,4845330312.63,3372642949.35,348457377.49,6908358613.46,4122609761.65,3600201376.38,542185343.19,6473888056.96,2814484472.87,1989455194.24,472323212.21,5845697973.60,3882494372.08,3490119651.42,426578197.42,3576274554.62,1710726456.61,1292166354.20,682933793.40,2267343464.51,1331189661.46,883076126.71,328333487.58,1846344497.04,1257517256.64,790965874.22,327137536.93,1245746748.39,829371559.01,506091505.43,275881851.31,867195313.95,624663282.30,376434479.65,202384669.97,1793280902.09,660372305.74,74581695.85,53477199.24,199346702.65,142515834.37,92532963.42,36889454.12,175094204.78,131208628.35,74582052.25,32969422.42,144561137.51,106607411.69,68720624.90,28681541.29,284803382.57,213655952.22,137172900.11,64157012.30,274294545.08,213365289.80,134991976.08,64324735.07,278309671.82,214089565.17,130785652.08,62672460.72,302743485.22,228925592.65,148080698.29,69478583.59,473962082.61,154529108.02,215194971.08,169714688.49,638085742.84,289551594.65,251679426.92,0,157373377.15,30350558.00,145571092.00,128133230.00,103213599.00,0.0
4,营业成本,2096214990.26,1070300158.90,381672673.24,4908219125.68,2109061544.56,988814821.99,400331689.82,7128252187.08,4307416094.93,2979136995.17,255283405.29,6165770426.03,3707356916.36,3268872042.83,424641398.71,5710305275.88,2403022070.34,1679704241.92,381472603.62,5133257289.06,3373921189.70,3073111076.30,304882864.45,2889820521.61,1259581150.43,933106042.98,523529283.59,1484227549.94,858077710.06,540966386.49,205790209.75,1287384208.45,897223947.44,565007555.41,244930620.52,846549873.95,584127658.06,311686130.00,187365206.31,559248022.32,401220095.94,239633524.48,141969701.53,1396133556.48,508652677.65,67114999.32,49561826.23,186790075.77,131329558.30,84199876.90,33382898.43,160995801.64,119911356.03,67991218.98,29632937.78,131971206.75,98034335.66,63043774.40,25870731.17,273613374.98,206271080.83,132712710.72,61484662.60,263884417.41,205440927.62,130043106.99,62055389.13,264377107.25,199511729.95,125599721.15,59888184.65,278680060.71,218321220.89,141393133.62,65399424.06,290839472.10,145304564.35,127434487.86,161246252.18,611554640.94,277236452.57,235623577.84,0,142857353.50,26059069.00,134947591.00,116187812.00,94577575.00,0.0
5,营业税金及附加,330768536.68,156863974.39,50307547.58,373202260.14,162321346.03,90117489.33,34391097.40,698732513.72,228539850.69,183722940.50,5352667.79,441633467.00,209355685.13,194660980.71,41187672.86,488789786.54,219580305.10,156235575.15,39587929.14,470344609.01,309313721.44,274155460.72,55536681.58,511084114.66,279121331.00,220871789.55,112008378.45,537241601.76,325451061.35,237673864.08,89232671.12,386599978.25,247366048.79,136713963.47,46932874.07,255395612.59,131941445.26,96142734.14,48772769.77,147288420.85,106468853.37,55738286.70,32791551.16,241041564.50,41540202.79,683616.12,265398.34,1516084.64,1166038.45,820952.65,328548.59,1177406.96,870781.36,543956.97,251234.55,1035128.75,312820.65,210473.95,99828.16,607477.01,460313.66,285308.87,86301.96,627275.58,470664.48,305804.86,158245.02,607643.76,431288.87,268588.33,122982.72,545464.41,415441.53,260865.20,137284.84,736391.76,401652.27,1575232.67,615384.33,2098974.53,465196.80,689735.24,0,166163.86,83094.00,129931.00,78416.00,1694256.00,0.0
6,销售费用,383100223.18,258319936.05,120718444.96,323615006.35,209684006.65,135608210.32,75432569.86,197236196.48,153638078.17,104145039.60,44638031.46,216337659.48,138415682.05,90303884.91,47598907.24,161114177.08,111236283.95,75029228.72,33743469.52,138846007.42,109347428.21,71406127.80,41899599.64,107698266.98,81986938.87,57555446.50,27411473.17,97493876.46,67493250.04,39070801.35,16157485.07,69321895.97,51843972.04,37008941.65,21889192.49,65378749.82,54105142.75,47381018.56,23068583.16,40087017.31,21896789.36,11013147.06,5749622.71,41955854.17,28693813.89,1036874.20,406792.35,2721891.51,1892510.61,1264285.37,608399.68,2124756.77,1841586.14,1133386.74,503894.20,2624373.54,1736344.86,1100962.47,460423.06,2586029.54,1529590.85,928726.25,376648.82,2393338.00,1546053.53,906567.50,478275.65,3457829.86,2487407.32,1433685.10,563952.34,5109729.61,3673740.28,2545386.45,1225405.61,6217227.46,3492753.45,8404171.69,3808950.25,9304801.19,4126249.44,3795767.24,0,4280582.90,2189504.00,3737404.00,3005808.00,2775056.00,0.0
7,管理费用,158035589.01,105217992.13,53601668.13,243135980.91,182468561.78,128813551.09,62700329.64,248774231.93,160317172.96,102721477.53,44022508.02,104699747.13,82750286.48,56426884.37,29117657.16,107352446.44,86985363.30,78989070.75,18674992.82,109234186.99,92187815.80,73367506.13,23825743.16,108644076.99,85064922.90,77334986.06,19898085.98,93805220.97,71840155.49,59961763.24,19079113.02,82503842.34,58982951.99,51626465.66,15525572.49,76664161.67,61079420.58,49361550.45,13714813.48,86468901.10,76291387.66,59866066.77,15789035.51,82288186.00,69577428.98,5767255.16,3070148.13,6835216.61,6904528.86,5215452.08,2422028.95,10340133.60,7992205.20,4139474.20,2389448.64,8583269.06,5975694.88,3952452.48,2046417.99,7208345.43,4761623.71,2811050.94,1978781.74,6596131.87,5299920.17,3328280.34,1581437.48,9109844.36,10953818.69,3012955.65,1853312.57,16745805.24,5826773.61,3423400.52,2490848.11,173636843.25,5313558.10,73239614.01,3649972.78,11376251.80,5302810.16,8445204.90,0,6698593.69,970811.00,1857003.00,4607746.00,2229479.00,0.0
8,财务费用,176486164.72,59122774.54,-15106030.58,-13521847.54,-10511997.75,-18971615.62,-19494529.26,55941586.71,-896546.53,6425597.05,2410764.93,-9012237.43,-1987115.30,345411.63,-360292.78,-5634775.25,-6339549.82,-502922.30,-1155782.89,8242269.87,4288416.93,1643680.47,433708.59,9526355.29,6443635.62,4680429.11,86572.21,6084892.15,8450994.52,5526821.55,-1802481.38,-234203.91,2437504.03,946115.68,-2140722.64,16440528.52,15708198.67,6027802.44,2960478.59,19941404.20,18786155.97,10183454.64,6084759.06,28138410.95,11929582.43,-21048.95,173034.19,670193.16,571026.60,380224.87,147578.47,675246.99,592699.62,367337.69,191907.25,347159.41,548215.64,412961.60,204140.91,788155.61,633343.17,435103.33,230617.18,793382.22,607724.00,408216.39,51387.79,757246.59,705320.34,470701.85,244028.44,1662425.25,688416.34,457912.50,225620.97,1180528.42,16579.85,838807.84,394128.95,3751074.38,2420885.68,3125141.70,0,3370683.20,1048080.00,4899163.00,4253448.00,1937233.00,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-58.80,5573529.81,-1819345.46,-1278593.30,0,450260.20,-3684337.59,-3509100.50,-3250000.00,-11070448.75,-13281693.07,-10407828.07,0,11961146.27,0,0,0,-14226388.75,-6564200.00,-3564200.00,-400.00,-50498780.91,-1471522.21,-1382340.00,0,48490323.23,-123510.00,-123510.00,-123510.00,20768775.94,-337167.65,-337167.65,0,-14682178.16,-17590306.31,-4507730.16,0,14161548.17,0,0,0,3723329.99,-21400.00,0,0,813240.96,652171.55,652171.55,0,-219141.18,0,406677.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351619.62,0,3702657.01,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,86910670.11,31124202.83,0,0,0,0,0,103072.35,103072.35,103072.35,126858.27,144697.73,132804.77,13875.13,-55500.50,109018.82,-7928.65,152626.36,39643.21,-11892.96,-25768.10,5946.48,-19821.60,80077.19,-58674.05,-28941.64,95934.48,-68184.23,-33696.73,-87215.07,55500.49,-329038.65,-317145.69,-21803.76,1982.16,61446.98,-37661.05,-188305.25,-13875.12,436075.32,333002.98,172447.97,-85232.90,-957338.99,-1360808.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,209910062.44,165273169.70,-744954.12,99807536.34,68000994.84,72812693.88,8112440.64,25626823.58,91247939.42,75528842.04,99465636.46,365907621.06,1982777.66,-2915788.83,-9445237.10,132004335.11,16922670.40,-3059809.16,7462028.26,14406261.07,9912528.32,9351263.09,403412.78,11620944.29,4209088.95,3834732.79,891059.52,4427270.09,1784691.73,1784691.73,162496.64,5022201.16,3633235.11,3633235.11,1104766.16,69718855.68,66533121.34,66533121.34,12313766.70,170860555.44,116237726.53,98147775.16,-90000.00,83056572.94,87109610.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175019.87,0,0,0,0,56807.97,56807.97,0,113615.94,56807.97,56807.97,0,-60940302.67,67905.43,113326.52,543950.52,9067232.30,3464599.11,17287300.10,11939300.90,9635882.82,1657905.00,6441625.00,4442621.00,4776595.00,0.0
13,其中:对联营企业和合营企业的投资收益,181011317.07,149327582.28,-2303571.84,87789074.86,56221086.08,64033768.32,-666484.92,-90180923.73,-18109630.29,-26957019.74,523432.94,4153831.15,-5693682.82,-9362625.10,-9458181.70,1532232.16,894832.82,254965.96,-642966.76,0,1060910.13,799665.53,403412.78,7238474.14,2189259.99,2189259.99,682617.32,3189902.95,256376.11,256376.11,162496.64,10591546.86,2297805.39,2297805.39,1104766.16,31163880.86,27978146.52,27978146.52,12313766.70,48882219.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,318637488.71,142879323.63,-8439791.00,1092776968.66,479601558.12,89656310.82,16003301.69,1603209368.67,840162379.60,530627695.79,100390244.85,1066103583.11,463871699.42,357490099.23,74161441.18,1107227716.71,408647254.18,196358461.02,38821649.56,928532794.86,418275136.54,342797609.56,94382498.61,1164819806.41,442196282.29,323997253.90,194920892.39,816555619.05,527571112.73,337451541.66,145870468.90,773102677.29,495667329.56,337321905.57,153631712.32,602947008.70,375835221.99,243280242.65,130405131.18,463890828.92,310708892.63,206911710.76,99419517.63,544845499.15,157109632.68,975767.91,228308.72,3750507.32,382443.81,-946793.20,-831324.27,1119902.42,-453192.71,88140.97,-365807.54,557033.50,24514.23,92891.05,-216067.49,460406.94,768991.32,27663.94,-390307.53,1457050.48,1017920.64,749849.16,203478.81,1404181.16,-3711282.61,1718383.55,486773.70,-14455101.06,-1519402.63,-1117500.57,-1018619.35,-238946317.08,-1589293.04,-69884649.45,30168740.36,89980685.68,54161794.56,69783109.69,37693801.49,42117029.58,5508134.00,36325733.00,22510566.00,19744909.00,0.0
16,加:营业外收入,14743849.67,12164509.80,1132948.26,1466643.87,2321573.24,313111.20,68020.97,21226752.48,14042356.89,8075854.09,373124.08,12805694.12,12396908.14,10889406.48,341522.02,11486141.84,5654931.78,49184.00,20150.00,7596709.95,4752000.00,3600000.00,0,105496.17,15828.24,13303.97,0,142099.00,18589.00,18589.00,0,27000.00,0,0,0,2065061.49,2060561.49,250000.00,250000.00,6091540.44,5897485.63,2848219.41,1539040.01,7977391.06,7846407.81,142534.10,2564.00,203500.00,43878.80,878.80,378.80,53445.00,125531.43,2000.00,119561.43,83862.00,47172.50,18194.00,9042.00,32751.00,31191.00,22729.00,4261.00,165417.47,156125.47,89978.00,66173.00,81066.56,27513.19,27003.19,38561.72,485099.99,462983.90,405838.00,441214.03,5764005.90,2432391.85,5125140.12,2526707.34,6542391.93,2988010.73,5657974.02,0,4668562.42,160754.00,345109.00,748499.00,628927.00,0.0
