,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3321817005.56,2388244662.15,1492176639.36,616435500.92,2614962979.49,1716653680.91,955217073.50,385845058.33,1860636423.65,1295584828.15,845649348.18,393037947.12,1801125932.76,1356606928.90,879268285.56,356858595.53,2022660445.69,1576168734.59,993667449.67,446377252.99,2139037977.59,1492998052.47,693144733.83,300946001.77,1291102070.31,900151711.12,551318421.75,244015963.90,654375537.90,417114603.62,237353706.30,127191485.64,454105869.49,319466537.73,189487485.17,78946375.54,371248286.95,164888464.31,131139022.47,51752089.87,410791728.00,258212172.85,170578367.58,34712791.70,1703647814.98,1403856675.11,1192674210.55,582471036.86,648974745.85,387310595.76,244871170.70,88240030.35,207834085.12,128010726.41,70304220.13,28820004.14,163412246.09,130309186.07,82659410.08,35695676.47,160809969.51,104383258.77,69760575.85,20553473.04,123624656.57,89702550.60,52867085.79,19472281.93,113724452.10,73041003.30,48528943.61,19195252.24,175737190.27,75305815.02,212139702.57,63263215.31,105622896.86,81680015.64,98742978.51,43540526.40,176705395.65,54725532.57,96987470.71,35225424.46,133549132.37,87367250.32,283154000.00,79877703.50,285638781.70,338549189.14,144066116.44,0.0
2,营业收入,3321817005.56,2388244662.15,1492176639.36,616435500.92,2614962979.49,1716653680.91,955217073.50,385845058.33,1860636423.65,1295584828.15,845649348.18,393037947.12,1801125932.76,1356606928.90,879268285.56,356858595.53,2022660445.69,1576168734.59,993667449.67,446377252.99,2139037977.59,1492998052.47,693144733.83,300946001.77,1291102070.31,900151711.12,551318421.75,244015963.90,654375537.90,417114603.62,237353706.30,127191485.64,454105869.49,319466537.73,189487485.17,78946375.54,371248286.95,164888464.31,131139022.47,51752089.87,410791728.00,258212172.85,170578367.58,34712791.70,1703647814.98,1403856675.11,1192674210.55,582471036.86,648974745.85,387310595.76,244871170.70,88240030.35,206267266.80,126827532.89,69581878.15,28309653.41,161775985.92,129098903.83,82124629.34,35314051.44,158006365.65,101730201.62,67743482.93,19648694.43,120538118.02,87582935.29,51731020.02,18808326.79,110875615.54,70806677.25,46890630.42,18072441.23,171507819.89,73394359.71,209589198.33,62453035.21,104728383.07,81301673.01,98169779.98,43223093.04,175912893.17,54141570.34,96308674.00,34464806.41,128587729.07,83994403.08,280802000.00,78999654.38,277240109.36,338549189.14,120669291.04,0.0
3,二、营业总成本,3208332866.65,2304414836.01,1432601041.47,607715385.47,2508150683.29,1625724326.74,892131902.43,359231776.49,1772782240.35,1237550656.53,805178300.80,374247146.79,1745386783.47,1336189391.75,859254013.03,340275538.36,2031693144.19,1546862300.01,974372621.33,439339322.38,2115562604.31,1486582484.97,699663090.95,301221369.10,1320502665.17,920659091.21,565032066.20,251995996.25,715482368.07,451202120.87,259682671.07,138720275.48,491026116.48,334175973.54,198914955.16,82513799.31,375216377.31,182759192.80,144948448.48,66357722.38,467273940.50,307142925.17,217900957.64,59585851.25,1699665943.14,1343793093.53,1109637604.47,536384387.69,693907042.36,434819419.66,273687831.52,95827055.70,248893580.42,134201177.54,75246103.33,34397579.59,169628810.05,133850233.39,86188740.22,38466930.52,174450009.43,108351673.22,72655670.57,22716227.95,148291660.13,96535539.82,56291919.63,20283881.50,117440475.27,71559846.61,47178011.08,18827052.67,168613084.46,65092781.61,189371530.04,53494448.87,88431292.64,72854430.47,181492337.12,58450025.90,230766605.94,0,118401599.92,0,125192681.74,0,261206000.00,0,157427106.72,0,103336921.50,0.0
4,营业成本,2793996261.29,2028352567.77,1257643170.74,519667450.19,2113694050.63,1357666510.37,716975276.13,276119756.59,1411117295.69,986838013.29,645589165.77,298851680.94,1397633949.80,1082002120.36,690878257.30,266520638.30,1632986631.62,1281094633.48,797882187.52,360010894.53,1820280312.08,1269136479.26,605172480.07,258422829.84,1124058930.50,785856516.03,478324869.66,208035440.76,526209426.13,321838433.11,175629730.49,96125831.03,372771370.91,265789947.85,155450773.10,63682840.89,271620579.71,127749899.92,101275457.45,47291744.68,385107993.75,243828844.03,169916500.43,35357891.89,1522586356.73,1227909267.16,1021991005.04,483529651.26,559141771.97,334387883.82,209611607.84,72110095.47,171575472.10,102598635.76,53605372.65,21373331.11,119838452.96,93870723.40,58140695.29,25147539.33,113662064.21,69740619.29,46689177.07,10211170.16,78282994.65,55344087.21,30458072.06,9522528.58,69314908.87,43279165.53,29745847.82,9879400.39,122489570.73,48907748.95,147565329.45,34717831.19,69893072.36,64361061.59,97104715.95,42018937.80,169308262.53,0,93830120.14,0,106484986.42,0,234498000.00,0,147545189.51,0,93154363.28,0.0
5,营业税金及附加,17222501.43,10440921.64,6832903.11,2861126.08,19396907.22,12097567.26,7740800.27,3070224.41,17039912.99,10762286.40,6837026.92,3221639.93,16529024.65,9258448.26,6716834.35,2833998.28,16667346.85,11787808.39,6834503.22,3176493.71,15209727.76,9968968.49,4896673.28,1979478.58,10352137.79,6440858.58,4270189.79,2673963.19,10426789.69,7919807.10,5255357.42,2513783.81,9493301.91,5298001.38,3258895.70,1539243.50,8988118.21,2480937.21,1946899.08,631321.91,9092559.09,2985861.40,1275238.61,551761.12,39852069.91,37128646.63,35902308.15,21641931.38,11433996.75,563083.04,285356.84,78491.81,1787287.78,1363817.24,883011.25,404946.60,2209912.11,1673000.71,1121985.39,493569.15,3362662.08,2344693.26,1539333.54,642674.27,3002621.03,2464692.69,1756368.11,651951.50,2843193.47,2654425.35,1852837.71,877805.31,6448165.97,3671678.95,8502737.10,3589210.70,5505551.36,1724066.84,3341011.37,647505.39,4018720.65,0,1480186.60,0,743257.87,0,1023000.00,0,217208.47,0,4512219.97,0.0
6,销售费用,94977199.86,72773655.72,42393377.17,18260235.36,92511854.87,68284630.84,44925659.69,19444071.60,83388176.11,64215526.98,39362134.87,18229525.51,78681737.65,64705436.37,43968100.49,20022911.17,86528302.75,60972639.72,39898572.15,18225951.14,75657255.19,55406633.50,6827794.33,3542704.79,11209325.25,6593145.37,3998622.22,2013753.67,6018717.20,3996510.43,2445661.09,1179248.77,4677288.46,3200431.64,2050342.99,1034092.23,11691902.67,9953005.13,6806471.47,2801062.37,9900450.17,7775441.25,5031174.08,2551815.59,15516421.07,9747589.59,6589186.72,3766506.13,20212731.82,12876860.26,6956772.90,2667273.12,12439975.90,6582141.64,4492762.46,2328277.78,11431378.55,10383640.00,7049437.05,3511030.91,10994695.13,8236884.48,4978628.10,2641367.92,13744500.33,8864021.59,6000112.63,2912999.66,11728083.65,6895981.35,3694097.01,772192.70,8911490.08,1562415.11,7438619.77,4040839.63,4818349.20,2871984.72,8726732.42,2173335.54,5326853.46,0,3511163.35,0,3832362.56,0,3284000.00,0,899774.83,0,720863.51,0.0
7,管理费用,192409265.07,119272595.53,73091591.52,37108246.79,169583667.42,105810336.50,68895160.23,31370544.51,136200258.56,94883550.39,57603829.26,29277580.99,131871405.46,87715440.16,57095753.07,28145757.11,139605691.54,96516507.17,63714127.62,31053535.79,118546193.41,80935772.33,45562868.67,21034600.60,97407902.93,63834431.02,38543309.10,19378139.56,100067819.85,57105221.09,37370556.92,19572635.84,73402523.49,47243338.85,28310081.48,14021860.77,68989235.08,32659410.11,25084121.48,14147325.29,44153079.20,37447436.79,30672723.31,16488501.79,62507244.40,46598202.91,31154018.55,20947658.08,58458749.11,58558309.91,37542221.75,11834022.64,58254317.95,20086861.62,13729348.60,8998393.77,35301841.71,24183462.24,17365931.99,7986182.19,42439678.27,24612775.15,16702364.48,7197115.50,48699859.74,24912771.07,14499825.41,5274353.10,35126641.85,20679698.95,14393703.82,6717131.83,28124186.72,9191110.54,26476298.32,10719589.71,12641033.77,7506243.60,57227276.23,9932301.94,37832838.32,0,29899539.52,0,22315282.22,0,20104000.00,0,10372113.98,0,4505236.85,0.0
8,财务费用,101703194.55,68245101.11,49215116.14,28533271.30,122305009.93,88437924.70,59739923.67,29686194.51,111052955.05,82580674.37,53805681.79,25719466.80,102422157.43,77518789.99,50508862.63,24824993.72,107191470.62,82018734.97,55970678.57,26872447.21,86540787.23,58471853.13,35360212.21,16293098.35,73317406.34,55654295.86,38046461.50,19849053.57,83864672.76,59305850.31,39584691.97,19223779.00,15952536.14,11165958.27,8279878.33,2569591.91,7019467.16,6667255.50,6642348.45,4040454.84,15897951.86,14693430.50,10457822.91,5179461.80,40390251.46,25298495.27,17525671.93,10875254.38,44728831.48,27091245.76,18236366.35,8926397.86,4836526.69,3569721.28,2535608.37,1292630.33,847224.72,3739407.04,2510690.50,1328608.94,3990909.74,3416701.04,2746167.38,2023900.10,4561684.38,4949967.26,3577541.42,1922048.66,-1572352.57,-1949424.57,-2508475.28,580522.44,2639670.96,1759828.06,447409.26,426977.64,-2994563.67,-2306786.60,3168754.05,3677945.23,14279930.98,0,-10319409.69,0,-8183207.33,0,2297000.00,0,-1607180.07,0,444237.89,0.0
