,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,637003000.68,378121887.32,161833859.81,954529650.87,619717756.13,380436835.24,134452634.19,883958514.36,535613676.95,331247848.10,120821096.00,813400702.36,564239929.98,380864365.55,125990143.01,818218095.62,522407065.49,344060012.87,112616216.78,739874867.08,443270932.06,304820971.78,86747482.02,764680965.40,489885575.78,337681699.90,125045426.90,690346218.67,427657848.17,274473454.84,105461880.33,588805176.07,444916842.47,302989292.95,152049814.22,602754359.09,414209686.43,269460368.57,115301706.71,683441239.51,427848088.25,293041657.25,118614129.65,603596283.45,340604535.74,224398312.29,93400049.95,532265890.30,320168102.06,209028468.13,78363586.03,516793822.82,310913283.11,209917964.06,72643696.65,498679517.58,287997701.75,186966092.16,66931158.61,482078451.75,306350188.77,203716712.40,66113595.79,472934854.01,304338279.05,211625842.13,74893761.93,390291473.63,204480289.30,131566587.31,48601029.63,328268275.67,125788942.81,277549212.54,119027634.11,209243618.95,89650100.67,169595547.75,60663054.40,139197407.17,50057586.41,121322537.00,112931034.00,90287210.00,0.0
2,营业收入,637003000.68,378121887.32,161833859.81,954529650.87,619717756.13,380436835.24,134452634.19,883958514.36,535613676.95,331247848.10,120821096.00,813400702.36,564239929.98,380864365.55,125990143.01,818218095.62,522407065.49,344060012.87,112616216.78,739874867.08,443270932.06,304820971.78,86747482.02,764680965.40,489885575.78,337681699.90,125045426.90,690346218.67,427657848.17,274473454.84,105461880.33,588805176.07,444916842.47,302989292.95,152049814.22,602754359.09,414209686.43,269460368.57,115301706.71,683441239.51,427848088.25,293041657.25,118614129.65,603596283.45,340604535.74,224398312.29,93400049.95,532265890.30,320168102.06,209028468.13,78363586.03,514811927.49,309895893.61,209096183.22,71425167.50,494946524.45,285849085.16,185890858.47,65764765.08,479938932.35,303948309.77,202822881.31,65427333.26,472200429.70,301972425.56,210230599.21,74362036.14,387864054.60,203070183.70,130521305.28,48700055.60,327415196.02,125534951.13,277416967.46,118513995.19,206723671.59,88156551.88,166615814.66,59566414.92,135217003.33,49956953.10,121322537.00,112931034.00,90287210.00,0.0
3,二、营业总成本,560644050.60,345636791.23,167309967.80,841025885.82,551723704.92,357393798.34,140316423.82,829465505.90,498634982.37,318335676.21,131743388.99,776057002.48,544824651.40,364144615.56,141300668.24,801492224.52,508670675.10,335566055.25,140335046.05,752683032.82,440670079.99,304500292.10,110433536.64,743121025.13,480305483.13,328035676.90,130272496.03,657471239.86,413797967.79,262265951.29,114492840.42,553130395.90,409849474.99,279250930.55,141012732.25,565077978.67,389155470.41,252019095.58,108879352.81,649891501.63,407377220.52,276781312.90,113381313.25,579897236.46,321959710.92,209331705.34,89240271.40,508297305.61,306106147.88,199892121.30,74982424.03,485822772.71,295221475.02,198859773.85,68902628.80,476997606.00,272162913.79,175595977.39,65311923.04,443935690.13,289235007.87,191510515.25,63316049.43,432038935.99,284552121.98,199051302.32,71649028.78,350567384.90,190628976.41,121745155.00,45339523.94,292067138.80,117276182.68,242563309.49,112525234.08,175856877.73,73026568.05,127407119.66,46838116.70,107078715.04,0,93706859.00,88249596.00,67457343.00,0.0
4,营业成本,347864423.79,202120582.91,96392301.09,538326378.38,344185355.08,211750204.45,75573222.13,518497042.79,301769059.79,180542031.33,64542229.08,492524640.84,336099896.38,230576577.63,75572729.39,545962866.57,339285219.09,227347796.02,79308032.33,518772533.46,282698003.57,198559517.69,54572738.97,511095879.88,304563308.81,214746266.98,79138878.21,470233003.16,277948848.93,174065463.22,71985137.16,385131415.72,289940163.15,194584794.19,98681382.39,380961080.52,270914166.65,171644414.72,79941383.24,468381110.89,288935424.77,206306961.74,83806353.36,400489751.15,232419334.69,145760536.19,63396749.02,365474035.65,214046565.50,137230997.23,53696627.86,344459816.01,210631208.54,140219948.45,47751551.93,339876820.75,192832705.06,118496750.27,42199245.10,317491152.52,207887740.93,132680455.73,39424797.94,316325608.35,206899300.12,146789038.64,51443156.40,268648090.79,139270637.60,90410897.67,34244677.17,216011097.41,81227493.16,176199171.29,82273965.74,134005353.51,52833574.75,96986750.95,35372438.98,86024673.11,0,75897107.00,69165901.00,56088571.00,0.0
5,营业税金及附加,7351555.50,5422472.13,1314741.62,13113761.29,7293697.85,5462458.70,1728887.80,11392127.13,6108883.28,4523975.05,809437.28,9964866.27,5531770.68,3972342.79,1494460.54,6783656.43,4423379.02,2932814.93,789790.97,6178073.14,3801839.97,2664984.45,673987.05,7359896.73,5336258.70,3565299.40,1582456.51,3454833.20,1885763.46,884007.98,176837.95,3548445.56,2843247.43,1764494.13,378247.25,5624364.96,3022851.56,1612834.94,433508.61,5312505.43,3243132.18,2945775.93,606249.68,4788605.63,1448413.04,1069704.01,729246.23,2839941.50,1345766.24,1209498.85,142032.27,3703259.20,1845454.70,1216223.40,381803.38,2513933.54,1058245.01,978938.16,216509.11,3149425.80,1734347.99,1208159.30,199695.05,3423896.79,1524093.09,1027766.88,365153.35,3064246.65,1268336.55,756474.59,173137.28,2920542.38,1012597.35,2054647.43,910960.08,1348191.86,656863.46,919247.56,324367.40,285101.46,0,818999.00,618216.00,141201.00,0.0
6,销售费用,107083537.23,70825557.60,35204643.60,148932296.32,104832193.95,72138287.73,28363122.04,153703228.84,103625026.79,71402158.55,32519055.59,147056476.63,112733568.87,68700106.61,31414517.21,118849280.73,80333243.64,53377372.65,27904124.73,120766393.61,78156967.66,52432866.76,25750771.86,117595736.62,84965140.66,52576115.10,24171085.01,89870604.38,64270695.35,41158467.10,18640325.25,82195455.29,55663606.95,39797142.59,22915758.07,88887868.86,56349795.36,38445221.85,15220176.14,85623770.01,62451970.78,29842810.45,12362710.51,78579714.23,36833783.00,27322498.52,8838733.68,59194550.78,39249697.62,27495052.21,7740853.60,57563826.46,32593274.13,21864934.36,6174767.37,47063812.18,30384725.55,18238153.38,7268986.88,44325626.85,24924439.79,18656693.85,7365181.10,34331555.88,21744757.49,14029208.50,5884651.27,24467824.28,12956710.14,7531018.28,2108493.93,22678096.63,10345221.66,22351028.29,9885952.57,11308939.31,5140035.68,8269363.25,2221065.29,5256673.40,0,3220012.00,6778588.00,3475360.00,0.0
7,管理费用,51738763.65,34336815.91,15442681.47,69588445.99,48136884.53,66943438.36,34271469.20,135720119.90,91927405.68,64158534.30,35748825.57,124912209.65,94407501.53,63117557.10,33133180.80,122274441.58,77535199.34,48046686.68,29456758.86,99094297.27,72786214.39,49148527.53,28113574.38,97652185.26,79791735.08,52364842.25,23708576.10,79138399.28,61354665.56,40445742.42,21898628.86,70764347.63,55554262.32,39231483.71,17903165.81,77505427.36,54310950.64,37304702.50,12510824.35,73565068.68,45089068.58,30771664.66,14690609.81,73168359.55,41574413.67,27697514.75,13317786.04,63256027.07,45026779.57,29438789.62,10901547.25,70457119.08,43021499.14,30548271.57,11954533.64,78712336.86,42153798.62,33960281.45,13858433.73,75816905.50,50152195.50,36616773.65,15292741.91,72764016.61,51006964.36,35007900.20,12946794.80,50561380.79,33812241.35,20949670.56,7883916.65,47258124.70,23184003.48,38351383.46,17805918.73,27685788.53,12700084.49,18242652.40,7462581.34,10689767.50,0,6782717.00,5271734.00,3246901.00,0.0
8,财务费用,-3885464.23,-2765510.95,-1308103.82,-20006984.56,-2310408.70,-1339500.06,379722.65,-14626600.28,-4199346.39,-2715052.93,-1876158.53,-18923729.59,-4480437.66,-2754320.17,-314219.70,2648230.34,8410356.77,5178107.73,2876339.16,954244.38,4119075.34,2586416.61,1322464.38,1526727.19,4904265.47,4038378.76,1671500.20,8627325.00,7419155.52,4793431.60,1791911.20,5953452.46,4960485.57,2985306.36,1134178.73,4285149.96,3601459.40,2145520.83,773460.47,9628164.71,7023370.27,6279846.18,1915389.89,16120187.85,9897410.82,7695096.17,2357418.17,12731443.49,6437338.95,4517783.39,2154095.47,9638751.96,7130038.51,5010396.07,2639972.48,8830702.67,5733439.55,3921854.13,1768748.22,3152579.46,4536283.66,2348432.72,1033633.43,5193858.36,3377006.92,2197388.10,1009272.96,3825842.39,3321050.77,2097093.90,929298.91,3199277.68,1506867.03,2882221.16,1648436.96,3241293.23,1696009.67,2989105.50,1457663.69,4822499.57,0,6988024.00,6415157.00,4505310.00,0.0
