,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,3569839200.00,2550240684.41,4428794808.40,3205300300.00,2271956219.49,3862206474.23,3609975299.77,3806271246.95,0.0
2,营业收入,3569839200.00,2550240684.41,4428794808.40,3205300300.00,2271956219.49,3862206474.23,3609975299.77,3806271246.95,0.0
3,二、营业总成本,0,2226286904.33,3965100531.02,0,1935137046.21,3360772335.98,3131350290.75,3286700461.31,0.0
4,营业成本,0,1969344855.56,3491928137.42,0,1696463199.92,2914947351.45,2693345301.94,2903955009.04,0.0
5,营业税金及附加,0,9845694.33,22042497.40,0,11366375.46,37855361.84,33607341.69,27929632.77,0.0
6,销售费用,0,154020735.14,275001012.66,0,140752073.58,269497635.40,225584635.10,198128447.55,0.0
7,管理费用,0,82557939.60,161833674.20,0,76224807.49,162214319.81,163159742.04,162622019.23,0.0
8,财务费用,0,-3939683.37,-10340444.63,0,-5527650.86,-6332777.88,-3124939.90,-17374026.61,0.0
9,研发费用,0,14457363.07,24635653.97,0,11446251.52,0,0,0,0.0
10,资产减值损失,0,0,0,0,4411989.10,-17409554.64,18778209.88,11439379.33,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,17073845.76,45839354.14,0,23895552.99,48484447.67,31014190.02,32893061.91,0.0
13,其中:对联营企业和合营企业的投资收益,0,17073845.76,43339354.14,0,23895552.99,45234447.67,28264190.02,30643061.91,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,507334600.00,351681677.88,532600024.56,481759600.00,369604156.00,584483597.18,509037012.71,552464360.74,0.0
16,加:营业外收入,0,9180594.50,19594662.25,0,7098524.11,13447947.58,54148118.57,68880399.26,0.0
17,减：营业外支出,0,711483.04,512422.50,0,300926.71,2002014.67,522948.63,254602.91,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,520721200.00,360150789.34,551682264.31,492458100.00,376401753.40,595929530.09,562662182.65,621090157.09,0.0
20,减：所得税费用,0,50017496.77,78148165.69,0,53214877.07,80583508.59,84186088.13,87194513.24,0.0
21,五、净利润,448585800.00,310133292.57,473534098.62,421501800.00,323186876.33,515346021.50,478476094.52,533895643.85,0.0
22,归属于母公司所有者的净利润,413824500.00,289006883.61,427392647.20,395513700.00,308789353.66,469541066.60,438491967.20,487331429.88,0.0
23,少数股东损益,0,21126408.96,46141451.42,0,14397522.67,45804954.90,39984127.32,46564213.97,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0,0.360000,0.530000,0,0.390000,0.590000,0.550000,0.610000,0.0
26,稀释每股收益(元/股),0,0.360000,0.530000,0,0.390000,0.590000,0.550000,0.610000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,310133292.57,473534098.62,0,323186876.33,515346021.50,478476094.52,533895643.85,0.0
29,归属于母公司所有者的综合收益总额,0,289006883.61,427392647.20,0,308789353.66,469541066.60,438491967.20,487331429.88,0.0
30,归属于少数股东的综合收益总额,0,21126408.96,46141451.42,0,14397522.67,45804954.90,39984127.32,46564213.97,0.0
