,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,30971748025.13,17628084478.54,6406812647.81,40019221370.24,24610916841.19,15473829468.18,4933977892.29,32762821060.43,21493469523.86,13257165168.54,4147559253.33,30108345149.42,23406888313.26,15673797732.87,6692057596.49,30771184177.43,18553645881.96,10871575524.83,4281450328.99,26972743497.51,17667451781.11,10707852655.95,3678677966.33,25426913115.19,15526656046.60,8490403957.29,3113064527.71,24929693330.23,17855227632.95,9776123050.34,1177903337.14,6715659829.11,4309037720.10,2542456785.77,1105096866.59,4580923194.90,2964928459.86,1923883268.82,760119929.94,3159559996.54,1984964088.27,1248467923.32,534211062.69,2191418101.29,1361129499.13,829427472.19,363645840.92,1698958133.53,1088478778.84,732302263.76,335309219.53,2364904232.27,1580274785.76,939377768.25,371198436.95,2142762670.45,1265780763.92,786897687.08,346032800.49,1992369805.79,1312651204.97,822980908.95,297955489.50,2159811885.56,1326648563.15,886527041.72,343598397.25,2766513391.49,1132542841.84,1902169797.01,2241111623.32,0.0
2,营业收入,30971748025.13,17628084478.54,6406812647.81,40019221370.24,24610916841.19,15473829468.18,4933977892.29,32762821060.43,21493469523.86,13257165168.54,4147559253.33,30108345149.42,23406888313.26,15673797732.87,6692057596.49,30771184177.43,18553645881.96,10871575524.83,4281450328.99,26972743497.51,17667451781.11,10707852655.95,3678677966.33,25426913115.19,15526656046.60,8490403957.29,3113064527.71,24929693330.23,17855227632.95,9776123050.34,1177903337.14,6715659829.11,4309037720.10,2542456785.77,1105096866.59,4580923194.90,2964928459.86,1923883268.82,760119929.94,3159559996.54,1984964088.27,1248467923.32,534211062.69,2191418101.29,1361129499.13,829427472.19,363645840.92,1698958133.53,1088478778.84,732302263.76,335309219.53,2363254515.22,1579964175.98,939669029.81,371526947.08,2142912603.40,1266139595.15,787236391.91,346370797.74,1988889627.75,1313119326.51,823831606.20,297955489.50,2155664521.47,1325788590.62,886290096.36,343413449.25,2765032760.78,1132542730.31,1901996928.07,2241044295.02,0.0
3,二、营业总成本,30194560541.31,16984115208.88,6262635062.70,38568671586.73,23909226558.88,14885881899.66,4778596066.40,31436326142.77,20927521080.67,12804578833.76,4021743148.49,28706221888.90,22625216132.47,15174922756.43,6538605707.63,29522505475.98,18046295734.35,10535327142.81,4186555107.26,25807712215.96,16903104087.85,10075019987.03,3585782993.03,24726929860.82,14967599670.53,8201000481.25,3027432059.02,24012465037.18,17308549159.38,9514957029.02,1142788444.56,6491031237.38,4206172150.64,2487246841.18,1076927565.41,4520392205.34,2929928726.23,1906745136.20,753682924.93,3116390637.46,1963017692.72,1236984784.83,526645426.28,2187001552.52,1359615062.41,840436410.51,356208356.80,1675290378.54,1066039216.45,713934450.34,323428236.94,2355956067.54,1573739575.61,934293853.59,369095851.65,2137891701.48,1252877793.66,785071711.34,358206585.67,2097503736.68,1325399999.25,837991367.21,305852498.19,2103441595.02,1299482524.37,865304288.45,340161616.17,2688746205.24,1105176100.33,1817961033.26,2106062924.16,0.0
4,营业成本,27858665396.13,15640591195.30,5554262153.57,35739763791.43,22420703545.11,14008472771.36,4388316515.96,29133524180.79,19500100206.53,11972729430.86,3673004142.85,26299101517.89,21294875556.15,14303002638.03,6026419998.57,26974621596.09,16287123804.66,9373189485.78,3617086396.52,23461540784.83,15378767311.31,9191645401.55,3108046396.52,22210654382.95,13515740774.43,7290409804.74,2665012494.47,22162154094.40,16283563484.30,8891987106.35,1044337888.39,5975733867.91,3894569624.55,2291939047.05,983057074.57,4111590800.06,2684215966.27,1742840446.18,690217605.87,2828836059.54,1782118608.35,1117365816.23,477544889.89,1930664533.17,1206877657.43,740622827.15,319712006.33,1506193316.93,959979384.36,635999030.20,287127726.65,2160347431.01,1445502478.59,847695324.49,331887670.86,1973208836.45,1149320382.92,705832484.93,328940101.44,1896902716.14,1204920128.92,755226341.09,269029724.71,1903217398.10,1169218233.88,765814678.49,302956194.86,2457205091.39,991252535.70,1686829167.44,1950510436.98,0.0
5,营业税金及附加,139270957.15,97246788.27,58063256.03,132867305.35,81913103.25,57066275.43,21506510.01,114327811.45,58046623.85,36222823.78,9888944.68,361005821.97,136687929.61,96542062.80,145654031.27,913560398.89,600344934.23,369339209.13,157591135.36,898991824.50,582148022.45,355735242.98,132903508.04,840908650.84,525763660.71,270685721.14,101463399.43,821551372.29,573702150.27,325865264.22,36010401.62,210686207.75,137807531.29,82934604.67,35501203.40,142655875.37,92351009.26,59665860.34,23086349.93,107745405.07,65239999.39,41675663.54,17622625.66,71634758.19,44710324.10,27739146.95,10864058.55,52437761.81,32998165.92,21957632.31,10625699.78,58568670.27,37964147.67,22273848.69,7108286.86,55876138.01,33248234.21,24340169.48,9442537.00,64138569.34,39416534.33,27296087.19,9039361.30,68769752.50,43030917.92,28262171.47,11332643.83,91170494.15,38010278.43,63815779.04,70766905.86,0.0
6,销售费用,7846203.46,5073477.53,2336457.54,24341440.04,7524316.73,4826307.50,2502460.33,12322472.48,7284859.28,4397982.66,2352908.17,9229110.62,6434411.76,3971906.70,2145623.14,10524062.46,6800784.06,4212063.02,2082586.88,6865840.08,4776283.24,2936073.55,994558.70,4513315.80,5275936.96,2866937.56,1112110.34,3720521.39,3606576.47,1993879.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,530469850.53,354969028.18,172156722.06,642227176.72,356371930.64,232027832.24,111630805.44,519273085.65,318396288.29,200251849.19,105664797.95,478106140.76,294371535.82,225022349.50,93105940.06,345500193.51,220301598.00,158666184.66,79107081.53,342140491.12,233074100.42,160706825.97,74716097.30,376664213.53,239907663.79,140430070.90,68329537.25,320908631.99,235496872.08,154107758.80,34281836.36,120919649.98,81630131.65,50935137.87,28731381.35,106026508.74,76311246.39,50044030.41,24756264.28,93851190.77,74362984.77,48844045.82,22089447.58,90510801.83,67665376.08,41499309.80,19029656.64,80949884.68,66187188.37,49515318.40,19814078.29,115690789.22,76752037.26,49520720.47,26369337.75,85975349.43,49676892.72,40143524.00,11831228.47,112614081.11,68261228.37,47174921.60,24486782.48,124744880.77,85185300.31,68471265.82,23879773.22,131005954.82,71313830.01,68286779.86,85857205.96,0.0
8,财务费用,1395927037.17,783876673.09,403715216.81,1615461529.83,1127202770.97,715813939.09,337936885.73,1386408811.64,1048806054.31,626037157.00,310976696.43,1256542454.48,862252194.35,514769504.58,274309225.01,1159543177.41,935889636.51,616236163.73,323082261.28,1276921832.60,936936506.69,622618976.06,274496456.31,1192499939.98,718700540.82,530955387.06,222794305.69,581350718.00,236485437.16,145633977.55,45056525.21,132062772.95,93122697.97,63081457.16,27022268.16,120336675.87,68990757.00,44653942.41,21553847.99,72024437.67,49920377.08,32194871.30,12214881.21,65880635.92,43222185.30,30403866.71,12246509.27,29705983.66,17538003.59,12281676.85,6412878.42,21349177.04,13520912.09,14803959.94,3730556.18,22831377.59,20632283.81,14755532.93,7992718.76,23848370.09,12802107.63,8294017.33,3296629.70,6709563.65,2048072.26,2756172.67,1993004.26,9364664.88,4599456.19,-970693.08,-1071624.64,0.0
