9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,239743470.74,85753325.72,56106644.59,13431582.70,381041327.32,35366009.27,1509467.25,-58239.27,10339701.83,31631349.37,-5110359.22,-466770.73,165367688.84,156577353.42,148164041.78,-46260.47,120329137.76,119281800.85,2160321.02,4111263.99,155986117.48,125384930.76,1168921.49,67880.94,229869.56,199710.17,189679.95,177493.06,8891904.84,79320.65,1044988.52,4871576.75,-641795.31,-87362.83,-38150.61,219168.39,-3157854.62,4528432.70,4501187.39,-11335.31,23533154.84,-1575976.60,-801384.63,-836534.47,3454426.39,2581008.64,2691660.77,0,719296.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67840.27,0,0,617967.58,4597787.21,745606.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,141302813.94,138986107.86,199311244.66,-76725595.32,-48667551.13,-41641449.87,-12554669.71,56704158.14,53245528.41,26885392.21,15562924.01,-18973173.23,-3193944.20,-3147388.64,-3966025.00,-5359012.01,-9250182.01,-9333911.80,4330915.59,-4922306.11,3483902.16,-7158434.89,-6570928.73,4268789.66,513537.42,-3226657.57,-1193637.60,18642848.76,15524822.66,15881722.62,14061190.64,-15382017.15,-6238788.67,-1941314.04,956231.94,-4416217.67,-761372.52,-12669114.83,246418.19,401694.70,-1084128.45,236263.35,412783.26,-407383.26,0,0,0,-449264.00,801996.00,-107374.00,3588714.00,205262.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,259685847.06,164864326.49,82382737.76,71599785.88,35221029.44,71778406.87,69554023.72,134835083.97,114766230.64,66699108.28,31631705.65,293562095.24,233726835.88,192128114.99,151584849.08,525002170.58,467602897.43,401600530.69,13058253.73,112167573.05,108413367.43,70939418.61,16853827.70,146514578.90,135643864.95,43275892.64,25524975.03,40904527.35,22973073.87,5879920.85,-7847691.24,96318272.05,82494170.28,71945648.67,66406313.28,66696680.25,22522431.13,18315432.26,13022894.42,35376358.32,33189514.45,18208312.93,3878829.94,29405366.47,24919342.13,23871440.88,7920552.73,131432151.32,105267553.99,97176245.07,3534669.59,17774955.04,10571854.36,9190805.28,1608079.90,-3597290.38,4282621.69,2933722.28,3782534.33,36583275.21,-23013375.99,-22625350.07,4983291.22,25765834.30,36365482.37,4136628.75,7963964.26,-9124035.01,15031201.86,10102754.15,729664.97,28165984.30,15376740.52,729664.97,41126314.71,12873585.18,20845036.66,13035057.84,7577404.35,3627131.20,53119096.66,1000000.00,1812776.55,321226.55,9774047.45,9709905.45,18698119.79,15358220.89,0,0,0,148319.79,339046.17,0.0
13,其中:对联营企业和合营企业的投资收益,-843785.99,-862487.07,0,-432943.48,-247438.60,-164126.88,0,-358605.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490762.30,0,0,0,3545918.33,0,0,0,3229709.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-206.29,-206.29,-206.29,-206.29,121776.89,113998.64,113998.64,0,159782.49,0,0,0,158043.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460951.69,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,600229317.55,461047860.16,345280139.57,425317945.74,315814508.82,272544548.12,163321542.15,459595105.05,549303341.21,357197225.00,157807038.73,684556211.34,466830420.79,375363969.28,193228517.08,607704369.59,457485667.82,385677262.61,100736466.08,467231135.77,326008974.96,293264223.14,99761893.84,406511803.13,297189075.96,240931580.78,98552067.13,347070717.32,257137325.60,138526959.04,44814350.58,194996914.79,143633272.86,108592960.51,76104883.29,106223485.72,64772967.72,37349424.10,14968280.05,53687677.61,50329829.55,20587586.62,15854136.25,28509176.68,35495758.09,28359846.81,16458614.28,154905520.89,132500807.91,101212579.74,5602304.15,9608347.32,5664559.05,3788661.41,237215.17,-12376884.08,1945746.12,1729828.36,761244.98,22116717.04,-45721795.09,-38794915.34,-3565870.86,-26125154.13,16210166.70,-4053164.09,1546027.17,9647524.08,25490922.11,25574250.13,11859137.80,42055701.41,33814483.27,11859137.80,62774021.55,24142044.53,54378000.08,40279060.96,66099930.70,46680972.43,37366418.31,23994289.42,27998261.98,22457343.86,24524041.97,31409981.18,80310062.51,42136630.33,0,17241907.24,17953102.23,107069.71,553935.57,0.0
16,加:营业外收入,9256.08,150.22,100.01,46514.60,5700.00,5700.00,700.00,3358791.43,10970.00,10590.00,590.00,1031500.00,1031500.00,1021500.00,1500.00,612001.37,44001.37,44001.37,0,1030934.60,630556.12,386749.37,73389.72,12170214.01,11860521.65,7850521.65,0,986571.57,404800.00,0,0,7892799.13,0,0,0,15330.24,1757.76,0,0,3033341.44,931118.78,930294.78,-54492.04,8941739.19,7919934.10,7866441.90,7401595.82,145216.87,120217.17,119730.31,105800.00,668625.94,481275.90,99526.74,0,240717.65,15450.60,450.60,283.00,173571.80,21885.25,21885.25,0,39350.00,16350.00,1000.00,1000.00,2025167.88,145699.46,128015.21,30224.05,415104.89,162597.25,30224.05,1131098.80,206159.90,701916.96,279163.04,682718.49,752970.61,0,0,872163.96,0,475841.53,55848.86,261484.21,114566.69,0,52129.60,80650.00,0,3600.00,0.0
17,减：营业外支出,2861730.53,1577660.00,34218.00,241644.30,168375.80,18165.80,16165.80,423945.18,377623.50,12659.65,11858.95,44032.00,44032.00,44032.00,44032.00,146731.95,32131.95,32131.95,19977.20,678429.84,178376.49,93997.67,5000.00,223454.35,212982.35,212982.35,12982.35,5502.00,5502.00,5502.00,5502.00,10116.31,10116.31,5569.50,5569.50,878838.65,577729.65,77729.65,75042.10,285904.20,260000.00,260000.00,260000.00,-32391161.90,737092.90,710625.03,0,60329968.76,60278468.76,60200000.00,0,3903170.09,822098.10,470098.10,470048.10,336816.42,269713.64,163287.06,163287.06,11047027.54,7230818.10,7138650.81,2631.88,963163.72,122481.25,1900.00,1900.00,485944.11,370272.92,370272.92,23724.64,1964857.11,1942321.32,23724.64,456416.09,164144.04,1336701.52,1034936.63,551274.39,68170.85,1467856.77,586274.42,267668.41,0,507167.21,22984.63,436299.17,162546.05,0,29733.35,2430.47,4664.65,888.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,2778.95,2778.95,2778.95,0,0,0,0,26754.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,597376843.10,459470350.38,345246021.58,425122816.04,315651833.02,272532082.32,163306076.35,462529951.30,548936687.71,357195155.35,157795769.78,685543679.34,467817888.79,376341437.28,193185985.08,608169639.01,457497537.24,385689132.03,100716488.88,467583640.53,326461154.59,293556974.84,99830283.56,418458562.79,308836615.26,248569120.08,98539084.78,348051786.89,257536623.60,138521457.04,44808848.58,202879597.61,143623156.55,108587391.01,76099313.79,105359977.31,64196995.83,37271694.45,14893237.95,56435114.85,51000948.33,21257881.40,15539644.21,69842077.77,42678599.29,35515663.68,23860210.10,94720769.00,72342556.32,41132310.05,5708104.15,6373803.17,5323736.85,3418090.05,-232832.93,-12472982.85,1691483.08,1566991.90,598240.92,11243261.30,-52930727.94,-45911680.90,-3568502.74,-27048967.85,16104035.45,-4054064.09,1545127.17,11186747.85,25266348.65,25331992.42,11865637.21,40505949.19,32034759.20,11865637.21,63448704.26,24184060.39,53743215.52,39523287.37,66231374.80,47365772.19,35898561.54,23408015.00,28602757.53,22457343.86,24492716.29,31442845.41,80135247.55,42088650.97,46559200.00,17264303.49,18031321.76,102405.06,556647.57,0.0
20,减：所得税费用,138240339.16,111595534.77,103350196.12,105648594.95,79373187.58,68440330.48,40981250.31,110293444.42,137810831.80,89676330.58,39630186.05,170306110.55,117372380.51,93364675.46,48427503.88,154218420.32,114882685.44,96778521.43,25490439.12,116951880.03,82271423.34,74055848.63,25057726.08,105382427.30,78345572.54,62805214.60,24744199.12,87421800.36,65536346.62,35522337.06,11202212.14,48135894.61,33231697.41,24796092.22,18657231.99,23842973.65,19868641.74,8394793.43,27847.41,12785260.05,11285333.49,4820777.10,3855701.49,1417547.59,-2408360.68,-4271841.40,5077598.64,21812422.25,32785298.67,11440762.46,1184275.62,-3600102.41,421922.79,884.64,0,2260506.71,0,0,0,435339.38,406860.57,406758.67,0,1451409.19,4631047.76,1222286.92,16034.46,7510092.45,4120473.52,5921088.00,3757942.92,11582720.00,5066320.95,3757942.92,13406703.86,2839138.60,11067264.19,7752623.08,13705064.03,6903014.60,7206011.39,4307044.94,4369001.52,3320417.60,1094307.70,3259934.24,8192528.81,4009564.51,0,0,0,0,0,0.0
21,五、净利润,459136503.94,347874815.61,241895825.46,319474221.09,236278645.44,204091751.84,122324826.04,352236506.88,411125855.91,267518824.77,118165583.73,515237568.79,350445508.28,282976761.82,144758481.20,453951218.69,342614851.80,288910610.60,75226049.76,350631760.50,244189731.25,219501126.21,74772557.48,313076135.49,230491042.72,185763905.48,73794885.66,260629986.53,192000276.98,102999119.98,33606636.44,154354276.23,110002032.37,83281035.12,56931818.13,81517003.66,44328354.09,28876901.02,14865390.54,43649854.80,39715614.84,16437104.30,11683942.72,68424530.18,45086959.97,39787505.08,18782611.46,72908346.75,39557257.65,29691547.59,4523828.53,9973905.58,4901814.06,3417205.41,-232832.93,-14733489.56,1691483.08,1566991.90,598240.92,10807921.92,-53337588.51,-46318439.57,-3568502.74,-28500377.04,11472987.69,-5276351.01,1529092.71,3676655.40,21145875.13,19410904.42,8107694.29,28923229.19,26968438.25,8107694.29,50042000.40,21344921.79,42675951.33,31770664.29,52526310.77,40462757.59,28692550.15,19100970.06,24233756.01,19136926.26,23398408.59,28182911.17,71942718.74,38079086.46,0,17264303.49,18031321.76,102405.06,556647.57,0.0
22,归属于母公司所有者的净利润,459136503.94,347874815.61,241895825.46,319474221.09,236278645.44,204091751.84,122324826.04,352236506.88,411125855.91,267518824.77,118165583.73,515237568.79,350445508.28,282976761.82,144758481.20,453951218.69,342614851.80,288910610.60,75226049.76,350631760.50,244189731.25,219501126.21,74772557.48,313076135.49,230491042.72,185763905.48,73794885.66,260629986.53,192000276.98,102999119.98,33606636.44,154354276.23,110002032.37,83281035.12,56931818.13,81517003.66,44328354.09,28876901.02,14865390.54,43649854.80,39715614.84,16437104.30,11683942.72,68424530.18,45086959.97,39787505.08,18762489.84,72864296.80,39548957.98,29682776.45,4520999.40,9943676.96,4921466.50,3431373.04,-220420.32,-14715884.91,1845883.35,1683567.78,631129.73,10937031.35,-53309980.17,-46294206.22,-3561786.30,-28490167.15,11461967.58,-5286739.91,1516974.53,3687176.35,21130632.56,19392803.20,8107694.29,28868026.30,26926729.23,8107694.29,50042000.40,21344921.79,42675951.33,31770664.29,52526310.77,40462757.59,28692550.15,19100970.06,24233756.01,19136926.26,23398408.59,28182911.17,71942718.74,38079086.46,46559200.00,17264303.49,18031321.76,102405.06,556647.57,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20121.62,44049.95,8299.67,8771.14,2829.13,30228.62,-19652.44,-14167.63,-12412.61,-17604.65,-154400.27,-116575.88,-32888.81,-129109.43,-27608.34,-24233.35,-6716.44,-10209.89,11020.11,10388.90,12118.18,-10520.95,15242.57,18101.22,0,55202.89,41709.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.115800,0.087800,0.061000,0.091200,0.070600,0.066000,0.039600,0.114000,0.133000,0.086600,0.038200,0.166700,0.113400,0.091600,0.046800,0.365400,0.282100,0.237900,0.061900,0.288700,0.201000,0.180700,0.061600,0.257700,0.189800,0.152900,0.127600,0.516000,0.399500,0.238600,0.093800,0.430700,0.306900,0.232400,0.159000,0.227400,0.123700,0.080600,0.041000,0.121800,0.111000,0.050000,0.030000,0.190900,0.126000,0.111000,0.050000,0.203300,0.110300,0.083000,0.010000,0.027700,0,0,0,0,0.005900,0,0.002000,0,0,-0.150000,0,0,0,0,0.005000,0,0,0,0,0,0,0,0.156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.115800,0.087800,0.061000,0.091200,0.070600,0.066000,0.039600,0.114000,0.133000,0.086600,0.038200,0.166700,0.113400,0.091600,0.046800,0.365400,0.282100,0.237900,0.061900,0.288700,0.201000,0.180700,0.061600,0.257700,0.189800,0.152900,0.127600,0.516000,0.399500,0.238600,0.093800,0.430700,0.306900,0.232400,0.159000,0.227400,0.123700,0.080600,0.041000,0.121800,0.111000,0.050000,0.030000,0.190900,0.126000,0.111000,0.050000,0.203300,0.110300,0.083000,0.010000,0.027700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,44939122.65,-38243559.63,1088287.95,-14819597.18,-35434133.54,-56642052.07,-25798612.02,-87657690.70,-225876109.37,-200071019.02,-67401375.59,-394660770.01,-392129485.68,-274554043.98,-243821122.43,256036663.10,-26767899.70,301356972.66,192620367.87,-11084842.57,43974314.61,-8707148.73,25373120.14,-46225359.28,-43919190.37,-1078973.40,7252147.67,78210636.42,75780620.46,94846279.97,1628653.74,-38037557.19,-32232790.06,-19077600.76,-9564716.99,-37324355.16,96377016.01,-32147810.62,-7600081.69,70725296.40,35350101.51,38989636.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,504075626.59,309631255.98,242984113.41,304654623.91,200844511.90,147449699.77,96526214.02,264578816.18,185249746.54,67447805.75,50764208.14,120576798.78,-41683977.40,8422717.84,-99062641.23,709987881.79,315846952.10,590267583.26,267846417.63,339546917.93,288164045.86,210793977.48,100145677.62,266850776.21,186571852.35,184684932.08,81047033.33,338840622.95,267780897.44,197845399.95,35235290.18,116316719.04,77769242.31,64203434.36,47367101.14,44192648.50,140705370.10,-3270909.60,7265308.85,114375151.20,75065716.35,55426740.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,0,0,0,0,0,0,0,0,185249746.54,0,50764208.14,0,-41683977.40,8422717.84,0,0,0,0,0,0,0,0,0,0,0,0,81047033.33,338840622.95,267780897.44,197845399.95,35235290.18,116316719.04,77769242.31,64203434.36,47367101.14,44192648.50,140705370.10,-3270909.60,7265308.85,114375151.20,75065716.35,55426740.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
