,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4441284511.31,2561943210.27,1309367774.42,7012565071.67,5237541024.68,3481247032.08,1459061568.41,6661347796.81,4405996791.13,2115273490.98,758556761.82,4919076571.43,3492379956.47,2221870130.26,724124101.64,4623086321.76,3048735593.20,1698368497.80,628741703.80,4358659701.14,2932759748.99,1886657034.63,956895300.18,5227712486.56,3621874780.98,2194189777.55,1163465534.77,4671899277.56,3360585819.93,2216791663.99,917139846.38,4453578647.39,3121970989.94,2043110620.85,888619975.81,3720846581.78,2465873347.46,1620869200.31,646810259.46,2483016299.02,1829259588.55,1128434621.68,557058372.20,2851372218.46,2017425497.17,1417363865.93,670055478.13,3214598932.96,2264282288.39,1482733763.41,642567197.27,3426626424.31,2000903240.17,1201213356.23,454656172.31,2714213267.29,2092299845.45,1470017509.54,594694805.27,3029756585.80,2066583278.29,1298474778.47,489379219.38,1893129316.21,1324706617.87,847460215.97,332675282.33,1675769268.78,1094976203.21,677620587.27,332664057.87,1094769021.52,407037906.37,867866642.85,459346504.35,600927910.05,240260349.72,310087103.92,167573681.20,362559884.42,187235724.86,216403435.93,108490733.11,131756910.00,113417390.00,0.0
2,营业收入,4441284511.31,2561943210.27,1309367774.42,7012565071.67,5237541024.68,3481247032.08,1459061568.41,6661347796.81,4405996791.13,2115273490.98,758556761.82,4919076571.43,3492379956.47,2221870130.26,724124101.64,4623086321.76,3048735593.20,1698368497.80,628741703.80,4358659701.14,2932759748.99,1886657034.63,956895300.18,5227712486.56,3621874780.98,2194189777.55,1163465534.77,4671899277.56,3362918939.59,2216791663.99,917139846.38,4453578647.39,3121970989.94,2043110620.85,888619975.81,3720846581.78,2465873347.46,1620869200.31,646810259.46,2483016299.02,1829259588.55,1128434621.68,557058372.20,2851372218.46,2017425497.17,1417363865.93,670055478.13,3214598932.96,2264282288.39,1482733763.41,642567197.27,3420807913.30,1996693583.41,1197840026.54,454787480.40,2702024708.24,2081376424.77,1459682272.67,588573084.72,3022030086.74,2064654554.29,1297510062.04,489018417.45,1888438659.79,1321713314.16,846484741.83,332039072.34,1673996155.00,1093270882.82,676773314.86,331956757.04,1090152738.58,406467750.46,866281758.58,458386926.60,597808010.31,239145138.31,303459177.11,167136999.46,357471636.01,184453325.65,211845682.67,103944273.04,131053870.00,113304510.00,0.0
3,二、营业总成本,4333640300.26,2481346263.25,1250462581.41,6809542505.61,5084916315.44,3378682619.57,1387624520.01,6507348077.49,4342265809.05,2083598212.81,743323853.73,4885661133.03,3449820302.35,2188110615.61,719575070.11,4587230061.26,3068337190.27,1739120108.98,609937097.39,4648708662.13,3009732441.71,1943278524.85,932498246.13,5245685424.98,3636900796.93,2217064747.26,1150073883.42,4731166118.61,3353155813.93,2205579306.72,915343101.23,4461822006.07,3088597078.11,2016335015.17,871263530.59,3661072287.35,2419147252.58,1586510807.60,634882937.36,2457178910.69,1784459719.04,1107594259.32,545840585.88,2861989195.34,2102383945.04,1437282888.95,712977007.13,3206059178.89,2264723955.00,1458292413.22,618126284.69,3285930963.27,1986947588.49,1192375159.43,453625508.67,2740691124.59,2063145431.85,1436909100.97,586956221.88,2998442192.87,2057258043.92,1262890460.40,477118638.71,1802050582.71,1202093330.13,730492265.58,278785376.05,1523685954.16,971733864.09,590268421.59,283984998.36,1008102416.51,390823308.95,864060126.51,437166513.27,569711174.13,232403857.20,301678530.47,150424567.07,330752013.03,0,197415595.03,93101903.92,116507190.00,99482720.00,0.0
4,营业成本,4050851809.29,2294939155.40,1135404724.77,6389299945.99,4754708966.08,3181709237.63,1270334405.08,6004792228.32,4049960142.31,1889272148.01,643464747.61,4528180470.08,3195452382.77,2030074735.68,635075789.84,4178298640.48,2786563828.81,1559943764.22,530688111.52,4116951098.51,2722154328.24,1745256648.63,835948481.45,4870171198.02,3379702635.44,2055240931.99,1066829750.09,4396804557.85,3138775076.94,2062578782.30,859764190.41,4149747354.71,2872061978.54,1859323797.06,797302519.79,3355116220.23,2198127914.83,1429812514.03,552882335.66,2231647595.81,1639415452.78,1002584378.02,484452020.81,2626495072.84,1901921014.33,1294629112.31,602530918.26,2886673542.25,2063079171.70,1344549303.79,551097999.53,3051342896.99,1818953759.35,1087021882.30,400394765.94,2493771115.79,1899353987.17,1318671629.41,528898998.96,2739052392.36,1884328245.25,1155474203.00,430765834.31,1574863976.10,1037881288.45,632154395.54,234661885.22,1363305975.80,867523401.53,522643679.14,245685687.32,905103038.08,355083213.50,782394887.45,399477885.55,515242986.32,214036718.46,262730833.49,134925641.79,301334276.85,0,175044064.07,82804938.39,106695620.00,87784040.00,0.0
5,营业税金及附加,45103627.66,33483641.81,24425833.45,69164284.39,50128750.82,30995119.73,19303569.76,113236998.77,48292510.69,32164819.18,18192076.69,80713491.75,57340487.39,41925653.59,21484437.23,74112944.71,60682826.99,29229537.87,23870569.25,119093387.88,32285975.32,23832851.67,21075540.31,80283169.23,55054228.74,30382049.82,22964638.99,42552349.39,36723116.66,24245232.90,7653168.46,67478942.55,39081137.77,29502469.23,13571152.31,67339932.44,39714451.75,27911130.68,14805087.10,37719752.47,30339584.52,18055274.02,8862802.74,30310982.81,23913449.05,19583743.82,9683382.58,55002534.00,23464991.58,18165958.95,11085398.65,50311010.02,15387365.15,9170259.24,3985919.59,21052136.49,18943115.97,14295119.22,6036162.31,39962681.73,23504612.44,15802469.22,6554616.38,30647802.77,27095607.93,18806467.70,5815634.60,21432914.20,14674725.27,10651231.15,6370645.08,15352991.32,5004902.02,16624264.38,12152060.60,15582301.20,5265403.01,7469133.55,4625003.86,4035318.90,0,2395455.04,2762217.87,1861340.00,4974180.00,0.0
6,销售费用,65615181.84,41841341.94,21375869.65,92679913.95,60664939.87,36752806.61,16460185.28,62600633.78,38319270.83,23994074.15,12260791.08,62914477.17,47160595.32,27044440.94,14014079.34,66864243.68,43338403.65,25796140.92,12382263.66,74350238.21,51628469.95,32176630.58,16371185.54,58747752.70,35405720.90,22938706.87,10230748.73,60701908.32,39438425.58,26180227.34,12681299.65,54120146.10,36727026.30,26655161.03,12880547.45,62274866.25,46529489.63,29072841.68,24667288.22,58804649.92,45993573.09,33026386.14,17621770.90,69008861.10,58047251.94,39483876.38,19197072.55,85703517.95,53092146.86,32601590.65,17330356.52,77247015.97,55399560.09,30281240.05,11970066.36,63606389.01,47510532.13,33407155.25,15149730.58,75929789.89,51470030.56,33074843.12,13877209.99,58150669.71,37611109.04,20259456.50,8516022.97,34920781.85,19264505.06,10777166.18,4446610.61,22670168.74,9579048.14,13985005.18,4090124.57,6733761.54,2090934.68,4088883.68,1713420.20,3366457.82,0,2504477.35,1028630.88,1754720.00,309820.00,0.0
7,管理费用,86148230.93,59936552.69,30991943.63,101824308.85,75624540.77,50620936.79,26822378.95,101841505.08,75081368.99,50439733.94,27779055.16,91323774.69,74086490.66,47623611.85,25861399.27,113736205.05,87944722.24,63174422.56,23554984.73,139758863.18,93495564.63,61790830.93,23082791.66,115340772.49,83682227.84,57175823.58,26166839.68,115539294.01,70238046.65,50027193.98,20654172.35,107686064.47,83462002.84,56865619.98,26885862.05,92292419.78,68082295.87,47601236.77,22685489.18,84026703.86,63403333.37,44518803.13,23650647.17,88280903.36,68301124.60,48503611.91,23229404.40,79335965.74,83080751.30,36398543.40,24290633.70,72834620.67,61450299.78,40275312.19,25737639.77,102374089.27,55527721.31,42826450.29,22378064.45,86436775.84,59738269.05,34450756.12,13336197.77,77340028.10,50475147.35,28859674.48,15009725.89,58737757.98,36223948.76,25533130.25,15819920.42,39320464.61,11998176.53,36594980.73,14730844.27,22488935.16,6875265.28,17892389.30,6395896.37,18435295.93,0,11686083.92,4887321.91,4644650.00,5430510.00,0.0
8,财务费用,85921450.54,51145571.41,38877205.06,158461249.54,144191056.25,78683357.11,54576402.45,220465103.41,132770560.42,89172142.09,42974061.78,134947996.02,82101313.24,46212544.85,22200396.39,139803655.54,89760080.01,61126361.91,19526876.63,189003271.27,110465116.79,79198135.48,33851305.73,114496708.00,79533367.74,47991451.72,22057319.53,108783270.65,66885687.65,41161734.51,15384607.82,70738575.80,39123739.39,27018795.05,12663875.85,58328077.26,50205562.94,37543881.34,20352631.72,59981660.78,40585209.28,26787835.21,13396329.05,46072430.82,40289200.36,24717920.45,13066815.84,58886528.09,42006893.56,26577016.43,14321896.29,34195419.62,35756604.12,25626465.65,11537117.01,59887394.03,41810075.27,27708746.80,14493265.58,57060553.05,38216886.62,24088188.94,12584780.26,61048106.03,49030177.36,30412271.36,14782107.37,45288524.33,34047283.47,20663214.87,11662134.93,25655753.76,9157968.76,14166219.22,6602478.43,9663189.91,4135535.77,9497290.45,2764604.85,3580663.53,0,5785514.65,1618794.87,1550860.00,984170.00,0.0
