,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1567253301.11,1145110193.49,753162986.02,332041666.34,1425880852.95,988985972.64,630738390.69,283458635.24,1269761412.85,889482817.17,553636609.09,263389536.09,1171925228.78,825299039.66,525107647.08,249920649.46,1289400551.65,912004605.81,564231439.21,277929849.47,1339107532.80,944873020.12,586986214.84,264872849.48,1187193388.15,849631416.73,521292584.62,242565918.20,1091400074.37,793982625.06,507148491.12,240650887.25,986654085.02,668999951.46,434899595.68,197758658.67,879127335.14,615171893.24,400783425.39,184541278.25,807504009.46,581664868.16,365392185.09,172361835.04,678980444.32,475372888.03,306518649.76,146206923.74,526911683.83,375177465.55,232947675.91,103538737.24,491041198.46,356701739.40,235760949.32,104577258.59,473657307.24,338153637.20,208362419.15,93701087.98,437919421.91,312413388.72,193742406.21,90013862.07,386993132.22,284487974.58,172613061.77,74945009.83,330989655.03,256683887.60,155076953.55,67467840.15,314867419.77,154071007.25,299910593.79,140388217.00,267395034.59,289021976.55,240340599.38,0.0
2,营业收入,1567253301.11,1145110193.49,753162986.02,332041666.34,1425880852.95,988985972.64,630738390.69,283458635.24,1269761412.85,889482817.17,553636609.09,263389536.09,1171925228.78,825299039.66,525107647.08,249920649.46,1289400551.65,912004605.81,564231439.21,277929849.47,1339107532.80,944873020.12,586986214.84,264872849.48,1187193388.15,849631416.73,521292584.62,242565918.20,1091400074.37,793982625.06,507148491.12,240650887.25,986654085.02,668999951.46,434899595.68,197758658.67,879127335.14,615171893.24,400783425.39,184541278.25,807504009.46,581664868.16,365392185.09,172361835.04,678980444.32,475372888.03,306518649.76,146206923.74,526911683.83,375177465.55,232947675.91,103538737.24,488137634.71,354448467.75,233573842.97,104422187.46,469818351.19,336878125.70,207655985.83,93540521.24,435475493.45,309774373.89,192442634.67,89391791.23,385482713.83,283365150.16,172378742.24,75189653.06,330999932.48,256721224.24,155085882.96,67474808.55,315124165.08,154106356.11,297263986.46,137620138.12,267559870.00,287027017.31,240141068.91,0.0
3,二、营业总成本,1380814313.22,987115436.52,652708059.45,308267940.35,1329105045.71,890934948.34,575581474.35,262151320.98,1208534395.46,837967366.24,543656225.92,248813472.60,1171939922.36,774186563.05,470718848.52,224754449.56,1102828688.38,749217355.33,457608272.22,234170515.56,1104462197.07,758003949.52,477220527.95,224468238.66,989339706.15,661895638.10,409035942.41,197023773.97,903806564.96,645474651.39,421473850.03,191038247.46,801567909.52,532588553.12,350165717.13,155014052.76,724126566.80,493662071.12,320753968.83,137688033.71,709915004.29,515330135.68,329668063.48,151166173.13,558169653.03,399741987.23,262266384.05,125776032.79,426791914.47,322115486.61,214514235.94,98845822.94,403125009.25,305968186.78,223512616.69,92747019.94,370363192.11,267862733.06,168127351.16,79460968.94,339393394.61,231142248.98,152040614.26,68771636.03,295058599.15,208835584.56,134447810.34,67340236.24,260161506.38,205986378.47,126598478.98,61493107.71,261760579.29,131003379.77,243687012.17,113330430.26,220558283.61,244625758.77,200160213.91,0.0
4,营业成本,1165572018.48,842116176.93,560037410.87,266160879.24,1085671822.96,748172061.54,489726174.94,234220412.93,1018337758.70,727323765.76,472571437.15,223166883.15,947462913.44,658246499.26,398997552.24,202485186.13,859528760.53,596883094.03,387272601.89,199843668.09,949070227.81,656536758.28,394109003.26,185641322.80,877330210.66,595175394.97,378804953.88,190108522.97,762728083.02,544425905.60,358617428.92,161659489.15,702148863.32,471117114.37,311153034.78,142418322.01,639747801.40,423677729.71,267599612.04,114430768.24,592972577.95,427382753.59,273889039.68,124770298.76,485589085.12,360714756.04,234854780.41,110437202.18,362258458.48,270253378.48,185750645.51,76965185.49,326530859.89,244815132.99,177665380.97,73925616.58,307061331.88,223380364.21,135006448.10,64773315.18,273381208.94,197002802.80,131466430.06,58183966.24,220271796.25,165148217.72,103316062.59,48916145.39,205540627.69,154539337.54,95615970.61,44157224.57,202647114.45,95100677.83,192445995.30,90975627.37,168037110.29,188238326.82,160652612.16,0.0
5,营业税金及附加,2819499.60,1557965.37,999770.76,673792.55,4875297.60,2937948.10,2165644.81,813155.53,4794770.68,2380021.46,1289347.00,539169.65,4501775.15,1848889.31,726495.72,175830.91,5379100.95,2620689.29,1104378.06,436803.42,4673920.99,2842273.10,1693494.22,761828.66,7941059.11,5899854.44,4242575.89,1863337.07,31931443.86,26394809.30,17464132.48,8396935.69,32199807.19,21664069.83,13860602.33,6588044.51,26556250.57,19067431.16,12357524.48,5691654.83,24523607.12,18080243.01,11492743.52,5501337.38,21097274.58,14756085.83,9685352.07,4667191.22,16654093.20,11999336.95,7484308.82,3297875.17,15562756.61,11126033.80,7443296.74,3329303.28,14604510.30,10479217.33,6452184.12,2958846.37,13378526.67,9654516.24,5958641.31,2808717.51,3170587.17,4125627.01,3720579.89,2411154.74,10003494.10,7496383.16,4759549.76,2105608.76,9983141.04,4945936.72,9485702.57,4385450.96,8439531.58,9101177.50,8211464.86,0.0
6,销售费用,5016608.31,3526559.56,2035661.03,1158870.81,3735298.35,2330474.82,1073772.76,495580.89,1377295.88,877702.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554739.82,430874.05,296809.07,142689.47,613168.59,386019.29,268592.03,130791.31,456570.46,374660.13,211229.26,93242.64,305177.31,224525.10,141514.19,72770.27,507076.04,310147.00,218000.59,3426143.41,0,226499.39,126967.41,5004805.57,51377.45,0,0,0,0,0,34890486.53,0.0
7,管理费用,124495480.63,78864580.72,53599940.27,24069655.56,141623518.00,80580587.72,47633845.65,20860339.90,126740969.56,72329752.33,44755367.45,16692428.02,101017426.73,55157957.45,34920751.84,15456451.50,121695635.47,79425827.36,54235221.80,27913152.39,123421037.40,85066066.15,53310655.32,21719754.41,116421727.96,79400943.71,48478029.59,23791714.03,91454243.74,59625885.09,35978882.68,17181852.32,84185522.31,56912199.86,31374414.65,12608581.30,74998477.50,48851359.82,31968068.41,14766678.41,70555503.18,48910549.31,29799544.19,15523989.82,59194505.60,42306562.14,27272677.40,12141456.50,51055360.09,34946840.23,23356133.96,11315679.33,46137332.42,32307489.05,20331655.48,10640011.12,51591905.66,37178383.70,24830472.91,12263353.17,60902500.42,29358043.57,18700597.17,9226315.38,52825564.87,37246176.82,26281195.09,10739019.01,56005218.77,42146797.20,28309736.97,8895969.95,48255564.57,24447867.19,37446005.20,14381062.16,34697756.41,42925236.73,-3594349.64,0.0
8,财务费用,82910706.20,61050153.94,36035276.52,16204742.19,91933876.53,56913876.16,34982036.19,5761831.73,57033649.51,35056124.59,25040074.32,8414991.78,118852598.21,58933217.03,36074048.72,6636981.02,116045200.88,70287744.65,14996070.47,5976891.66,27178793.71,13558851.99,28107375.15,16345332.79,4918416.85,-995730.22,-4904792.15,-1154975.30,10324447.80,15028051.40,9413405.95,3799970.30,-21437310.62,-17104830.94,-6222334.63,-6600895.06,-13200176.43,2065550.43,8828763.90,2798932.23,20878769.27,20956589.77,14486736.09,5370547.17,-11970596.61,-18035416.78,-9546425.83,-1469817.11,-8972851.87,4485056.90,-2373661.42,7124393.48,14280891.74,17333511.65,17803691.47,4721297.65,-3351126.19,-3549892.31,1627016.77,-627788.42,-8574018.73,-5097638.73,-4226568.47,-1520133.37,18283574.82,2005416.01,911972.18,1847773.69,-11387834.18,1577361.18,-2213745.77,1329498.86,823381.78,6508898.03,4309309.10,3588289.77,9383885.33,4361017.72,0,0.0
