,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,23588709597.84,17483566675.01,9919098676.94,3127143446.66,16437960414.93,9787161800.00,434639.65,206401.99,38224603.57,22072481.67,10178491.09,10012862.07,5367611.26,5008981.02,4822840.16,4428503.16,10649737.55,7515414.48,7467414.48,3280348.00,29813478.35,20415500.35,7023471.78,43741.78,177672584.82,102732025.64,102660380.33,102460490.46,218227094.54,1386599.54,1069936.88,587895.84,386823956.59,20773944.82,1149964.28,456906.85,215175139.59,18592466.72,18003985.21,17434488.10,237215037.98,142297127.71,110500132.48,59992883.84,167735380.52,67317764.65,50003858.60,25665968.43,107684243.98,65371445.99,44060327.79,25680513.19,133765275.72,81928930.28,53782572.35,35478510.45,139081301.52,101492877.54,68428617.63,29620697.41,175632805.66,261480893.27,190835623.79,60535901.67,267396513.71,237953433.35,159040785.82,30588729.08,143288286.04,106826090.43,78846326.92,16783127.87,76956900.34,57241340.37,137994131.67,85062033.81,152927051.45,80946436.86,172344113.04,66556306.31,166296213.49,77073739.27,161161631.26,80497568.13,194232375.98,147307361.69,133742934.05,0.0
2,营业收入,23588709597.84,17483566675.01,9919098676.94,3127143446.66,16437960414.93,9787161800.00,434639.65,206401.99,38224603.57,22072481.67,10178491.09,10012862.07,5367611.26,5008981.02,4822840.16,4428503.16,10649737.55,7515414.48,7467414.48,3280348.00,29813478.35,20415500.35,7023471.78,43741.78,177672584.82,102732025.64,102660380.33,102460490.46,218227094.54,1386599.54,1069936.88,587895.84,386823956.59,20773944.82,1149964.28,456906.85,215175139.59,18592466.72,18003985.21,17434488.10,237215037.98,142297127.71,110500132.48,59992883.84,167735380.52,67317764.65,50003858.60,25665968.43,107684243.98,65371445.99,44060327.79,25680513.19,132914505.22,81464483.13,53541053.71,35300592.92,138562225.64,101053217.49,68172952.40,29490086.42,175237288.40,260580552.42,190027311.17,59932701.67,265309752.90,237665423.16,158974052.22,30588729.08,142318969.52,103631662.93,78629485.49,16604389.12,71596296.33,57239870.14,136910641.43,85041764.73,152652369.90,80936620.56,171403890.42,66122916.26,164991191.15,76898635.31,160476903.83,80137396.13,193469451.95,147280667.86,133622198.42,0.0
3,二、营业总成本,24851560788.17,18826640489.70,10261356196.08,3130131745.37,17430074309.21,9930702461.40,9418362.93,3708126.80,34464625.93,23902065.63,13175392.08,10370338.00,11763688.46,12459678.20,9897281.29,7466534.55,23203089.59,16420035.68,13949779.37,7507823.86,27241218.60,21408669.68,11042002.50,3581830.95,130257732.40,91665061.61,87704932.13,83697387.04,179512749.79,11767564.69,7843100.63,5890355.29,384662225.23,39658470.11,12222408.98,1297771.92,212727786.75,19614564.96,17036495.65,15685282.11,220004136.87,148896154.49,111612752.89,55266982.00,180923560.68,64429121.15,46070854.50,21475949.57,95117221.65,59245945.04,40636604.61,24391025.84,116634118.57,75063274.22,50556885.72,31234537.02,146460286.67,98408140.13,69800664.91,30194650.95,184079722.33,254910683.07,192081156.91,65566745.34,267049830.78,239511918.67,160346678.70,33783357.92,134130608.97,102800985.91,78210723.91,24411169.19,78759722.80,50877335.22,113198306.48,75657553.18,166363650.65,80759408.69,154459094.45,65395866.58,141152370.08,0,138195635.90,67179553.78,165870940.33,121321511.25,112294705.99,0.0
4,营业成本,21393915356.95,16603161176.33,8979594658.15,2721352228.57,14498934076.34,8687879293.53,0.00,0.00,23391651.57,15594159.61,7789760.59,7732174.10,2776274.61,2786029.46,2638616.76,2939529.22,7725577.78,5173438.22,5173438.22,2524259.67,12156415.75,10436648.86,3341821.83,5800.96,85494338.40,71568974.83,71541552.11,71492584.57,118947580.91,384292.25,272315.26,89244.39,197793687.43,15809860.04,256326.48,89244.39,148694083.54,12496224.40,12387051.70,12142346.63,165820909.00,110692687.99,85797988.10,46933199.98,98197544.96,14323803.74,11553731.78,1852357.60,24198791.07,17535691.01,11617221.85,5328246.84,27875213.54,21424018.12,14615441.11,8718006.24,52833104.94,36154556.17,25095338.30,14728514.94,109582381.00,182859433.00,140014494.22,46002016.40,196604118.92,179925822.02,118645278.86,18610492.21,92872173.68,75325038.16,59257574.98,14968869.03,48591652.44,39651029.87,76489515.13,34391179.43,91920444.80,45390384.91,96851980.66,37478808.98,91798160.88,0,90790742.35,42329331.41,121223518.83,90499353.66,78573620.82,0.0
5,营业税金及附加,81342883.69,42544522.07,27594647.57,13337505.87,52301929.76,20967829.28,476970.79,8679.47,1104718.22,541987.99,534879.63,6605.65,-2919452.50,489145.12,522792.90,439833.73,1217137.47,766684.35,720119.60,243247.44,5472279.61,3620593.72,2686130.74,1408396.65,19809250.22,8077216.59,8074108.70,8062777.04,43521517.96,402906.12,384970.15,33420.95,73799603.42,1789650.30,45943.76,24876.91,13978267.04,950454.07,939215.37,1109909.55,15183787.92,9220281.92,7151773.51,3887629.85,10935265.03,4334429.50,3373513.90,1784060.43,2763314.89,2087175.16,1413962.66,839140.28,1962495.34,1433831.78,1021414.64,631776.96,332684.73,42553.28,68892.31,99030.78,4376323.55,5123598.43,2543591.66,581871.57,5071901.74,4571077.71,2906254.50,1131351.86,4008676.36,2773803.64,2063044.71,403109.99,419618.87,300712.20,2510004.10,2348389.00,2166820.73,1560285.50,1862367.91,533267.10,1918036.63,0,1862011.71,1032261.71,2173682.78,1504945.30,5735618.96,0.0
6,销售费用,1648203135.11,1064308132.19,582601420.42,300817656.48,1457493332.30,690367022.70,580834.15,49993.12,352514.00,352514.00,126534.17,74649.84,644208.37,563857.53,271697.30,161550.52,818766.36,690975.52,489350.01,228753.12,1399232.89,950516.64,777299.35,574999.97,5298457.88,4108942.90,2823659.24,638357.28,6497381.97,3915832.13,2331191.11,1444356.30,12294605.74,3776508.65,1961424.17,993657.73,5309424.03,2151772.35,1686811.99,1016460.75,9509140.02,7225149.12,3890146.54,1213483.53,17663227.73,16600442.06,11380176.07,5469033.49,14258773.55,10058381.53,7130167.00,3283921.87,14896752.51,10846060.50,6921082.31,3573170.14,15296396.47,12563196.05,7997341.47,3487810.99,18061353.56,16617236.54,12446150.89,5948735.75,26033604.69,14449377.43,10383759.49,3946708.55,6121464.37,3211051.83,2073077.93,618473.50,2434095.67,1280861.08,17278362.12,14830656.05,23086576.53,11908021.30,16832074.68,7974644.38,12157921.18,0,8902109.48,5002456.12,9806018.72,5320555.62,4038667.56,0.0
7,管理费用,806614430.20,504884523.15,330430317.85,220241413.51,882751014.39,469978718.89,7616093.96,3162450.01,7431267.88,5978679.75,3758980.74,2275117.04,11193986.84,8900133.52,6423731.88,3653091.60,13184641.37,9543682.49,6730335.62,3613271.57,11472713.84,8355745.61,5850847.82,2912665.61,13254049.09,9361728.76,6575412.22,3665939.92,16732581.48,10894983.46,8214379.95,5459048.31,14069166.10,6077600.84,3094830.43,1097125.18,12935726.42,5399475.89,3830143.43,1998869.87,7861740.03,5857911.95,4408976.10,2007279.77,19043436.26,20597385.90,14481240.80,10404669.38,36907064.78,22900239.86,18603328.04,7335389.35,57241424.97,29947379.51,20514824.29,13110657.29,63357097.46,38153337.22,28148338.91,7197493.64,37940106.83,35661669.67,27389565.31,8333689.53,21970360.42,25348107.67,18474690.48,6353044.87,23061329.82,14569620.52,10365449.36,5637699.55,20916230.40,7610073.36,14785992.72,20567916.76,37846700.17,16957964.24,30946647.97,15712177.84,27219782.23,0,30945213.37,13574372.39,27171937.31,23257707.37,21324941.88,0.0
8,财务费用,482924516.25,317772688.83,182413681.28,75449815.68,81897028.98,35817564.06,661073.26,485417.36,1857195.99,1357593.50,858611.18,369836.70,-63140.95,-576821.96,-159200.44,-96538.22,-855563.80,-763474.72,-636889.53,-305663.44,-4040226.24,-2499324.24,-2159519.78,-1358516.41,-4865153.61,-1700659.18,-1188489.17,-139202.32,-5296407.38,-2751092.17,-2240897.15,-1071243.79,-5415818.49,-3343641.90,-2117461.40,-903948.92,-3076736.43,-1872791.94,-1198022.02,-733824.68,-648485.21,141392.94,310641.55,529224.16,2902585.26,4341063.72,2933255.31,1464813.04,8241426.10,6350588.68,4263304.54,2032205.27,14658232.21,11411984.31,7484123.37,5200926.39,14641003.07,11494497.41,8490753.92,4681800.60,14119557.39,14648745.43,9687354.83,4700432.09,17369845.01,15217533.84,9936695.37,3741760.43,8066964.74,6921471.76,4451576.93,2783017.12,6398125.42,2034658.71,1750255.68,3519411.94,11343108.42,4942752.74,7966023.23,3696968.28,8058469.16,0,5695558.99,5241132.15,5495782.69,738949.30,2621856.77,0.0
