,报表日期,20191231,20190930,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,609897588.40,441590045.11,593382513.51,288518993.70,560488739.09,457801559.49,344679032.82,0.0
2,营业收入,609897588.40,441590045.11,593382513.51,288518993.70,560488739.09,457801559.49,344679032.82,0.0
3,二、营业总成本,495052337.26,365055573.44,483272844.11,232937351.39,486669594.87,364263384.90,300299845.92,0.0
4,营业成本,409440296.44,299354279.95,397809096.18,191666931.61,365509349.74,290355418.34,239060714.28,0.0
5,营业税金及附加,4965911.91,3729342.35,4460373.78,2228044.11,4905303.54,3969370.33,2011207.87,0.0
6,销售费用,16604209.56,11929747.41,17256872.16,7823138.04,23755497.00,14672137.79,13038787.25,0.0
7,管理费用,40659617.91,29306520.36,40170641.08,18153760.82,60195233.76,35472627.40,29157181.64,0.0
8,财务费用,-994984.53,-1364696.60,-5122193.24,-1313599.53,7121262.98,-3332645.76,-1664663.11,0.0
9,研发费用,24377285.97,18662379.23,24002841.93,11319377.41,22249899.97,18689041.67,15608771.26,0.0
10,资产减值损失,0,0,4695212.22,3059698.93,2933047.88,4437435.13,3087846.73,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,138193.86,420054.69,19200.94,80212.69,100030.27,21496.48,30777.52,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,110096705.79,76874761.06,110198288.03,55667050.39,73899381.93,93523973.35,44498893.23,0.0
16,加:营业外收入,1869248.12,1412704.08,1228268.45,473202.74,1593434.84,966993.46,868153.91,0.0
17,减：营业外支出,71494.90,40821.68,306364.70,302815.34,331115.14,126806.89,27660.58,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,111894459.01,78246643.46,111120191.78,55837437.79,75161701.63,94364159.92,45339386.56,0.0
20,减：所得税费用,15042459.07,10759021.59,15352336.84,8001693.12,14831792.33,13332446.86,6044110.05,0.0
21,五、净利润,96851999.94,67487621.87,95767854.94,47835744.67,60329909.30,81031713.06,39295276.51,0.0
22,归属于母公司所有者的净利润,85785034.78,60556854.37,84996031.24,42642847.24,51434539.38,72495608.41,35690586.41,0.0
23,少数股东损益,11066965.16,6930767.50,10771823.70,5192897.43,8895369.92,8536104.65,3604690.10,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),1.140000,0.810000,1.130000,0.570000,0.730000,0,0,0.0
26,稀释每股收益(元/股),0,0.810000,1.130000,0.570000,0.730000,0,0,0.0
27,七、其他综合收益,140772.30,772457.29,915835.88,351461.87,-1100807.93,-139533.22,0,0.0
28,八、综合收益总额,96992772.24,68260079.16,96683690.82,48187206.54,59229101.37,80892179.84,39295276.51,0.0
29,归属于母公司所有者的综合收益总额,85906159.10,61312627.67,85778595.12,42888132.83,50452382.30,72356080.54,35690586.41,0.0
30,归属于少数股东的综合收益总额,11086613.14,6947451.49,10905095.70,5299073.71,8776719.07,8536099.30,3604690.10,0.0
