,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4852152322.94,1885110208.99,869896759.51,9542983232.62,6992854232.84,3916063019.08,2331481309.74,14390839245.91,6391327978.94,3641553447.75,1163590255.60,9769685188.62,3103272030.82,2933342397.54,1957107720.84,4012909898.03,496687289.20,282117570.58,135417190.02,3947471664.29,1098785025.70,670432396.54,138021900.82,2961636245.31,1030884058.54,865834482.98,251226975.71,354451122.95,284528459.98,264317847.84,12737575.83,164197040.50,135867901.99,97128451.89,59012946.08,327453135.94,224818850.87,177738748.53,112733937.77,2092510867.08,437087251.86,219711904.59,60669097.59,429808116.60,3511051.78,743358.07,0.00,375177581.25,10721940.00,10489931.15,10271691.49,46385801.30,34236861.57,25475054.86,13304363.97,43037310.48,36387868.73,26755319.91,11999645.11,59072595.34,35591576.38,25398030.40,13499207.47,52445633.50,41915381.96,28122285.33,13128935.00,61938578.50,58514862.19,40899466.70,16521700.66,69836548.84,39203984.17,61792060.61,20307280.83,41474799.44,24047370.96,48915697.69,47613200.52,46404154.10,0.0
2,营业收入,4852152322.94,1885110208.99,869896759.51,9542983232.62,6992854232.84,3916063019.08,2331481309.74,14390839245.91,6391327978.94,3641553447.75,1163590255.60,9769685188.62,3103272030.82,2933342397.54,1957107720.84,4012909898.03,496687289.20,282117570.58,135417190.02,3947471664.29,1098785025.70,670432396.54,138021900.82,2961636245.31,1030884058.54,865834482.98,251226975.71,354451122.95,283856248.87,264317847.84,12737575.83,164197040.50,135867901.99,97128451.89,59012946.08,327453135.94,224818850.87,177738748.53,112733937.77,2092510867.08,434526171.86,219711904.59,60456697.59,429808116.60,3511051.78,743358.07,0.00,375177581.25,10721940.00,10489931.15,10271691.49,46385801.30,34236861.57,25475054.86,13304363.97,42915690.54,33626062.72,24079337.63,11889568.31,58659284.80,36430738.30,25999957.19,13711091.00,53003039.25,41750474.17,27832303.34,12984095.15,63046550.03,58220610.28,40707084.30,16402365.81,69411949.75,38950339.73,56443700.60,20044994.92,40152495.95,23563233.05,48941181.22,47970578.44,46438389.40,0.0
3,二、营业总成本,6149290458.53,2787796776.05,1353712908.88,10540782121.44,7154245413.18,4036473281.72,2351214502.20,13831506009.11,6910211020.63,4040503151.12,1318411421.61,10022565892.86,3834229749.53,3431635591.84,2205265546.65,3955875432.38,796621140.05,439650479.46,207550576.66,3380100019.52,1266857175.48,731137927.89,218447543.09,2654915362.79,1018058150.90,854685353.80,256157147.62,463938551.10,314289825.42,265374786.54,25476795.96,166565494.76,141702859.43,89107152.38,29762332.56,306544633.02,160513941.62,123724597.48,77819168.74,1684357480.31,314835438.21,143585945.67,42968424.48,379398673.77,31744429.64,20477529.93,8884331.03,286570824.82,24365548.96,20754715.91,7906934.26,55003003.59,39790537.38,30697782.16,14828613.90,61277130.98,47293437.74,31132554.97,15243643.46,58498916.52,39331847.27,27824351.37,14294266.91,67339488.49,40651515.29,25946465.32,12036121.23,47090252.58,38233155.55,26078379.57,11841653.15,48035011.68,26472963.28,39565036.53,16565436.28,32720709.28,18707198.59,35523617.10,34651782.10,33648657.98,0.0
4,营业成本,3186571371.44,1056079504.17,515723677.05,6225070675.86,4239998516.60,2214046471.67,1317512942.86,9861726447.63,4529142448.90,2712014199.62,795911654.76,7475254839.35,2640432599.20,2517126760.29,1778239100.73,2923451876.80,316377557.98,167141427.58,70802214.11,2373481963.25,717929654.07,398093781.34,80274504.51,1989981926.70,698873719.86,596156139.64,166193702.48,261252536.02,205954229.76,194864806.71,3010824.95,66800112.27,58278314.72,35328774.68,7070511.60,158931889.87,95703420.08,79331731.71,52428900.36,1439908606.10,229527066.06,99071939.77,25642276.71,300134250.60,641764.63,760262.88,0.00,226411750.94,11418816.10,11238036.82,11206340.52,33542264.83,24107085.79,18153586.45,9193891.15,29038130.87,22334675.56,15618802.13,7922460.27,33012088.84,22368096.41,16060164.89,8530999.64,32392923.59,25082825.53,16589648.71,7781490.86,30665719.68,25630019.75,17369010.24,7626767.91,30361706.88,17619629.56,25757399.48,10973236.77,21500416.86,12214425.23,21100564.09,21557894.23,22145724.68,0.0
5,营业税金及附加,499781950.67,137668022.95,46393344.46,1128198494.09,599977036.61,370256211.18,303011597.51,1384711337.54,610575204.57,285291351.07,88477458.92,976368416.32,193544588.16,191099623.59,136766209.13,251078340.32,43038817.03,27433260.71,11357028.11,280537986.93,72639858.88,59222147.60,12205349.21,231707488.73,84686298.64,67073860.73,19573873.78,26961292.77,20533914.50,19509150.25,890229.28,9474434.16,10366962.45,6887168.03,3636311.34,21049548.59,13788524.45,10923121.22,6794414.37,134020638.48,25781924.18,12808175.11,3549350.76,26076838.28,722248.72,228737.16,0,39049126.21,178297.83,173552.29,80826.18,3920926.62,3888851.90,2918106.41,1679068.10,5379594.88,4162427.35,2944652.40,1479364.04,5427887.67,3726375.18,2581611.83,1351305.82,5611392.50,4369669.95,2844677.53,1378665.02,6758662.45,5531675.43,3695732.85,1804363.01,6722309.82,3321647.49,6316725.77,2571459.86,5425995.09,3180546.09,6118175.72,6389072.08,6299957.11,0.0
6,销售费用,290927389.39,174836642.20,74681980.99,418427895.05,287245734.04,182787483.86,85315869.14,393093916.59,246302423.14,139417109.79,55834963.03,169758894.11,93668403.14,59159114.99,32977316.21,116014594.37,80018570.86,51710129.63,26972415.71,114105564.39,72652873.55,41490087.97,18933478.91,93425808.99,63588998.97,40255872.70,21688785.03,51585581.94,29675042.87,13064131.73,5617674.45,22600305.00,13031002.15,7285878.92,2410458.17,22742943.56,18060786.90,11097624.91,5640558.80,26423058.70,18275565.97,9964322.98,2937872.55,15295240.71,6138015.90,3492054.35,1393518.18,4478692.56,283538.28,234764.40,137740.12,6986235.52,4658534.64,4250376.56,1952251.52,10554629.15,7915178.19,5709337.16,2815064.86,9415329.71,6929843.49,5051777.85,2500243.33,9430389.63,7068992.98,4108791.12,1844423.67,7602012.38,4549184.40,3134168.55,1490491.93,5121336.56,2639074.51,4711989.97,2083447.19,4501055.85,2626755.00,5809775.53,4277010.87,2811779.56,0.0
7,管理费用,584589534.04,396716424.02,208015001.27,975943533.28,653717026.68,369603033.32,146213418.52,552114713.00,348022161.99,194134245.02,76707533.05,255674352.44,159553884.59,94669689.55,48291463.14,172316987.37,124021502.40,78799764.55,38134133.45,165671926.96,114807448.89,82424033.03,37516732.66,170205913.74,103271781.93,63102867.38,27120486.53,107535555.82,58679040.67,37863850.89,16662885.02,90888166.19,59290807.27,38285364.39,16868881.82,62004030.61,40220714.77,26865749.68,13884947.84,46370045.41,30120241.22,15410092.54,6818562.01,31651005.79,22123076.14,14622779.60,7041227.98,9194797.77,5082933.00,1705962.11,262267.10,9615634.64,5615552.16,3842869.76,2008805.87,16496175.70,13032687.29,6931209.64,3090271.68,11002118.44,6614904.90,4356869.80,1973802.60,21056135.87,5191289.50,2950726.23,1191367.50,6637393.48,2906094.15,1946164.12,938622.80,5986615.23,2697279.52,3405514.18,1389017.33,1529656.93,1005536.00,2218368.24,2469121.60,2590072.04,0.0
8,财务费用,1587420212.99,1022496182.71,509343558.92,1750343926.91,1380985822.92,904012347.07,498087776.62,1590818212.68,1150786929.42,692996274.72,306440450.23,877471973.44,591905620.49,416529177.96,209210256.47,364111459.04,230211970.32,111634843.56,62194762.27,433962686.62,274624293.97,151769213.66,69548122.75,165676482.85,72931733.80,93141987.93,21394429.34,14975396.99,-1236196.54,-881563.81,-704817.74,349913.83,742311.00,1326504.52,-217292.21,-5859150.06,-7259504.58,-4493630.04,-929652.63,3157803.85,11297896.78,6498671.27,4020362.45,2917714.56,2139535.25,1391214.90,449584.87,-187561.24,-4426.57,-3990.03,-2262.45,-158445.12,-27194.72,-14864.63,-5402.74,-191399.62,-151530.65,-71446.36,-63517.39,-358508.14,-307372.71,-226073.00,-62084.48,-1151353.10,-1061262.67,-547378.27,-159825.82,-4573535.41,-383818.18,-66696.19,-18592.50,-156956.81,195332.20,-448744.10,-263933.70,-94533.17,-320063.73,276733.52,-41316.68,-198875.41,0.0
