,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,866043391.46,4470465980.59,3564176112.94,2356019212.13,1188508461.69,4651876199.04,3535107785.14,2267101403.84,1126387674.46,4153776609.23,3102071225.79,2034677586.17,972205193.78,3833490223.70,2829291422.86,1891775190.98,915155089.29,3477692868.18,2567661529.78,1657984093.26,783030516.96,2882644604.34,1983045832.54,1303758655.12,650917020.39,2327483505.65,1624347094.39,1061568217.04,527905285.73,1828881533.32,1345545388.73,849086642.86,414950938.75,1474884526.25,1077149060.94,718436591.59,362545586.89,1297767116.99,965952817.19,656379408.11,323712998.42,849597671.88,544868260.64,353460179.94,161093314.79,527169507.29,388134050.82,349434747.88,203143936.73,0.0
2,营业收入,866043391.46,4470465980.59,3564176112.94,2356019212.13,1188508461.69,4651876199.04,3535107785.14,2267101403.84,1126387674.46,4153776609.23,3102071225.79,2034677586.17,972205193.78,3833490223.70,2829291422.86,1891775190.98,915155089.29,3477692868.18,2567661529.78,1657984093.26,783030516.96,2882644604.34,1983045832.54,1303758655.12,650917020.39,2327483505.65,1624347094.39,1061568217.04,527905285.73,1828881533.32,1345545388.73,849086642.86,414950938.75,1474884526.25,1077149060.94,718436591.59,362545586.89,1297767116.99,965952817.19,656379408.11,323712998.42,849597671.88,544868260.64,353460179.94,161093314.79,527169507.29,388134050.82,349434747.88,203143936.73,0.0
3,二、营业总成本,697418653.38,3644414587.32,2754544922.04,1648633693.27,819501592.21,3005463028.22,2237413668.72,1368225152.71,657179414.09,2505564208.96,1838540430.35,1193872133.45,533650358.29,2201378759.44,1615344557.94,1080931769.40,498613340.09,2012397669.62,1485397767.01,935628556.29,418062861.49,1695393660.82,1124093052.52,735967924.57,353027658.00,1362447290.97,921269696.78,598027421.15,290629966.39,1099085554.59,840443584.69,555051098.39,268881214.84,1009118281.65,746256481.74,490908568.39,239511729.30,885420860.89,666535412.79,447273702.01,221728880.95,603894896.63,386336719.02,251707301.06,117833316.46,403707911.95,292887757.66,273283384.48,165812754.74,0.0
4,营业成本,223205387.75,964365877.49,746949901.50,483786320.35,243465342.21,943673364.87,681695572.57,447200186.72,211253553.97,785055907.10,604577905.60,419011411.80,199972974.55,949879171.99,725810542.34,482362425.19,216193233.43,912288423.81,670748131.63,425991007.35,176250570.90,764853940.31,462143571.82,304920331.38,145759001.34,564619165.92,350533491.73,230627245.21,117240624.52,465421705.72,392220117.19,270205548.82,136735482.96,559862266.60,427805976.93,294238926.26,152691470.84,555592175.86,425232444.23,293030302.28,151871321.84,376410228.62,237163599.84,155036723.89,72578746.47,259360443.53,198074409.10,185871965.47,107098566.19,0.0
5,营业税金及附加,8932957.30,63238283.13,47175228.53,31775501.61,17018927.47,80522754.75,60309795.22,40485336.06,21653012.00,77662626.69,57606038.39,38637095.05,17902857.30,64930714.92,42587577.22,28671509.49,14124883.71,50680452.76,37343117.45,25190744.34,13405141.68,42692571.81,29694981.37,19227220.49,9802859.81,35634429.94,25214713.07,16184727.28,8294676.49,26548066.51,19235070.50,11411585.46,5990792.51,18513023.54,13448175.68,6781079.81,3729232.43,1362584.08,832285.99,553572.05,335516.46,653994.39,450168.03,314872.76,144992.37,422019.66,285014.27,265077.69,169677.43,0.0
6,销售费用,336238208.25,1576269062.02,1165575985.90,768540645.21,374651973.58,1345644357.47,1033467932.51,582420620.03,290384031.85,1155731715.47,845112697.49,521613083.88,217626458.74,852074511.93,609196105.46,408608689.03,192122228.26,775143547.12,573934110.87,363510139.61,177669755.98,713013239.08,507403071.99,333372723.32,163459083.05,594466692.17,424604899.07,269895332.85,135148808.73,453182759.57,334875218.81,221952279.10,101379262.27,332303482.68,237630508.38,153362246.74,64994063.25,256385437.31,182071439.91,115615844.96,56125494.14,168877029.39,114703223.22,73384990.66,33408101.10,111400473.64,68891274.36,65160833.43,44088298.92,0.0
7,管理费用,54953947.49,278460461.71,196110341.23,129310647.08,67075378.50,229829119.04,166515635.29,301266371.24,133215113.62,507476176.64,339393772.57,227675836.11,106378353.41,362374659.17,254345602.77,168675905.34,81636040.19,280797587.80,206206819.13,119852548.31,51347153.08,187998195.06,136308723.74,86527168.00,40849719.12,179107576.49,128461943.09,83974076.08,30901544.00,167801587.18,105428983.65,61962597.30,25351608.14,110777901.15,76555331.20,40690466.60,20272958.57,86961412.14,59077200.86,38068728.68,11951577.99,53482272.98,28243386.92,18613767.98,9157177.76,29886942.72,23720933.88,21160290.23,13426795.68,0.0
8,财务费用,-2258785.76,-1415835.79,3616202.05,2531807.58,3461463.32,-4100563.11,-6652392.12,-5792335.24,675142.65,-20612878.12,-10381736.83,-15294511.57,-8229693.75,-31486269.88,-23090592.26,-13882185.05,-5463045.50,-13467696.03,-7108789.27,-3566202.39,-1196996.91,-17374326.56,-13294443.06,-10092617.33,-6755014.74,-16452527.57,-12416908.93,-7807065.58,-4327045.11,-22010105.58,-16880874.94,-13408137.00,-4046041.35,-18692072.24,-12246241.02,-6573545.77,-4517931.27,-22812367.82,-4726033.24,-3524967.77,-902378.73,1173044.62,2555554.74,1807106.36,970407.57,1773427.37,1345959.23,989666.70,280917.07,0.0
