,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1705982914.01,5606020863.30,4399154718.03,3099899621.95,1617765684.10,5207868838.88,3959689652.51,2687680140.23,1417348459.35,4515716784.19,3452702029.04,2403274161.26,1295383415.66,4014963065.74,2976470152.80,1998500412.91,1004837793.33,3597033209.79,2773324599.67,1948408051.58,999523085.35,3589749770.93,2578602797.06,1736816836.23,870339004.12,3169653150.69,2381224242.49,1617134270.43,739080270.51,2971519619.90,2279587590.19,1537930023.23,770465178.36,2937528055.33,2265746996.56,1522811524.54,844630005.65,2614233634.62,2045872250.38,1368618869.54,743113337.52,2321927213.25,1806530938.40,1196792146.64,605946262.25,2096963709.91,1648286964.02,1140652669.14,567130089.82,1886978951.19,1428311801.45,968877008.99,482371085.20,1673599676.21,1258354378.38,862732553.59,460618502.82,1699136965.15,1289613938.04,872778009.14,447949077.54,1514363767.71,1160081486.54,803060959.54,392674871.38,1330568510.93,1006885469.94,677961691.00,350984923.76,1177514901.32,882581000.00,600298230.25,306001000.00,1104157163.74,574737716.42,1046045333.11,553725491.86,952093456.69,483122454.54,975177796.32,516503459.40,915736426.78,444315084.28,846322692.17,712069120.11,534733687.43,0.0
2,营业收入,1705982914.01,5606020863.30,4399154718.03,3099899621.95,1617765684.10,5207868838.88,3959689652.51,2687680140.23,1417348459.35,4515716784.19,3452702029.04,2403274161.26,1295383415.66,4014963065.74,2976470152.80,1998500412.91,1004837793.33,3597033209.79,2773324599.67,1948408051.58,999523085.35,3589749770.93,2578602797.06,1736816836.23,870339004.12,3169653150.69,2381224242.49,1617134270.43,739080270.51,2971519619.90,2279587590.19,1537930023.23,770465178.36,2937528055.33,2265746996.56,1522811524.54,844630005.65,2614233634.62,2045872250.38,1368618869.54,743113337.52,2321927213.25,1806530938.40,1196792146.64,605946262.25,2096963709.91,1648286964.02,1140652669.14,567130089.82,1886978951.19,1428311801.45,968877008.99,482371085.20,1667251873.18,1254791702.44,861634017.50,460541865.69,1696514594.55,1288666547.81,871680519.30,447654377.57,1511296119.54,1158456747.93,802135952.14,393323766.35,1328471339.17,1003128499.86,677350595.15,352145143.17,1173549986.46,881709000.00,600146705.52,306406000.00,1099258491.40,571963969.32,1044072798.76,553211576.91,950661233.82,484217364.20,973883996.72,515608245.85,915631097.95,443118844.09,842203953.67,711895796.21,533672374.70,0.0
3,二、营业总成本,1598810056.97,5184991468.92,4107064726.14,2906938728.21,1522448625.09,4902771929.80,3722361388.97,2528121668.33,1337393218.41,4298618395.23,3280550080.65,2273416875.20,1236936513.90,3875649239.61,2862065268.45,1929863877.24,972968247.86,3510262563.27,2690713661.15,1910857985.72,980333993.15,3543107741.74,2551263743.95,1717970009.37,863701410.26,3220635032.14,2406629644.23,1631787333.60,749958072.77,2996016283.80,2259450233.70,1516606553.73,750378088.48,2874617794.85,2169822401.76,1448271735.29,808293805.00,2490856909.69,1943453994.40,1301110155.78,707939991.89,2201519540.59,1732299663.95,1151722488.27,587326408.43,2043732734.51,1600787535.60,1097174644.47,551079831.19,1866268973.70,1396080913.17,947217544.79,470255613.76,1651503990.29,1240993877.93,848544908.00,449676471.68,1687243801.10,1269573621.71,854384389.38,436965919.87,1550364644.30,1134392083.71,775918626.48,372188933.75,1279331968.16,949248280.70,625922969.84,321651298.77,1092467764.58,812909000.00,550466845.40,277018000.00,1005548498.41,514205653.37,959547955.37,500471917.34,875125054.97,434390199.09,905099413.29,468246475.63,816970747.06,0,747393400.27,673388390.29,471129655.27,0.0
4,营业成本,1222472164.24,3731385336.88,3014723211.62,2126701292.23,1096865304.85,3649668414.24,2853788047.81,1938956276.43,1012624493.50,3247615838.86,2516331423.21,1743223368.05,945943210.71,3013584624.39,2257191811.68,1540700405.16,759549134.57,2760385994.80,2154210142.15,1529865315.16,769379525.06,2854928187.30,2107811281.16,1420104715.71,724006299.21,2656288958.58,2008652949.45,1363733658.96,619807316.75,2447201083.03,1871315160.38,1264175647.52,636553898.21,2391580913.17,1869618131.61,1254708252.89,711058823.57,2133691060.29,1681278928.84,1117047193.39,612038230.07,1877427603.27,1479750054.42,976473336.24,491513344.22,1804214578.65,1435388487.58,982221701.57,482615397.57,1602416724.99,1201626128.07,807586439.74,399885520.48,1371354031.21,1035416388.67,702675966.55,369266112.94,1394868557.24,1063452695.05,713149027.81,366236021.76,1266651623.15,967281777.85,657599222.75,313901707.21,1027612757.59,783457617.59,510900379.84,261317924.06,858629236.45,649678000.00,441300240.96,223201000.00,766747318.96,396949260.37,734998291.82,395434580.57,677224674.49,352944306.33,724988304.97,392080110.54,709218824.89,0,635846010.43,586754784.04,391779640.85,0.0
5,营业税金及附加,14141461.75,58190180.49,44025808.04,30752678.44,16654486.01,61856930.53,44562279.87,30449981.00,15944379.60,60664577.84,45718988.06,32208204.39,16406920.23,50356102.80,23510403.73,15371596.63,6981611.67,29952900.45,23152071.73,16848872.41,6602920.13,20613746.32,13628785.61,8936674.54,2541040.54,17664147.46,14210631.83,10366384.78,5191114.31,15429035.69,12575458.31,8253025.71,4067945.50,13158975.16,9660143.94,5697453.84,2014620.36,14693182.50,10700812.22,7349609.91,3719748.36,13546175.14,10029277.10,6933122.86,3365129.96,9656432.59,6928527.62,4878673.38,1868360.51,11914322.55,8277434.72,5173686.24,2817395.55,9233548.18,7151671.02,4158250.22,1989897.46,5568673.33,7022684.61,4033027.95,1873182.32,9843807.16,1281155.20,1114858.70,796173.82,8227711.08,2916357.10,2356973.50,322982.32,3188801.11,2740000.00,2503313.48,1727000.00,6615517.62,3442574.88,6830368.63,3719170.60,6759541.17,0,5229156.61,2919340.47,5675271.68,0,3249254.73,3112852.14,2357589.43,0.0
6,销售费用,204532963.31,789151206.79,623083834.03,446285237.44,259986101.12,654909174.09,499602320.20,336144937.35,192083579.25,509748602.14,373449730.60,264204922.60,152556515.24,404317945.51,291511775.39,190013019.85,104376053.41,353774618.80,264842484.03,184613300.35,111954663.15,317762961.34,201822677.08,141235556.60,68669073.22,224074461.30,165057367.26,109963731.83,51888760.55,239897943.29,180369158.18,117149652.76,49334137.69,199663018.57,139386687.14,91559028.36,49109722.35,129471309.20,118433588.94,89541312.71,53285080.45,122921177.72,105630057.62,79536761.31,51594344.25,99500079.47,74229221.13,56196494.87,37976228.38,86788904.20,82357169.21,63606834.91,36721536.81,114723187.31,97450649.89,74963019.33,43760640.23,154051631.95,104894153.04,74315157.29,36238757.82,136152454.06,82333003.87,61696743.26,28177900.19,114267814.51,79785483.58,56693044.05,30410882.46,117542021.44,82380000.00,56930113.56,25780000.00,120755498.26,66599365.29,109892641.12,54565536.94,94999313.65,39190073.68,63539787.26,30249908.35,30297432.44,0,19916658.51,17554436.75,18362596.06,0.0
7,管理费用,72321500.54,322288237.24,212285104.52,143869850.53,70226056.77,259892339.67,162712184.70,112700479.79,94797386.37,384708247.89,291923674.13,205450952.80,106151166.96,335871419.21,243053222.88,154128143.32,79813029.98,303257072.10,214338521.54,146438132.33,72405402.46,265461966.74,172620585.92,114951602.87,55805982.52,223237796.63,153402040.69,101448392.30,51012288.74,215688194.67,153999680.73,99584460.23,45407361.21,176046032.51,121623549.34,78262015.08,37156592.62,165142770.60,113080760.37,77263090.21,34631554.76,159579455.09,116484943.27,73492127.93,30767579.19,117404414.35,82553127.80,52666864.44,28138070.57,129003027.18,79401450.55,54374896.95,25785469.95,135450402.82,85603075.16,56434143.18,29314303.46,115365289.71,79930693.26,53509586.99,27573838.72,125101067.52,76433528.22,50508252.83,25479778.06,118939059.74,76264647.50,51463749.64,27826486.32,110616233.88,74811000.00,48221963.50,24448000.00,108552056.82,44799378.16,98780714.31,38672944.65,87584371.01,36613273.76,103628395.89,35683389.22,57552865.14,0,54460359.57,45134249.84,48644011.01,0.0
8,财务费用,10443196.41,48575497.09,30976862.40,26892224.32,21462746.63,34434832.48,17858421.24,20038707.52,21943379.69,79745027.94,60886505.96,36124129.67,15878700.76,51838422.75,43527615.71,27453462.70,20098418.23,67591007.63,49240283.53,37036592.74,19991482.35,72082530.10,50664828.96,30025874.43,12679014.77,86539662.60,65306655.00,46275165.73,22058592.42,60254240.00,41132776.10,27443767.51,15014745.87,37268918.23,27734552.93,16245648.32,6880781.30,21701647.06,15973316.25,9908949.56,4265378.25,26777339.32,20405331.54,15287139.93,10086010.81,8464601.59,1535458.01,1191844.22,481774.16,20220553.65,15611142.84,10668099.17,5045690.97,20742820.77,15372093.19,10313528.72,5345517.59,17389648.87,14273395.75,9377589.34,5044119.25,12615692.41,7062618.57,4999548.94,3833374.47,10284625.24,6824174.93,4508822.81,1773023.61,2491471.70,3300000.00,1511213.90,1862000.00,2878106.75,2415074.67,9045939.49,4771252.78,8557154.65,4365982.67,7713768.56,6037164.40,14226352.91,0,33921117.03,20832067.52,9985817.92,0.0
