,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1780053404.08,1089697553.76,543862096.15,2095460894.88,1578427517.22,962931164.46,447520812.81,1723561602.35,1303032664.70,793074479.56,349632707.19,1389755108.52,1017602978.00,653690864.38,288999240.28,1165203304.99,841914528.14,523380720.78,241594417.40,1165602169.47,898836095.84,272994758.79,140335796.82,565183900.26,403925791.22,258833234.47,120787075.96,498988662.29,408453896.66,269370185.20,115283056.89,529430363.25,401482044.41,265284943.75,114570320.37,558863774.39,418890571.34,254462122.78,104645129.68,376183617.59,272071789.04,170259209.23,80276792.65,599837609.45,462820967.34,307743334.78,146957293.93,578278417.59,413013720.73,248631004.90,110335648.24,556083841.93,373176569.41,241801273.72,106734090.10,643252311.07,463595750.16,305338269.74,157544804.12,542185488.12,398790646.30,251248793.63,112910952.74,527712174.40,379762704.14,233594450.15,123882222.62,356548797.44,216376840.19,121857585.24,54469373.25,352768966.20,301794714.66,139140020.28,411691674.69,85837563.71,145114340.94,66709716.55,132802480.44,39273483.63,193362075.79,89716649.40,67779161.17,45866142.16,205825374.60,116521600.00,162382320.00,77734866.79,190220593.56,74007338.38,0.0
2,营业收入,1780053404.08,1089697553.76,543862096.15,2095460894.88,1578427517.22,962931164.46,447520812.81,1723561602.35,1303032664.70,793074479.56,349632707.19,1389755108.52,1017602978.00,653690864.38,288999240.28,1165203304.99,841914528.14,523380720.78,241594417.40,1165602169.47,898836095.84,272994758.79,140335796.82,565183900.26,403925791.22,258833234.47,120787075.96,498988662.29,408453896.66,269370185.20,115283056.89,529430363.25,401482044.41,265284943.75,114570320.37,558863774.39,418890571.34,254462122.78,104645129.68,376183617.59,272071789.04,170259209.23,80276792.65,599837609.45,462820967.34,307743334.78,146957293.93,578278417.59,413013720.73,248631004.90,110335648.24,552105014.79,370356740.21,240450168.56,106164397.25,640276761.78,461817432.77,304119795.96,157245795.27,540140056.01,397209975.28,249912569.65,112388597.27,525027351.62,378596956.36,232642725.10,123594641.64,351410290.48,215463351.49,121210768.23,54232338.70,350641430.30,299636969.33,137292473.07,408503198.91,84935064.39,141650700.31,65521685.97,130809084.10,38176943.90,190305230.03,88412991.21,65646872.98,45585595.29,200385248.18,115213700.00,158327860.00,76979741.03,183875935.00,73374642.97,0.0
3,二、营业总成本,1721121892.54,1086686463.19,532541325.92,2246884775.33,1493119421.81,939677287.16,439881818.86,1682951311.70,1257249271.15,768831065.56,348240563.40,1339054726.16,931558720.16,613037127.65,278002171.10,1145999117.02,814330361.92,516700427.24,250426437.40,1125366321.06,875531729.80,269293212.35,135335434.28,570311782.63,405178894.89,261371110.32,127325133.44,544084142.93,419473718.22,280704436.24,118850794.64,516428890.24,391871272.98,259144393.24,112737767.41,556452920.10,417314313.19,252696910.62,104860231.97,389437964.04,276515372.36,171015146.63,81640594.23,603467928.24,457773518.68,305821680.48,146003498.35,559796604.43,404299905.48,245434746.67,109320193.30,553624458.02,372566507.16,239972373.15,106554552.92,631829083.58,454008068.75,297062442.24,156767033.42,533257695.80,393306109.92,246512143.39,115293114.91,523701524.09,378438702.53,235866577.33,126393208.91,351523884.35,212202145.16,118814895.54,57186429.01,340457890.54,290760840.67,134039230.27,377687498.31,75346551.25,139441543.63,64442885.32,128651139.97,42591345.71,187944237.17,0,86522272.80,0,191982945.95,0,0,0,175518939.04,66866751.94,0.0
4,营业成本,1022327851.69,636882116.64,324917195.30,1233448276.10,863127723.30,534519769.14,253468642.19,975684813.44,726951851.20,453260797.10,197411557.22,785533812.26,586426815.31,376860677.10,174336988.18,702475562.97,505624318.17,321147370.17,155857533.19,684543152.41,530355103.41,201647022.86,98018180.10,436082248.29,313393687.77,199190529.20,92031729.21,396421633.86,332013196.30,219994905.01,88868263.16,401775326.31,312956266.10,205998321.99,87089562.20,450911317.20,346499980.41,205390173.03,81840031.65,296249738.90,212688738.86,131760716.81,61697490.10,493911233.01,388063369.09,258236261.90,123168335.07,477859712.96,348508687.05,208110312.16,93028373.56,478272343.76,318683437.99,207069185.05,89971426.24,547038112.93,392810602.49,255321520.74,134951896.13,461011101.02,342762773.80,213737048.29,101488241.75,472156793.97,344665064.57,214569601.36,116871989.40,318457883.49,190310995.26,103042239.35,46188667.90,288031653.21,252208656.50,123641424.46,340896422.34,64919112.52,113441893.67,51147777.20,103903094.57,31063943.70,154328190.13,0,54084076.99,0,168790375.49,0,0,0,156016025.07,64234255.16,0.0
5,营业税金及附加,6084353.73,4118075.42,968583.27,15575968.04,9193861.71,6207916.52,2748344.73,13497246.25,10358423.07,6543024.35,3155355.03,27542568.01,23356533.93,18611718.59,9438578.75,33028457.07,22748352.36,13910987.31,6262516.19,27499050.39,21544486.75,4128627.24,1953571.63,9799645.83,6440786.38,4433173.75,1634931.05,6920045.17,4361566.68,2902279.97,982921.03,7953453.64,5790493.24,3806563.03,1341109.20,6849266.78,4126545.89,2696316.53,1122640.17,5616696.43,3491884.42,2137154.31,961077.34,5250243.91,3363810.23,2132522.02,1084467.60,4190930.21,2341209.59,1380041.47,545871.50,2152251.91,1243529.80,838919.68,395662.45,2960147.95,1935615.90,1329624.26,766033.20,3690444.13,2203441.00,1278493.53,389135.48,1873374.10,1165316.25,570262.24,253037.25,1600673.09,1174543.34,932129.32,385334.38,5858076.80,5314770.92,792243.20,7306338.13,575866.41,3793629.17,1813143.11,3519756.55,370044.26,4852690.77,0,647170.40,0,2166122.12,0,0,0,4080078.26,1315025.12,0.0
6,销售费用,459218996.16,305966331.83,125432011.75,547951457.09,396382969.18,257326893.94,110873311.91,417885907.50,293501406.40,164754111.06,76535549.65,299510102.94,188902252.38,116271767.72,52038743.47,229675490.36,158351333.19,98521856.06,38004745.98,218348999.03,169773366.71,21108306.39,12180150.43,38609998.47,28664877.75,19036802.38,10773734.90,30753563.05,22737219.25,15302780.26,8279794.48,29557601.37,21024555.44,12294620.93,5365236.96,23616171.88,16975631.75,11204402.57,5356025.70,21508759.49,14277635.29,8373387.97,3022257.08,15291061.14,10523767.80,6852448.01,3596215.88,16144555.24,11510478.33,7249364.80,3621449.32,12934896.71,9125053.32,5367068.44,2748111.13,18286432.55,13634927.10,9148481.51,4787261.83,17492556.93,12691757.53,8081261.95,3113397.33,8112596.19,5629942.85,3951184.44,1984927.69,6413236.65,2615575.02,1669778.35,3556298.36,20291971.85,13013095.70,1030443.03,5393596.99,1346350.53,4041792.95,2457009.46,3685514.30,1523138.35,3882049.30,0,3088602.53,0,3042691.23,0,0,0,2534644.49,756882.88,0.0
7,管理费用,226624894.92,138559644.43,78856562.60,315821262.47,216126322.27,143270065.74,71821049.68,276295883.51,225798221.74,142152373.00,70759156.32,216403414.88,125565539.07,96039287.29,39799549.54,170868202.22,119413808.97,80348948.09,48636519.31,169324598.44,131026388.41,34905258.75,19084484.84,64231765.64,43280457.35,28425121.91,17341277.99,69385494.96,43931718.67,31324964.18,16641911.68,53807925.50,39170564.77,27482394.01,14763549.74,49670559.64,35935594.43,23641520.70,12375172.00,42204607.11,32377732.79,20457071.47,12720915.10,55994560.10,37607571.83,25554218.14,12795483.18,41495707.12,29867760.31,20148858.07,9116063.61,43811080.09,31135384.01,20217955.90,10560931.23,45622862.90,32038499.67,22691984.78,11277936.10,36780332.49,26257525.23,17443562.89,7569408.86,32203722.71,22054449.60,14250078.10,6601503.12,20042440.12,14773654.66,10056428.86,5600142.65,23095932.09,19097245.00,7236322.01,21798406.53,7414242.24,14328953.47,7274734.62,16239349.89,7300713.42,15117323.51,0,30011464.48,0,19651477.78,0,0,0,15779224.66,5568199.99,0.0
8,财务费用,-4833205.76,-6278104.71,-1271656.82,-4874834.19,-2846660.89,-1647358.18,970470.35,-2246215.41,639368.74,2120760.05,378945.18,7638869.84,7307579.47,5253676.95,2388311.16,10334320.64,8192549.23,2771265.61,1665122.73,24364775.60,19678528.47,7503997.11,4099047.28,20168742.57,14373039.29,9969365.61,5015245.78,21978804.50,16430017.32,11179506.82,4077904.29,22409859.44,12929393.43,9562493.28,4178309.31,21019020.96,13776560.71,9764497.79,4166362.45,19896189.05,13679381.00,8286816.07,3238854.61,27361056.66,18214999.73,13046230.41,5870483.56,16387614.40,12071770.20,8546170.17,3008435.31,16453885.55,12379102.04,6479244.08,2878421.87,17921527.25,13588423.59,8570830.95,4983906.16,14283261.23,9390612.36,5971776.73,2732931.49,9355037.12,4923929.26,2525451.19,681751.45,5009651.00,3327376.88,3114319.66,1455985.72,3180256.59,1127072.55,1338797.57,2215798.44,1090979.55,3344266.70,1750220.93,1303424.66,2333505.98,9763983.46,0,-1309041.60,0,-1667720.67,0,0,0,-2891033.44,-5007611.21,0.0
