,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1621281497.70,11060172817.26,6628149415.57,3818092472.90,1562769310.11,9981409795.74,6521421631.07,4097534203.97,2119463058.10,9730031617.16,6725459587.42,4987810407.39,2303015383.53,8761923443.60,3315816248.47,2217486808.10,1016408355.74,4285573950.79,1704568652.66,1308435474.92,482270457.27,3024100750.24,1869888698.61,1346858134.23,526536112.26,2958256940.98,981461542.41,798058575.36,262059322.24,1660357038.02,182094319.02,153566328.40,35342985.59,2632356664.70,1542712099.25,965228948.06,78232913.67,1829156289.46,927899956.17,740543722.91,436286656.47,1874091893.82,997711090.66,617460594.12,213822965.37,1105025587.12,530788302.75,392021086.26,159467229.04,1046391621.24,670087544.35,551121241.34,355913857.53,1503128314.30,1095099418.00,662012941.61,400725275.33,1249217125.50,868321412.31,669373285.81,275184766.61,1722882491.85,845600034.99,598844449.41,254788731.18,1035261617.99,670958149.24,512718560.14,211711081.36,793207944.01,526751800.00,392086543.65,132892116.79,672388243.62,331706196.23,323416580.08,148818637.38,239839889.12,91202242.21,168162066.34,60683083.58,102012859.27,44498351.66,109947686.19,91539132.32,0.0
2,营业收入,1621281497.70,11060172817.26,6628149415.57,3818092472.90,1562769310.11,9981409795.74,6521421631.07,4097534203.97,2119463058.10,9730031617.16,6725459587.42,4987810407.39,2303015383.53,8761923443.60,3315816248.47,2217486808.10,1016408355.74,4285573950.79,1704568652.66,1308435474.92,482270457.27,3024100750.24,1869888698.61,1346858134.23,526536112.26,2958256940.98,981461542.41,798058575.36,262059322.24,1660357038.02,182094319.02,153566328.40,35342985.59,2632356664.70,1542712099.25,965228948.06,78232913.67,1829156289.46,927899956.17,740543722.91,436286656.47,1874091893.82,997711090.66,617460594.12,212163193.54,1105025587.12,524507218.42,388550406.05,159467229.04,1046391621.24,670087544.35,551121241.34,355913857.53,1493874144.19,1094737143.74,661827428.50,400666558.60,1246199527.11,866449474.50,667816574.84,274932367.42,1721148493.45,842920886.84,597361111.24,254173811.68,1033615418.86,670100640.82,512144805.60,211681612.94,792297537.96,526292800.00,391787726.91,132789926.35,671382559.27,330259083.45,321420338.66,148101989.92,238393408.42,90478425.73,166809546.41,60150606.13,101249276.66,44431952.17,109401942.16,90727623.50,0.0
3,二、营业总成本,1613597676.81,10116915133.52,5958666988.30,3377604823.06,1516179435.74,9245641255.63,5934893135.56,3645528382.32,2019929459.51,9077309099.91,6298102530.19,4745542730.54,2221494944.51,8147035639.83,3126568137.60,2087029818.21,982416114.49,4015263251.28,1584533873.71,1238877312.43,458379087.13,2766173771.40,1670947629.70,1280139408.96,497413993.65,2696648770.77,939367548.67,773378868.05,276720003.83,1705099299.09,233862290.19,196939999.95,35521056.91,2535495471.73,1509593010.76,897791241.38,70149275.42,1772779891.61,910144482.57,743748650.73,451327503.95,1844234588.73,992791269.09,613585997.53,211330247.46,1057999163.16,531507891.35,410315593.09,169891158.00,1113785188.37,693722980.04,557415458.03,343924562.03,1476819326.05,1079530289.77,670288086.64,390211565.61,1217249631.73,841356158.89,648434429.93,269254487.59,1673750874.91,825326961.98,581124353.96,251688387.81,1022030862.79,654311201.49,499060442.75,208020282.09,766572331.30,513401400.00,381885736.33,127816334.37,652125508.71,324383171.04,307199864.23,141061654.61,220275231.42,82995601.68,153557351.18,55863970.48,88235480.93,38672099.82,96857549.05,83354846.92,0.0
4,营业成本,1481702742.36,9454421011.93,5544206639.51,3032418459.48,1306238478.43,8503407844.53,5449415895.87,3328620059.52,1720720897.44,8388452248.48,5841547621.62,4497409366.97,2075586899.94,7721944391.37,2994558981.48,2004321366.94,919695769.21,3954010366.70,1545082899.92,1169123742.12,439616510.01,2679624760.49,1605764167.58,1180455809.42,464167167.39,2543930312.78,906146469.88,770761243.84,247453391.09,1558335618.31,168107202.25,142082786.56,33232472.41,2342085868.03,1386525366.35,862785574.59,65389307.22,1631947445.29,812314354.12,660716406.24,405391918.09,1712495896.30,921291921.25,567605755.42,196944821.71,970784769.84,463936727.15,353346749.99,145431181.75,989133581.52,628013305.35,512903868.24,326179977.98,1393585409.73,1028034764.51,628107570.85,374436396.84,1135026714.60,781084409.64,606589443.45,256516669.90,1525421227.66,766942527.89,536084575.03,235963040.90,943216374.00,607704561.83,468318686.83,196009490.85,703525036.35,466738100.00,350861538.59,114945183.92,580979866.12,287371159.20,279457036.01,127867065.63,202890020.63,76758696.39,141964613.95,50215408.67,79077972.26,34176504.00,88280017.72,78232822.87,0.0
5,营业税金及附加,1349314.78,12986584.10,7494776.26,5931315.08,2637470.12,24901061.73,20669509.36,16418612.41,11902570.81,43661405.03,8783730.38,7526792.92,0,9828368.93,542803.13,457743.70,283261.15,4047323.34,5654045.96,4011910.07,2588519.08,52407569.00,48287263.49,26560896.09,8119937.18,80149631.24,1483329.10,1073026.02,176014.11,7528122.94,2906773.05,1946301.26,411932.80,14856643.52,7361536.11,5567449.88,3094140.40,16860549.84,9609350.55,6975954.17,3142638.45,17249485.96,11661187.41,5364995.14,1899318.88,8337810.62,4919272.62,3533795.58,2156012.66,10312299.31,1624760.08,656152.23,0,1069970.79,12802.89,12802.89,0,14541320.92,10578000.78,6865514.35,571828.54,34126965.04,8868041.92,5611278.14,2399883.48,10699405.96,7864614.46,4849096.82,1885176.43,6942757.63,5252700.00,3180706.94,1310448.71,6240714.27,2920827.29,6939174.37,3589122.97,4430058.81,888764.27,2335979.60,315451.23,1712522.86,799687.42,2287317.03,1201567.49,0.0
6,销售费用,92628209.71,409908000.56,297988366.85,210798346.75,85097521.59,414961414.13,276185696.39,190542982.25,73050847.69,360935331.87,277914006.48,166956273.54,77715991.73,310995615.43,54531350.89,37583741.93,10730559.92,56941792.37,39477412.57,28955847.81,11391949.94,38608833.26,26554182.13,18653061.37,5480386.05,44832942.44,30165001.47,20897701.43,7319653.24,37232049.83,25475489.62,17381314.19,4341720.54,26678671.44,20076750.40,15357959.99,4211284.65,29545375.46,21663497.30,16486431.47,4416142.46,29817855.93,21202175.06,12698590.29,7882360.44,28724393.37,19632885.17,12223461.40,4801785.22,31875005.14,18142298.05,12259933.89,2859975.11,18785149.13,13154715.46,9998083.72,3451485.11,32700171.28,23638845.47,16427781.54,5954332.58,81961096.68,33431330.11,30306955.27,10522049.53,38366942.30,21551374.32,13713980.42,5872456.42,34984187.84,24857800.00,17164190.70,5112498.88,24079988.86,16173793.25,3419286.56,1207376.40,3036506.30,1348623.07,2369644.41,1092810.02,1531515.73,596317.51,878887.53,332107.47,0.0
7,管理费用,36876912.59,203566812.34,147504322.45,107874678.93,40213145.11,188198761.38,133634312.58,105522830.66,41635901.31,174876415.49,128047656.46,88657567.04,33742896.30,182616337.23,54527704.52,41093479.95,10497218.72,60976655.35,46548007.16,33496845.09,9525858.86,59716702.76,44663148.42,32317271.12,8649645.87,57001766.43,41401831.52,29533535.03,7852133.66,49737205.59,36980987.00,28044398.42,7928563.93,43280942.34,31321370.16,22665673.29,7404859.55,37650760.07,28471086.59,22083048.78,6324123.43,45350735.14,32145547.01,23877845.40,13653315.13,41701220.50,30961655.07,19914393.10,8482947.32,47970805.55,29354888.97,17607408.36,9313959.46,51072175.50,36346886.76,28414590.22,10200511.49,24230210.74,18842910.15,14042813.23,4914997.50,24958611.37,11250563.50,6796498.13,2311229.47,19353504.11,12169057.39,8553148.97,3212341.78,15565270.80,10362300.00,6260500.55,4270540.95,32957377.16,13542476.64,14538378.46,6885090.19,8584780.45,3802092.17,5759248.00,3380106.05,4410329.43,2455870.61,3858755.91,2464102.25,0.0
8,财务费用,-2444375.04,21220670.73,-49812890.37,11748869.26,62351964.89,-148065831.79,-184923572.00,-48646812.65,133306117.00,110640741.42,58985479.53,4539026.44,-5661944.09,-165850110.47,-66004959.55,-47553462.59,2392592.14,-76333338.45,-64306042.15,-18564983.92,-11493325.29,-25804819.35,-8917197.70,-5111811.42,-1579214.11,-50008580.61,-27026918.12,-29086161.23,7643398.60,-29460731.31,-8933301.20,3686970.88,-12633863.46,48231943.56,33326978.27,-32920777.57,-11207049.75,62448985.99,51388354.27,49000396.39,23890658.83,30959636.04,40019.27,3440850.03,-2468240.97,-9091563.83,9665914.87,15768980.80,10475205.39,29375997.73,17242758.11,13112242.41,5670867.53,12306620.90,1981120.15,3755038.96,2123172.17,10751214.19,7211992.85,4508877.36,1296659.07,7282974.16,4834498.56,2325047.39,492184.43,10394636.42,5021593.49,3625529.71,1040816.61,5555078.68,6190500.00,4418799.55,2177661.91,7867562.30,4374914.66,2845988.83,1512999.42,1329860.23,197425.78,1127865.22,860194.51,1503140.65,643720.28,1552570.86,1124246.84,0.0
