,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,717311450.77,486430282.69,238392782.56,1058890972.01,793431859.64,495797736.19,232760744.89,905142449.93,606373579.22,394647456.61,188268673.43,762788365.29,566522151.28,372874639.96,197453125.79,137041773.97,120018121.33,76533428.80,40905864.77,183310644.10,156655534.16,109794151.54,57576964.40,299152373.79,250542188.50,188515815.41,87572772.57,369009301.81,297047200.43,204767105.00,99374962.43,336884400.26,285311342.68,187173045.96,95529857.40,292266353.25,237334557.14,154109381.79,75689011.84,284172048.96,240902341.89,140506560.93,65816747.76,344080499.82,291447920.98,208379766.66,79431446.82,291982830.72,239266517.24,175786357.04,56593031.77,238639467.04,154797145.25,192189010.97,151416902.03,0.0
2,营业收入,717311450.77,486430282.69,238392782.56,1058890972.01,793431859.64,495797736.19,232760744.89,905142449.93,606373579.22,394647456.61,188268673.43,762788365.29,566522151.28,372874639.96,197453125.79,137041773.97,120018121.33,76533428.80,40905864.77,183310644.10,156655534.16,109794151.54,57576964.40,299152373.79,250542188.50,188515815.41,87572772.57,369009301.81,297047200.43,204767105.00,99374962.43,336884400.26,285311342.68,187173045.96,95529857.40,292266353.25,237334557.14,154109381.79,75689011.84,284172048.96,240902341.89,140506560.93,65816747.76,344080499.82,291447920.98,208379766.66,79431446.82,291982830.72,239266517.24,175786357.04,56593031.77,238639467.04,154797145.25,192189010.97,151416902.03,0.0
3,二、营业总成本,699431934.67,451063606.70,206181310.28,971084092.74,638140537.24,388268978.33,177318842.36,715959674.47,477058072.43,300705474.31,152706437.91,597467071.40,459940167.99,292783092.57,157510397.40,201723399.74,136260877.88,93978817.40,47914733.43,204291495.95,163426642.68,110137704.52,57822188.34,274319582.63,216852412.49,162742748.89,75450912.48,324938778.27,261935091.56,179250071.82,84860035.65,300297312.05,249957196.13,161678996.04,84679392.80,255938136.20,204890345.72,130415020.76,64031282.77,268328796.09,226463709.10,131590394.30,64165052.18,288820612.21,241020853.49,161481012.47,62931956.11,241040479.92,194943570.08,138947655.77,45374092.76,199292131.82,128272533.64,168576466.84,125268463.38,0.0
4,营业成本,537027836.64,344842293.50,155141263.04,667422012.22,456482587.06,285337957.29,131284930.01,544811749.94,364034354.43,230215939.14,121898637.75,467568281.98,349155725.41,220899234.75,125004645.10,91015605.80,77053918.26,50430917.28,27637321.27,112303351.61,95193150.12,65465524.90,34698679.05,178473059.24,151224284.73,118675734.95,55210030.53,235376212.87,200856993.04,142366885.58,66923621.78,224250274.59,198789783.92,126998195.78,67113632.90,201105653.42,164828247.62,104236482.19,51737561.17,216079208.47,184728195.62,108287932.21,54329486.41,240679898.60,205593587.91,140361993.51,53803768.86,202977445.01,170463124.17,121592411.24,37744744.67,163954574.35,109499404.43,149486628.81,116357244.21,0.0
5,营业税金及附加,4443071.22,2498654.92,1165070.71,9031149.59,6920633.75,4031322.81,2017531.40,7444701.83,4291868.93,2825885.10,487061.55,6071551.48,1350155.62,1008814.11,539006.47,2583343.92,1888848.35,1459490.32,704052.75,4433969.60,3301789.89,2029041.86,765810.77,5733940.88,3768050.30,2002071.83,775690.58,7129811.34,4771268.06,3210929.02,1802102.31,6299314.53,3557418.61,2212932.22,973432.42,3696590.54,2479117.90,1614045.18,512658.57,3790600.85,2721105.70,1913581.50,852096.22,3555468.92,2582108.81,1760580.63,621565.56,4376372.26,2373510.19,1700280.92,216723.43,2798684.15,1325879.63,2895194.55,1540265.73,0.0
6,销售费用,2493065.09,1518906.87,790134.19,18440291.17,8845009.96,6393346.33,3207263.48,11504219.88,9923900.45,5763094.44,2583128.81,12896063.80,10641329.16,7601234.99,3463462.37,16058590.23,12242650.21,7222168.74,4207453.66,19620943.64,13830708.19,9147599.97,5198161.10,19657832.81,11871685.13,7327265.23,2782415.42,16438532.82,8817340.08,5826191.96,2780100.26,13070867.03,5158292.29,3707212.76,1840809.19,10841572.78,6959578.71,4892113.79,1222283.02,11100244.97,5719829.78,3064312.44,913831.42,5105344.78,3648444.07,2367171.47,1144197.08,4104762.44,2906929.04,1841692.03,1164416.61,2879439.55,2399439.55,2206657.02,1472749.22,0.0
7,管理费用,143125408.01,92230240.97,43047314.65,121067888.98,125401362.68,79456981.06,34737222.14,110270057.28,86963809.35,55955524.22,25602313.99,86457315.90,70797287.62,44269788.48,17811283.09,67081873.94,21928708.32,14930643.66,7114709.42,35696041.58,26002072.43,15959263.73,7963864.86,31242923.07,26460458.92,17038279.12,9076273.97,30689116.61,20925743.50,11843449.44,5588526.21,25300771.02,20078997.39,11888438.82,4724656.87,18306159.60,13720845.81,9404580.09,3954460.44,19745880.94,14456193.79,9195425.49,4202549.39,18264264.91,12276443.79,8488955.70,4416630.90,15455222.31,9534737.45,7116167.41,3464019.63,11574322.19,6245273.82,4401190.68,3480509.46,0.0
8,财务费用,11231217.64,9741589.21,4920224.94,28923922.24,14668898.88,7371693.44,5039464.38,22324523.07,13104715.90,5568918.20,5737188.87,26403422.65,21109590.61,14893596.56,10002861.59,20856130.98,16923178.02,14669750.81,7416040.82,33261507.84,24312449.42,16394060.28,8283230.26,37260197.89,24590383.87,18356251.76,8888883.55,31237126.02,22669064.36,14750285.27,6776514.35,30003686.90,21323838.80,13459202.72,6288604.47,22516610.57,16106029.00,11048120.52,5151335.02,16182979.63,11629490.80,7730742.17,3625042.23,18212011.61,11614987.11,5516311.43,2945793.71,16212272.29,9665269.23,7594203.37,2784188.42,14275830.58,8802536.21,7283054.72,2174725.60,0.0
