,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1337978239.65,1065747437.79,402962476.29,2164256207.31,1493958462.93,1042762376.71,303711522.31,2008132897.56,1623933891.35,958231598.99,417523208.80,3736466329.26,1569829001.34,357729703.85,42537331.63,216878474.69,156053683.67,113694743.41,59860721.15,358286815.53,280459182.65,207482034.36,95418915.08,366792337.01,270686786.21,189765584.30,74309000.99,344778489.17,270415861.01,199968853.21,99323877.51,608223715.60,495550010.96,360050236.31,156632842.55,447511760.17,315642589.27,208697181.12,83218828.58,285257600.02,207328403.97,138501925.17,67236165.07,336913432.60,279145405.26,184506346.99,82127229.96,255855898.13,174696940.42,111547005.82,49276669.64,156031485.37,104911803.12,66346231.59,102378750.52,86360894.62,0.0
2,营业收入,1337978239.65,1065747437.79,402962476.29,2164256207.31,1493958462.93,1042762376.71,303711522.31,2008132897.56,1623933891.35,958231598.99,417523208.80,3736466329.26,1569829001.34,357729703.85,42537331.63,216878474.69,156053683.67,113694743.41,59860721.15,358286815.53,280459182.65,207482034.36,95418915.08,366792337.01,270686786.21,189765584.30,74309000.99,344778489.17,270415861.01,199968853.21,99323877.51,608223715.60,495550010.96,360050236.31,156632842.55,447511760.17,315642589.27,208697181.12,83218828.58,285257600.02,207328403.97,138501925.17,67236165.07,336913432.60,279145405.26,184506346.99,82127229.96,255855898.13,174696940.42,111547005.82,49276669.64,156031485.37,104911803.12,66346231.59,102378750.52,86360894.62,0.0
3,二、营业总成本,1641711566.72,1204836897.78,502227063.37,2661035169.99,1534004403.09,1055025657.40,399069166.77,2190808397.75,1565776482.73,910442247.76,375098212.21,1704055678.10,951704737.21,416391225.50,57651772.18,296437696.76,203512759.24,141886457.45,72669233.19,378449455.93,292000487.07,212524893.19,101525628.30,413798941.98,289582740.78,195522419.72,81097679.70,353705149.86,261082423.09,183798372.68,91818779.84,504611234.19,393209277.45,278262340.41,119931559.21,363682990.86,252820422.72,164660566.29,67012487.05,243314764.99,175765849.23,117394693.50,57188357.75,230883018.34,183291212.23,116587029.81,51449669.07,173647293.46,125029594.17,80211795.16,36275904.55,122334798.23,86318025.48,54737445.62,82554992.58,64636367.58,0.0
4,营业成本,974374147.33,777377707.07,289663572.17,1622720827.82,1056322044.40,722387952.68,231901435.62,1339287086.34,1049877499.88,574216342.81,227979321.24,1019629988.96,592413862.59,214972373.98,39225495.29,194644350.32,137370048.82,95066576.36,48512045.05,266210471.21,208002316.43,153595942.88,71558159.31,290168527.07,214585628.45,149275061.75,59462148.36,264066944.35,205364317.29,148087329.41,72809467.71,412389865.43,328019824.34,233574615.73,99852305.18,287760026.63,201713199.35,132189993.89,53495607.00,193415076.89,142536694.35,94823743.19,48069792.74,188018008.55,151368926.19,96613551.95,42326077.39,142603253.72,101179801.50,65756756.26,29689558.01,100634895.79,69565619.02,43695381.19,65526811.46,51240962.01,0.0
5,营业税金及附加,42335023.06,31966880.35,15063684.74,130216744.26,77144520.28,55468618.83,17549381.86,173529005.35,89678971.57,50159266.04,21980855.45,257100760.67,117333903.74,38640432.94,552272.43,2065277.49,1275314.22,946371.84,610588.55,3534924.57,2505533.75,1816388.21,837065.82,1553651.69,491969.06,242751.99,15902.46,827128.10,487493.23,316167.30,189950.39,4074839.91,3590667.20,2697346.25,1403034.49,3117366.59,2457445.25,1677371.30,746638.97,1726097.67,1296562.20,683726.64,153656.96,2828555.56,1675754.56,1224494.00,684845.94,2539015.42,1348655.40,789470.72,316641.97,1488827.20,683328.00,423342.91,687433.84,641937.26,0.0
6,销售费用,50313103.57,32027167.26,14146478.67,107584619.50,72031175.94,43309006.15,18873713.61,121719361.48,69328227.43,42388500.09,18732922.46,53460983.29,30341582.10,19603973.42,3338023.91,16158578.75,10353168.71,7206696.92,3381773.80,19775657.97,14828138.80,10528968.86,4996413.90,18511124.68,13105994.47,8800832.77,3672699.82,16995391.67,11835988.41,7836382.42,3708978.37,19983415.38,13253106.48,8771440.87,3864199.64,17282315.92,12085158.24,7685554.39,3086306.08,11111399.36,8170512.56,5505569.87,1961204.02,13699181.04,11021025.01,7747605.31,3605244.39,13517815.06,9971956.06,5654581.50,3183582.35,10736941.07,7663382.47,4538203.71,6915500.89,5968129.23,0.0
7,管理费用,138543193.93,91312505.20,46465157.81,201329220.29,147110290.56,106643085.82,49396617.23,205459858.66,157540819.84,103611254.82,51084906.45,119664341.37,67264542.79,41836566.22,11498290.12,41634813.96,34234236.75,23938865.89,13829318.69,56391536.90,42409429.87,28892602.57,15151645.60,62839706.35,44553934.75,28338318.69,14891681.50,58775856.30,37598450.06,23886195.82,13119757.96,64143429.99,47369820.76,33017363.38,15289007.55,46634963.60,31849675.54,19804844.42,8672563.23,29857996.40,20629318.69,13652223.56,6458574.62,24190371.81,18582852.57,11176338.40,5654246.98,14311185.25,12462587.21,7945130.79,3070527.19,8993011.55,8067238.67,5800435.78,8575494.26,6254448.43,0.0
8,财务费用,420563038.28,264230906.00,135265436.55,267677795.59,175899779.24,128865966.37,78383665.50,290950015.89,192758176.63,132998207.99,55527778.54,219171701.58,137953477.18,93769140.92,3452561.50,23371984.00,17451105.03,11640513.39,5954592.31,26068702.56,20165813.92,14981042.55,7182554.17,21173000.31,14942722.36,7737570.76,2084483.73,6307217.68,4424721.63,2392473.42,775976.74,667473.70,-505601.61,-1078323.78,-1061476.72,3215905.21,3185197.91,1565055.83,429671.18,2249799.31,1870493.47,1467162.28,545129.41,382933.06,-931029.20,-634931.52,-820745.63,-118372.45,66594.00,8821.62,15595.03,423547.72,338457.32,268192.97,588729.81,263099.22,0.0
