,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,25935405.44,17892550.54,14241961.04,9293216.58,29515592.33,21973766.23,16173929.32,9888991.83,27906564.23,20335846.46,15096273.42,9383454.29,21708883.51,15645132.93,12062797.60,8524404.50,15885922.90,11261211.50,8421296.50,6260948.00,20202134.10,14931081.50,11686452.00,8477209.50,23660779.80,17644058.00,14778787.50,11024910.00,32184700.50,23811585.30,20425639.30,14779669.30,32990680.70,22055296.70,18467961.40,12929387.90,35205218.23,26326894.82,20018480.32,13962914.80,31408152.42,21654995.91,16063765.21,11684151.86,34694727.08,24429710.60,18256011.04,12552726.56,25623653.21,16822272.44,13481359.80,9559225.20,13293032.05,7842722.43,6792782.03,5053113.10,14835468.85,10654486.21,8128168.94,5185957.30,13400358.31,10339155.96,8036284.54,5777734.26,13372859.79,8832069.99,6170720.13,5135764.07,25176394.67,19735301.35,12845305.33,7155766.75,22689339.20,16241419.50,11100602.86,6885300.00,22151182.36,12463912.28,24147132.04,14895393.54,29860230.02,16572242.41,84523701.18,45574294.76,130878575.14,98114474.39,87539944.58,65862800.37,0.0
2,营业收入,25935405.44,17892550.54,14241961.04,9293216.58,29515592.33,21973766.23,16173929.32,9888991.83,27906564.23,20335846.46,15096273.42,9383454.29,21708883.51,15645132.93,12062797.60,8524404.50,15885922.90,11261211.50,8421296.50,6260948.00,20202134.10,14931081.50,11686452.00,8477209.50,23660779.80,17644058.00,14778787.50,11024910.00,32184700.50,23811585.30,20425639.30,14779669.30,32990680.70,22055296.70,18467961.40,12929387.90,35205218.23,26326894.82,20018480.32,13962914.80,31408152.42,21654995.91,16063765.21,11684151.86,34694727.08,24429710.60,18256011.04,12552726.56,25623653.21,16822272.44,13481359.80,9559225.20,13260868.03,7817286.43,6769346.03,5039913.10,14789286.71,10618616.21,8103398.94,5172487.30,13354478.56,10301505.96,8010034.54,5762784.26,13332555.55,8803169.99,6152920.13,5121964.07,24280484.59,19229476.77,12822480.75,7142716.75,22651611.96,16210371.56,11073969.92,6866800.00,22127280.18,12447012.66,24071680.62,14779787.12,29283803.60,16153260.41,83841780.03,45238480.91,119764461.73,98114474.39,87539944.58,65862800.37,0.0
3,二、营业总成本,27008417.09,19437387.96,13646017.49,7721186.70,28699246.24,21378445.77,14891558.76,7915088.44,27127174.49,20095019.49,13377279.62,6973197.06,25781573.48,17386036.58,11910706.91,6662246.79,25359928.19,18978046.04,13052211.04,7608532.53,24932122.13,18220299.26,12594139.13,7848388.01,25943800.06,20027653.39,15335705.36,9908252.53,32272935.17,24879341.23,19800621.64,13529009.29,38207620.35,27782250.08,20348700.91,12129098.79,38233361.58,27705220.07,19546629.10,12762155.14,34448892.17,24889096.12,18239476.57,11061087.09,35261313.23,25488240.30,15810197.89,9096466.75,31290407.20,21937749.73,16173248.46,9805537.80,29507530.74,19124755.59,12537894.09,6243586.26,24159992.72,16717959.56,11459208.80,5768903.73,27481326.83,20330831.81,13269207.94,7154538.19,30691027.16,21100542.81,14278757.15,6881617.87,29220473.22,20613326.07,13691564.18,7170384.34,36669702.13,28707060.19,19094935.11,0,55173464.02,45522280.94,71841252.52,23553405.99,63865941.87,15011473.87,66156042.81,0,72153070.99,0,0,0,0.0
4,营业成本,11082766.94,7747168.58,5514477.93,3014239.96,11755198.10,8692067.90,6000063.36,3075128.86,11139919.59,8215856.28,5256112.51,2600219.19,10258440.62,775773.67,554719.62,346921.03,626661.16,399824.29,271303.89,203879.91,337785.89,85893.56,5336.51,3962.52,7841.74,6212.35,5091.20,3047.90,3026517.87,3023875.59,3022082.13,2605289.01,6999461.93,4454890.22,3393494.71,2099220.06,6231768.27,4640391.82,3371403.38,2180212.40,4950965.24,3599127.30,2688025.65,1772684.67,4605522.46,2908929.01,1904731.04,1122266.78,2840886.28,2026797.92,1528171.76,1050020.92,1076651.75,366257.89,100145.68,1637.27,8629.17,6890.99,5025.73,2452.78,461277.00,459438.69,454548.56,449507.26,1462238.69,924027.58,572467.86,463212.60,1788155.44,1333703.93,936920.08,531880.84,2264478.50,1761598.52,1293219.08,0,2920294.66,1636930.04,3091640.93,1887289.50,4016084.97,2185039.64,4534618.06,0,16920177.55,0,0,0,0.0
5,营业税金及附加,722523.20,554424.70,383479.50,203974.74,1393881.37,1045364.10,716520.90,387097.33,1434692.20,1092153.92,754244.27,391568.27,1412039.97,586602.55,566956.63,477366.66,917481.10,630627.87,471592.62,350613.10,1135598.54,836140.60,654441.33,474723.75,1334203.53,988067.25,827612.10,617394.96,1808638.27,1333448.80,1143835.82,827661.49,1858997.32,1235096.66,1034205.87,724045.74,1946676.08,1447187.35,1100224.54,767960.31,1742681.86,1191024.78,883507.09,642628.35,1898719.70,1343634.08,1004080.60,690399.96,1409795.94,924829.00,741969.80,526252.39,729490.67,429950.79,372314.06,277195.24,813410.83,584023.92,445686.96,284442.81,734496.34,556582.84,440551.91,318130.41,733290.60,484174.27,338410.63,281708.02,1332956.39,1055150.96,702766.19,390756.19,1265995.43,874509.25,593362.95,0,1238798.19,675923.42,1250334.09,799555.45,1638057.24,877288.61,4544538.45,0,6039196.82,0,0,0,0.0
6,销售费用,5606474.47,3932735.23,2809991.94,1425443.74,5619079.95,4137378.86,2800956.10,1401184.37,5124503.55,3710417.19,2458144.93,1155136.94,4931333.26,8931356.80,5976169.43,2982910.55,12968461.37,9377913.92,6139828.47,3154711.66,11783411.89,8688605.27,5924967.97,3038252.79,11896106.61,8677821.22,5866274.92,3010477.20,14834301.97,11465634.82,8445611.25,4716421.82,18705739.03,12535798.38,8432637.28,4549661.91,17669749.78,13221240.77,8368177.03,4029706.72,15560037.98,11038610.35,7265382.38,3696456.98,14882827.05,10355657.55,6461792.31,3240560.03,14475303.74,8995472.99,5857295.10,3025379.34,11072660.46,7428016.60,4714231.09,2213888.93,8779595.80,6518278.78,4267689.92,2069571.18,10361799.46,8220677.44,4917492.49,2804557.48,11047476.89,7642431.08,5016708.47,2685174.94,11107740.72,8021546.88,5217689.15,2911926.52,13577758.63,11263407.86,7505138.74,0,17439368.43,8794991.08,18772438.16,9759977.30,23183502.99,12062878.86,25884035.73,0,26892307.11,0,0,0,0.0
7,管理费用,9772412.86,7338418.81,5071800.21,3069960.73,10133021.97,7483758.21,5356455.21,3044381.68,9665525.83,7254405.27,5089450.57,2822777.01,9374635.91,7287450.40,5017613.77,2818659.28,10272262.86,8825024.81,6399160.26,3930649.83,11423202.87,8564967.96,5961388.09,4284909.10,12463470.06,10320259.68,8568614.42,6219604.44,12348853.72,8873638.21,7031751.32,5254901.81,12429520.66,9297038.23,7291271.27,4643696.85,12064379.82,8185678.44,6553879.85,5667360.56,11957155.90,8930495.95,7313971.16,4890240.28,13216143.49,10334810.30,6062860.62,3831552.71,8854259.11,5325911.95,3570068.48,2914475.09,7832201.75,4360487.10,3012450.27,1584541.58,6202346.28,3649768.79,2557387.66,1194116.83,6972936.23,4572327.08,2791565.43,1387661.85,8464235.78,5304150.70,3875768.30,1802612.77,7113454.93,4821240.13,3113185.23,1464595.45,8980781.21,8254849.14,5520820.90,0,21569515.43,31747790.47,42683806.35,8359185.47,30134437.58,10427620.92,25639121.29,0,21309804.81,0,0,0,0.0
8,财务费用,-175760.38,-135359.36,-133732.09,7567.53,-188278.60,19876.70,17563.19,7296.20,-249176.18,-177813.17,-180672.66,3495.65,-193645.29,-195146.84,-204752.54,36389.27,-109213.80,-89145.39,-63474.74,-31321.97,39516.35,44691.87,48005.23,46539.85,54758.44,35292.89,68112.72,57728.03,236382.95,182743.81,157341.12,124735.16,331372.85,259426.59,197091.78,112474.23,323784.79,210721.69,152944.30,116915.15,201437.86,129837.74,88590.29,59076.81,592311.42,549495.12,372169.08,211687.27,4453702.43,4664737.87,4475743.32,2289410.06,8796526.11,6540043.21,4338752.99,2166323.24,8356010.64,5958997.08,4183418.53,2218320.13,8950817.80,6521805.76,4665049.55,2194681.19,8983785.20,6745759.18,4475401.89,1648909.54,7878165.74,5381684.17,3721003.53,1871225.34,10580688.36,6552695.42,4182393.44,0,11377570.47,2666645.93,5357184.31,2747398.27,4893859.09,-10541354.16,5553729.28,0,991584.70,0,0,0,0.0
