10,资产减值损失,0,0,0,3271000.00,1407475000.00,180149000.00,235539000.00,-151571000.00,2774485000.00,566918000.00,660740000.00,-71727000.00,2350987000.00,926610000.00,1077465000.00,208130000.00,1522949000.00,660942000.00,531740000.00,110855969.00,1137643095.00,669061051.00,486423291.00,118931000.00,224369821.00,152002000.00,206600502.00,43025000.00,387939654.00,127486000.00,189848387.00,30855000.00,152267682.00,126522000.00,100958871.00,55889000.00,468908341.00,153757000.00,114451542.00,19011000.00,276149904.00,89282000.00,79645198.00,6890086.51,127521456.00,67713126.11,68204280.00,23461378.00,41541330.00,0,120802664.00,0.0
11,公允价值变动收益,233737000.00,194275000.00,168370000.00,77064000.00,419593000.00,322266000.00,218299000.00,-67177000.00,-330511000.00,-42830000.00,75709000.00,-52338000.00,123004000.00,33246000.00,14676000.00,-46705000.00,-316000.00,651000.00,680000.00,0.00,-5936024.00,-1281455.00,-1741417.00,-2141000.00,1616852.00,3924000.00,4782127.00,-49000.00,-34752037.00,-36947000.00,-36310822.00,-97000.00,27478820.00,-9613000.00,-1962937.00,-962000.00,-6736280.00,-2850000.00,-6385895.00,-1793000.00,-9644067.00,-6101000.00,0,0,0,15301480.44,73711758.00,83884997.00,0,0,0,0.0
12,投资收益,2153377000.00,312983000.00,203508000.00,75923000.00,2053926000.00,1390208000.00,354580000.00,25915000.00,2694308000.00,643043000.00,397715000.00,155115000.00,1613096000.00,611496000.00,444134000.00,188242000.00,800780000.00,574961000.00,499942000.00,61181029.00,800134868.00,330457583.00,203789005.00,58867000.00,490078765.00,431857000.00,300219132.00,157261000.00,589199138.00,215900000.00,58535296.00,43821000.00,691426587.00,419740000.00,317916370.00,95541000.00,644970798.00,307101000.00,197479803.00,34428000.00,356940896.00,110586000.00,63124589.00,12490308.06,231643957.00,181892239.96,132525251.00,66970306.00,222088646.00,26010185.00,29925775.00,0.0
13,其中:对联营企业和合营企业的投资收益,347616000.00,0,149310000.00,56719000.00,558314000.00,291147000.00,175829000.00,65051000.00,526241000.00,0,233232000.00,80202000.00,453354000.00,361797000.00,333299000.00,52733000.00,418956000.00,289685000.00,209149000.00,16310117.00,349299203.00,286674812.00,174082092.00,44001000.00,363792066.00,350330000.00,243888596.00,119358000.00,540954098.00,199995000.00,36678918.00,39495000.00,668033745.00,415993000.00,315049427.00,94618000.00,611793661.00,263650000.00,167927875.00,34428000.00,343742698.00,100613000.00,56143676.00,-690070.77,178374135.00,110984086.26,86477682.00,32712370.00,192317640.00,0,24247566.00,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,15822704000.00,11342880000.00,6654056000.00,2410022000.00,14734830000.00,10066684000.00,5898690000.00,1634476000.00,14743158000.00,9335666000.00,5348147000.00,1568425000.00,15194436000.00,10773320000.00,6880695000.00,2715004000.00,15913100000.00,11314745000.00,6742818000.00,1641023737.00,7131945236.00,5875395556.00,3004376716.00,1130393000.00,5053029955.00,3233548000.00,1767347920.00,948238000.00,4958308446.00,3642043000.00,2574760826.00,1393406000.00,4957113017.00,4069889000.00,2945860408.00,1470047000.00,3300083801.00,2672400000.00,1657607923.00,583287000.00,1982233024.00,1421833000.00,867607813.00,339392566.90,1642705867.00,1362038035.74,1085834418.00,482296385.00,961949930.00,628004226.00,571534208.00,0.0
16,加:营业外收入,978881000.00,367141000.00,220627000.00,121083000.00,987581000.00,481628000.00,339121000.00,335665000.00,1018331000.00,839558000.00,388354000.00,396722000.00,2034222000.00,995709000.00,738629000.00,387962000.00,2119485000.00,692030000.00,407289000.00,132864182.00,1057629308.00,524467252.00,389173195.00,140762000.00,1250755017.00,345126000.00,263328116.00,123727000.00,760097905.00,374549000.00,239147561.00,94835000.00,539513687.00,257194000.00,154216823.00,56302000.00,468501278.00,162264000.00,129426856.00,26846000.00,506798986.00,241210000.00,172817269.00,24549003.07,346920522.00,234171074.08,162888058.00,77476331.00,313788640.00,95074259.00,61617104.00,0.0
17,减：营业外支出,193260000.00,98965000.00,56200000.00,11374000.00,380039000.00,119804000.00,57591000.00,10912000.00,362174000.00,191196000.00,95716000.00,31420000.00,294079000.00,120837000.00,61993000.00,21599000.00,984154000.00,165280000.00,146019000.00,18375206.00,338112617.00,190490972.00,161357715.00,24557000.00,370314107.00,22531000.00,12688838.00,1976000.00,125736281.00,29827000.00,17169539.00,7531000.00,54500154.00,36118000.00,16720917.00,5770000.00,103132776.00,28699000.00,14681549.00,3650000.00,87694711.00,39996000.00,32785682.00,6445412.60,59093981.00,46691788.06,30316088.00,9882084.00,81785681.00,37299229.00,53222629.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,65964000.00,12995000.00,4346000.00,73678000.00,37880000.00,16868000.00,8907000.00,79559000.00,22212000.00,20047000.00,1496093.00,116338461.00,68379105.00,67866992.00,2103000.00,308351703.00,2450000.00,3305688.00,601000.00,23342448.00,7054000.00,4730942.00,911000.00,29050636.00,8771000.00,4416329.00,0,79198254.00,7927000.00,3962756.00,72000.00,41609305.00,4041000.00,23153624.00,71631.26,38605167.00,22213667.35,21096229.00,7079603.00,60539166.00,0,13685895.00,0.0
19,四、利润总额,16608325000.00,11611056000.00,6818483000.00,2519731000.00,15342372000.00,10428508000.00,6180220000.00,1959229000.00,15399315000.00,9984028000.00,5640785000.00,1933727000.00,16934579000.00,11648192000.00,7557331000.00,3081367000.00,17048431000.00,11841495000.00,7004088000.00,1755512713.00,7851461927.00,6209371836.00,3232192196.00,1246598000.00,5933470865.00,3556143000.00,2017987198.00,1069989000.00,5592670070.00,3986765000.00,2796738848.00,1480710000.00,5442126550.00,4290965000.00,3083356314.00,1520579000.00,3665452303.00,2805965000.00,1772353230.00,606483000.00,2401337299.00,1623047000.00,1007639400.00,357496157.37,1930532408.00,1549517321.76,1218406388.00,549890632.00,1193952889.00,685779256.00,579928683.00,0.0
20,减：所得税费用,2784624000.00,1945548000.00,1253839000.00,486782000.00,2343865000.00,1738567000.00,1239796000.00,424901000.00,2387765000.00,1731756000.00,1036781000.00,434441000.00,3024670000.00,2270881000.00,1482948000.00,632090000.00,2950553000.00,2229836000.00,1329252000.00,400082909.00,1219879590.00,1133312930.00,614588453.00,241371000.00,859317876.00,538947000.00,344237248.00,184126000.00,740454582.00,622396000.00,480654916.00,218538000.00,698886873.00,618625000.00,464096888.00,236699000.00,415482106.00,431349000.00,281675133.00,105090000.00,285155448.00,254859000.00,186379980.00,74044480.66,244929387.00,283756859.30,285198601.00,142614315.00,124907184.00,65868694.00,99584673.00,0.0
21,五、净利润,13823701000.00,9665508000.00,5564644000.00,2032949000.00,12998507000.00,8689941000.00,4940424000.00,1534328000.00,13011550000.00,8252272000.00,4604004000.00,1499286000.00,13909909000.00,9377311000.00,6074383000.00,2449277000.00,14097878000.00,9611659000.00,5674836000.00,1355429804.00,6631582337.00,5076058906.00,2617603743.00,1005227000.00,5074152989.00,3017196000.00,1673749950.00,885863000.00,4852215488.00,3364369000.00,2316083932.00,1262172000.00,4743239677.00,3672340000.00,2619259426.00,1283880000.00,3249970197.00,2374616000.00,1490678097.00,501393000.00,2116181851.00,1368188000.00,821259420.00,283451676.71,1685603021.00,1265760462.46,933207787.00,407276317.00,1069045705.00,619910562.00,480344010.00,0.0
22,归属于母公司所有者的净利润,11794929000.00,8412632000.00,4780641000.00,1780042000.00,11305044000.00,7531756000.00,4117547000.00,1270700000.00,10798556000.00,6809208000.00,3672542000.00,1151988000.00,11295596000.00,7520041000.00,4794773000.00,1987777000.00,11818398000.00,7960768000.00,4698880000.00,971720737.00,5314967500.00,3973712555.00,2061910780.00,772169000.00,4139971574.00,2510322000.00,1461405885.00,811697000.00,4009458361.00,2852436000.00,1918624574.00,1071459000.00,3864152539.00,2817156000.00,2044546509.00,945519000.00,2531436557.00,1806726000.00,1104064768.00,355879000.00,1678152805.00,1039846000.00,626337533.00,192840929.35,1384240302.00,1060719177.15,808966727.00,367549772.00,807351398.00,527626022.00,393108003.00,0.0
23,少数股东损益,2028772000.00,1252876000.00,784003000.00,252907000.00,1693463000.00,1158185000.00,822877000.00,263628000.00,2212994000.00,1443064000.00,931462000.00,347298000.00,2614313000.00,1857270000.00,1279610000.00,461500000.00,2279480000.00,1650891000.00,975956000.00,383709067.00,1316614837.00,1102346351.00,555692963.00,233058000.00,934181415.00,506874000.00,212344065.00,74166000.00,842757127.00,511933000.00,397459358.00,190713000.00,879087138.00,855184000.00,574712917.00,338361000.00,718533640.00,567890000.00,386613329.00,145514000.00,438029046.00,328342000.00,194921887.00,90610747.36,301362719.00,205041285.31,124241060.00,39726545.00,261694307.00,92284540.00,87236007.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.410000,0.290000,0.170000,0.060000,0.390000,0.260000,0.143500,0.040000,0.380000,0.240000,0.130000,0.040000,0.410000,0.280000,0.180000,0.070000,0.430000,0.290000,0.170000,0.070000,0.390000,0.290000,0.150000,0.060000,0.300000,0.180000,0.110000,0.060000,0.300000,0.210000,0.150000,0.090000,0.330000,0.238000,0.170000,0.080000,0.210000,0.150000,0.090000,0.030000,0.140000,0.090000,0.050000,0.020000,0.160000,0.140000,0.120000,0.050000,0.120000,0,0,0.0
26,稀释每股收益(元/股),0.400000,0.290000,0.160000,0.060000,0.390000,0.260000,0.135900,0.040000,0.370000,0.240000,0.120000,0.040000,0.410000,0.280000,0.180000,0.070000,0.430000,0.290000,0.170000,0.070000,0.390000,0.290000,0.150000,0.060000,0.300000,0.180000,0.110000,0.060000,0.300000,0.210000,0.150000,0.090000,0.330000,0.238000,0.170000,0.080000,0.210000,0.150000,0.090000,0.030000,0.140000,0.090000,0.050000,0,0.160000,0,0.120000,0,0,0,0,0.0
27,七、其他综合收益,-306798000.00,-12510000.00,11611000.00,216626000.00,-237531000.00,-264575000.00,-379293000.00,-280867000.00,86775000.00,53261000.00,45482000.00,175724000.00,497358000.00,-2918000.00,-36653000.00,-206437000.00,-443916000.00,-465999000.00,-24885000.00,-48508576.00,-230339900.00,164455575.00,-24851386.00,-3330000.00,410138791.00,148635000.00,131573485.00,152774000.00,-80899582.00,-153233000.00,-80789343.00,-4308000.00,-93487467.00,-85058000.00,-147433.00,879000.00,-34016772.00,-21436000.00,-21436118.00,-3431000.00,11232938.00,0,20742711.00,0,0,0,-27253355.00,0,0,0,0,0.0
28,八、综合收益总额,13516903000.00,9652998000.00,5576255000.00,2249575000.00,12760976000.00,8425366000.00,4561131000.00,1253461000.00,13098325000.00,8305533000.00,4649486000.00,1675010000.00,14407267000.00,9374393000.00,6037730000.00,2242840000.00,13653962000.00,9145660000.00,5649951000.00,1306921229.00,6401242437.00,5240514481.00,2592752357.00,1001897000.00,5484291780.00,3165831000.00,1805323435.00,1038637000.00,4771315906.00,3211136000.00,2235294589.00,1257864000.00,4649752210.00,3587282000.00,2619111993.00,1284759000.00,3215953425.00,2353180000.00,1469241979.00,497962000.00,2127414789.00,0,842002131.00,0,0,0,905954432.00,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,11631371000.00,8406272000.00,4797709000.00,2014347000.00,11054646000.00,7283515000.00,3761269000.00,1002605000.00,10866873000.00,6856612000.00,3700301000.00,1319195000.00,11842648000.00,7575586000.00,4787576000.00,1778693000.00,11381479000.00,7512623000.00,4784863000.00,1057291320.00,5226063434.00,4140021866.00,2028629627.00,768839000.00,4550842084.00,2658957000.00,1607551244.00,964471000.00,3922785115.00,2699216000.00,1838177105.00,1067151000.00,3777984664.00,2759464000.00,2043560177.00,944511000.00,2507724526.00,1793875000.00,1091213721.00,352448000.00,1683753707.00,0,638556131.00,0,0,0,781713372.00,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1885532000.00,1246726000.00,778546000.00,235228000.00,1706330000.00,1141851000.00,799862000.00,250856000.00,2231452000.00,1448921000.00,949185000.00,355815000.00,2564619000.00,1798807000.00,1250154000.00,464147000.00,2272483000.00,1633037000.00,865088000.00,249629909.00,1175179003.00,1100492615.00,564122730.00,233058000.00,933449696.00,506874000.00,197772191.00,74166000.00,848530791.00,511920000.00,397117484.00,190713000.00,871767546.00,827818000.00,575551816.00,340248000.00,708228899.00,559305000.00,378028258.00,145514000.00,443661082.00,0,203446000.00,0,0,0,124241060.00,0,0,0,0,0.0
