,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3271586150.37,2431204289.04,1564517637.46,676956084.12,3135964542.57,1776940850.33,1118113152.81,457366248.98,2338202635.66,1553447591.76,875050839.25,323925274.03,1423486149.13,886073806.66,568297442.13,224957924.14,1607137354.50,1151623476.92,777253224.93,91651469.23,674237586.19,521312443.83,350857348.92,125097963.13,797539698.41,566876772.20,365832476.15,131596327.62,760165621.03,559584400.23,330764929.16,111534950.45,569400135.13,447285144.36,308783233.81,104079825.12,847149378.86,630604853.48,423994472.66,124488255.42,587854629.63,479776698.79,308387144.17,161508748.99,688560014.19,537019190.62,341711551.60,149593684.17,713856419.97,589001791.79,389676995.38,198731583.66,803555503.48,430941657.88,255465173.48,101685338.97,552613643.36,435423767.79,271591566.41,96581159.73,626605069.57,489198952.43,318952848.81,132916392.17,547348639.94,403166406.55,243195896.87,86358353.68,501649473.96,374324600.80,219529658.94,77110140.59,440540212.98,224423059.00,396548876.69,191262644.37,248393897.23,124892530.36,230413585.65,190441088.20,158702169.96,0.0
2,营业收入,3271586150.37,2431204289.04,1564517637.46,676956084.12,3135964542.57,1776940850.33,1118113152.81,457366248.98,2338202635.66,1553447591.76,875050839.25,323925274.03,1423486149.13,886073806.66,568297442.13,224957924.14,1607137354.50,1151623476.92,777253224.93,91651469.23,674237586.19,521312443.83,350857348.92,125097963.13,797539698.41,566876772.20,365832476.15,131596327.62,760165621.03,559584400.23,330764929.16,111534950.45,569400135.13,447285144.36,308783233.81,104079825.12,847149378.86,630604853.48,423994472.66,124488255.42,587854629.63,479776698.79,308387144.17,161508748.99,688560014.19,537019190.62,341711551.60,149593684.17,713856419.97,589001791.79,389676995.38,198731583.66,799632534.84,429216093.89,255478357.17,101719326.67,550121976.56,433048941.57,269401950.83,94798783.47,626391917.45,488899136.05,318667551.70,132780939.77,547160715.62,403130407.19,243225808.34,86309810.95,501488167.27,374284347.67,219503050.97,77100926.70,440543527.92,224434210.68,396371283.84,191133046.20,248390806.16,124892530.36,230413229.60,190441088.20,158702169.96,0.0
3,二、营业总成本,2702291988.02,1975381296.24,1242754112.77,577363224.22,2785533369.50,1530607469.42,930555718.64,384142849.87,2101966421.94,1396295600.04,763896378.10,288148191.82,1258775062.84,808995958.76,540676605.15,224585121.85,1379633169.00,1006435491.50,678589908.73,150992512.53,922475854.10,699398017.32,466867661.28,189018762.25,927396121.65,666121093.02,429683137.00,174298622.53,777778640.64,574440433.11,364367304.57,152842026.42,830373308.61,576705626.10,384224706.02,160961330.70,837027525.49,624533128.57,424394325.70,147041644.67,939318603.13,749402099.29,403606301.37,213814136.55,991677250.05,668704627.75,409448963.10,187780498.36,767532002.34,632375693.16,409043031.84,213184360.87,984435443.42,512627687.05,321294210.44,147354963.31,695195050.08,466070377.08,287787164.33,101925142.21,574839565.46,434492670.40,285762325.90,125292699.65,478410626.18,363016983.08,221511825.08,81696551.21,431245367.26,328796823.66,197478228.98,75345751.59,366528640.65,189869955.68,324470014.29,155623161.63,182375383.86,92218044.47,171917255.41,141997944.98,123652122.53,0.0
4,营业成本,2252624499.11,1645892606.89,1048766367.64,450261454.72,2129612498.23,1076325172.63,644183374.31,247486738.60,1307212697.81,801932375.27,391341146.15,127935002.39,749108338.77,452150610.81,334300739.15,151676784.60,683488936.64,494012957.13,360811317.44,88960106.50,629194385.82,492289660.03,329326611.99,123613219.89,655760864.73,497316023.70,324267986.37,126573942.14,587733524.61,449666291.79,286046281.06,107230424.34,555042525.36,414336938.05,280213328.93,105739499.15,660038468.00,486160560.33,330933024.26,107877805.07,504422450.49,428316273.37,275179605.49,158128304.23,687923225.21,501900085.15,306652005.37,141021879.50,601495025.39,480906456.07,313811005.71,168883976.05,711380912.06,371175069.72,235187678.95,108499032.42,497793084.74,350162694.34,219196330.12,74621342.30,393443898.76,309620806.80,200799575.75,84122544.09,325237024.73,248819412.42,151577830.26,54156748.90,298685693.08,229677418.72,137152353.38,48734388.14,252080476.51,132440652.37,229254400.95,109525346.04,133711495.81,69254273.99,132593734.11,107438664.30,83487911.06,0.0
5,营业税金及附加,26301047.91,19613856.01,12746263.19,5999307.04,31495414.01,21233391.67,13745926.43,6034883.32,19392475.08,10582507.08,5430005.28,2647635.67,2349799.15,1684865.55,1097673.05,478731.89,3187041.00,2519393.69,2017731.22,91303.66,3895793.14,2457700.23,1854764.88,59801.56,4862434.64,2990230.98,1216733.21,3360.00,417986.96,18792.87,9203.82,3908.80,534307.18,497003.73,412568.45,10997.06,4389629.39,3092867.18,2213411.90,46067.55,4540687.92,3980930.94,3039278.53,1054392.96,3595720.53,3338475.77,1783817.36,219674.59,7458933.71,4860359.43,3258585.81,1892952.14,6573690.59,3429352.32,2036378.04,706426.93,4707095.53,3526591.34,2220897.95,705924.54,6333984.53,4683956.59,3054798.38,1304701.29,5235959.19,2962574.87,1682906.72,478723.23,4377678.10,3261189.55,1809225.78,499865.25,3910024.42,1913991.37,3248632.25,1768912.10,2047401.54,1053458.56,1118942.59,1224657.73,1326892.96,0.0
6,销售费用,82427011.31,56869361.12,34911635.27,14065383.35,64380497.65,14580702.30,8507398.05,3996853.54,14119191.43,7202271.63,3605524.14,1506694.13,8507651.59,4448877.11,2808470.81,1471196.40,6179023.32,4511938.32,1493787.00,4300168.27,19187037.66,15076577.72,9715643.49,5320482.23,32826001.27,23942437.93,15482555.06,7376138.11,29087760.49,21395671.27,13857286.95,6185569.10,33547320.49,24406061.52,15681905.46,6653004.14,48654474.91,39888723.57,27575869.50,8834568.49,75489539.46,58824025.73,40345721.02,15175813.21,73977807.61,52539954.64,29389598.17,12219271.78,52384343.21,43308458.64,26373217.12,10922865.11,55671422.39,43138079.99,26436344.89,10618889.81,56841079.10,39555874.45,22412511.20,8241374.52,64476999.59,45880465.29,30692968.20,13612812.52,51518711.43,36057883.45,22171239.89,8540555.21,44206999.21,31177344.49,19258856.81,8519078.36,45999833.36,23288282.75,40440211.25,17725125.26,26077761.25,14015509.00,29858349.37,28494329.45,23671857.45,0.0
7,管理费用,191311978.56,123963006.04,65803363.61,32085618.20,198522676.63,129384922.58,59031087.07,25092874.33,113740838.57,60537099.05,38565076.24,16721135.29,69191015.72,45774943.44,27898702.53,12654969.73,69499436.53,38005901.87,24634180.19,34066061.54,139537010.05,106935327.36,69096327.01,34235596.47,126911512.15,79905901.55,50494878.15,23279227.47,96888945.28,62808176.73,35856558.67,23498011.65,123465904.01,101110379.28,65549043.39,38720619.94,100388942.95,80012513.27,54111667.32,27636638.49,226152567.26,171486679.41,43766725.42,19314773.78,93430594.61,58617078.09,37440000.08,19961567.07,55919173.40,58109044.54,37256411.83,18285260.19,168306481.71,60829731.54,38870407.87,18739706.70,100927355.25,48258310.22,27697622.74,11058019.89,79929717.36,53293658.79,37261162.67,19500787.56,73378876.31,58883003.85,35634060.68,13557090.44,65214355.28,51119786.64,30123266.22,14563852.97,56766565.19,29170667.92,47733908.21,23454768.37,24442955.98,9600174.66,12517998.37,10585081.32,11079135.00,0.0
8,财务费用,149464791.15,128930332.87,80445533.08,37264475.21,141679872.71,105904279.12,72962652.83,34569799.09,114541452.89,79850180.00,47660871.27,22694249.72,82273114.44,54356968.24,35485848.52,15997961.64,66759005.14,53973612.75,37664202.51,23574872.56,122200938.08,78804178.39,53039740.32,25789662.10,98602783.50,61966498.86,38220984.21,17065954.81,51709283.78,41009079.45,29055553.07,15924112.53,34320270.40,36396085.77,22367859.79,9837210.41,23363943.43,12633953.28,6815841.78,2646565.07,83974471.97,59468834.44,43266992.64,20140852.37,83348721.62,53971856.86,36123804.88,16298368.18,57993934.73,45191374.48,28343811.37,13199307.38,42502936.67,34055453.48,18763400.69,8790907.45,34926435.46,24566906.73,16259802.32,7298480.96,30654965.22,21013782.93,13953820.90,6751854.19,23040054.52,16294108.49,10445787.53,4963433.43,18760641.59,13561084.26,9134526.79,3028566.87,7771741.17,3056361.27,3792861.63,3149009.86,-4553867.81,-1705371.74,-4171769.03,-5744787.82,4086326.06,0.0
